record_id,pmid,title,year,journal,query,extracted_brain_system,extracted_feature_type,extracted_phenotype,extracted_diagnostic_context,extracted_relationship,extracted_direction,extracted_mechanism,extracted_directness,evidence_strength,supporting_sentence,schema_valid,schema_issues,citation_valid,sentence_present,sentence_anchored,semantic_support_score,phenotype_correct,feature_type_correct,relationship_correct,direction_correct,overclaiming_flag,hallucination_flag,review_decision,review_notes
570,31978743,Neural correlates and role of medication in reactive motor impulsivity in Tourette disorder.,2020,Cortex; a journal devoted to the study of the nervous system and behavior,attentional impulsivity resting-state fMRI,unknown,functional connectivity,motor impulsivity,Tourette disorder,associated_with,higher,unclear,direct,0.8,We found a higher reactive motor impulsivity in TD patients medicated with antipsychotics compared to unmedicated TD patients and controls.,yes,,yes,yes,yes,,,,,,,,,
571,37561637,Abnormal frontostriatal connectivity and serotonin function in gambling disorder: A preliminary exploratory study.,2023,Journal of behavioral addictions,attentional impulsivity resting-state fMRI,unknown,functional connectivity,attentional impulsivity,gambling disorder,associated_with,unclear,serotonin function,direct,0.8,Individuals with gambling disorder showed loss of functional connectivity between the right nucleus accumbens (NAcc) and a region in the right dorsolateral prefrontal cortex (DLPFC),yes,,yes,yes,yes,,,,,,,,,
572,27664824,Perceived social isolation is associated with altered functional connectivity in neural networks associated with tonic alertness and executive control.,2017,NeuroImage,attentional impulsivity resting-state fMRI,unknown,functional connectivity,impulsivity (general),unknown,associated_with,unclear,,unclear,0.7,Perceived social isolation may also be related to altered resting-state functional connectivity in the brain.,yes,,yes,yes,no,,,,,,,,,
573,36937718,"The clinical, neuropsychological, and brain functional characteristics of the ADHD restrictive inattentive presentation.",2023,Frontiers in psychiatry,attentional impulsivity resting-state fMRI,unknown,functional connectivity,attentional impulsivity,ADHD restrictive inattentive presentation,associated_with,unclear,,unclear,0.7,"In terms of brain functional connectivity (FC), reduced FC in the DMN was identified in the ADHD-C and the ADHD-I groups but not the ADHD-RI group, compared to the healthy controls.",yes,,yes,yes,yes,,,,,,,,,
574,34294803,Functional network topology of the right insula affects emotion dysregulation in hyperactive-impulsive attention-deficit/hyperactivity disorder.,2021,Scientific reports,attentional impulsivity resting-state fMRI,unknown,functional connectivity,impulsivity (general),attention-deficit/hyperactivity disorder (ADHD),affects,higher,clustered network formation,direct,0.8,"In individuals with ADHD characterized by prominent hyperactivity-impulsivity, the latent emotion dysregulation variable was related to an increased clustering and local efficiency of the right insula.",yes,,yes,yes,yes,,,,,,,,,
575,28174127,Altered functional connectivity in default mode network in Internet gaming disorder: Influence of childhood ADHD.,2017,Progress in neuro-psychopharmacology & biological psychiatry,attentional impulsivity resting-state fMRI,unknown,functional connectivity,impulsivity (general),"Internet gaming disorder, Attention deficit and hyperactivity disorder (ADHD)",associated_with,unclear,unclear,unclear,0.7,"Individuals with IGD showed altered PCC-based FC, the characteristics of which might be dependent upon history of childhood ADHD.",yes,,yes,yes,yes,,,,,,,,,
576,38964089,Multimodal frontal neuroimaging markers predict longitudinal craving reduction in abstinent individuals with heroin use disorder.,2024,Journal of psychiatric research,attentional impulsivity resting-state fMRI,unknown,functional connectivity,impulsivity (general),heroin use disorder,associated_with,unclear,unclear,unclear,0.7,"The multimodal neuroimaging features, primarily converging in frontal regions (e.g., the left superior frontal thickness, fractional anisotropy of the LSF-occipital tract, and resting-state functional connectivity of left middle frontal-right superior temporal lobe), collectively contributed to prediction alongside dosage and attention impulsiveness.",yes,,yes,yes,no,,,,,,,,,
577,40334458,Temporal variability-based alternations in dynamic functional networks in internet gaming disorder.,2025,Journal of psychiatric research,attentional impulsivity resting-state fMRI,unknown,dynamic connectivity,attentional impulsivity,internet gaming disorder,associated_with,unclear,,indirect,0.8,"Changes in temporal variability at the network level occur in participants with IGD, indicating impaired executive inhibitory functions and attention, as well as imbalances between sensory-attention, sensory-emotion, and emotion-motivation functions.",yes,,yes,yes,yes,,,,,,,,,
578,29554302,Ventral Striatal D2/3 Receptor Availability Is Associated with Impulsive Choice Behavior As Well As Limbic Corticostriatal Connectivity.,2018,The international journal of neuropsychopharmacology,attentional impulsivity resting-state fMRI,unknown,functional connectivity,impulsivity (general),unknown,associated_with,unclear,,indirect,0.7,D2/3 receptor availability was associated with stronger connectivity between the cingulate cortex and hippocampus of high- vs low-impulsive rats.,yes,,yes,yes,yes,,,,,,,,,
579,26802508,A failure of suppression within the default mode network in depressed adolescents with compulsive internet game play.,2016,Journal of affective disorders,attentional impulsivity resting-state fMRI,unknown,functional connectivity,attentional impulsivity,depression,associated_with,higher,failure to suppress,direct,0.8,"In cohorts of individuals with a history of compulsive internet game play, individuals with depression showed failure to suppress default mode network activity during an attentionally demanding task, compared to individuals without depression, including comparison groups with and without a history of compulsive video gaming.",yes,,yes,yes,yes,,,,,,,,,
580,30898336,Age-Normative Pathways of Striatal Connectivity Related to Clinical Symptoms in the General Population.,2019,Biological psychiatry,attentional impulsivity resting-state fMRI,unknown,functional connectivity,impulsivity (general),unknown,associated_with,unclear,,unclear,0.7,"Altered striatal development contributes to core deficits in motor and inhibitory control, impulsivity, and inattention associated with attention-deficit/hyperactivity disorder",yes,,yes,yes,yes,,,,,,,,,
581,39965782,MRI-based surrogates of brain clearance in narcolepsy type 1.,2025,Journal of sleep research,attentional impulsivity resting-state fMRI,unknown,functional connectivity,unknown,narcolepsy type 1,not associated_with,unclear,,background,0.3,The hypothesis of altered brain clearance in narcolepsy type 1 is not supported by evidence from the current study.,yes,,yes,yes,yes,,,,,,,,,
582,36511133,TTLL11 gene is associated with sustained attention performance and brain networks: A genome-wide association study of a healthy Chinese sample.,2023,"Genes, brain, and behavior",attentional impulsivity resting-state fMRI,unknown,functional connectivity,attentional impulsivity,unknown,associated_with,unclear,unknown,indirect,0.7,"The imaging genetics study replicated this association and showed that the TTLL11 gene was associated with resting state activity and connectivity of the somatomoter network, and can be predicted by dorsal attention network connectivity.",yes,,yes,yes,yes,,,,,,,,,
583,29171429,Age-related connectivity differences between attention deficit and hyperactivity disorder patients and typically developing subjects: a resting-state functional MRI study.,2017,Neural regeneration research,attentional impulsivity resting-state fMRI,unknown,functional connectivity,attentional impulsivity,Attention deficit and hyperactivity disorder (ADHD),associated_with,unclear,,unclear,0.7,"We explored age-related brain network differences between ADHD patients and typically developing (TD) subjects using resting state fMRI (rs-fMRI) for three age groups of children, adolescents, and adults.",yes,,yes,yes,yes,,,,,,,,,
584,32800380,"Estimating the Heritability of Developmental Change in Neural Connectivity, and Its Association With Changing Symptoms of Attention-Deficit/Hyperactivity Disorder.",2021,Biological psychiatry,attentional impulsivity resting-state fMRI,unknown,functional connectivity,impulsivity (general),Attention-Deficit/Hyperactivity Disorder (ADHD),associated_with,unclear,,indirect,0.7,Change in hyperactivity-impulsivity was associated with heritable change in white matter tracts metrics and change in the connectivity between the ventral attention and cognitive networks.,yes,,yes,yes,yes,,,,,,,,,
585,34851976,Differential structure-function network coupling in the inattentive and combined types of attention deficit hyperactivity disorder.,2021,PloS one,attentional impulsivity resting-state fMRI,unknown,functional connectivity,attentional impulsivity,attention deficit hyperactivity disorder (ADHD),associated_with,unclear,,unclear,0.7,"Children with ADHD had lower structural connectivity and network efficiency in the DMN, without significant group differences in functional networks.",yes,,yes,yes,no,,,,,,,,,
586,30099805,Binge drinking is associated with attenuated frontal and parietal activation during successful response inhibition in fearful context.,2019,The European journal of neuroscience,attentional impulsivity resting-state fMRI,unknown,functional connectivity,attentional impulsivity,unknown,associated_with,lower,disrupted functional connectivity within brain substrates directing attention,direct,0.8,Higher binge drinking was associated with attenuated frontal and parietal activation during successful response inhibition within a fearful context.,yes,,yes,yes,no,,,,,,,,,
587,34497483,Abnormal Topological Network in Parkinson's Disease With Impulse Control Disorders: A Resting-State Functional Magnetic Resonance Imaging Study.,2021,Frontiers in neuroscience,attentional impulsivity resting-state fMRI,unknown,functional connectivity,impulsivity (general),Parkinson's disease with impulse control disorders,associated_with,unclear,,unclear,0.7,The brains of Parkinson disease (PD) with impulse control disorders (ICDs) patients have functional disconnection changes.,yes,,yes,yes,no,,,,,,,,,
588,41572717,Machine Learning-driven ADHD Classification: Exploring Medication Effects with VMD Sub-band Analysis.,2026,Current computer-aided drug design,attentional impulsivity resting-state fMRI,unknown,functional connectivity,impulsivity (general),ADHD,associated_with,unclear,,unclear,0.7,This study aims to classify ADHD subtypes and assess medication effects by converting resting-state fMRI images into one-dimensional (1D) signals and extracting statistical features using Variational Mode Decomposition (VMD).,yes,,yes,yes,yes,,,,,,,,,
589,35682491,Digital Addiction and Sleep.,2022,International journal of environmental research and public health,attentional impulsivity functional connectivity,unknown,functional connectivity,impulsivity (general),unknown,associated_with,unclear,"altered GABAergic and glutamatergic neurotransmitter systems, dopamine and serotonin synaptic plasticity",unclear,0.8,"Digital addiction is identified as functionally equivalent to all addictions, characterized by the compulsive, habitual, and uncontrolled use of digital devices and an excessively repeated engagement in a particular online behavior.",yes,,yes,yes,yes,,,,,,,,,
590,40525051,"The Role of Sleep and the Effects of Sleep Loss on Cognitive, Affective, and Behavioral Processes.",2025,Cureus,attentional impulsivity functional connectivity,unknown,functional connectivity,attentional impulsivity,unknown,associated_with,lower,weakens prefrontal-amygdalacontinuity,direct,0.8,"Sleep deprivation increases amygdala reactivity, weakens prefrontal-amygdalacontinuity, and contributes to emotional dysregulation, impulsivity, and risk-taking behaviors.",yes,,yes,yes,no,,,,,,,,,
591,39339712,Investigating the Impact of Nutrition and Oxidative Stress on Attention Deficit Hyperactivity Disorder.,2024,Nutrients,attentional impulsivity functional connectivity,unknown,functional connectivity,attentional impulsivity,unknown,associated_with,unclear,oxidative stress,unclear,0.7,"Individuals with ADHD exhibit reduced levels of key antioxidant enzymes, including glutathione peroxidase (GPx), catalase (CAT), and superoxide dismutase (SOD), as well as a diminished total antioxidant status (TOS) compared to healthy controls.",yes,,yes,yes,no,,,,,,,,,
592,39500949,Exploring the impact of probiotics on adult ADHD management through a double-blind RCT.,2024,Scientific reports,attentional impulsivity functional connectivity,unknown,functional connectivity,attentional impulsivity,ADHD,associated_with,unclear,unknown,unclear,0.6,There was also a negative correlation between FCC and symptoms of attention and impulsivity.,yes,,yes,yes,yes,,,,,,,,,
593,35754775,Intrinsic Functional Connectivity in the Default Mode Network Differentiates the Combined and Inattentive Attention Deficit Hyperactivity Disorder Types.,2022,Frontiers in human neuroscience,attentional impulsivity functional connectivity,unknown,functional connectivity,impulsivity (general),Attention Deficit Hyperactivity Disorder (ADHD),differentiates,unclear,unclear,direct,0.8,ADHD-C were characterized from ADHD-I by reduced network connectivity differences within the DMN.,yes,,yes,yes,yes,,,,,,,,,
594,38123729,Inactivation of hypocretin receptor-2 signaling in dopaminergic neurons induces hyperarousal and enhanced cognition but impaired inhibitory control.,2024,Molecular psychiatry,attentional impulsivity functional connectivity,unknown,functional connectivity,impulsivity (general),unknown,associated_with,unclear,inactivation,unclear,0.7,"Loss of Hcrtr2, but not Hcrtr1 or Hcrtr1&2, induced a dramatic increase in theta (7-11 Hz) electroencephalographic (EEG) activity... DAHcrtr2-deficient mice displayed maladaptive patterns of reward-seeking, with behavioral indices of enhanced impulsivity and compulsivity.",yes,,yes,yes,no,,,,,,,,,
595,24576926,Functional connectivity and temporal variability of brain connections in adults with attention deficit/hyperactivity disorder and bipolar disorder.,2014,Neuropsychobiology,attentional impulsivity functional connectivity,unknown,EEG connectivity,impulsivity (general),"ADHD, bipolar disorder",associated_with,unclear,,unclear,0.7,An enhancement of functional connectivity was observed in the ADHD group.,yes,,yes,yes,no,,,,,,,,,
596,22153589,Abnormal functional connectivity in children with attention-deficit/hyperactivity disorder.,2012,Biological psychiatry,attentional impulsivity functional connectivity,unknown,functional connectivity,attentional impulsivity,attention-deficit/hyperactivity disorder (ADHD),associated_with,unclear,impaired interactions,direct,0.8,Children with ADHD had lower connectivity (short- and long-range) in regions of the dorsal attention (superior parietal cortex) and default-mode (precuneus) networks and in cerebellum and higher connectivity (short-range) in reward-motivation regions (ventral striatum and orbitofrontal cortex) than control subjects.,yes,,yes,yes,yes,,,,,,,,,
597,25936249,The neurobiology of aggression and violence.,2015,CNS spectrums,attentional impulsivity functional connectivity,unknown,functional connectivity,impulsivity (general),unknown,associated_with,unclear,,unclear,0.5,"We will examine the neuroanatomy of aggression and violence, focusing on regional volumes, functional studies, and interregional connectivity.",yes,,yes,yes,no,,,,,,,,,
598,10570690,What is attention-deficit/hyperactivity disorder?,1999,Pediatric clinics of North America,attentional impulsivity functional connectivity,unknown,functional connectivity,attentional impulsivity,unknown,associated_with,unclear,,unclear,0.5,"Neurobiologic studies suggest that the circuitry involving frontal cortical-basal ganglia connections may be structurally or functionally different in individuals with ADHD, although the specificity of these findings has not been researched thoroughly.",yes,,yes,yes,yes,,,,,,,,,
599,29033857,An Update Overview on Brain Imaging Studies of Internet Gaming Disorder.,2017,Frontiers in psychiatry,attentional impulsivity functional connectivity,unknown,functional connectivity,impulsivity (general),Internet Gaming Disorder,associated_with,lower,disruption,direct,0.8,"IGD adolescents had disruption in the functional connectivity in areas responsible for learning, memory, and executive function.",yes,,yes,yes,no,,,,,,,,,
600,40840870,Comparison of 5-Day Multidaily Neuronavigated Theta-Burst Sessions With 6-Week Standard Repetitive Transcranial Magnetic Stimulation (the Dutch Depression Outcome Trial): Protocol for a Randomized Controlled Trial.,2025,JMIR research protocols,attentional impulsivity functional connectivity,unknown,functional connectivity,impulsivity (general),treatment-resistant depression,associated_with,unclear,,unclear,0.3,Personalized targets will be identified in the accelerated intermittent theta-burst stimulation condition based on negative functional coupling between the subgenual anterior cingulate cortex and the dorsolateral prefrontal cortex.,yes,,yes,yes,yes,,,,,,,,,
601,24023940,Elevated functional connectivity in a striatal-amygdala circuit in pathological gamblers.,2013,PloS one,attentional impulsivity functional connectivity,unknown,functional connectivity,impulsivity (general),pathological gamblers,associated_with,higher,unclear,direct,1.0,We observed reliable increases in functional coupling between striatum and bilateral amygdala in gamblers vs. controls.,yes,,yes,yes,no,,,,,,,,,
602,24926234,Subcircuit-specific neuromodulation in the prefrontal cortex.,2014,Frontiers in neural circuits,attentional impulsivity functional connectivity,unknown,functional connectivity,unknown,unknown,associated_with,unclear,neuromodulation,unclear,0.6,"During goal-directed behavior, the prefrontal cortex (PFC) exerts top-down control over numerous cortical and subcortical regions.",yes,,yes,yes,yes,,,,,,,,,
603,32066697,Shared and distinct resting functional connectivity in children and adults with attention-deficit/hyperactivity disorder.,2020,Translational psychiatry,attentional impulsivity functional connectivity,unknown,functional connectivity,impulsivity (general),attention-deficit/hyperactivity disorder,associated_with,lower,unclear,direct,0.8,"The ADHD-discriminative FCs shared in children and adults lie in the intra-network within default mode network (DMN) and the inter-network between DMN and ventral attention network, positively correlated with total scores of ADHD symptoms.",yes,,yes,yes,yes,,,,,,,,,
604,38176941,The Role of the Cerebellum in Drug Reward: A Review.,2023,Journal of integrative neuroscience,attentional impulsivity functional connectivity,unknown,functional connectivity,unknown,unknown,associated_with,unclear,unclear,unclear,0.6,evidence from neuroimaging and behavioral studies has suggested the role of cerebellum in drug reward,yes,,yes,yes,yes,,,,,,,,,
605,18568333,[Legal aspects of hyperkinetic disorders/ADHD].,2008,Der Nervenarzt,attentional impulsivity functional connectivity,unknown,unknown,impulsivity (general),hyperkinetic disorders/ADHD,associated_with,unclear,,background,0.3,Children and adolescents diagnosed with ADHD suffer from hyperactivity and deficits in attention and impulse control.,yes,,yes,yes,yes,,,,,,,,,
606,32994553,Impulsive prepotent actions and tics in Tourette disorder underpinned by a common neural network.,2021,Molecular psychiatry,attentional impulsivity functional connectivity,unknown,functional connectivity,motor impulsivity,Tourette disorder,associated_with,higher,unclear,direct,0.8,"We found that unmedicated TD patients showed increased waiting impulsivity compared to controls, which was independent of comorbid conditions, but correlated with the severity of tics.",yes,,yes,yes,yes,,,,,,,,,
607,9571295,Frontal lobe functions and dysfunctions.,1998,Clinical EEG (electroencephalography),attentional impulsivity functional connectivity,unknown,EEG connectivity,impulsivity (general),unknown,associated_with,unclear,unknown,background,0.3,"The prefrontal cortex is also involved in motor action: in its initiation, planning, designing and sequencing rather than its mere execution.",yes,,yes,yes,yes,,,,,,,,,
608,39284401,"Transcranial Magnetic Stimulation-Induced Plasticity Improving Cognitive Control in Obsessive-Compulsive Disorder, Part II: Task-Based Neural Predictors of Treatment Response.",2025,Biological psychiatry,attentional impulsivity functional connectivity,unknown,functional connectivity,impulsivity (general),Obsessive-Compulsive Disorder,associated_with,unclear,unknown,indirect,0.6,Higher activation in several task-relevant regions during planning and response inhibition and lower error-related activation corresponded with better short-term clinical improvement.,yes,,yes,yes,no,,,,,,,,,
609,31704786,The Claustrum-Prefrontal Cortex Pathway Regulates Impulsive-Like Behavior.,2019,The Journal of neuroscience : the official journal of the Society for Neuroscience,attentional impulsivity functional connectivity,unknown,functional connectivity,impulsivity (general),unknown,regulates,unclear,unknown,unclear,0.8,"We found that chemogenetic activation and inhibition of the CLA-PFC pathway increased and reduced the impulsive-like behavior (i.e., premature responses), respectively.",yes,,yes,yes,no,,,,,,,,,
610,39676699,Early-life IL-4 administration induces long-term changes in microglia in the cerebellum and prefrontal cortex.,2025,Journal of neurochemistry,attentional impulsivity functional connectivity,unknown,functional connectivity,impulsivity (general),unknown,associated_with,unclear,elevated IL-4 levels prevent microglia-mediated engulfment of neurons,indirect,0.7,Early-life allergic asthma induces hyperactive and impulsive behaviors in mice. This phenotype was reproduced in animals administered with IL-4 in the second postnatal week.,yes,,yes,yes,no,,,,,,,,,
611,25900066,Impulsivity and aggression in schizophrenia: a neural circuitry perspective with implications for treatment.,2015,CNS spectrums,attentional impulsivity functional connectivity,unknown,functional connectivity,impulsivity (general),schizophrenia,associated_with,unclear,,unclear,0.7,Many studies have implicated dysfunctional frontotemporal circuitry in impulsivity and aggression in schizophrenia,yes,,yes,yes,yes,,,,,,,,,
612,25748775,The role of the thalamus in ADHD symptomatology and treatment.,2015,Applied neuropsychology. Child,attentional impulsivity functional connectivity,unknown,EEG connectivity,impulsivity (general),ADHD,associated_with,unclear,generates waking-state electroencephalography (EEG) rhythms,unclear,0.7,"The thalamus likely plays a prominent role in ADHD symptomatology, based on evidence that the thalamus generates waking-state electroencephalography (EEG) rhythms",yes,,yes,yes,yes,,,,,,,,,
613,20374289,Disturbed structural connectivity is related to inattention and impulsivity in adult attention deficit hyperactivity disorder.,2010,The European journal of neuroscience,attentional impulsivity functional connectivity,unknown,structural connectivity,impulsivity (general),ADHD,correlates_with,unclear,,unclear,0.7,Measures of impulsivity were correlated with FA in right orbitofrontal fibre tracts.,yes,,yes,yes,no,,,,,,,,,
614,35126772,Functional neuronal networks reveal emotional processing differences in children with ADHD.,2022,Cognitive neurodynamics,attentional impulsivity functional connectivity,unknown,functional connectivity,attentional impulsivity,ADHD,associated_with,higher,unclear,direct,0.8,We find that the functional connectivity of the frontal and occipital lobes in the ADHD group is significantly (P-value < 0.01) higher than in the healthy group.,yes,,yes,yes,yes,,,,,,,,,
615,37442497,Possible effects of pair bonds on general cognition: Evidence from shared roles of dopamine.,2023,Neuroscience and biobehavioral reviews,attentional impulsivity functional connectivity,unknown,functional connectivity,impulsivity (general),unknown,correlates_with,unclear,dopaminergic pathways,unclear,0.6,"Highlighting dopamine as a key player in pair bonds and non-social cognition will provide evidence that pair bonding can alter general cognitive processes like attention, working memory, cognitive flexibility, and impulse control.",yes,,yes,yes,yes,,,,,,,,,
616,17184598,Polymorphisms of dopamine-beta-hydroxylase in ADHD children.,2006,Folia biologica,attentional impulsivity functional connectivity,unknown,unknown,impulsivity (general),ADHD,associated_with,unclear,indirect,indirect,0.6,Patients with ADHD showed decreased activities of DBH in serum and urine.,yes,,yes,yes,yes,,,,,,,,,
617,29692743,Bupropion Shows Different Effects on Brain Functional Connectivity in Patients With Internet-Based Gambling Disorder and Internet Gaming Disorder.,2018,Frontiers in psychiatry,attentional impulsivity functional connectivity,unknown,functional connectivity,impulsivity (general),Internet-Based Gambling Disorder and Internet Gaming Disorder,associated_with,unclear,,unclear,0.7,"After the 12-week bupropion treatment, clinical symptoms, including the severity of IGD or GD, depressive symptoms, attention, and impulsivity improved in both groups.",yes,,yes,yes,yes,,,,,,,,,
618,38161933,The Impact of Sleep Disorders on Cardiovascular Health: Mechanisms and Interventions.,2023,Cureus,attentional impulsivity functional connectivity,unknown,functional connectivity,impulsivity (general),unknown,associated_with,unclear,"aberrant metabolic processes, inflammation, disruption of the autonomic nervous system, endothelial dysfunction",unclear,0.7,"Sleep disorders, which include conditions like insomnia and sleep apnea, are drawing increasing amounts of attention due to their serious detrimental consequences on cardiovascular health.",yes,,yes,yes,yes,,,,,,,,,
619,38359839,The resting-state brain activity signatures for addictive disorders.,2024,"Med (New York, N.Y.)",motor impulsivity resting-state fMRI,unknown,BOLD variability,impulsivity (general),substance use disorder (SUD) or behavioral addiction (BEA),associated_with,higher,"altered dopaminergic, GABAergic, and acetylcholine system in SUD, while this also includes the serotonergic system in BEA",direct,0.8,The overall comparison between addiction cohorts and healthy subjects indicated significantly increased ReHo and ALFF in the right striatum (putamen) and bilateral supplementary motor area.,yes,,yes,yes,no,,,,,,,,,
620,39422700,Evolution of aberrant brain-wide spatiotemporal dynamics of resting-state networks in a Huntington's disease mouse model.,2024,Clinical and translational medicine,motor impulsivity resting-state fMRI,unknown,dynamic connectivity,impulsivity (general),Huntington's disease,associated_with,unclear,unknown,unclear,0.6,Hyperactivity in the LCN-linked regions within short QPPs observed before motor impairment onset.,yes,,yes,yes,yes,,,,,,,,,
621,37558974,Static and dynamic changes of intrinsic brain local connectivity in internet gaming disorder.,2023,BMC psychiatry,motor impulsivity resting-state fMRI,unknown,dynamic connectivity,impulsivity (general),internet gaming disorder,associated_with,higher,,direct,0.8,"Compared with HCs, IGDs showed both increased static and dynamic intrinsic local connectivity in bilateral medial superior frontal gyrus (mSFG), superior frontal gyrus (SFG), and supplementary motor area (SMA).",yes,,yes,yes,yes,,,,,,,,,
622,27447451,Altered brain functional networks in people with Internet gaming disorder: Evidence from resting-state fMRI.,2016,Psychiatry research. Neuroimaging,motor impulsivity resting-state fMRI,unknown,functional connectivity,impulsivity (general),Internet gaming disorder,associated_with,unclear,,unclear,0.6,"The IGD subjects showed reduced regional centralities in the prefrontal cortex, left posterior cingulate cortex, right amygala, and bilateral lingual gyrus, and increased functional connectivity in sensory-motor-related brain networks compared to the HC subjects.",yes,,yes,yes,no,,,,,,,,,
623,28715675,Resting-state brain networks in patients with Parkinson's disease and impulse control disorders.,2017,Cortex; a journal devoted to the study of the nervous system and behavior,motor impulsivity resting-state fMRI,unknown,functional connectivity,impulsivity (general),Parkinson's disease,associated_with,unclear,unclear,indirect,0.7,"The presence of ICD symptoms was associated with an increased connectivity within the salience and default-mode networks, as well as with a decreased connectivity within the central executive network.",yes,,yes,yes,no,,,,,,,,,
624,35567768,Extracting electrophysiological correlates of functional magnetic resonance imaging data using the canonical polyadic decomposition.,2022,Human brain mapping,motor impulsivity resting-state fMRI,unknown,EEG connectivity,unknown,unknown,associated_with,unclear,neurovascular coupling mechanisms,unclear,0.5,The relation between electrophysiology and BOLD-fMRI requires further elucidation.,yes,,yes,yes,yes,,,,,,,,,
625,27381822,Altered resting-state neural activity and changes following a craving behavioral intervention for Internet gaming disorder.,2016,Scientific reports,motor impulsivity resting-state fMRI,unknown,functional connectivity,impulsivity (general),Internet gaming disorder,associated_with,unclear,unclear,direct,0.8,"IGD subjects showed decreased amplitude of low fluctuation in the orbital frontal cortex and posterior cingulate cortex, and exhibited increased resting-state functional connectivity between the posterior cingulate cortex and dorsolateral prefrontal cortex, compared with HC subjects.",yes,,yes,yes,yes,,,,,,,,,
626,27083527,Dissociated neural substrates underlying impulsive choice and impulsive action.,2016,NeuroImage,motor impulsivity resting-state fMRI,unknown,functional connectivity,impulsivity (general),unknown,associated_with,unclear,,unclear,0.7,"RSFC analysis using the FP and right IFG as seed regions revealed two distinct networks that correspond well to the 'waiting' and 'stopping' systems, respectively.",yes,,yes,yes,no,,,,,,,,,
627,38300175,Alterations in the brain functional network of abstinent male individuals with methamphetamine use disorder.,2024,"Cerebral cortex (New York, N.Y. : 1991)",motor impulsivity resting-state fMRI,unknown,functional connectivity,motor impulsivity,methamphetamine use disorder,associated_with,lower,unclear,direct,0.8,participants with methamphetamine use disorder had decreased frontoparietal functional connectivity strength.,yes,,yes,yes,no,,,,,,,,,
628,37502837,Early Life Stress and Body-Mass Index Modulate Brain Connectivity in Alcohol Use Disorder.,2023,Research square,motor impulsivity resting-state fMRI,unknown,functional connectivity,impulsivity (general),alcohol use disorder,associated_with,unclear,unknown,indirect,0.7,"The link between AUD and higher body-mass index (BMI) is known, but we lack understanding of how BMI impacts the relationship between ELS and brain connectivity in individuals with AUD.",yes,,yes,yes,yes,,,,,,,,,
629,32428984,Adolescent alcohol use disrupts functional neurodevelopment in sensation seeking girls.,2021,Addiction biology,motor impulsivity resting-state fMRI,unknown,functional connectivity,motor impulsivity,unknown,associated_with,unclear,disrupts,unclear,0.7,"Girls showed greater within-network connectivity in two motor networks with more alcohol consumption, and these effects were mediated by sensation-seeking only in girls.",yes,,yes,yes,no,,,,,,,,,
630,22901705,Alterations in regional homogeneity of resting-state brain activity in internet gaming addicts.,2012,Behavioral and brain functions : BBF,motor impulsivity resting-state fMRI,unknown,BOLD variability,unknown,internet gaming addiction,associated_with,unclear,,unclear,0.6,"Comparing to the healthy controls, IGA subjects show enhanced ReHo in brainstem, inferior parietal lobule, left posterior cerebellum, and left middle frontal gyrus. All of these regions are thought related with sensory-motor coordination.",yes,,yes,yes,yes,,,,,,,,,
631,28168274,"Influences of Age, Sex, and Moderate Alcohol Drinking on the Intrinsic Functional Architecture of Adolescent Brains.",2018,"Cerebral cortex (New York, N.Y. : 1991)",motor impulsivity resting-state fMRI,unknown,functional connectivity,impulsivity (general),unknown,associated_with,unclear,,unclear,0.5,"executive-control frontolimbicstriatal connectivity was stronger in older than younger adolescents, particularly boys, and predicted better ability in balance, memory, and impulse control.",yes,,yes,yes,yes,,,,,,,,,
632,36807959,Internet gaming disorder and tobacco use disorder share neural connectivity patterns between the subcortical and the motor network.,2023,Human brain mapping,motor impulsivity resting-state fMRI,unknown,functional connectivity,impulsivity (general),unknown,associated_with,unclear,"enhanced connectivity may indicate a greater association between rewards and behaviors, inducing addiction behaviors without flexible and complex regulation",direct,0.8,PIGD and PTUD exhibited common enhanced node strength between the subcortical and motor networks.,yes,,yes,yes,yes,,,,,,,,,
633,30914304,Cognitive variability in bipolar I disorder: A cluster-analytic approach informed by resting-state data.,2019,Neuropharmacology,motor impulsivity resting-state fMRI,unknown,functional connectivity,impulsivity (general),bipolar I disorder,associated_with,unclear,,indirect,0.7,"Cluster 1 (n=22) was characterized by deficits in cognitive flexibility and motor inhibition, cluster 2 (n=12) displayed impulsive decision-making.",yes,,yes,yes,no,,,,,,,,,
634,28462585,Pramipexole Modulates Interregional Connectivity Within the Sensorimotor Network.,2017,Brain connectivity,motor impulsivity resting-state fMRI,unknown,functional connectivity,motor impulsivity,unknown,associated_with,lower,D2 agonists distort functional connections,direct,0.9,The connectivity between the right caudate nucleus and other cortical regions was weaker under pramipexole than under placebo.,yes,,yes,yes,no,,,,,,,,,
635,25925985,Impaired corticostriatal connectivity in impulse control disorders in Parkinson disease.,2015,Neurology,motor impulsivity resting-state fMRI,unknown,functional connectivity,impulsivity (general),Parkinson disease,associated_with,unclear,,direct,0.8,The presence of an ICD in patients with PD was associated with functional disconnection between the left anterior putamen and both the left inferior temporal gyrus and the left anterior cingulate gyrus.,yes,,yes,yes,no,,,,,,,,,
