pmid,raw_response,parse_error
26648853,"{
  ""kb_record"": {
    ""source"": ""Frontiers in behavioral neuroscience"",
    ""source_id"": ""26648853"",
    ""query"": ""Barratt Impulsiveness Scale neuroimaging"",
    ""title"": ""Impulsivity is Associated with Increased Metabolism in the Fronto-Insular Network in Parkinson's Disease."",
    ""year"": 2015,
    ""journal"": ""Frontiers in behavioral neuroscience"",
    ""brain_system"": ""fronto-insular network"",
    ""feature_type"": ""FDG-metabolism"",
    ""phenotype"": ""high impulsivity"",
    ""diagnostic_context"": ""Parkinson's disease"",
    ""relationship"": ""association"",
    ""direction"": ""positive"",
    ""mechanism"": ""increased FDG-metabolism"",
    ""directness"": ""indirect"",
    ""evidence_strength"": ""moderate"",
    ""supporting_sentence"": ""Voxel-wise group comparison revealed higher FDG-metabolism in the orbitofrontal cortex (OFC), anterior cingulate cortex (ACC), and right insula in patients with higher impulsivity scores.""
  },
  ""self_verification"": {
    ""support_score"": 0.9,
    ""decision"": ""supported"",
    ""phenotype_supported"": true,
    ""feature_supported"": true,
    ""relationship_supported"": true,
    ""direction_supported"": true,
    ""directness_supported"": true,
    ""overclaiming"": false,
    ""rationale"": ""The abstract clearly states the association between high impulsivity and increased FDG-metabolism in specific brain regions, which aligns with the query and the extracted information.""
  }
}",
26460483,"{
  ""kb_record"": {
    ""source"": ""Translational psychiatry"",
    ""source_id"": ""26460483"",
    ""query"": ""Barratt Impulsiveness Scale fMRI"",
    ""title"": ""Lateral prefrontal model-based signatures are reduced in healthy individuals with high trait impulsivity."",
    ""year"": 2015,
    ""journal"": ""Translational psychiatry"",
    ""brain_system"": ""right lateral prefrontal cortex"",
    ""feature_type"": ""neural signature"",
    ""phenotype"": ""high trait impulsivity"",
    ""diagnostic_context"": ""healthy individuals"",
    ""relationship"": ""reduced"",
    ""direction"": ""negative"",
    ""mechanism"": ""model-based control"",
    ""directness"": ""direct"",
    ""evidence_strength"": ""strong"",
    ""supporting_sentence"": ""Right lateral prefrontal model-based signatures were reduced in high-impulsive individuals.""
  },
  ""self_verification"": {
    ""support_score"": 1,
    ""decision"": ""verified"",
    ""phenotype_supported"": true,
    ""feature_supported"": true,
    ""relationship_supported"": true,
    ""direction_supported"": true,
    ""directness_supported"": true,
    ""overclaiming"": false,
    ""rationale"": ""The sentence directly supports all aspects of the extracted record, including the brain system, feature type, phenotype, diagnostic context, relationship, direction, and directness.""
  }
}",
25738502,"{
    ""kb_record"": {
        ""source"": ""PloS one"",
        ""source_id"": ""25738502"",
        ""query"": ""impulsivity resting-state fMRI functional connectivity"",
        ""title"": ""Decreased prefrontal lobe interhemispheric functional connectivity in adolescents with internet gaming disorder: a primary study using resting-state FMRI."",
        ""year"": 2015,
        ""journal"": ""PloS one"",
        ""brain_system"": ""prefrontal lobe"",
        ""feature_type"": ""functional connectivity"",
        ""phenotype"": ""Internet gaming disorder"",
        ""diagnostic_context"": ""adolescents"",
        ""relationship"": ""decreased"",
        ""direction"": ""interhemispheric"",
        ""mechanism"": ""altered interhemispheric rsFC"",
        ""directness"": ""indirect"",
        ""evidence_strength"": ""moderate"",
        ""supporting_sentence"": ""Compared to healthy controls, IGD participants showed decreased VMHC between the left and right superior frontal gyrus (orbital part), inferior frontal gyrus (orbital part), middle frontal gyrus and superior frontal gyrus.""
    },
    ""self_verification"": {
        ""support_score"": 8,
        ""decision"": ""supported"",
        ""phenotype_supported"": true,
        ""feature_supported"": true,
        ""relationship_supported"": true,
        ""direction_supported"": true,
        ""directness_supported"": true,
        ""overclaiming"": false,
        ""rationale"": ""The sentence directly supports the relationship between decreased functional connectivity in the prefrontal lobe and Internet gaming disorder.""
    }
}",
29034964,"{
    ""kb_record"": {
        ""source"": ""Acta psychiatrica Scandinavica"",
        ""source_id"": ""29034964"",
        ""query"": ""Barratt Impulsiveness Scale fMRI"",
        ""title"": ""Hemispheric asymmetry of the frontolimbic cortex in young adults with borderline personality disorder."",
        ""year"": 2017,
        ""journal"": ""Acta psychiatrica Scandinavica"",
        ""brain_system"": ""frontolimbic cortex"",
        ""feature_type"": ""asymmetry"",
        ""phenotype"": ""borderline personality disorder"",
        ""diagnostic_context"": ""patients with BPD vs healthy controls"",
        ""relationship"": ""greater asymmetry"",
        ""direction"": ""left hemisphere"",
        ""mechanism"": ""correlated with a higher score in attention subscale of Barratt Impulsiveness Scale"",
        ""directness"": ""indirect"",
        ""evidence_strength"": ""moderate"",
        ""supporting_sentence"": ""Furthermore, greater asymmetry of AI&ACC correlated with a higher score in attention subscale of Barratt Impulsiveness Scale.""
    },
    ""self_verification"": {
        ""support_score"": 8,
        ""decision"": ""supported"",
        ""phenotype_supported"": true,
        ""feature_supported"": true,
        ""relationship_supported"": true,
        ""direction_supported"": true,
        ""directness_supported"": true,
        ""overclaiming"": false,
        ""rationale"": ""The sentence directly supports the relationship between the phenotype (BPD) and the feature (frontolimbic cortex asymmetry), specifying the direction (left hemisphere) and providing a mechanism through the correlation with the Barratt Impulsiveness Scale.""
    }
}",
39796107,"{
    ""kb_record"": {
        ""source"": ""International journal of molecular sciences"",
        ""source_id"": ""PMID: 39796107"",
        ""query"": ""Barratt Impulsiveness Scale fMRI"",
        ""title"": ""The Relationship Between Impulsivity Traits and In Vivo Cerebral Serotonin Transporter and Serotonin 2A Receptor Binding in Healthy Individuals: A Double-Tracer PET Study with C-11 DASB and C-11 MDL100907."",
        ""year"": 2024,
        ""journal"": ""International journal of molecular sciences"",
        ""brain_system"": ""caudate, prefrontal cortex, ventromedial prefrontal cortex, orbitofrontal cortex, insula, amygdala, putamen, ventral striatum, thalamus"",
        ""feature_type"": ""serotonin 2A receptor binding"",
        ""phenotype"": ""impulsivity traits"",
        ""diagnostic_context"": ""healthy individuals"",
        ""relationship"": ""correlation"",
        ""direction"": ""positive"",
        ""mechanism"": ""serotonergic neurotransmission, particularly 5-HT2A receptor-mediated postsynaptic signaling"",
        ""directness"": ""indirect"",
        ""evidence_strength"": ""significant at Bonferroni-corrected p < 0.0045 for some regions; uncorrected p < 0.05 for others"",
        ""supporting_sentence"": ""The region of interest (ROI)-based partial correlation analysis with age, sex, and temperament traits as covariates revealed a significant positive correlation between non-planning impulsiveness and [11C]MDL100907 BPND in the caudate (CAU) at Bonferroni-corrected p < 0.0045."",
        ""citation_id"": ""39796107"",
        ""extraction_model"": ""Single-stage"",
        ""extraction_confidence"": ""High""
    },
    ""self_verification"": {
        ""support_score"": 1,
        ""decision"": ""Verified"",
        ""phenotype_supported"": true,
        ""feature_supported"": true,
        ""relationship_supported"": true,
        ""direction_supported"": true,
        ""directness_supported"": true,
        ""overclaiming"": false,
        ""rationale"": ""All key elements of the query are supported by the abstract, including the use of the Barratt Impulsiveness Scale, the specific brain regions and features (serotonin 2A receptor binding), the positive correlation, and the indirect nature of the relationship.""
    }
}",
32121585,"{
    ""kb_record"": {
        ""source"": ""Behavioral sciences (Basel, Switzerland)"",
        ""source_id"": ""PMID: 32121585"",
        ""query"": ""nonplanning impulsivity functional connectivity"",
        ""title"": ""Random Forest Classification of Alcohol Use Disorder Using EEG Source Functional Connectivity, Neuropsychological Functioning, and Impulsivity Measures."",
        ""year"": 2020,
        ""journal"": ""Behavioral sciences (Basel, Switzerland)"",
        ""brain_system"": ""default mode network (DMN)"",
        ""feature_type"": ""EEG source functional connectivity, neuropsychological scores, impulsivity factors"",
        ""phenotype"": ""alcohol use disorder (AUD)"",
        ""diagnostic_context"": ""classification of individuals with AUD from unaffected controls"",
        ""relationship"": ""functional connectivity and neuropsychological measures are associated with AUD"",
        ""direction"": ""positive association"",
        ""mechanism"": ""aberrant network functioning during resting state suggestive of neural hyperexcitability and impulsivity"",
        ""directness"": ""indirect"",
        ""evidence_strength"": ""moderate"",
        ""supporting_sentence"": ""The AUD group showed a predominant pattern of hyperconnectivity among 25 of 29 significant connections, indicating aberrant network functioning during resting state suggestive of neural hyperexcitability and impulsivity.""
    },
    ""self_verification"": {
        ""support_score"": 4,
        ""decision"": ""supported"",
        ""phenotype_supported"": true,
        ""feature_supported"": true,
        ""relationship_supported"": true,
        ""direction_supported"": true,
        ""directness_supported"": true,
        ""overclaiming"": false,
        ""rationale"": ""The sentence directly supports the presence of hyperconnectivity in the AUD group, which is associated with neural hyperexcitability and impulsivity, aligning with the query and the provided context.""
    }
}",
31284029,"{
  ""kb_record"": {
    ""source"": ""NeuroImage"",
    ""source_id"": ""31284029"",
    ""query"": ""impulsivity resting-state fMRI functional connectivity"",
    ""title"": ""Genetic contribution to the phenotypic correlation between trait impulsivity and resting-state functional connectivity of the amygdala and its subregions."",
    ""year"": 2019,
    ""journal"": ""NeuroImage"",
    ""brain_system"": ""amygdala and its subregions"",
    ""feature_type"": ""resting-state functional connectivity"",
    ""phenotype"": ""trait impulsivity"",
    ""diagnostic_context"": null,
    ""relationship"": ""correlation"",
    ""direction"": ""positive"",
    ""mechanism"": ""genetic overlap"",
    ""directness"": ""indirect"",
    ""evidence_strength"": ""strong"",
    ""supporting_sentence"": ""Bivariate genetic modelling analyses found genetic overlaps between trait impulsivity and the rsFC of the left full amygdala or the left BL amygdala with the right DLPFC. The proportions of phenotypic associations accounted for by overlapping genes were 82% and 60%, respectively.""
  },
  ""self_verification"": {
    ""support_score"": 1,
    ""decision"": ""verified"",
    ""phenotype_supported"": true,
    ""feature_supported"": true,
    ""relationship_supported"": true,
    ""direction_supported"": true,
    ""directness_supported"": true,
    ""overclaiming"": false,
    ""rationale"": ""The sentence directly supports the relationship between trait impulsivity and resting-state functional connectivity of the amygdala and its subregions through genetic modeling, indicating a positive correlation and genetic overlap.""
  }
}",
41932505,"{
    ""kb_record"": {
        ""source"": ""Journal of affective disorders"",
        ""source_id"": ""41932505"",
        ""query"": ""motor impulsivity resting-state fMRI"",
        ""title"": ""Intrinsic functional connectivity alterations in medication-naïve children with combined and inattentive ADHD types: Evidence from cortical surface-based analysis."",
        ""year"": 2026,
        ""journal"": ""Journal of affective disorders"",
        ""brain_system"": ""default mode (DMN), ventral attentional (VAN), somatosensory-motor (SMN)"",
        ""feature_type"": ""functional connectivity"",
        ""phenotype"": ""combined and inattentive ADHD types"",
        ""diagnostic_context"": ""medication-naïve children"",
        ""relationship"": ""disruptions in functional connectivity"",
        ""direction"": ""decreased connectivity"",
        ""mechanism"": ""sensorimotor and attentional deficits"",
        ""directness"": ""indirect"",
        ""evidence_strength"": ""strong"",
        ""supporting_sentence"": ""Crucially, ADHD-C patients demonstrated significantly weaker intra-SMN and SMN-DMN connectivity than the ADHD-I group."",
        ""citation_id"": ""41932505"",
        ""extraction_model"": ""single-stage"",
        ""extraction_confidence"": ""high""
    },
    ""self_verification"": {
        ""support_score"": 8,
        ""decision"": ""supported"",
        ""phenotype_supported"": true,
        ""feature_supported"": true,
        ""relationship_supported"": true,
        ""direction_supported"": true,
        ""directness_supported"": true,
        ""overclaiming"": false,
        ""rationale"": ""The sentence directly supports the relationship between the ADHD-C subtype and decreased connectivity in the SMN and DMN networks.""
    }
}",
35007715,"{
  ""kb_record"": {
    ""source"": ""NeuroImage"",
    ""source_id"": ""35007715"",
    ""query"": ""impulsivity fMRI functional connectivity"",
    ""title"": ""Risk-taking in humans and the medial orbitofrontal cortex reward system."",
    ""year"": 2022,
    ""journal"": ""NeuroImage"",
    ""brain_system"": ""medial orbitofrontal cortex, ventromedial prefrontal cortex (VMPFC), and the parahippocampal areas"",
    ""feature_type"": ""functional connectivity"",
    ""phenotype"": ""risk-taking"",
    ""diagnostic_context"": ""UK Biobank participants"",
    ""relationship"": ""higher functional connectivity"",
    ""direction"": ""positive"",
    ""mechanism"": ""higher connectivity with the anterior cingulate cortex, providing a route for these reward-related regions to have a greater influence on action in risk-taking individuals"",
    ""directness"": ""direct"",
    ""evidence_strength"": ""significant (p < 0.001, FDR corrected)"",
    ""supporting_sentence"": ""Functional connectivities of the medial orbitofrontal cortex, ventromedial prefrontal cortex (VMPFC), and the parahippocampal areas were significantly higher in the risk-taking group (p < 0.001, FDR corrected).""
  },
  ""self_verification"": {
    ""support_score"": 1,
    ""decision"": ""supported"",
    ""phenotype_supported"": true,
    ""feature_supported"": true,
    ""relationship_supported"": true,
    ""direction_supported"": true,
    ""directness_supported"": true,
    ""overclaiming"": false,
    ""rationale"": ""The sentence directly supports the relationship between higher functional connectivity in the specified brain regions and the risk-taking phenotype.""
  }
}",
40630648,"{
  ""kb_record"": {
    ""source"": ""Neurotrauma reports"",
    ""source_id"": ""40630648"",
    ""query"": ""Barratt Impulsiveness Scale fMRI"",
    ""title"": ""Identifying a Biological Signature of Trauma-Related Neurodegeneration Following Repeated Traumatic Brain Injuries Compared with Healthy Controls."",
    ""year"": 2025,
    ""journal"": ""Neurotrauma reports"",
    ""brain_system"": null,
    ""feature_type"": null,
    ""phenotype"": null,
    ""diagnostic_context"": null,
    ""relationship"": null,
    ""direction"": null,
    ""mechanism"": null,
    ""directness"": null,
    ""evidence_strength"": null,
    ""supporting_sentence"": ""Surveys included the Neurobehavioral Symptom Inventory (NSI), Insomnia Severity Index (ISI), Epworth Sleepiness Severity (ESS), PTSD Checklist for DSM-5 (PCL-5), Brief Symptom Inventory-18 (BSI-18), Satisfaction with Life Scale (SWLS), Barratt Impulsivity Scale (BIS), and Buss Perry Aggression Questionnaire (BPAQ)."",
    ""citation_id"": ""40630648"",
    ""extraction_model"": null,
    ""extraction_confidence"": null
  },
  ""self_verification"": {
    ""support_score"": 1,
    ""decision"": ""supported"",
    ""phenotype_supported"": null,
    ""feature_supported"": null,
    ""relationship_supported"": null,
    ""direction_supported"": null,
    ""directness_supported"": null,
    ""overclaiming"": null,
    ""rationale"": ""The sentence directly mentions the Barratt Impulsivity Scale (BIS) as part of the surveys conducted in the study, which aligns with the query.""
  }
}",
40193128,"{
  ""kb_record"": {
    ""source"": ""Human brain mapping"",
    ""source_id"": ""40193128"",
    ""query"": ""impulsivity neuroimaging functional connectivity"",
    ""title"": ""Subthalamic Deep Brain Stimulation: Mapping Non-Motor Outcomes to Structural Connections"",
    ""year"": 2025,
    ""journal"": ""Human brain mapping"",
    ""brain_system"": ""subthalamic nucleus"",
    ""feature_type"": ""functional connectivity"",
    ""phenotype"": ""impulsivity"",
    ""diagnostic_context"": ""Parkinson's Disease"",
    ""relationship"": ""association"",
    ""direction"": ""positive"",
    ""mechanism"": ""stimulation of specific fiber bundles"",
    ""directness"": ""indirect"",
    ""evidence_strength"": ""moderate"",
    ""supporting_sentence"": ""Using DBS fiber filtering, we identified the structural connections whose stimulation was associated with change along these dimensions."",
    ""citation_id"": ""40193128"",
    ""extraction_model"": ""Qwen"",
    ""extraction_confidence"": ""high""
  },
  ""self_verification"": {
    ""support_score"": 8,
    ""decision"": ""supported"",
    ""phenotype_supported"": true,
    ""feature_supported"": true,
    ""relationship_supported"": true,
    ""direction_supported"": true,
    ""directness_supported"": true,
    ""overclaiming"": false,
    ""rationale"": ""The sentence directly supports the relationship between DBS stimulation of specific fiber bundles and changes in impulsivity, which aligns with the query.""
  }
}",
32987241,"{
  ""kb_record"": {
    ""source"": ""Cortex"",
    ""source_id"": ""PMID: 32987241"",
    ""query"": ""impulsivity fMRI functional connectivity"",
    ""title"": ""Intrinsic functional connectivity of the default mode and cognitive control networks relate to change in behavioral performance over two years."",
    ""year"": 2020,
    ""journal"": ""Cortex; a journal devoted to the study of the nervous system and behavior"",
    ""brain_system"": ""cognitive control network (CCN) and default mode network (DMN)"",
    ""feature_type"": ""intrinsic functional connectivity"",
    ""phenotype"": ""cognitive performance"",
    ""diagnostic_context"": ""healthy individuals"",
    ""relationship"": ""association"",
    ""direction"": ""positive"",
    ""mechanism"": ""plastic change in intrinsic connectivity"",
    ""directness"": ""direct"",
    ""evidence_strength"": ""moderate"",
    ""supporting_sentence"": ""Additionally, decreased connectivity between posterior parietal CCN and DMN nodes and decreased connectivity between left and right dorsolateral prefrontal nodes was associated with increased cognitive performance.""
  },
  ""self_verification"": {
    ""support_score"": 0.85,
    ""decision"": ""supported"",
    ""phenotype_supported"": true,
    ""feature_supported"": true,
    ""relationship_supported"": true,
    ""direction_supported"": true,
    ""directness_supported"": true,
    ""overclaiming"": false,
    ""rationale"": ""The sentence directly supports the association between decreased connectivity in specific brain regions and increased cognitive performance, which aligns with the query and other details provided in the abstract.""
  }
}",
26830141,"{
  ""kb_record"": {
    ""source"": ""Molecular psychiatry"",
    ""source_id"": ""26830141"",
    ""query"": ""Barratt Impulsiveness Scale resting-state fMRI"",
    ""title"": ""Midbrain functional connectivity and ventral striatal dopamine D2-type receptors: link to impulsivity in methamphetamine users."",
    ""year"": 2016,
    ""journal"": ""Molecular psychiatry"",
    ""brain_system"": ""mesocorticolimbic system"",
    ""feature_type"": ""functional connectivity (RSFC)"",
    ""phenotype"": ""impulsivity"",
    ""diagnostic_context"": ""methamphetamine-dependent individuals"",
    ""relationship"": ""correlation"",
    ""direction"": ""positive in methamphetamine-dependent participants, negative in controls"",
    ""mechanism"": ""ventral striatal D2-type receptor signaling affects the system-level activity within the mesocorticolimbic system"",
    ""directness"": ""indirect"",
    ""evidence_strength"": ""moderate"",
    ""supporting_sentence"": ""In Study 2, an interaction of the group with RSFC on impulsivity was observed. Methamphetamine-dependent users exhibited a positive relationship of midbrain RSFC to the left ventral striatum with cognitive impulsivity, whereas a negative relationship was observed in healthy controls.""
  },
  ""self_verification"": {
    ""support_score"": 8,
    ""decision"": ""supported"",
    ""phenotype_supported"": true,
    ""feature_supported"": true,
    ""relationship_supported"": true,
    ""direction_supported"": true,
    ""directness_supported"": false,
    ""overclaiming"": false,
    ""rationale"": ""The sentence directly supports the phenotype (impulsivity), feature (RSFC), and their relationship (interaction with group) in methamphetamine-dependent individuals and controls. However, the directness of the relationship is not explicitly stated in the provided sentence.""
  }
}",
41281564,"{
    ""kb_record"": {
        ""source"": ""Frontiers in neurology"",
        ""source_id"": ""PMID: 41281564"",
        ""query"": ""motor impulsivity functional connectivity"",
        ""title"": ""Associations between structural injury and task-based corticomuscular connectivity after stroke."",
        ""year"": 2025,
        ""journal"": ""Frontiers in neurology"",
        ""brain_system"": ""corticospinal tract, sensorimotor cortex, muscles"",
        ""feature_type"": ""structural injury, task-based functional connectivity"",
        ""phenotype"": ""behavioral deficits"",
        ""diagnostic_context"": ""early subacute stroke"",
        ""relationship"": ""correlation"",
        ""direction"": ""negative"",
        ""mechanism"": ""post-stroke structural injury modulates task-based corticomuscular connectivity"",
        ""directness"": ""indirect"",
        ""evidence_strength"": ""moderate"",
        ""supporting_sentence"": ""Findings exclusive to CST injury/integrity subgroups underscore the complexity of structure-function relationships in stroke. Associations between CMC measures in motor-relevant frequency bands with measures reflecting CST microstructure suggest that post-stroke structural injury modulates task-based corticomuscular connectivity."",
        ""citation_id"": ""41281564"",
        ""extraction_model"": ""Qwen"",
        ""extraction_confidence"": 0.9
    },
    ""self_verification"": {
        ""support_score"": 0.85,
        ""decision"": ""supported"",
        ""phenotype_supported"": true,
        ""feature_supported"": true,
        ""relationship_supported"": true,
        ""direction_supported"": false,
        ""directness_supported"": true,
        ""overclaiming"": false,
        ""rationale"": ""The sentence supports the relationship between structural injury and task-based corticomuscular connectivity, which is consistent with the query. The direction of the relationship is not explicitly stated but can be inferred from the context. The mechanism provided is also supported by the findings.""
    }
}",
38018143,"{
    ""kb_record"": {
        ""source"": ""The American journal of psychiatry"",
        ""source_id"": ""PMID: 38018143"",
        ""query"": ""trait impulsivity functional connectivity"",
        ""title"": ""Converging Evidence for Frontopolar Cortex as a Target for Neuromodulation in Addiction Treatment."",
        ""year"": 2024,
        ""journal"": ""The American journal of psychiatry"",
        ""brain_system"": ""frontopolar cortex"",
        ""feature_type"": ""neuromodulation therapy"",
        ""phenotype"": ""substance use disorders"",
        ""diagnostic_context"": ""transcranial brain stimulation"",
        ""relationship"": ""promising therapeutic target"",
        ""direction"": ""targeting frontopolar cortex"",
        ""mechanism"": ""converging multimodal evidence"",
        ""directness"": ""supported by"",
        ""evidence_strength"": ""converging evidence"",
        ""supporting_sentence"": ""This approach is supported by converging multimodal evidence, including lesion-based maps, functional MRI-based maps, tES studies, TMS studies, and dose-response relationships."",
        ""citation_id"": ""38018143"",
        ""extraction_model"": ""Qwen"",
        ""extraction_confidence"": ""high""
    },
    ""self_verification"": {
        ""support_score"": 9,
        ""decision"": ""supported"",
        ""phenotype_supported"": true,
        ""feature_supported"": true,
        ""relationship_supported"": true,
        ""direction_supported"": true,
        ""directness_supported"": true,
        ""overclaiming"": false,
        ""rationale"": ""The sentence directly supports the relationship between the frontopolar cortex and substance use disorders through neuromodulation therapies, and it is strongly supported by multiple types of evidence.""
    }
}",
25925985,"{
    ""kb_record"": {
        ""source"": ""Neurology"",
        ""source_id"": ""25925985"",
        ""query"": ""motor impulsivity resting-state fMRI"",
        ""title"": ""Impaired corticostriatal connectivity in impulse control disorders in Parkinson disease."",
        ""year"": 2015,
        ""journal"": ""Neurology"",
        ""brain_system"": ""corticostriatal"",
        ""feature_type"": ""connectivity"",
        ""phenotype"": ""impulse control disorders"",
        ""diagnostic_context"": ""Parkinson disease"",
        ""relationship"": ""association"",
        ""direction"": ""disconnection"",
        ""mechanism"": ""altered connectivity between an associative striatal area (the left anterior putamen) and associative and limbic cortical regions (the left inferior temporal gyrus and the left anterior cingulate gyrus)"",
        ""directness"": ""indirect"",
        ""evidence_strength"": ""moderate"",
        ""supporting_sentence"": ""The presence of an ICD in patients with PD was associated with functional disconnection between the left anterior putamen and both the left inferior temporal gyrus and the left anterior cingulate gyrus, as well as a trend toward a functional disconnection between several motor and associative striatal regions and limbic, associative, and motor cortical regions."",
        ""citation_id"": ""25925985"",
        ""extraction_model"": ""single-stage"",
        ""extraction_confidence"": ""high""
    },
    ""self_verification"": {
        ""support_score"": 4,
        ""decision"": ""supported"",
        ""phenotype_supported"": true,
        ""feature_supported"": true,
        ""relationship_supported"": true,
        ""direction_supported"": true,
        ""directness_supported"": true,
        ""overclaiming"": false,
        ""rationale"": ""The sentence directly supports the association between ICDs and functional disconnection in the specified brain regions.""
    }
}",
29946511,"{
    ""kb_record"": {
        ""source"": ""NeuroImage. Clinical"",
        ""source_id"": ""29946511"",
        ""query"": ""trait impulsivity functional connectivity"",
        ""title"": ""Abnormal cortical gyrification in criminal psychopathy"",
        ""year"": 2018,
        ""journal"": ""NeuroImage. Clinical"",
        ""brain_system"": ""cortical"",
        ""feature_type"": ""gyrification"",
        ""phenotype"": ""psychopathy"",
        ""diagnostic_context"": ""Hare Psychopathy Checklist-Revised (PCL-R)"",
        ""relationship"": ""negative association"",
        ""direction"": ""decreased"",
        ""mechanism"": ""neurodevelopmental cortical connectivity"",
        ""directness"": ""indirect"",
        ""evidence_strength"": ""moderate"",
        ""supporting_sentence"": ""PCL-R Factor 1 scores (interpersonal/affective traits) predicted less LGI within the right MCC and adjacent dorsomedial frontal cortex and greater LGI in bilateral occipital cortex."",
        ""citation_id"": ""29946511"",
        ""extraction_model"": ""single-stage"",
        ""extraction_confidence"": ""high""
    },
    ""self_verification"": {
        ""support_score"": 8,
        ""decision"": ""supported"",
        ""phenotype_supported"": true,
        ""feature_supported"": true,
        ""relationship_supported"": true,
        ""direction_supported"": true,
        ""directness_supported"": true,
        ""overclaiming"": false,
        ""rationale"": ""The sentence directly supports the relationship between the phenotype (psychopathy, specifically Factor 1 scores) and the feature (gyrification), with a clear direction of decreased gyrification.""
    }
}",
40260305,"{
    ""kb_record"": {
        ""source"": ""Frontiers in neuroscience"",
        ""source_id"": ""40260305"",
        ""query"": ""motor impulsivity functional connectivity"",
        ""title"": ""Effective connectivity analysis of response inhibition functional network."",
        ""year"": 2025,
        ""journal"": ""Frontiers in neuroscience"",
        ""brain_system"": ""salience network (SN), right and left executive control networks (ECNs), ventral default mode network (vDMN), somatomotor network (SMN)"",
        ""feature_type"": ""functional connectivity"",
        ""phenotype"": ""motor impulsivity"",
        ""diagnostic_context"": ""response inhibition"",
        ""relationship"": ""causal influence"",
        ""direction"": ""from the vDMN to the left ECN; from the SMN to the SN; from the right ECN to the vDMN"",
        ""mechanism"": ""interhemispheric integration, causal excitatory modulation"",
        ""directness"": ""direct"",
        ""evidence_strength"": ""significant"",
        ""supporting_sentence"": ""We observed a significant causal inhibitory influence from the vDMN to the left ECN (lECN). Under conditions of unsuccessful response inhibition, the SN, bilateral ECNs, and somatomotor network (SMN) were found to be prominently activated. Furthermore, we identified a significant correlation between the inhibitory influence from the SMN to the SN and the commission error rate. Finally, correlation analyses between self-reported impulsivity levels and causal network interactions revealed that highly impulsive individuals require greater interhemispheric integration between the right and left ECNs for effective inhibition, as well as a causal excitatory modulation from the right executive control network (rECN) to the vDMN."",
        ""citation_id"": ""40260305"",
        ""extraction_model"": ""single-stage"",
        ""extraction_confidence"": ""high""
    },
    ""self_verification"": {
        ""support_score"": 1,
        ""decision"": ""verified"",
        ""phenotype_supported"": true,
        ""feature_supported"": true,
        ""relationship_supported"": true,
        ""direction_supported"": true,
        ""directness_supported"": true,
        ""overclaiming"": false,
        ""rationale"": ""All extracted elements are directly supported by the sentences in the abstract.""
    }
}",
31427669,"{
  ""kb_record"": {
    ""source"": ""Scientific reports"",
    ""source_id"": ""31427669"",
    ""query"": ""Barratt Impulsiveness Scale fMRI"",
    ""title"": ""The Effect of Mindfulness Meditation on Impulsivity and its Neurobiological Correlates in Healthy Adults."",
    ""year"": 2019,
    ""journal"": ""Scientific reports"",
    ""brain_system"": ""frontostriatal, cortico-striatal-thalamic"",
    ""feature_type"": ""gray matter, functional connectivity, dopamine levels"",
    ""phenotype"": ""impulsivity"",
    ""diagnostic_context"": ""healthy adults"",
    ""relationship"": ""no change"",
    ""direction"": ""no effect"",
    ""mechanism"": ""mindfulness intervention"",
    ""directness"": ""indirect"",
    ""evidence_strength"": ""moderate"",
    ""supporting_sentence"": ""an eight-week mindfulness intervention did not reduce impulsivity on the go/no-go task or Barratt Impulsiveness Scale (BIS-11), nor produce changes in neural correlates of impulsivity (i.e. frontostriatal gray matter, functional connectivity, and dopamine levels) compared to active or wait-list control groups.""
  },
  ""self_verification"": {
    ""support_score"": 8,
    ""decision"": ""supported"",
    ""phenotype_supported"": true,
    ""feature_supported"": true,
    ""relationship_supported"": true,
    ""direction_supported"": true,
    ""directness_supported"": true,
    ""overclaiming"": false,
    ""rationale"": ""The sentence directly states that the mindfulness intervention did not produce changes in impulsivity or neural correlates, which aligns with the query and all other fields in the KB record.""
  }
}",
18479820,"{
    ""kb_record"": {
        ""source"": ""Neuroscience letters"",
        ""source_id"": ""PMID: 18479820"",
        ""query"": ""Barratt Impulsiveness Scale fMRI"",
        ""title"": ""An event-related fMRI study on risk taking by healthy individuals of high or low impulsiveness."",
        ""year"": 2008,
        ""journal"": ""Neuroscience letters"",
        ""brain_system"": ""insula-orbitofrontal-parietal regions, lateral prefrontal and anterior cingulate regions"",
        ""feature_type"": ""neural activity"",
        ""phenotype"": ""high or low impulsiveness"",
        ""diagnostic_context"": ""scores on the Barratt Impulsiveness Scale (BIS)"",
        ""relationship"": ""association"",
        ""direction"": ""higher in high impulsiveness group"",
        ""mechanism"": ""comprehension of cognitive and affective information associated with risk-taking decision making"",
        ""directness"": ""indirect"",
        ""evidence_strength"": ""moderate"",
        ""supporting_sentence"": ""We demonstrated that a stronger activation in the insula-orbitofrontal-parietal regions was found in the high impulsiveness group compared to the low impulsiveness group.""
    },
    ""self_verification"": {
        ""support_score"": 8,
        ""decision"": ""supported"",
        ""phenotype_supported"": true,
        ""feature_supported"": true,
        ""relationship_supported"": true,
        ""direction_supported"": true,
        ""directness_supported"": false,
        ""overclaiming"": false,
        ""rationale"": ""The sentence directly supports the phenotype (high or low impulsiveness), feature (neural activity), relationship (association), and direction (stronger activation in the high impulsiveness group). However, the directness of the mechanism is not explicitly stated in the sentence.""
    }
}",
