pmid,title,response,mentions_pmid,has_anchored_sentence,unparseable_as_schema,error
34461353,Impulsivity is related to overhasty risk learning in attention-deficit/hyperactivity disorder: A computational psychiatric approach.,"This study, identified by PMID: 34461353, explores the relationship between impulsivity and risk-taking behavior in adults with Attention-Deficit/Hyperactivity Disorder (ADHD). Using a computational approach and Bayesian modeling, the researchers found that impulsivity is linked to an overhasty adjustment of beliefs during risk learning, which contributes to increased risk-taking behavior. The study utilized an openly available fMRI dataset where participants with ADHD completed the Balloon Analog Risk Task (BART).

The computational model fitted to the data revealed a significant correlation between the Barratt Impulsiveness Scale (BIS) scores and the degree of overhasty learning (r = 0.424, p = 0.009). Additionally, a connectome-based predictive model (CPM) was developed using fMRI data, which successfully predicted the degree of risk-learning bias using negatively correlated edges (r = 0.341, p = 0.041; q2 = 0.092). Notably, the hub nodes in this predictive network were located in the frontal lobe, specifically the orbitofrontal area.

These findings suggest that impulsivity in individuals with ADHD is associated with an overhasty updating of beliefs",True,False,True,
40168432,Protocol for a Randomized Controlled Trial to Enhance Executive Function via Brief Mindfulness Training in Individuals with Internet Gaming Disorder.,"This randomized controlled trial aims to investigate the impact of a brief mindfulness intervention on executive function impairments in individuals with Internet Gaming Disorder (IGD). The study recruits 82 individuals diagnosed with IGD and 40 non-addicted gamers, dividing them into an intervention group and a control group. The intervention group receives a 7-day mindfulness training program focused on breathing meditation, while the control group undergoes progressive muscle relaxation training. 

The primary outcome measures include EEG data (band power, functional connectivity, source localization, and N2/P3 amplitudes), behavioral metrics (response times and accuracy from psychological experimental paradigms), physiological indices (heart rate variability), and self-reported measures (game craving, mindfulness levels, executive function performance, and impulsivity, particularly focusing on inhibitory control). Secondary outcome measures encompass anxiety, stress, positive and negative affect, sleep quality, demographic information, physical and mental health status, and the Big Five personality traits.

The study's protocol suggests that it will explore the efficacy of a brief mindfulness intervention on executive function impairments in IGD individuals and elucidate its underlying neural mechanisms. By doing so, the researchers aim to provide more targeted intervention strategies for executive function research and offer novel insights into the treatment of IGD and related cognitive dysfunctions. The",False,False,True,
23770040,Resting-state beta and gamma activity in Internet addiction.,"This study, identified by the PMID 23770040, investigates the relationship between impulsivity and neuroimaging in individuals with Internet addiction. The research compares resting-state electroencephalogram (EEG) activity in the beta and gamma frequency bands between individuals diagnosed with Internet addiction and healthy controls. 

The study involved 21 participants with Internet addiction and 20 matched healthy controls. Measures of impulsivity included the Barratt Impulsiveness Scale-11 and a stop-signal task. Key findings indicated that individuals with Internet addiction exhibited higher impulsivity and impaired inhibitory control compared to the control group. Neuroimaging results revealed that the Internet addiction group had lower absolute power in the beta band and higher absolute power in the gamma band during resting-state EEG recordings. These differences were statistically significant and correlated with the severity of Internet addiction and impulsivity scores.

The authors suggest that these alterations in resting-state fast-wave brain activity could serve as potential biomarkers for understanding the neurobiological underpinnings of Internet addiction. This study contributes to the growing body of evidence linking impulsivity and specific EEG patterns in addictive behaviors.",True,False,True,
29337234,Electrophysiological Activity Prior to Self-initiated Movements is Related to Impulsive Personality Traits.,"This study, published in the journal Neuroscience in 2018 (PMID: 29337234), explores the relationship between impulsivity and electrophysiological activity preceding self-initiated movements. The research involved nineteen healthy participants who were assessed for their trait impulsivity using the Barratt Impulsiveness Scale (BIS-11) and then performed a task based on Libet's clock paradigm while their brain activity was recorded via EEG.

The findings indicate a positive correlation between higher levels of trait impulsivity and increased motor system excitability during the preparatory phase of movement. Specifically, the readiness potential (RP), an early negative deflection in the EEG signal that precedes voluntary movements, showed an earlier onset and a larger amplitude as impulsivity scores increased. This suggests that individuals with higher trait impulsivity may experience a reduced ability to exert conscious control over their actions, possibly due to less effective preparatory inhibitory mechanisms.

The study provides insights into how individual differences in impulsivity might influence the timing and control of voluntary actions at the neural level, highlighting the importance of preparatory inhibition in behavioral regulation.",True,False,True,
29454934,Time scale properties of task and resting-state functional connectivity: Detrended partial cross-correlation analysis.,"This study, identified by the PMID 29454934, investigates the time scale properties of functional connectivity within the brain during both resting state and task conditions. Using fMRI data from 68 participants, the researchers employed a novel method called detrended partial cross-correlation analysis (DPCCA) to examine the connectivity within the default mode network (DMN) and task networks. 

The key findings indicate that the time scales of connectivity within these networks differ significantly between rest and task conditions. Specifically, the time scale of connectivity within the DMN increases during rest relative to task, whereas it decreases in task networks during active tasks. This suggests that the brain's functional connectivity patterns adapt dynamically depending on the mental state.

Interestingly, the study also found that the time scale of connectivity within the pre-supplementary motor area (pre-SMA), a region crucial for proactive inhibitory control, was inversely related to measures of impulsivity (as assessed by the Barratt Impulsivity Scale) and stop signal reaction time. This implies that individuals with higher levels of impulsivity might exhibit altered connectivity dynamics in regions involved in cognitive control.

Overall, these results highlight the importance of considering the time scale properties of brain networks when studying cognitive processes and suggest that low-frequency fluctuations in blood oxygen",True,False,True,
38451271,Trait anxiety and corresponding neuromarkers predict internet addiction: A longitudinal study.,"This study explores the relationship between trait anxiety (TA) and internet addiction (IA), using both longitudinal data and neuroimaging techniques. The research, published in the Journal of Behavioral Addictions (PMID: 38451271), found a significant positive correlation between trait anxiety and internet addiction, with individuals showing higher trait anxiety also exhibiting increased levels of internet addiction over time.

The study utilized a combination of methods to investigate this relationship. Initially, it examined the correlation between trait anxiety and internet addiction, finding a strong positive link. It then employed a linear mixed-effect model to assess the longitudinal impact of trait anxiety on internet addiction, confirming that individuals with higher trait anxiety had higher levels of internet addiction over the course of the study.

Neuroimaging was used to identify neuromarkers associated with trait anxiety. Connectome-based predictive modeling (CPM) was applied to explore the functional connectivity within cognitive control and emotion-regulation circuits, as well as the default mode network (DMN). The results indicated that these specific neural connections were significantly correlated with trait anxiety. Moreover, these neuromarkers were found to predict internet addiction, further validating the role of these neural circuits in the development of internet addiction.

The study also considered stressful life events as potential mediators in the relationship",True,False,True,
37887440,"Neurophysiological, Neuroimaging, and Neuropsychological Predictors of Human Alcoholism and Risk.","This special issue explores the role of neurophysiological, neuroimaging, and neuropsychological measures in understanding alcohol use disorder (AUD) and predicting risk factors associated with it. One key aspect discussed is impulsivity, which is often linked to increased risk for AUD. For instance, the article ""Random Forest Classification of Alcohol Use Disorder Using EEG Source Functional Connectivity, Neuropsychological Functioning, and Impulsivity Measures"" highlights how impulsivity measures, along with EEG source functional connectivity and neuropsychological functioning, can be used to classify individuals with AUD. Another study, ""Differentiating Individuals with and without Alcohol Use Disorder Using Resting-State fMRI Functional Connectivity of Reward Network, Neuropsychological Performance, and Impulsivity Measures,"" further emphasizes the importance of impulsivity by showing that it can help differentiate between individuals with and without AUD using resting-state fMRI functional connectivity and neuropsychological performance.

These findings suggest that impulsivity plays a significant role in the development and maintenance of AUD. Neuroimaging techniques like EEG and fMRI provide valuable insights into the neural mechanisms underlying AUD, while neuropsychological assessments offer additional perspectives on cognitive functions related to impulsivity. Together, these methods can enhance our understanding of AUD and potentially improve diagnostic and therapeutic approaches.",False,False,True,
30616125,A multi-dimensional evaluation of craving and impulsivity among people admitted for alcohol-related problems in emergency department.,"This study, published in 2019 in Psychiatry Research (PMID: 30616125), evaluated craving and impulsivity in individuals admitted to the emergency department due to alcohol-related issues. The researchers used multiple scales to assess these psychological dimensions, including the Visual Analogue Scale (VAS), Obsessive Compulsive Drinking Scale (OCDS), UPPS Scale, and Barratt Impulsiveness Scale. Among the 98 participants, regression analysis revealed that specific sub-dimensions of craving and impulsivity—namely the compulsive subscale of the OCDS, the VAS, and the Urgency subscale of impulsivity—were significant predictors of the severity of alcohol-use disorders as measured by the Alcohol Use Disorders Identification Test (AUDIT).

The findings suggest that certain aspects of craving and impulsivity may play a crucial role in maintaining excessive alcohol consumption. This multi-dimensional approach to evaluating these psychological factors could provide valuable insights into the mechanisms underlying alcohol misuse and potentially inform targeted interventions.",True,False,True,
27894158,Craving behavioral intervention for internet gaming disorder: remediation of functional connectivity of the ventral striatum.,"This study explores the neural mechanisms underlying the effectiveness of psychobehavioral interventions for Internet Gaming Disorder (IGD) through neuroimaging. The research focuses on the ventral striatum (VS) and its connections with other brain regions, particularly the left inferior parietal lobule (lIPL), which are implicated in gaming cravings and attentional biases.

The study involved 74 individuals diagnosed with IGD and 41 healthy controls. Resting-state functional connectivity of the VS was assessed using functional magnetic resonance imaging (fMRI). The results indicated that individuals with IGD had increased functional connectivity between the VS and the lIPL, right inferior frontal gyrus, and left middle frontal gyrus, with the strength of this connectivity correlating with the severity of their IGD symptoms.

In a follow-up craving behavioral intervention (CBI) study, 20 out of the 74 IGD participants received the intervention, while 16 did not. Those who received the intervention showed a significant reduction in VS-lIPL connectivity, alongside improvements in addiction severity. This suggests that the VS-lIPL connectivity could serve as a biomarker for the efficacy of psychobehavioral interventions in treating IGD.

The findings imply that non-invasive techniques, such",False,False,True,
37561637,Abnormal frontostriatal connectivity and serotonin function in gambling disorder: A preliminary exploratory study.,"This study, published in the Journal of Behavioral Addictions (PMID: 37561637), investigates the neurobiological mechanisms underlying gambling disorder through the examination of frontostriatal connectivity and neurotransmitter function. The research involved 15 individuals diagnosed with gambling disorder and 17 healthy controls, who underwent both resting-state functional connectivity MRI and brain positron emission tomography (PET) scans to assess dopamine, opioid, and serotonin activity.

Key findings include a significant reduction in functional connectivity between the right nucleus accumbens (NAcc) and the right dorsolateral prefrontal cortex (DLPFC) in individuals with gambling disorder. Additionally, there was a notable interaction between group membership and 11C-MADAM binding in the right DLPFC, indicating altered serotonin function. This interaction was further supported by voxelwise analysis, which revealed a widespread difference in 11C-MADAM binding in the prefrontal cortex between the two groups.

The study also found that right NAcc 11C-MADAM binding potential correlated with attentional impulsivity in individuals with gambling disorder, suggesting a link between serotonin function and impulsivity in this population.

Overall, these results indicate that gambling disorder is associated with specific alterations in frontost",True,False,True,
25899520,Altered resting-state functional connectivity of the insula in young adults with Internet gaming disorder.,"This study, identified by PMID: 25899520, investigates the altered resting-state functional connectivity (rsFC) of the insula in young adults with Internet Gaming Disorder (IGD) using functional magnetic resonance imaging (fMRI). The research compares 74 individuals diagnosed with IGD to 41 healthy control subjects matched for age and gender. 

Key findings indicate that IGD participants exhibit enhanced rsFC between the anterior insula and regions such as the anterior cingulate cortex, putamen, angular gyrus, and precuneus—areas crucial for salience processing, craving, self-monitoring, and attention. Additionally, there is increased rsFC between the posterior insula and the postcentral gyrus, precentral gyrus, supplementary motor area, and superior temporal gyrus, which are involved in interoception, movement control, and auditory processing.

The severity of IGD is positively correlated with connectivity between the anterior insula and the angular gyrus, superior temporal gyrus, and anterior cingulate cortex. Moreover, the duration of internet gaming is linked to stronger connectivity between the anterior insula and the anterior cingulate cortex. These results underscore the significance of the insula in the manifestation of core symptoms of IGD and emphasize the",True,False,True,
