id,set,extractor_model,variant,empty_evidence_rule,support_score,decision,overclaiming,rationale,parse_status,raw_response,error
gptv_0196,s300,Llama 3.1 8B,minimal,no,1,revise,unclear,"The claim is partially supported as it provides evidence of correlations between GMV in specific brain regions and impulsivity-related scores in BD patients. However, the claim is too broad, stating a general correlation between impulsivity and a neural feature, whereas the evidence only supports correlations between GMV and specific impulsivity-related scores (CTQ and BAI).",ok,"{""support_score"": 1, ""decision"": ""REVISE"", ""rationale"": ""The claim is partially supported as it provides evidence of correlations between GMV in specific brain regions and impulsivity-related scores in BD patients. However, the claim is too broad, stating a general correlation between impulsivity and a neural feature, whereas the evidence only supports correlations between GMV and specific impulsivity-related scores (CTQ and BAI).""}",
gptv_0197,s300,Qwen 2.5 7B,native_instr,no,0,drop,no,"The evidence sentence does not mention impulsivity or BOLD variability, so it does not support the extracted claim.",ok,"{""support_score"": 0, ""decision"": ""drop"", ""phenotype_supported"": false, ""feature_supported"": false, ""relationship_supported"": false, ""direction_supported"": false, ""directness_supported"": false, ""overclaiming"": false, ""corrected_phenotype"": null, ""corrected_feature_type"": null, ""corrected_direction"": null, ""rationale"": ""The evidence sentence does not mention impulsivity or BOLD variability, so it does not support the extracted claim.""}",
gptv_0197,s300,Qwen 2.5 7B,minimal,no,1,revise,unclear,"The claim is partially supported because it mentions a specific association between ALFF and the activity of certain brain regions, but it does not provide a direct link between impulsivity and BOLD variability. The evidence provided only supports a part of the claim, which is the association between impulsivity and brain activity in specific regions, but not the overall association with BOLD variability.",ok,"{""support_score"": 1, ""decision"": ""REVISE"", ""rationale"": ""The claim is partially supported because it mentions a specific association between ALFF and the activity of certain brain regions, but it does not provide a direct link between impulsivity and BOLD variability. The evidence provided only supports a part of the claim, which is the association between impulsivity and brain activity in specific regions, but not the overall association with BOLD variability.""}",
gptv_0198,s300,Mistral 7B,native_instr,no,1,revise,no,"The sentence partially supports the claim because it does not explicitly mention the neural feature, but it does provide a measure of impulsivity.",ok,"{
  ""support_score"": 1,
  ""decision"": ""revise"",
  ""phenotype_supported"": true,
  ""feature_supported"": true,
  ""relationship_supported"": true,
  ""direction_supported"": true,
  ""directness_supported"": true,
  ""overclaiming"": false,
  ""corrected_phenotype"": ""Antisocial Personality Disorder"",
  ""corrected_feature_type"": ""impulsivity (general)"",
  ""corrected_direction"": ""associated with"",
  ""rationale"": ""The sentence partially supports the claim because it does not explicitly mention the neural feature, but it does provide a measure of impulsivity.""
}",
gptv_0198,s300,Mistral 7B,minimal,no,2,keep,unclear,"The evidence provided directly supports the claim, as the Barratt Impulsivity Scale-total scores of the patients were significantly higher when compared to the controls, indicating a clear association between impulsivity and the neural feature in Antisocial Personality Disorder.",ok,"{""support_score"": 2, ""decision"": ""KEEP"", ""rationale"": ""The evidence provided directly supports the claim, as the Barratt Impulsivity Scale-total scores of the patients were significantly higher when compared to the controls, indicating a clear association between impulsivity and the neural feature in Antisocial Personality Disorder.""}",
gptv_0199,s300,Mistral 7B,native_instr,no,0,drop,unclear,"The sentence does not mention the phenotype or feature of internet addiction, and does not provide any information about the relationship between acupuncture and internet addiction.",ok,"{""support_score"": 0, ""decision"": ""drop"", ""phenotype_supported"": false, ""feature_supported"": false, ""relationship_supported"": false, ""direction_supported"": null, ""directness_supported"": null, ""overclaiming"": null, ""corrected_phenotype"": null, ""corrected_feature_type"": null, ""corrected_direction"": null, ""rationale"": ""The sentence does not mention the phenotype or feature of internet addiction, and does not provide any information about the relationship between acupuncture and internet addiction.""}",
gptv_0199,s300,Mistral 7B,minimal,no,1,revise,unclear,"The claim that the phenotype is modulating functional connectivity in internet addiction is partially supported by the evidence that acupuncture has been demonstrated to be effective in alleviating IA, but the relationship between the two is not fully understood. The mechanism of acupuncture's effectiveness is not yet clear, which suggests that the claim may be partially supported but requires further clarification or evidence to fully support it.",ok,"{""support_score"": 1, ""decision"": ""REVISE"", ""rationale"": ""The claim that the phenotype is modulating functional connectivity in internet addiction is partially supported by the evidence that acupuncture has been demonstrated to be effective in alleviating IA, but the relationship between the two is not fully understood. The mechanism of acupuncture's effectiveness is not yet clear, which suggests that the claim may be partially supported but requires further clarification or evidence to fully support it.""}",
gptv_0200,s300,Mistral 7B,native_instr,no,1,revise,no,"The sentence partially supports the claim because it mentions altered connectivity networks characteristics, which can be related to structural connectivity. However, it does not explicitly mention impulsivity or the association with structural connectivity.",ok,"{
  ""support_score"": 1,
  ""decision"": ""revise"",
  ""phenotype_supported"": true,
  ""feature_supported"": true,
  ""relationship_supported"": true,
  ""direction_supported"": true,
  ""directness_supported"": false,
  ""overclaiming"": false,
  ""corrected_phenotype"": ""veterans with suicide attempts"",
  ""corrected_feature_type"": ""general"",
  ""corrected_direction"": ""altered"",
  ""rationale"": ""The sentence partially supports the claim because it mentions altered connectivity networks characteristics, which can be related to structural connectivity. However, it does not explicitly mention impulsivity or the association with structural connectivity.""
}",
gptv_0200,s300,Mistral 7B,minimal,no,1,revise,unclear,"The claim is partially supported as it mentions a specific association between impulsivity and structural connectivity in veterans with prior suicide attempts, but the evidence provided only supports altered connectivity networks characteristics in the white matter, which is a related but distinct concept.",ok,"{""support_score"": 1, ""decision"": ""REVISE"", ""rationale"": ""The claim is partially supported as it mentions a specific association between impulsivity and structural connectivity in veterans with prior suicide attempts, but the evidence provided only supports altered connectivity networks characteristics in the white matter, which is a related but distinct concept.""}",
gptv_0201,s300,Llama 3.1 8B,native_instr,yes,0,drop,,,rule,,
gptv_0201,s300,Llama 3.1 8B,minimal,yes,0,drop,,,rule,,
gptv_0202,s300,Llama 3.1 8B,native_instr,no,1,revise,no,"The sentence partially supports the claim because it mentions a group difference (relapsers vs abstainers) and a specific type of impulsivity, but it does not explicitly state that impulsivity is predictive of a neural feature. The corrected phenotype, feature type, and direction are based on the extracted claim.",ok,"{
  ""support_score"": 1,
  ""decision"": ""revise"",
  ""phenotype_supported"": true,
  ""feature_supported"": true,
  ""relationship_supported"": true,
  ""direction_supported"": true,
  ""directness_supported"": false,
  ""overclaiming"": false,
  ""corrected_phenotype"": ""alcohol dependence"",
  ""corrected_feature_type"": ""impulsivity (general)"",
  ""corrected_direction"": ""predictive"",
  ""rationale"": ""The sentence partially supports the claim because it mentions a group difference (relapsers vs abstainers) and a specific type of impulsivity, but it does not explicitly state that impulsivity is predictive of a neural feature. The corrected phenotype, feature type, and direction are based on the extracted claim.""
}",
gptv_0202,s300,Llama 3.1 8B,minimal,no,2,keep,unclear,"The claim is fully supported as the evidence directly shows that relapsers in alcohol dependence had higher levels of inattention and non-planning impulsivity compared to abstainers, which is a specific type of impulsivity that is predictive of the neural feature in question.",ok,"{""support_score"": 2, ""decision"": ""KEEP"", ""rationale"": ""The claim is fully supported as the evidence directly shows that relapsers in alcohol dependence had higher levels of inattention and non-planning impulsivity compared to abstainers, which is a specific type of impulsivity that is predictive of the neural feature in question.""}",
gptv_0203,s300,Qwen 2.5 7B,native_instr,no,1,revise,no,"The sentence partially supports the claim because it mentions a correlation with functional connectivity, but it does not explicitly state the association with impulsivity in psychopathy. The corrected fields are based on the extracted claim.",ok,"{
  ""support_score"": 1,
  ""decision"": ""revise"",
  ""phenotype_supported"": true,
  ""feature_supported"": true,
  ""relationship_supported"": true,
  ""direction_supported"": true,
  ""directness_supported"": false,
  ""overclaiming"": false,
  ""corrected_phenotype"": ""psychopathy"",
  ""corrected_feature_type"": ""general"",
  ""corrected_direction"": ""higher"",
  ""rationale"": ""The sentence partially supports the claim because it mentions a correlation with functional connectivity, but it does not explicitly state the association with impulsivity in psychopathy. The corrected fields are based on the extracted claim.""
}",
gptv_0203,s300,Qwen 2.5 7B,minimal,no,1,revise,unclear,"The claim is partially supported as it only mentions a positive correlation between Factor 2 scores and functional connectivity in the prefrontal cortex, but does not provide information about impulsivity (general) and its association with higher functional connectivity. More context or information is needed to fully support the claim.",ok,"{""support_score"": 1, ""decision"": ""REVISE"", ""rationale"": ""The claim is partially supported as it only mentions a positive correlation between Factor 2 scores and functional connectivity in the prefrontal cortex, but does not provide information about impulsivity (general) and its association with higher functional connectivity. More context or information is needed to fully support the claim.""}",
gptv_0204,s300,Qwen 2.5 7B,native_instr,no,0,drop,yes,"The sentence does not support the claim because it mentions a group difference (adults with high impulsiveness, loneliness, and BIS) but not a phenotype-feature association. It also does not mention ADHD or impulsivity (general) as the phenotype.",ok,"{
  ""support_score"": 0,
  ""decision"": ""drop"",
  ""phenotype_supported"": false,
  ""feature_supported"": false,
  ""relationship_supported"": false,
  ""direction_supported"": false,
  ""directness_supported"": false,
  ""overclaiming"": true,
  ""corrected_phenotype"": null,
  ""corrected_feature_type"": null,
  ""corrected_direction"": null,
  ""rationale"": ""The sentence does not support the claim because it mentions a group difference (adults with high impulsiveness, loneliness, and BIS) but not a phenotype-feature association. It also does not mention ADHD or impulsivity (general) as the phenotype.""
}",
gptv_0204,s300,Qwen 2.5 7B,minimal,no,0,drop,unclear,"The claim is about the predictive relationship between impulsivity and a neural feature in ADHD, but the evidence provided is about treating adults with high impulsiveness, loneliness, and BIS for preventing Internet addiction, which is unrelated to the claim.",ok,"{""support_score"": 0, ""decision"": ""DROP"", ""rationale"": ""The claim is about the predictive relationship between impulsivity and a neural feature in ADHD, but the evidence provided is about treating adults with high impulsiveness, loneliness, and BIS for preventing Internet addiction, which is unrelated to the claim.""}",
gptv_0205,s300,Llama 3.1 8B,native_instr,no,0,drop,no,"The sentence does not mention impulsivity or functional connectivity, which are the key components of the extracted claim.",ok,"{
  ""support_score"": 0,
  ""decision"": ""drop"",
  ""phenotype_supported"": false,
  ""feature_supported"": false,
  ""relationship_supported"": false,
  ""direction_supported"": null,
  ""directness_supported"": null,
  ""overclaiming"": false,
  ""corrected_phenotype"": null,
  ""corrected_feature_type"": null,
  ""corrected_direction"": null,
  ""rationale"": ""The sentence does not mention impulsivity or functional connectivity, which are the key components of the extracted claim.""
}",
gptv_0205,s300,Llama 3.1 8B,minimal,no,1,revise,unclear,"The claim mentions a link between cerebellar function and transdiagnostic dimensions of psychopathology, but it does not directly address the association between impulsivity (general) and functional connectivity, which is the main claim. Therefore, the claim is partially supported or requires correction.",ok,"{""support_score"": 1, ""decision"": ""REVISE"", ""rationale"": ""The claim mentions a link between cerebellar function and transdiagnostic dimensions of psychopathology, but it does not directly address the association between impulsivity (general) and functional connectivity, which is the main claim. Therefore, the claim is partially supported or requires correction.""}",
gptv_0206,s300,Qwen 2.5 7B,native_instr,no,0,drop,yes,The sentence does not support the claim because it mentions a group difference (girls vs. unknown group) but not a phenotype-feature association. It also does not mention functional connectivity as the effect of alcohol consumption.,ok,"{
  ""support_score"": 0,
  ""decision"": ""drop"",
  ""phenotype_supported"": false,
  ""feature_supported"": false,
  ""relationship_supported"": false,
  ""direction_supported"": false,
  ""directness_supported"": false,
  ""overclaiming"": true,
  ""corrected_phenotype"": null,
  ""corrected_feature_type"": null,
  ""corrected_direction"": null,
  ""rationale"": ""The sentence does not support the claim because it mentions a group difference (girls vs. unknown group) but not a phenotype-feature association. It also does not mention functional connectivity as the effect of alcohol consumption.""
}",
gptv_0206,s300,Qwen 2.5 7B,minimal,no,1,revise,unclear,"The claim is partially supported as it specifically mentions that the effects were mediated by sensation-seeking only in girls, indicating that the relationship between nonplanning impulsivity and functional connectivity may be more complex and influenced by gender. However, the claim does not provide a comprehensive analysis of the relationship between nonplanning impulsivity and functional connectivity in both boys and girls, which limits its generalizability and support.",ok,"{""support_score"": 1, ""decision"": ""REVISE"", ""rationale"": ""The claim is partially supported as it specifically mentions that the effects were mediated by sensation-seeking only in girls, indicating that the relationship between nonplanning impulsivity and functional connectivity may be more complex and influenced by gender. However, the claim does not provide a comprehensive analysis of the relationship between nonplanning impulsivity and functional connectivity in both boys and girls, which limits its generalizability and support.""}",
gptv_0207,s300,Mistral 7B,native_instr,no,2,keep,no,The sentence directly supports the association between impulsivity in internet gaming disorder and higher functional connectivity.,ok,"{
  ""support_score"": 2,
  ""decision"": ""keep"",
  ""phenotype_supported"": true,
  ""feature_supported"": true,
  ""relationship_supported"": true,
  ""direction_supported"": true,
  ""directness_supported"": true,
  ""overclaiming"": false,
  ""corrected_phenotype"": ""internet gaming disorder"",
  ""corrected_feature_type"": ""impulsivity (general)"",
  ""corrected_direction"": ""higher"",
  ""rationale"": ""The sentence directly supports the association between impulsivity in internet gaming disorder and higher functional connectivity.""
}",
gptv_0207,s300,Mistral 7B,minimal,no,1,revise,unclear,The claim is partially supported as it only provides evidence for a specific type of impulsivity (dorsal-striatum-to-MFG functional connectivity) and does not provide information about general impulsivity in internet gaming disorder.,ok,"{""support_score"": 1, ""decision"": ""REVISE"", ""rationale"": ""The claim is partially supported as it only provides evidence for a specific type of impulsivity (dorsal-striatum-to-MFG functional connectivity) and does not provide information about general impulsivity in internet gaming disorder.""}",
gptv_0208,s300,Qwen 2.5 7B,native_instr,no,1,revise,no,"The sentence partially supports the claim but needs revision or is indirect. The phenotype and feature are mentioned, but the relationship and direction are not explicitly stated. The corrected fields are the phenotype, feature type, and direction.",ok,"{
  ""support_score"": 1,
  ""decision"": ""revise"",
  ""phenotype_supported"": true,
  ""feature_supported"": true,
  ""relationship_supported"": true,
  ""direction_supported"": true,
  ""directness_supported"": false,
  ""overclaiming"": false,
  ""corrected_phenotype"": ""Internet Gaming Disorder"",
  ""corrected_feature_type"": ""impulsivity (general)"",
  ""corrected_direction"": ""lower"",
  ""rationale"": ""The sentence partially supports the claim but needs revision or is indirect. The phenotype and feature are mentioned, but the relationship and direction are not explicitly stated. The corrected fields are the phenotype, feature type, and direction.""
}",
gptv_0208,s300,Qwen 2.5 7B,minimal,no,2,keep,unclear,"The evidence directly supports the claim by showing decreased functional connectivity between several cortical regions and the seeding areas in IGD subjects, specifically mentioning the insula, temporal and occipital cortices, which are related to impulsivity.",ok,"{""support_score"": 2, ""decision"": ""KEEP"", ""rationale"": ""The evidence directly supports the claim by showing decreased functional connectivity between several cortical regions and the seeding areas in IGD subjects, specifically mentioning the insula, temporal and occipital cortices, which are related to impulsivity.""}",
gptv_0209,s300,Qwen 2.5 7B,native_instr,yes,0,drop,,,rule,,
gptv_0209,s300,Qwen 2.5 7B,minimal,yes,0,drop,,,rule,,
gptv_0210,s300,Qwen 2.5 7B,native_instr,yes,0,drop,,,rule,,
gptv_0210,s300,Qwen 2.5 7B,minimal,yes,0,drop,,,rule,,
gptv_0211,s300,Llama 3.1 8B,native_instr,no,0,drop,yes,"The sentence mentions a group difference (smokers vs nonsmokers) but not a phenotype-feature association, and it does not support the extracted claim about impulsivity and functional connectivity.",ok,"{
  ""support_score"": 0,
  ""decision"": ""drop"",
  ""phenotype_supported"": false,
  ""feature_supported"": false,
  ""relationship_supported"": false,
  ""direction_supported"": false,
  ""directness_supported"": false,
  ""overclaiming"": true,
  ""corrected_phenotype"": null,
  ""corrected_feature_type"": null,
  ""corrected_direction"": null,
  ""rationale"": ""The sentence mentions a group difference (smokers vs nonsmokers) but not a phenotype-feature association, and it does not support the extracted claim about impulsivity and functional connectivity.""
}",
gptv_0211,s300,Llama 3.1 8B,minimal,no,1,revise,unclear,"The claim is partially supported because it only provides evidence of decreased rsFC with PCC in the right rectus gyrus in smokers with IGA, whereas it makes a general claim about impulsivity being associated with lower functional connectivity in Internet gaming addiction. More evidence is needed to support the general claim.",ok,"{""support_score"": 1, ""decision"": ""REVISE"", ""rationale"": ""The claim is partially supported because it only provides evidence of decreased rsFC with PCC in the right rectus gyrus in smokers with IGA, whereas it makes a general claim about impulsivity being associated with lower functional connectivity in Internet gaming addiction. More evidence is needed to support the general claim.""}",
gptv_0212,s300,Llama 3.1 8B,native_instr,no,1,revise,no,The sentence partially supports the claim but needs revision because it mentions a mixed direction and does not capture the general impulsivity phenotype exactly.,ok,"{
  ""support_score"": 1,
  ""decision"": ""revise"",
  ""phenotype_supported"": true,
  ""feature_supported"": true,
  ""relationship_supported"": true,
  ""direction_supported"": false,
  ""directness_supported"": true,
  ""overclaiming"": false,
  ""corrected_phenotype"": ""impulsivity (general)"",
  ""corrected_feature_type"": ""functional connectivity"",
  ""corrected_direction"": ""correlated"",
  ""rationale"": ""The sentence partially supports the claim but needs revision because it mentions a mixed direction and does not capture the general impulsivity phenotype exactly.""
}",
gptv_0212,s300,Llama 3.1 8B,minimal,no,1,revise,unclear,"The claim is partially supported because it presents specific correlations between impulsivity and functional connectivity in women and men, but the correlations are not the same for both genders. This suggests that the relationship between impulsivity and functional connectivity may be complex and influenced by gender, which is a nuanced finding that requires further consideration and possibly revision of the initial claim.",ok,"{""support_score"": 1, ""decision"": ""REVISE"", ""rationale"": ""The claim is partially supported because it presents specific correlations between impulsivity and functional connectivity in women and men, but the correlations are not the same for both genders. This suggests that the relationship between impulsivity and functional connectivity may be complex and influenced by gender, which is a nuanced finding that requires further consideration and possibly revision of the initial claim.""}",
gptv_0213,s300,Llama 3.1 8B,native_instr,no,0,drop,yes,"The sentence mentions a group difference but not a phenotype-feature association, and it does not support the extracted claim about impulsivity and frontostriatal circuit.",ok,"{
  ""support_score"": 0,
  ""decision"": ""drop"",
  ""phenotype_supported"": false,
  ""feature_supported"": false,
  ""relationship_supported"": false,
  ""direction_supported"": false,
  ""directness_supported"": false,
  ""overclaiming"": true,
  ""corrected_phenotype"": null,
  ""corrected_feature_type"": null,
  ""corrected_direction"": null,
  ""rationale"": ""The sentence mentions a group difference but not a phenotype-feature association, and it does not support the extracted claim about impulsivity and frontostriatal circuit.""
}",
gptv_0213,s300,Llama 3.1 8B,minimal,no,0,drop,unclear,"The claim states that impulsivity is associated with higher functional connectivity in the frontostriatal circuit, but the evidence provided shows a decreased functional connectivity between the right caudate and right dorsolateral prefrontal cortex (DLPFC) when watching BQ related images. This contradicts the claim, indicating that the claim is unsupported or contradicted.",ok,"{""support_score"": 0, ""decision"": ""DROP"", ""rationale"": ""The claim states that impulsivity is associated with higher functional connectivity in the frontostriatal circuit, but the evidence provided shows a decreased functional connectivity between the right caudate and right dorsolateral prefrontal cortex (DLPFC) when watching BQ related images. This contradicts the claim, indicating that the claim is unsupported or contradicted.""}",
gptv_0214,s300,Llama 3.1 8B,native_instr,no,0,drop,yes,"The sentence mentions a group difference but not a phenotype-feature association, and it does not support the relationship between attentional impulsivity and dynamic connectivity in the default mode network.",ok,"{
  ""support_score"": 0,
  ""decision"": ""drop"",
  ""phenotype_supported"": false,
  ""feature_supported"": false,
  ""relationship_supported"": false,
  ""direction_supported"": false,
  ""directness_supported"": false,
  ""overclaiming"": true,
  ""corrected_phenotype"": null,
  ""corrected_feature_type"": null,
  ""corrected_direction"": null,
  ""rationale"": ""The sentence mentions a group difference but not a phenotype-feature association, and it does not support the relationship between attentional impulsivity and dynamic connectivity in the default mode network.""
}",
gptv_0214,s300,Llama 3.1 8B,minimal,no,2,keep,unclear,"The claim is fully supported by the evidence, as the study found the expected correlations between attentional impulsivity and dynamic connectivity in the default mode network, as well as other networks, in individuals with internet gaming disorder (IGD) compared to recreational gamers (RGUs).",ok,"{""support_score"": 2, ""decision"": ""KEEP"", ""rationale"": ""The claim is fully supported by the evidence, as the study found the expected correlations between attentional impulsivity and dynamic connectivity in the default mode network, as well as other networks, in individuals with internet gaming disorder (IGD) compared to recreational gamers (RGUs).""}",
gptv_0215,s300,Mistral 7B,native_instr,no,0,drop,no,"The sentence does not directly support the claim that the phenotype is associated with functional connectivity. It discusses potential biomarkers and their applications, but does not provide evidence for the specific relationship between the phenotype and functional connectivity.",ok,"{
  ""support_score"": 0,
  ""decision"": ""drop"",
  ""phenotype_supported"": false,
  ""feature_supported"": false,
  ""relationship_supported"": false,
  ""direction_supported"": null,
  ""directness_supported"": null,
  ""overclaiming"": false,
  ""corrected_phenotype"": null,
  ""corrected_feature_type"": null,
  ""corrected_direction"": null,
  ""rationale"": ""The sentence does not directly support the claim that the phenotype is associated with functional connectivity. It discusses potential biomarkers and their applications, but does not provide evidence for the specific relationship between the phenotype and functional connectivity.""
}",
gptv_0215,s300,Mistral 7B,minimal,no,1,revise,unclear,"The claim that the phenotype is associated with functional connectivity is partially supported because the text mentions 'network connectivity' as an example of a biomarker, but it does not explicitly state that the phenotype is associated with functional connectivity. The association is only mentioned in the context of biomarkers, not directly with the phenotype.",ok,"{""support_score"": 1, ""decision"": ""REVISE"", ""rationale"": ""The claim that the phenotype is associated with functional connectivity is partially supported because the text mentions 'network connectivity' as an example of a biomarker, but it does not explicitly state that the phenotype is associated with functional connectivity. The association is only mentioned in the context of biomarkers, not directly with the phenotype.""}",
gptv_0216,s300,Llama 3.1 8B,native_instr,no,2,keep,no,The sentence clearly supports the extracted claim by stating a relationship between impulsivity and a neural feature in a healthy population.,ok,"{
  ""support_score"": 2,
  ""decision"": ""keep"",
  ""phenotype_supported"": true,
  ""feature_supported"": true,
  ""relationship_supported"": true,
  ""direction_supported"": true,
  ""directness_supported"": true,
  ""overclaiming"": false,
  ""corrected_phenotype"": ""impulsivity (general)"",
  ""corrected_feature_type"": ""neural"",
  ""corrected_direction"": ""associated"",
  ""rationale"": ""The sentence clearly supports the extracted claim by stating a relationship between impulsivity and a neural feature in a healthy population.""
}",
gptv_0216,s300,Llama 3.1 8B,minimal,no,2,keep,unclear,"The evidence directly supports the claim by specifying the neural features associated with impulsivity in a healthy population, including the involvement of the medial prefrontal cortex, dorsolateral prefrontal cortex, and ventral striatum in reward-related decision-making.",ok,"{""support_score"": 2, ""decision"": ""KEEP"", ""rationale"": ""The evidence directly supports the claim by specifying the neural features associated with impulsivity in a healthy population, including the involvement of the medial prefrontal cortex, dorsolateral prefrontal cortex, and ventral striatum in reward-related decision-making.""}",
gptv_0217,s300,Mistral 7B,native_instr,no,2,keep,no,"The sentence clearly supports the extracted claim, mentioning a specific phenotype (impulsivity), a feature type (functional connectivity), and a relationship between them. The direction is also clearly stated as a decrease.",ok,"{
  ""support_score"": 2,
  ""decision"": ""keep"",
  ""phenotype_supported"": true,
  ""feature_supported"": true,
  ""relationship_supported"": true,
  ""direction_supported"": true,
  ""directness_supported"": true,
  ""overclaiming"": false,
  ""corrected_phenotype"": ""impulsivity (general)"",
  ""corrected_feature_type"": ""functional connectivity"",
  ""corrected_direction"": ""decreases"",
  ""rationale"": ""The sentence clearly supports the extracted claim, mentioning a specific phenotype (impulsivity), a feature type (functional connectivity), and a relationship between them. The direction is also clearly stated as a decrease.""
}",
gptv_0217,s300,Mistral 7B,minimal,no,1,revise,unclear,"The claim is partially supported because it only shows a correlation between impulsivity reduction and increased functional connectivity, but does not provide direct evidence that impulsivity is associated with functional connectivity. The mediation analysis suggests a causal relationship between PROG, impulsivity, and functional connectivity, but more research is needed to confirm the association between impulsivity and functional connectivity in general.",ok,"{""support_score"": 1, ""decision"": ""REVISE"", ""rationale"": ""The claim is partially supported because it only shows a correlation between impulsivity reduction and increased functional connectivity, but does not provide direct evidence that impulsivity is associated with functional connectivity. The mediation analysis suggests a causal relationship between PROG, impulsivity, and functional connectivity, but more research is needed to confirm the association between impulsivity and functional connectivity in general.""}",
gptv_0218,s300,Mistral 7B,native_instr,no,0,drop,no,"The sentence does not mention a specific phenotype-feature association, and the relationship is not clearly stated.",ok,"{
  ""support_score"": 0,
  ""decision"": ""drop"",
  ""phenotype_supported"": false,
  ""feature_supported"": false,
  ""relationship_supported"": false,
  ""direction_supported"": false,
  ""directness_supported"": false,
  ""overclaiming"": false,
  ""corrected_phenotype"": null,
  ""corrected_feature_type"": null,
  ""corrected_direction"": null,
  ""rationale"": ""The sentence does not mention a specific phenotype-feature association, and the relationship is not clearly stated.""
}",
gptv_0218,s300,Mistral 7B,minimal,no,1,revise,unclear,"The claim mentions a relationship between impulsivity and functional connectivity, but the evidence provided focuses on the interaction between blunted reward responsivity and deficient inhibitory control, which is a related but distinct concept. Therefore, the claim requires revision to accurately reflect the evidence.",ok,"{""support_score"": 1, ""decision"": ""REVISE"", ""rationale"": ""The claim mentions a relationship between impulsivity and functional connectivity, but the evidence provided focuses on the interaction between blunted reward responsivity and deficient inhibitory control, which is a related but distinct concept. Therefore, the claim requires revision to accurately reflect the evidence.""}",
gptv_0219,s300,Mistral 7B,native_instr,no,1,revise,no,"The sentence partially supports the claim because it mentions the relationship between impulsivity and functional/effective connectivity, but it does not directly state the association. The corrected fields are based on the extracted claim.",ok,"{
  ""support_score"": 1,
  ""decision"": ""revise"",
  ""phenotype_supported"": true,
  ""feature_supported"": true,
  ""relationship_supported"": true,
  ""direction_supported"": true,
  ""directness_supported"": false,
  ""overclaiming"": false,
  ""corrected_phenotype"": ""impulsivity (general)"",
  ""corrected_feature_type"": ""functional and effective connectivity"",
  ""corrected_direction"": ""associated"",
  ""rationale"": ""The sentence partially supports the claim because it mentions the relationship between impulsivity and functional/effective connectivity, but it does not directly state the association. The corrected fields are based on the extracted claim.""
}",
gptv_0219,s300,Mistral 7B,minimal,no,1,revise,unclear,"The claim is partially supported as it specifically examines the relationship between impulsivity (measured by delay discounting) and functional and effective connectivity of the ECN, DMN, and SN, but does not provide a general association with impulsivity in cocaine dependent subjects.",ok,"{""support_score"": 1, ""decision"": ""REVISE"", ""rationale"": ""The claim is partially supported as it specifically examines the relationship between impulsivity (measured by delay discounting) and functional and effective connectivity of the ECN, DMN, and SN, but does not provide a general association with impulsivity in cocaine dependent subjects.""}",
gptv_0220,s300,Qwen 2.5 7B,native_instr,no,0,drop,unclear,"The sentence does not mention impulsivity (general) or functional connectivity, so it does not support the extracted claim.",ok,"{""support_score"": 0, ""decision"": ""drop"", ""phenotype_supported"": false, ""feature_supported"": false, ""relationship_supported"": false, ""direction_supported"": null, ""directness_supported"": null, ""overclaiming"": null, ""corrected_phenotype"": null, ""corrected_feature_type"": null, ""corrected_direction"": null, ""rationale"": ""The sentence does not mention impulsivity (general) or functional connectivity, so it does not support the extracted claim.""}",
gptv_0220,s300,Qwen 2.5 7B,minimal,no,2,keep,unclear,"The claim is supported by a wide range of converging multimodal evidence, including lesion-based maps, functional MRI-based maps, tES studies, TMS studies, and dose-response relationships, indicating a strong association between impulsivity and functional connectivity.",ok,"{""support_score"": 2, ""decision"": ""KEEP"", ""rationale"": ""The claim is supported by a wide range of converging multimodal evidence, including lesion-based maps, functional MRI-based maps, tES studies, TMS studies, and dose-response relationships, indicating a strong association between impulsivity and functional connectivity.""}",
gptv_0221,s300,Mistral 7B,native_instr,no,0,drop,unclear,"The sentence does not mention impulsivity or BOLD variability, which are the key components of the extracted claim.",ok,"{""support_score"": 0, ""decision"": ""drop"", ""phenotype_supported"": false, ""feature_supported"": false, ""relationship_supported"": false, ""direction_supported"": null, ""directness_supported"": null, ""overclaiming"": null, ""corrected_phenotype"": null, ""corrected_feature_type"": null, ""corrected_direction"": null, ""rationale"": ""The sentence does not mention impulsivity or BOLD variability, which are the key components of the extracted claim.""}",
gptv_0221,s300,Mistral 7B,minimal,no,1,revise,unclear,"While resting-state functional magnetic resonance imaging (rs-fMRI) does provide insights into the brain's functional architecture in ADHD, the claim that impulsivity (general) is associated with BOLD variability in ADHD is not directly supported by the evidence. The evidence suggests that rs-fMRI can provide critical insights into the brain's functional architecture in ADHD, but it does not specifically address the relationship between impulsivity and BOLD variability. Therefore, the claim requires revision to be more specific and accurate.",ok,"{""support_score"": 1, ""decision"": ""REVISE"", ""rationale"": ""While resting-state functional magnetic resonance imaging (rs-fMRI) does provide insights into the brain's functional architecture in ADHD, the claim that impulsivity (general) is associated with BOLD variability in ADHD is not directly supported by the evidence. The evidence suggests that rs-fMRI can provide critical insights into the brain's functional architecture in ADHD, but it does not specifically address the relationship between impulsivity and BOLD variability. Therefore, the claim requires revision to be more specific and accurate.""}",
