pmid,title,response,mentions_pmid,has_anchored_sentence,unparseable_as_schema,error
40168432,Protocol for a Randomized Controlled Trial to Enhance Executive Function via Brief Mindfulness Training in Individuals with Internet Gaming Disorder.,"This randomized controlled trial aims to investigate the effectiveness of a brief mindfulness intervention on executive function impairments in individuals with Internet Gaming Disorder (IGD). The study will examine the three subcomponents of executive function: inhibition, updating, and shifting, and assess the impact of a 7-day mindfulness training program on these functions.

The study will utilize a range of neuroimaging and behavioral measures, including electroencephalography (EEG) data, behavioral metrics, physiological indices, and self-reported measures. EEG data will provide insights into the neural mechanisms underlying executive function, including band power, functional connectivity, source localization, and N2/P3 amplitudes.

The study's findings are expected to contribute to the development of targeted intervention strategies for executive function research and offer novel insights into the treatment of IGD and related cognitive dysfunctions. Specifically, the study aims to elucidate the underlying neural mechanisms of a brief mindfulness intervention on executive function impairments in IGD individuals.

The study's focus on impulsivity, particularly inhibitory control, is relevant to the broader literature on impulsivity and neuroimaging. Research has shown that impulsivity is associated with altered neural activity in regions such as the prefrontal cortex and anterior cingulate cortex. The study's use of EEG data and behavioral metrics",False,False,True,
23770040,Resting-state beta and gamma activity in Internet addiction.,"This study (PMID: 23770040) investigated the relationship between resting-state EEG activity and impulsivity in individuals with Internet addiction. The results showed that individuals with Internet addiction had lower absolute power in the beta band and higher absolute power in the gamma band compared to healthy controls. These differences in EEG activity were significantly associated with the severity of Internet addiction and the extent of impulsivity. Specifically, individuals with Internet addiction exhibited high impulsivity and impaired inhibitory control, which were linked to altered brain activity patterns in the beta and gamma bands. The findings suggest that resting-state fast-wave brain activity may be a neurobiological marker for the pathophysiology of Internet addiction.",True,False,True,
29337234,Electrophysiological Activity Prior to Self-initiated Movements is Related to Impulsive Personality Traits.,"A recent neuroimaging study (PMID: 29337234) investigated the relationship between impulsivity and neural activity prior to self-initiated movements. The study found a positive correlation between impulsivity and motor system excitability, as measured by the readiness potential (RP) during EEG recordings. Specifically, individuals with higher impulsivity scores showed an earlier negative rising phase and greater amplitude of the RP, indicating less effective preparatory inhibition mechanisms. This suggests that trait impulsivity may be characterized by a reduced ability to control behavior, potentially due to a delayed awareness of intention to act and a reduced ""veto"" interval. These findings provide insight into the neural mechanisms underlying impulsivity and may have implications for understanding the neural basis of impulsive behaviors.",True,False,True,
29454934,Time scale properties of task and resting-state functional connectivity: Detrended partial cross-correlation analysis.,"This study (PMID: 29454934) investigated the time scale properties of functional connectivity in the brain during rest and task states using fMRI data from 68 subjects. The researchers employed a novel analysis method, detrended partial cross-correlation analysis (DPCCA), to examine correlations between brain regions at different frequency bands. 

The results showed that the time scales of within-network connectivity in the default mode network (DMN) and task networks were modulated in opposite directions across rest and task states. Specifically, the time scale increased during rest compared to task in the DMN, while it decreased in task networks.

Notably, the study found a significant correlation between the within-network connectivity time scale of the pre-supplementary motor area (a region critical for proactive inhibitory control) and impulsivity. The results showed that individuals with higher impulsivity (as measured by the Barratt impulsivity scale) had shorter within-network connectivity time scales in this region, which was also associated with longer stop signal reaction times. 

These findings suggest that the time scale properties of brain networks may vary across mental states and provide evidence for the role of low-frequency fluctuations of BOLD signals in behavioral control, particularly in relation to impulsivity.",True,False,True,
38451271,Trait anxiety and corresponding neuromarkers predict internet addiction: A longitudinal study.,"This longitudinal study (PMID: 38451271) investigated the relationship between trait anxiety (TA) and internet addiction (IA) using neuroimaging techniques. The study found a significant positive correlation between TA and IA, with individuals with high TA demonstrating higher IA across time. 

Using connectome-based predictive modeling (CPM), the researchers identified neuromarkers associated with TA, including functional connectivity of cognitive control and emotion-regulation circuits and the default mode network (DMN). These neuromarkers were found to predict IA, suggesting that they may serve as potential biomarkers for IA. 

The study also explored the mediating role of stressful life events and DMN functional connectivity in the relationship between TA and IA. The results indicated that these factors play a significant role in mediating the association between TA and IA. 

The findings of this study provide new insights into the neural and socio-psychological mechanisms underlying the relationship between TA and IA, and highlight the potential for developing neural and psychological interventions to prevent and treat IA. 

Notably, the study's use of CPM and longitudinal design allowed for the identification of specific neuromarkers associated with TA and IA, which can inform the development of targeted interventions. The study's findings also have implications for our understanding of impulsivity, as",True,False,True,
37887440,"Neurophysiological, Neuroimaging, and Neuropsychological Predictors of Human Alcoholism and Risk.","This evidence summary focuses on the relationship between impulsivity and neuroimaging in the context of alcohol use disorder (AUD). 

Impulsivity has been identified as a significant predictor of AUD, and various neuroimaging measures have been used to investigate its neural mechanisms. Studies have employed electroencephalogram (EEG) and event-related potentials/oscillations (ERPs/EROs) to examine the neural correlates of impulsivity in individuals with AUD. For instance, research has shown that delta event-related oscillations are related to a history of extreme binge drinking in adolescence and lifetime suicide risk (PMID: 37887440).

Furthermore, resting-state functional magnetic resonance imaging (fMRI) has been used to investigate the functional connectivity of reward networks in individuals with AUD. Studies have found that individuals with AUD exhibit altered functional connectivity in reward networks, which is associated with impulsivity measures (PMID: 37887440). Additionally, prefrontal cortex volume trajectories in young adults with mood disorders have been linked to AUD and associated clinical outcomes, highlighting the importance of impulsivity in the development of AUD.

Machine learning studies have also been used to predict AUD outcomes based on multi-domain features, including impulsivity measures. These studies have shown that impulsivity is a significant predictor of AUD outcomes",True,False,True,
30616125,A multi-dimensional evaluation of craving and impulsivity among people admitted for alcohol-related problems in emergency department.,"Based on the abstract of the 2019 study (PMID: 30616125), here's a short free-form evidence summary about impulsivity and neuroimaging:

This study investigated the relationship between craving and impulsivity in individuals admitted to the emergency department for alcohol-related problems. The results suggest that specific sub-dimensions of impulsivity, particularly the Urgency subscale, and craving, as measured by the Visual Analogue Scale (VAS) and the compulsive subscale of the Obsessive Compulsive Drinking Scale (OCDS), are significant predictors of the severity of alcohol-use disorders. These findings imply that impulsivity and craving are complex psychological dimensions that contribute to the development and maintenance of severe alcohol-use disorders. The study's results highlight the importance of considering the multi-dimensional nature of impulsivity and craving in understanding the underlying mechanisms of excessive alcohol consumption.",True,False,True,
27894158,Craving behavioral intervention for internet gaming disorder: remediation of functional connectivity of the ventral striatum.,"This study investigated the neural mechanisms underlying the efficacy of psychobehavioral interventions in Internet gaming disorder (IGD). The researchers found that IGD subjects exhibited increased resting-state functional connectivity between the ventral striatum (VS) and several cortical regions, including the left inferior parietal lobule (lIPL), right inferior frontal gyrus, and left middle frontal gyrus. This increased connectivity was positively associated with the severity of IGD.

A follow-up craving behavioral intervention (CBI) study showed that IGD subjects who received CBI (CBI+) exhibited a significant decrease in VS-lIPL connectivity, along with a reduction in addiction severity. In contrast, IGD subjects who did not receive CBI (CBI-) showed no significant change in VS-lIPL connectivity.

These findings suggest that functional connectivity between the VS and lIPL may be a potential biomarker of the efficacy of psychobehavioral interventions in IGD. The study's results also imply that non-invasive techniques, such as transcranial magnetic or direct current stimulation targeting the VS-IPL circuitry, may be effective in treating IGD.

The study's findings have implications for the understanding of impulsivity in IGD, as the VS is a key region involved in reward processing and",False,False,True,
37561637,Abnormal frontostriatal connectivity and serotonin function in gambling disorder: A preliminary exploratory study.,"A recent study (PMID: 37561637) investigated the neurobiological mechanisms underlying gambling disorder, focusing on frontostriatal connectivity and neurotransmitter systems. The study found that individuals with gambling disorder exhibited abnormal frontostriatal connectivity, specifically a loss of functional connectivity between the right nucleus accumbens (NAcc) and the right dorsolateral prefrontal cortex (DLPFC). 

Notably, the study also identified a significant association between serotonergic function and impulsivity in individuals with gambling disorder. Specifically, right NAcc serotonin binding potential was found to correlate with attentional impulsivity (r = -0.73, p = 0.005). This suggests that abnormalities in serotonergic function may contribute to impulsivity in individuals with gambling disorder.

These findings provide new insights into the neurobiological mechanisms underlying gambling disorder and may have implications for the development of treatments targeting this condition. The study's results highlight the importance of considering the role of serotonergic function in impulsivity and suggest that interventions aimed at modulating serotonergic activity may be beneficial in reducing impulsivity in individuals with gambling disorder.",True,False,True,
25899520,Altered resting-state functional connectivity of the insula in young adults with Internet gaming disorder.,"This study (25899520) investigated the relationship between impulsivity and neuroimaging in young adults with Internet Gaming Disorder (IGD). The researchers used functional magnetic resonance imaging (fMRI) to examine resting-state functional connectivity (rsFC) of the insula, a brain region involved in salience processing, craving, and interoception.

The results showed that individuals with IGD had altered rsFC of the insula compared to healthy controls. Specifically, they exhibited enhanced connectivity between the anterior insula and regions involved in salience, craving, self-monitoring, and attention. This suggests that the anterior insula may play a key role in the development and maintenance of IGD symptoms.

In contrast, the posterior insula was found to be more strongly connected to regions involved in interoception, movement control, and auditory processing in individuals with IGD. This may indicate that the posterior insula is involved in the processing of internal bodily sensations and motor responses that contribute to IGD.

The study also found that IGD severity was positively associated with connectivity between the anterior insula and angular gyrus, and superior temporal gyrus, suggesting that increased connectivity in these regions may contribute to the severity of IGD symptoms. Additionally, duration of Internet gaming was positively associated with connectivity between the anterior",True,False,True,
