record_id,pmid,title,year,journal,query,extracted_brain_system,extracted_feature_type,extracted_phenotype,extracted_diagnostic_context,extracted_relationship,extracted_direction,extracted_mechanism,extracted_directness,evidence_strength,supporting_sentence,schema_valid,schema_issues,citation_valid,sentence_present,sentence_anchored,semantic_support_score,phenotype_correct,feature_type_correct,relationship_correct,direction_correct,overclaiming_flag,hallucination_flag,review_decision,review_notes,verifier_model,verifier_support_score,verifier_decision,verifier_phenotype_supported,verifier_feature_supported,verifier_relationship_supported,verifier_direction_supported,verifier_directness_supported,verifier_overclaiming,verifier_corrected_phenotype,verifier_corrected_feature_type,verifier_corrected_direction,verifier_rationale,verifier_error,model_label
589,35682491,Digital Addiction and Sleep.,2022,International journal of environmental research and public health,attentional impulsivity functional connectivity,unknown,unknown,impulsivity (general),unknown,unknown,unclear,altered dopamine and serotonin synaptic plasticity,background,0.8,"Once the urge to be online has become uncontrollable, it is always accompanied by severe sleep loss, emotional distress, depression, and memory dysfunction.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,1,revise,yes,yes,yes,no,no,no,impulsivity (general),unknown,positive,"The sentence supports the phenotype (impulsivity) and feature (unknown), but the direction is not clear. The sentence implies a positive association, but the direction is not explicitly stated. The directness is also not clear, as it does not name both phenotype and feature. The relationship is also not clear, but it can be inferred as a correlation or association.",,Llama 3.1 8B
590,40525051,"The Role of Sleep and the Effects of Sleep Loss on Cognitive, Affective, and Behavioral Processes.",2025,Cureus,attentional impulsivity functional connectivity,unknown,functional connectivity,attentional impulsivity,unknown,associated_with,higher,,indirect,0.8,"Sleep deprivation increases amygdala reactivity, weakens prefrontal-amygdala connectivity, and contributes to emotional dysregulation, impulsivity, and risk-taking behaviors.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,1,revise,yes,no,yes,yes,no,no,impulsivity,functional connectivity,higher,"The sentence partially supports the claim, but the feature type should be corrected to 'functional connectivity' and the phenotype should be corrected to 'impulsivity'. The directness is not supported because the sentence does not name both phenotype and feature.",,Llama 3.1 8B
591,39339712,Investigating the Impact of Nutrition and Oxidative Stress on Attention Deficit Hyperactivity Disorder.,2024,Nutrients,attentional impulsivity functional connectivity,unknown,unknown,impulsivity (general),ADHD,unknown,unclear,oxidative stress,background,0.8,Oxidative stress plays a critical role in the development and manifestation of ADHD symptoms.,yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),,,,,Llama 3.1 8B
592,39500949,Exploring the impact of probiotics on adult ADHD management through a double-blind RCT.,2024,Scientific reports,attentional impulsivity functional connectivity,unknown,unknown,impulsivity (general),ADHD,associated_with,lower,unknown,indirect,0.8,There was also a negative correlation between FCC and symptoms of attention and impulsivity.,yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),symptoms,lower,,,Llama 3.1 8B
593,35754775,Intrinsic Functional Connectivity in the Default Mode Network Differentiates the Combined and Inattentive Attention Deficit Hyperactivity Disorder Types.,2022,Frontiers in human neuroscience,attentional impulsivity functional connectivity,default mode network,functional connectivity,attentional impulsivity,ADHD,differentiates,unclear,,direct,0.8,Reduced network connectivity differences within the DMN were negatively associated with ADHD-RS hyperactivity-impulsivity subscale score.,yes,,yes,yes,no,,,,,,,,,,llama-3.1-8b-instruct,1,revise,yes,yes,yes,no,yes,no,attentional impulsivity,functional connectivity,positive,"The sentence supports the phenotype and feature, but the direction is unclear. The corrected direction is positive because reduced network connectivity is associated with a lower ADHD-RS hyperactivity-impulsivity subscale score, implying a positive relationship.",,Llama 3.1 8B
594,38123729,Inactivation of hypocretin receptor-2 signaling in dopaminergic neurons induces hyperarousal and enhanced cognition but impaired inhibitory control.,2024,Molecular psychiatry,attentional impulsivity functional connectivity,unknown,functional connectivity,attentional impulsivity,unknown,associated_with,higher,inactivation of hypocretin receptor-2 signaling in dopaminergic neurons,direct,0.8,"However, the mice concurrently displayed maladaptive patterns of reward-seeking, with behavioral indices of enhanced impulsivity and compulsivity.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,1,revise,yes,no,no,no,no,no,impulsivity,behavioral,,The sentence partially supports the phenotype 'attentional impulsivity' but does not support the feature 'functional connectivity'. The relationship and direction are also not explicitly stated. The corrected phenotype is 'impulsivity' as it is a more specific term mentioned in the sentence.,,Llama 3.1 8B
595,24576926,Functional connectivity and temporal variability of brain connections in adults with attention deficit/hyperactivity disorder and bipolar disorder.,2014,Neuropsychobiology,attentional impulsivity functional connectivity,unknown,functional connectivity,impulsivity (general),ADHD and bipolar disorder,associated_with,unclear,,indirect,0.8,"In the ADHD group, temporal variability of functional connections was associated with executive function and memory deficits.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,1,revise,yes,yes,yes,no,no,no,impulsivity (general),functional connectivity,unclear,"The sentence partially supports the claim, but the direction and directness are not clearly stated. The phenotype 'impulsivity (general)' is mentioned in the paper title, and the feature 'functional connectivity' is also mentioned. However, the relationship is clearly stated as 'associated with'. The direction is unclear, and the directness is indirect, but the sentence does not name both phenotype and feature, so directness_supported is false.",,Llama 3.1 8B
596,22153589,Abnormal functional connectivity in children with attention-deficit/hyperactivity disorder.,2012,Biological psychiatry,attentional impulsivity functional connectivity,default mode network,functional connectivity,attentional impulsivity,attention-deficit/hyperactivity disorder,correlates_with,lower,impaired interactions between control and reward pathways,direct,0.8,Children with ADHD had lower connectivity (short- and long-range) in regions of the dorsal attention (superior parietal cortex) and default-mode (precuneus) networks and in cerebellum and higher connectivity (short-range) in reward-motivation regions (ventral striatum and orbitofrontal cortex) than control subjects.,yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,attentional impulsivity,functional connectivity,lower,,,Llama 3.1 8B
598,10570690,What is attention-deficit/hyperactivity disorder?,1999,Pediatric clinics of North America,attentional impulsivity functional connectivity,unknown,functional connectivity,attentional impulsivity,ADHD,associated_with,unclear,structural or functional differences in circuitry,indirect,0.5,"Neurobiologic studies suggest that the circuitry involving frontal cortical-basal ganglia connections may be structurally or functionally different in individuals with ADHD,",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,1,revise,yes,yes,yes,no,no,no,attentional impulsivity,functional connectivity,unclear,"The sentence partially supports the claim but needs revision or is indirect. The phenotype 'attentional impulsivity' is not explicitly mentioned in the sentence, but it can be inferred. The feature type 'functional connectivity' is also not explicitly mentioned, but it can be inferred from the context. The relationship 'associated_with' is supported, but the direction is unclear. The directness is indirect because the sentence does not name both phenotype and feature.",,Llama 3.1 8B
599,29033857,An Update Overview on Brain Imaging Studies of Internet Gaming Disorder.,2017,Frontiers in psychiatry,attentional impulsivity functional connectivity,unknown,functional connectivity,attentional impulsivity,Internet gaming disorder,associated_with,lower,altered executive control mechanisms,direct,0.8,"Adolescents with IGD showed lower white matter (WM) integrity measures in several brain regions that are involved in decision-making, behavioral inhibition, and emotional regulation.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,1,revise,yes,no,yes,yes,no,no,attentional impulsivity,structural connectivity,lower,"The sentence does not directly mention 'functional connectivity' as the feature type, but it does mention 'white matter integrity', which is related to structural connectivity. The phenotype 'attentional impulsivity' is not explicitly mentioned, but it is related to decision-making, behavioral inhibition, and emotional regulation, which are mentioned in the sentence.",,Llama 3.1 8B
600,40840870,Comparison of 5-Day Multidaily Neuronavigated Theta-Burst Sessions With 6-Week Standard Repetitive Transcranial Magnetic Stimulation (the Dutch Depression Outcome Trial): Protocol for a Randomized Controlled Trial.,2025,JMIR research protocols,attentional impulsivity functional connectivity,unknown,functional connectivity,unknown,depression,associated_with,unclear,,background,0.0,Personalized targets will be identified in the accelerated intermittent theta-burst stimulation condition based on negative functional coupling between the subgenual anterior cingulate cortex and the dorsolateral prefrontal cortex.,yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,depression,functional connectivity,negative,"The sentence clearly supports the claim by mentioning a specific relationship between the subgenual anterior cingulate cortex and the dorsolateral prefrontal cortex, which is associated with depression. The direction of the relationship is also clearly stated as negative functional coupling.",,Llama 3.1 8B
601,24023940,Elevated functional connectivity in a striatal-amygdala circuit in pathological gamblers.,2013,PloS one,attentional impulsivity functional connectivity,unknown,functional connectivity,attentional impulsivity,pathological gamblers,associated_with,higher,dysfunctions of the ventral striatum,direct,0.9,"In line with previous studies in other ICDs, we observed reliable increases in functional coupling between striatum and bilateral amygdala in gamblers vs. controls.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,attentional impulsivity,functional connectivity,higher,The sentence directly supports the association between attentional impulsivity and higher functional connectivity in a striatal-amygdala circuit in pathological gamblers.,,Llama 3.1 8B
603,32066697,Shared and distinct resting functional connectivity in children and adults with attention-deficit/hyperactivity disorder.,2020,Translational psychiatry,attentional impulsivity functional connectivity,default mode network,functional connectivity,attentional impulsivity,ADHD,associated_with,higher,,direct,0.8,"The ADHD-discriminative FCs shared in children and adults lie in the intra-network within default mode network (DMN) and the inter-network between DMN and ventral attention network, positively correlated with total scores of ADHD symptoms.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,1,revise,yes,yes,yes,no,no,no,attentional impulsivity,functional connectivity,higher,"The sentence partially supports the claim, but the direction and directness need to be revised. The sentence mentions 'positively correlated', which is the opposite of 'higher'. Additionally, the sentence does not name the phenotype directly, but it is implied to be related to ADHD symptoms, which is associated with attentional impulsivity.",,Llama 3.1 8B
605,18568333,[Legal aspects of hyperkinetic disorders/ADHD].,2008,Der Nervenarzt,attentional impulsivity functional connectivity,unknown,unknown,impulsivity (general),ADHD,unknown,unclear,,background,0.5,Children and adolescents diagnosed with ADHD suffer from hyperactivity and deficits in attention and impulse control.,yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),unknown,unclear,"The sentence clearly supports the phenotype (impulsivity) and feature (general), and implies a relationship between them. The direction is unclear but supported by the claim. The directness is background, which matches the claim. There is no overclaiming.",,Llama 3.1 8B
606,32994553,Impulsive prepotent actions and tics in Tourette disorder underpinned by a common neural network.,2021,Molecular psychiatry,attentional impulsivity functional connectivity,unknown,functional connectivity,attentional impulsivity,Tourette disorder,correlates_with,higher,connectivity between the right orbito-frontal cortex with caudate nucleus bilaterally,direct,0.8,"We found that unmedicated TD patients showed increased waiting impulsivity compared to controls, which was independent of comorbid conditions, but correlated with the severity of tics.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,1,revise,yes,no,yes,yes,no,no,attentional impulsivity,behavioral,higher,"The sentence does not directly mention feature type, which should be corrected to 'behavioral'. Additionally, directness is not fully supported because the sentence does not name both phenotype and feature.",,Llama 3.1 8B
608,39284401,"Transcranial Magnetic Stimulation-Induced Plasticity Improving Cognitive Control in Obsessive-Compulsive Disorder, Part II: Task-Based Neural Predictors of Treatment Response.",2025,Biological psychiatry,attentional impulsivity functional connectivity,unknown,functional connectivity,attentional impulsivity,obsessive-compulsive disorder,associated_with,unclear,,indirect,0.8,"For the vertex group, but not the dorsolateral prefrontal cortex/presupplementary motor area rTMS conditions, higher activation in several task-relevant regions during planning and response inhibition and lower error-related activation corresponded with better short-term clinical improvement.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,1,revise,yes,yes,yes,no,no,no,attentional impulsivity,functional connectivity,decreased,"The sentence partially supports the claim, but the direction and directness need to be revised. The phenotype 'attentional impulsivity' is supported, as it is related to the task-relevant regions mentioned. The feature type 'functional connectivity' is also supported, as it is implied by the activation in task-relevant regions. However, the direction is unclear in the sentence, but it can be inferred that lower error-related activation corresponds with better clinical improvement, suggesting a decrease in the phenotype. The directness is indirect, as it is mentioned that higher activation in several task-relevant regions corresponded with better clinical improvement, but it does not directly state the relationship between the phenotype and feature.",,Llama 3.1 8B
609,31704786,The Claustrum-Prefrontal Cortex Pathway Regulates Impulsive-Like Behavior.,2019,The Journal of neuroscience : the official journal of the Society for Neuroscience,attentional impulsivity functional connectivity,unknown,functional connectivity,attentional impulsivity,unknown,regulates,lower,chemogenetic activation and inhibition of the CLA-PFC pathway,direct,0.9,"We found that chemogenetic activation and inhibition of the CLA-PFC pathway increased and reduced the impulsive-like behavior (i.e., premature responses), respectively.",yes,,yes,yes,no,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,attentional impulsivity,functional connectivity,lower,"The sentence clearly supports the extracted claim, mentioning the CLA-PFC pathway's effect on impulsive-like behavior, which is a type of attentional impulsivity. The feature type is also mentioned as 'impulsive-like behavior', which can be interpreted as a functional connectivity issue. The direction is also clearly stated as 'increased' and 'reduced', which implies a lower level of impulsive-like behavior.",,Llama 3.1 8B
610,39676699,Early-life IL-4 administration induces long-term changes in microglia in the cerebellum and prefrontal cortex.,2025,Journal of neurochemistry,attentional impulsivity functional connectivity,unknown,functional connectivity,impulsivity (general),unknown,unknown,unclear,IL-4 administration impairs microglia-mediated engulfment of neurons,indirect,0.8,"Mechanistically, elevated IL-4 levels prevented microglia-mediated engulfment of neurons in the cerebellum, resulting in a surplus of granule cells and consequent dysfunction in cerebellar connectivity.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),functional connectivity,unclear,,,Llama 3.1 8B
611,25900066,Impulsivity and aggression in schizophrenia: a neural circuitry perspective with implications for treatment.,2015,CNS spectrums,attentional impulsivity functional connectivity,unknown,unknown,impulsivity (general),schizophrenia,associated_with,unclear,dysfunctional frontotemporal circuitry,background,0.8,"Many studies have implicated dysfunctional frontotemporal circuitry in impulsivity and aggression in schizophrenia, and pharmacological treatments may act via that circuitry to reduce urgency and aggressive behaviors;",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,1,revise,yes,no,yes,no,no,no,impulsivity (general),aggression,increased,"The sentence partially supports the claim, but needs revision for feature type, direction, and directness. The corrected fields are based on the information provided in the sentence.",,Llama 3.1 8B
613,20374289,Disturbed structural connectivity is related to inattention and impulsivity in adult attention deficit hyperactivity disorder.,2010,The European journal of neuroscience,attentional impulsivity functional connectivity,unknown,structural connectivity,impulsivity (general),adult attention deficit hyperactivity disorder,correlates_with,unclear,,direct,0.8,Measures of impulsivity were correlated with FA in right orbitofrontal fibre tracts.,yes,,yes,yes,no,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),structural connectivity,positive,"The sentence clearly supports the extracted claim, mentioning impulsivity as the phenotype, structural connectivity as the feature type, a correlation as the relationship, a positive direction, and a direct association.",,Llama 3.1 8B
614,35126772,Functional neuronal networks reveal emotional processing differences in children with ADHD.,2022,Cognitive neurodynamics,attentional impulsivity functional connectivity,unknown,functional connectivity,attentional impulsivity,ADHD,associated_with,higher,,direct,0.9,We find that the functional connectivity of the frontal and occipital lobes in the ADHD group is significantly (P-value < 0.01) higher than in the healthy group.,yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,attentional impulsivity,functional connectivity,higher,The sentence directly supports the association between attentional impulsivity and higher functional connectivity in the ADHD group compared to the healthy group.,,Llama 3.1 8B
615,37442497,Possible effects of pair bonds on general cognition: Evidence from shared roles of dopamine.,2023,Neuroscience and biobehavioral reviews,attentional impulsivity functional connectivity,unknown,unknown,impulsivity (general),unknown,unknown,unclear,dopamine connectivity,background,0.5,"Highlighting dopamine as a key player in pair bonds and non-social cognition will provide evidence that pair bonding can alter general cognitive processes like attention, working memory, cognitive flexibility, and impulse control.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,1,revise,yes,no,no,no,no,no,impulsivity (general),cognitive process,positive,"The sentence partially supports the claim by mentioning a potential relationship between pair bonding and general cognitive processes. However, it does not specify the feature type or direction of the relationship. The corrected fields reflect the information provided in the sentence.",,Llama 3.1 8B
616,17184598,Polymorphisms of dopamine-beta-hydroxylase in ADHD children.,2006,Folia biologica,attentional impulsivity functional connectivity,unknown,unknown,impulsivity (general),ADHD,unknown,unclear,,unclear,0.5,Patients with ADHD showed decreased activities of DBH in serum and urine.,yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),unknown,decreased,"The sentence directly states a phenotype-feature association in the context of ADHD, with a clear direction of decreased activity.",,Llama 3.1 8B
617,29692743,Bupropion Shows Different Effects on Brain Functional Connectivity in Patients With Internet-Based Gambling Disorder and Internet Gaming Disorder.,2018,Frontiers in psychiatry,attentional impulsivity functional connectivity,unknown,functional connectivity,impulsivity (general),Internet gaming disorder,correlates_with,unclear,,indirect,0.8,"Moreover, the FC within the DMN in the IGD group was positively correlated with changes in Young Internet Addiction Scale scores after the bupropion treatment period.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,1,revise,yes,yes,yes,no,no,no,impulsivity (general),functional connectivity,positive correlation,"The sentence partially supports the claim, but the direction and directness need to be corrected. The direction is not 'unclear' as stated in the claim, but rather a positive correlation. The directness is also not 'indirect' as stated in the claim, but rather a correlation between two variables.",,Llama 3.1 8B
618,38161933,The Impact of Sleep Disorders on Cardiovascular Health: Mechanisms and Interventions.,2023,Cureus,attentional impulsivity functional connectivity,unknown,unknown,impulsivity (general),unknown,unknown,unclear,multiple,background,0.8,"Cardiovascular illness has been linked to the sensorimotor problem known as restless legs syndrome (RLS), which causes a strong impulse to move the legs.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),unknown,increased,"The sentence clearly supports the claim by linking a cardiovascular illness to a sensorimotor problem (RLS) that causes a strong impulse to move the legs, which is a form of impulsivity. The direction is supported as the sentence implies an increase in impulsivity. The directness is supported as the sentence names both the phenotype (impulsivity) and the feature (strong impulse to move the legs).",,Llama 3.1 8B
619,38359839,The resting-state brain activity signatures for addictive disorders.,2024,"Med (New York, N.Y.)",motor impulsivity resting-state fMRI,unknown,BOLD variability,impulsivity (general),addictive disorders,associated_with,higher,"dopaminergic, GABAergic, and acetylcholine system",direct,0.8,"The overall comparison between addiction cohorts and healthy subjects indicated significantly increased ReHo and ALFF in the right striatum (putamen) and bilateral supplementary motor area, as well as decreased ReHo and ALFF in the bilateral anterior cingulate cortex and ventral medial prefrontal cortex, in the addiction group.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,1,revise,yes,yes,yes,no,no,no,impulsivity (general),BOLD variability,higher,"The sentence partially supports the claim, but the direction and directness need to be revised. The sentence does not explicitly state the phenotype-feature association, but it can be inferred. However, the direction is mixed (increased in some areas and decreased in others), and the directness is not explicitly stated for both phenotype and feature.",,Llama 3.1 8B
620,39422700,Evolution of aberrant brain-wide spatiotemporal dynamics of resting-state networks in a Huntington's disease mouse model.,2024,Clinical and translational medicine,motor impulsivity resting-state fMRI,unknown,unknown,unknown,unknown,unknown,unclear,,unclear,,Breakdown of the LCN DMLN state flux at motor onset leads to a subsequent absence of the LCN DMLN QPP at an advanced HD-like stage.,no,evidence_strength not a number,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,,,,,,Llama 3.1 8B
622,27447451,Altered brain functional networks in people with Internet gaming disorder: Evidence from resting-state fMRI.,2016,Psychiatry research. Neuroimaging,motor impulsivity resting-state fMRI,unknown,functional connectivity,impulsivity (general),Internet gaming disorder,associated_with,unclear,functional network dysfunction,indirect,0.8,"These results imply that people with IGD may be associated with functional network dysfunction, including impaired executive control and emotional management, but enhanced coordination among visual, sensorimotor, auditory and visuospatial systems.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,1,revise,yes,yes,yes,no,no,no,impulsivity (general),functional connectivity,unclear,"The sentence partially supports the claim, but the direction and directness are unclear. The phenotype and feature are supported, but the direction and directness need to be clarified.",,Llama 3.1 8B
623,28715675,Resting-state brain networks in patients with Parkinson's disease and impulse control disorders.,2017,Cortex; a journal devoted to the study of the nervous system and behavior,motor impulsivity resting-state fMRI,unknown,functional connectivity,impulsivity (general),Parkinson's disease and impulse control disorders,associated_with,higher,abnormal prefrontal-limbic-striatal homeostasis,indirect,0.8,"The presence of ICD symptoms was associated with an increased connectivity within the salience and default-mode networks, as well as with a decreased connectivity within the central executive network (p < .05 corrected).",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,1,revise,yes,yes,yes,no,no,no,impulsivity (general),functional connectivity,higher,"The sentence partially supports the claim, but the direction and directness need revision. The sentence does not explicitly state the direction of the association, but based on the context, it can be inferred that the increased connectivity is associated with higher impulsivity. The directness is also indirect as it mentions the association with a group (ICD symptoms) rather than a specific phenotype-feature pair.",,Llama 3.1 8B
625,27381822,Altered resting-state neural activity and changes following a craving behavioral intervention for Internet gaming disorder.,2016,Scientific reports,motor impulsivity resting-state fMRI,default mode network,functional connectivity,impulsivity (general),Internet gaming disorder,associated_with,lower,"reduced interactions between regions within a reward-related network, and across the default mode and executive control networks",indirect,0.8,"IGD subjects showed decreased amplitude of low fluctuation in the orbital frontal cortex and posterior cingulate cortex, and exhibited increased resting-state functional connectivity between the posterior cingulate cortex and dorsolateral prefrontal cortex, compared with HC subjects.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,1,revise,yes,yes,yes,no,no,no,impulsivity (general),functional connectivity,lower,"The sentence partially supports the claim, but the direction and directness need to be revised to match the extracted claim.",,Llama 3.1 8B
627,38300175,Alterations in the brain functional network of abstinent male individuals with methamphetamine use disorder.,2024,"Cerebral cortex (New York, N.Y. : 1991)",motor impulsivity resting-state fMRI,unknown,functional connectivity,motor impulsivity,methamphetamine use disorder,associated_with,higher,unknown,direct,0.8,"Furthermore, we revealed that the small-word attribute significantly mediated the effect of methamphetamine use frequency on motor impulsivity in the methamphetamine use disorder group.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,motor impulsivity,functional connectivity,higher,"The sentence clearly supports the extracted claim, mentioning motor impulsivity as the phenotype, functional connectivity as the feature type, association with as the relationship, higher as the direction, and directness as the direct relationship between methamphetamine use frequency and motor impulsivity in the methamphetamine use disorder group.",,Llama 3.1 8B
629,32428984,Adolescent alcohol use disrupts functional neurodevelopment in sensation seeking girls.,2021,Addiction biology,motor impulsivity resting-state fMRI,unknown,functional connectivity,impulsivity (general),unknown,correlates_with,unclear,,indirect,0.8,"Effects of adolescent alcohol use were more pronounced in girls than boys in three IFNs. In particular, girls showed greater within-network connectivity in two motor networks with more alcohol consumption, and these effects were mediated by sensation-seeking only in girls.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,1,revise,yes,yes,yes,no,no,no,impulsivity (general),functional connectivity,positively correlates with,"The sentence partially supports the claim, but the direction and directness need to be revised. The sentence implies that there is a positive correlation between adolescent alcohol use and impulsivity in girls, and that this relationship is indirect (i.e., mediated by sensation-seeking).",,Llama 3.1 8B
631,28168274,"Influences of Age, Sex, and Moderate Alcohol Drinking on the Intrinsic Functional Architecture of Adolescent Brains.",2018,"Cerebral cortex (New York, N.Y. : 1991)",motor impulsivity resting-state fMRI,unknown,unknown,impulsivity (general),unknown,unknown,unclear,,unclear,0.8,"Among no-to-low alcohol-consuming adolescents, executive-control frontolimbicstriatal connectivity was stronger in older than younger adolescents, particularly boys, and predicted better ability in balance, memory, and impulse control.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),behavioral control,positive,"The sentence clearly supports the extracted claim, mentioning impulsivity as a phenotype, behavioral control as a feature, a positive correlation between age and impulsivity, and a direct relationship between brain connectivity and impulsivity control.",,Llama 3.1 8B
632,36807959,Internet gaming disorder and tobacco use disorder share neural connectivity patterns between the subcortical and the motor network.,2023,Human brain mapping,motor impulsivity resting-state fMRI,unknown,functional connectivity,motor impulsivity,resting-state fMRI,associated_with,higher,enhanced connectivity,direct,0.8,PIGD and PTUD exhibited common enhanced node strength between the subcortical and motor networks.,yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,motor impulsivity,functional connectivity,higher,,,Llama 3.1 8B
633,30914304,Cognitive variability in bipolar I disorder: A cluster-analytic approach informed by resting-state data.,2019,Neuropharmacology,motor impulsivity resting-state fMRI,unknown,unknown,impulsivity (general),bipolar I disorder,associated_with,unclear,,background,0.8,"Cluster 1 (n = 22) was characterized by deficits in cognitive flexibility and motor inhibition, cluster 2 (n = 12) displayed impulsive decision-making, while cluster 3 (n = 20) showed good visuospatial planning.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),impulsive decision-making,positive,The sentence clearly supports the claim by describing a specific phenotype (impulsivity) and its association with a feature (impulsive decision-making) in a particular diagnostic context (bipolar I disorder).,,Llama 3.1 8B
634,28462585,Pramipexole Modulates Interregional Connectivity Within the Sensorimotor Network.,2017,Brain connectivity,motor impulsivity resting-state fMRI,unknown,functional connectivity,motor impulsivity,Parkinson's disease,correlates_with,lower,distortion of functional connections between the striatum and the motor cortex,direct,0.8,"The ICA identified the sensorimotor network (SMN) as well as other classical resting-state networks. Within the SMN, the connectivity between the right caudate nucleus and other cortical regions was weaker under pramipexole than under placebo.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,1,revise,yes,yes,yes,yes,no,no,motor impulsivity,functional connectivity,lower,"The sentence partially supports the claim because it mentions a specific brain region (right caudate nucleus) and a comparison between pramipexole and placebo, but it does not directly mention the phenotype (motor impulsivity) or the brain system. The relationship and direction are supported, but the directness is not.",,Llama 3.1 8B
635,25925985,Impaired corticostriatal connectivity in impulse control disorders in Parkinson disease.,2015,Neurology,motor impulsivity resting-state fMRI,unknown,functional connectivity,motor impulsivity,Parkinson disease,associated_with,lower,,direct,0.8,"The presence of an ICD in patients with PD was associated with functional disconnection between the left anterior putamen and both the left inferior temporal gyrus and the left anterior cingulate gyrus, as well as a trend toward a functional disconnection between several motor and associative striatal regions and limbic, associative, and motor cortical regions.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,1,revise,yes,yes,yes,no,no,no,motor impulsivity,functional connectivity,lower,"The sentence partially supports the claim, but the direction and directness need to be revised. The sentence mentions a trend toward a functional disconnection, which does not exactly match the extracted direction of 'lower'. Additionally, the sentence does not name the phenotype and feature explicitly, which does not match the extracted directness of 'direct'.",,Llama 3.1 8B
638,39003410,Data-driven exploratory method investigation on the effect of dyslexia education at brain connectivity in Turkish children: a preliminary study.,2024,Brain structure & function,motor impulsivity resting-state fMRI,unknown,unknown,impulsivity (general),dyslexia,associated_with,unclear,,background,0.5,Our results revealed the necessity of adding motor coordination exercises to the training of dyslexic participants and showed that training led to functional connectivity in some brain regions similar to the healthy group.,yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,1,revise,yes,no,yes,no,no,no,impulsivity (general),unknown,unclear,"The sentence partially supports the claim, but the feature is not specified. The relationship is supported, but the direction is unclear. The directness is background, which does not match the extracted directness.",,Llama 3.1 8B
