record_id,pmid,title,year,journal,query,extracted_brain_system,extracted_feature_type,extracted_phenotype,extracted_diagnostic_context,extracted_relationship,extracted_direction,extracted_mechanism,extracted_directness,evidence_strength,supporting_sentence,schema_valid,schema_issues,citation_valid,sentence_present,sentence_anchored,semantic_support_score,phenotype_correct,feature_type_correct,relationship_correct,direction_correct,overclaiming_flag,hallucination_flag,review_decision,review_notes,verifier_model,verifier_support_score,verifier_decision,verifier_phenotype_supported,verifier_feature_supported,verifier_relationship_supported,verifier_direction_supported,verifier_directness_supported,verifier_overclaiming,verifier_corrected_phenotype,verifier_corrected_feature_type,verifier_corrected_direction,verifier_rationale,verifier_error,model_label
466,32592635,Altered core networks of brain connectivity and personality traits in internet gaming disorder.,2020,Journal of behavioral addictions,trait impulsivity resting-state fMRI,unknown,functional connectivity,impulsivity (general),internet gaming disorder,associated_with,lower,altered functional and effective connectivity,direct,0.8,IGD participants showed lower functional connectivity between the dorsal lateral prefrontal cortex (DLPFC) and other regions in the CEN than HC participants during resting state.,yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),functional connectivity,lower,"The sentence directly supports the association between impulsivity (general) and altered functional connectivity in internet gaming disorder, with a lower direction.",,Llama 3.1 8B
471,38009082,Adolescent Neurodevelopment Within the Context of Impulsivity and Substance Use.,2023,Current addiction reports,trait impulsivity functional connectivity,unknown,functional connectivity,impulsivity (general),unknown,associated_with,unclear,,indirect,0.8,"When examining brain structure, smaller gray matter volume coupled with lower white matter integrity is associated with greater impulsivity across three components: trait impulsivity, choice impulsivity, and response inhibition.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),structural connectivity,positive,"The sentence clearly supports the claim by stating a specific association between brain structure and impulsivity. The direction of the association is implied to be positive, as smaller gray matter volume and lower white matter integrity are associated with greater impulsivity.",,Llama 3.1 8B
477,27940074,ACC GABA levels are associated with functional activation and connectivity in the fronto-striatal network during interference inhibition in patients with borderline personality disorder.,2017,NeuroImage,trait impulsivity functional connectivity,fronto-striatal network,functional connectivity,impulsivity (general),borderline personality disorder,associated_with,unclear,GABA levels,direct,0.8,"ACC GABA levels in BPD patients but not in HCs were positively related to the magnitude of activation in several fronto-striatal regions (e.g. ACC, frontal regions, putamen, caudate,) and the strength of ACC-caudate functional connectivity during interference inhibition.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),functional connectivity,positive,"The sentence clearly supports the claim, mentioning a direct association between GABA levels and functional connectivity in the fronto-striatal network during interference inhibition in BPD patients.",,Llama 3.1 8B
478,30705624,The Degree of Modulation of Beta Band Activity During Motor Planning Is Related to Trait Impulsivity.,2019,Frontiers in integrative neuroscience,trait impulsivity functional connectivity,unknown,functional connectivity,impulsivity (general),unknown,associated_with,unclear,,indirect,0.8,We found that the decrease of relative beta band power during action planning in the left fronto-central group of channels was more pronounced in the high impulsivity group than in the low impulsivity group.,yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),functional connectivity,greater in high impulsivity group,"The sentence clearly supports the phenotype (impulsivity), feature (functional connectivity), relationship (associated_with), direction (greater in high impulsivity group), and directness (indirect) when stated. The phenotype and feature are both mentioned in the sentence, and the direction is supported by the comparison between the high and low impulsivity groups.",,Llama 3.1 8B
479,28367514,Impulsive-antisocial dimension of psychopathy linked to enlargement and abnormal functional connectivity of the striatum.,2017,Biological psychiatry. Cognitive neuroscience and neuroimaging,trait impulsivity functional connectivity,unknown,functional connectivity,impulsivity (general),psychopathy,associated_with,higher,aberrant functional connectivity,direct,0.9,These findings associate the impulsive/antisocial dimension of psychopathy with enlarged striatal subnuclei and aberrant functional connectivity between the striatum and other brain regions.,yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),functional connectivity,higher,"The sentence clearly supports the extracted claim, mentioning both the phenotype (impulsivity) and feature (functional connectivity), and stating a direct association with a higher level.",,Llama 3.1 8B
481,31275737,Weakened Functional Connectivity Between the Amygdala and the Ventromedial Prefrontal Cortex Is Longitudinally Related to Psychopathic Traits in Low-Income Males During Early Adulthood.,2019,Clinical psychological science : a journal of the Association for Psychological Science,trait impulsivity functional connectivity,unknown,functional connectivity,impulsivity (general),psychopathy,associated_with,higher,weakened functional connectivity,direct,0.8,"Weakened amygdala-vmPFC functional connectivity to fearful, but not neutral or angry, faces at age 20 was related to higher psychopathic traits at age 22.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),functional connectivity,lower,The sentence directly supports the claim by mentioning a specific type of functional connectivity (amygdala-vmPFC) related to a specific type of face (fearful) and its association with higher psychopathic traits. The direction of the relationship is correctly identified as 'lower' based on the sentence's mention of 'weakened' functional connectivity.,,Llama 3.1 8B
485,22805501,Trait impulsivity as an endophenotype for bipolar I disorder.,2012,Bipolar disorders,trait impulsivity functional connectivity,unknown,functional connectivity,impulsivity (general),bipolar I disorder,associated_with,higher,,direct,0.9,Individuals with bipolar I disorder had elevated scores compared to healthy comparison subjects on BIS-11 total score and all three subscales (p < 0.0001).,yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),behavioral trait,higher,"The sentence directly supports the association between impulsivity and bipolar I disorder, with individuals with the disorder having higher scores on a measure of impulsivity compared to healthy controls.",,Llama 3.1 8B
486,33246710,Abnormal organization of inhibitory control functional networks in future binge drinkers.,2021,Drug and alcohol dependence,trait impulsivity functional connectivity,unknown,functional connectivity,impulsivity (general),unknown,unknown,higher,,direct,0.9,"fBD exhibit a distinctive pattern of beta band hyperconnectivity among crucial regions of inhibitory control networks, positively correlated with behavioral traits and future alcohol intake rate.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),functional connectivity,higher,"The sentence clearly supports the extracted claim, mentioning impulsivity as a behavioral trait and future alcohol intake rate, which are related to the phenotype. The feature type is also supported as functional connectivity. The relationship is not explicitly stated, but the sentence implies a positive correlation, which is a type of relationship. The direction is supported as higher. The directness is supported as the sentence names both phenotype and feature.",,Llama 3.1 8B
488,29946511,Abnormal cortical gyrification in criminal psychopathy.,2018,NeuroImage. Clinical,trait impulsivity functional connectivity,unknown,functional connectivity,impulsivity (general),psychopathy,associated_with,lower,,direct,0.8,PCL-R scores were negatively associated with LGI measures within the right hemisphere in the midcingulate cortex (MCC) and adjacent regions of the superior frontal gyrus as well as lateral superior parietal cortex.,yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),functional connectivity,lower,"The sentence clearly supports the extracted claim, mentioning a direct association between PCL-R scores (impulsivity) and LGI measures (functional connectivity) in specific brain regions.",,Llama 3.1 8B
496,34678357,Sex-specific static and dynamic functional networks of sub-divisions of striatum linking to the greed personality trait.,2021,Neuropsychologia,trait impulsivity functional connectivity,unknown,functional connectivity,impulsivity (general),unknown,correlates_with,unclear,,indirect,0.5,"GPT was positively correlated with static caudate-NAcc, caudate-cerebellum, and NAcc-parahippocampus/medial orbitofrontal cortex (PHG/mOFC) for males but negatively correlated for females.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),functional connectivity,"positive for males, negative for females","The sentence clearly supports the phenotype (impulsivity), feature type (functional connectivity), relationship (correlates_with), direction (positive for males, negative for females), and directness (indirect) when stated. The brain system is not mentioned, but it is not necessary to correct it since it is not required for the claim. The diagnostic context is also not mentioned, but it is not necessary to correct it since it is not required for the claim. The sentence does not overclaim since it mentions a group difference and a phenotype-feature association.",,Llama 3.1 8B
498,29610548,Personality and Neural Correlates of Mentalizing Ability.,2017,European journal of personality,trait impulsivity functional connectivity,default mode network,functional connectivity,unknown,unknown,associated_with,unclear,,background,0.5,"Performance on the theory of mind task was significantly associated with patterns of connectivity between the dorsal medial and core subsystems of the default network, consistent with evidence implicating these regions in mentalization.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,theory of mind task,functional connectivity,positive,"The sentence clearly supports the claim by stating a significant association between the theory of mind task and patterns of connectivity in the default network. The corrected phenotype is the theory of mind task, the corrected feature type is functional connectivity, and the corrected direction is positive.",,Llama 3.1 8B
504,34993375,Brain Networks Associated With COVID-19 Risk: Data From 3662 Participants.,2021,"Chronic stress (Thousand Oaks, Calif.)",trait impulsivity functional connectivity,unknown,functional connectivity,impulsivity (general),COVID-19,associated_with,unclear,,background,0.9,"Overall, lower integration across the brain modules and increased segregation, as reflected by internal within module connectivity, were associated with higher infection rates.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),functional connectivity,unclear,"The sentence clearly supports the extracted claim, mentioning a relationship between brain module integration/segregation and infection rates, which is related to impulsivity (general) and functional connectivity.",,Llama 3.1 8B
507,24935353,Neural and psychological mechanisms underlying compulsive drug seeking habits and drug memories--indications for novel treatments of addiction.,2014,The European journal of neuroscience,trait impulsivity functional connectivity,unknown,functional connectivity,impulsivity (general),unknown,associated_with,unclear,loss of prefrontal cortical inhibitory control over drug seeking habits,indirect,0.8,It is argued that compulsive drug use emerges as the result of a loss of prefrontal cortical inhibitory control over drug seeking habits.,yes,,yes,yes,no,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),functional connectivity,unclear,,,Llama 3.1 8B
510,26690326,Interpersonal dependency and online gaming addiction.,2016,Journal of behavioral addictions,trait impulsivity functional connectivity,unknown,unknown,impulsivity (general),unknown,associated_with,unclear,,background,0.5,"High scores on subscales measuring dysfunctional detachment and destructive overdependence were positively associated with online gaming addiction, while healthy dependency was negatively correlated with addiction scores.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),behavioral,positive,"The sentence clearly supports the extracted claim, mentioning a specific phenotype (impulsivity), a feature type (behavioral), a relationship (associated with), a direction (positive), and directness (background).",,Llama 3.1 8B
511,37058964,Impulsivity and self-regulation: A dual-process model of risky driving in young drivers in Iran.,2023,Accident; analysis and prevention,trait impulsivity functional connectivity,unknown,unknown,impulsivity (general),unknown,unknown,unclear,,unclear,0.8,Executive functions and driving self-regulation mediated the effect of attention impulsivity on driving errors.,yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),driving errors,positive,"The sentence clearly supports the phenotype (impulsivity), feature (driving errors), relationship (mediated), direction (positive), and directness (direct).",,Llama 3.1 8B
515,41769519,Evil's Anatomy: Structural Correlates of Violent Behavior.,2026,Cureus,trait impulsivity functional connectivity,unknown,structural connectivity,impulsivity (general),unknown,associated_with,unclear,,background,0.8,"The findings indicate that alterations in grey matter volume in key structures, such as the prefrontal cortex (orbitofrontal, ventromedial, and dorsolateral), temporal lobe (amygdala and hippocampus), cingulate cortex, and insula, are associated with impulsivity, a lack of empathy, and aggressiveness.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),structural connectivity,associated_with,The sentence clearly supports the extracted claim by stating a specific association between alterations in grey matter volume and impulsivity.,,Llama 3.1 8B
517,32121585,"Random Forest Classification of Alcohol Use Disorder Using EEG Source Functional Connectivity, Neuropsychological Functioning, and Impulsivity Measures.",2020,"Behavioral sciences (Basel, Switzerland)",nonplanning impulsivity functional connectivity,default mode network,functional connectivity,nonplanning impulsivity,Alcohol Use Disorder,associated_with,higher,neural hyperexcitability and impulsivity,direct,0.8,"The AUD group showed a predominant pattern of hyperconnectivity among 25 of 29 significant connections, indicating aberrant network functioning during resting state suggestive of neural hyperexcitability and impulsivity.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,nonplanning impulsivity,functional connectivity,higher,"The sentence clearly supports the claim by mentioning a direct association between the phenotype (implied by 'aberrant network functioning during resting state suggestive of neural hyperexcitability and impulsivity') and the feature (functional connectivity), with a higher direction.",,Llama 3.1 8B
518,24781521,Compromised frontocerebellar circuitry contributes to nonplanning impulsivity in recovering alcoholics.,2014,Psychopharmacology,nonplanning impulsivity functional connectivity,unknown,functional connectivity,nonplanning impulsivity,alcoholism,associated_with,higher,compromised frontocerebellar circuitry,indirect,0.8,"Healthy controls demonstrated strong synchronous activity between the dACC and cerebellum while planning and executing a behavioral strategy. By contrast, alcoholics showed synchronous activity between the dACC and the premotor cortex, perhaps enabling successful compensation for accuracy and reaction time in certain conditions; however, a negative outcome of this strategy was rigidity in modifying response strategy to accommodate uncertain conditions. Compared with the alcoholic group, the control group had lower nonplanning impulsiveness, which correlated with using the option PASS to respond in uncertain conditions.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,,,,"The sentence clearly supports the claim of nonplanning impulsivity being associated with compromised frontocerebellar circuitry, as it mentions the control group having lower nonplanning impulsiveness compared to the alcoholic group.",,Llama 3.1 8B
520,37030546,Disrupted functional networks within white-matter served as neural features in adolescent patients with conduct disorder.,2023,Behavioural brain research,nonplanning impulsivity functional connectivity,unknown,functional connectivity,nonplanning impulsivity,conduct disorder,associated_with,lower,disrupted functional networks,direct,0.8,"Further, the disrupted FCs between ON and STN and between OFN and CRN were significantly negatively associated with non-planning impulsivity scores in CD.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,nonplanning impulsivity,functional connectivity,lower,"The sentence clearly supports the extracted claim, mentioning a direct association between disrupted functional connectivity and nonplanning impulsivity in the context of conduct disorder.",,Llama 3.1 8B
521,24200210,An intrinsic connectivity network approach to insula-derived dysfunctions among cocaine users.,2013,The American journal of drug and alcohol abuse,nonplanning impulsivity functional connectivity,unknown,functional connectivity,nonplanning impulsivity,cocaine users,associated_with,higher,aberrant insula-derived intrinsic connectivity patterns,direct,0.8,The degree of reduced inter-network connectivity was significantly related to greater non-planning impulsivity in cocaine users.,yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,nonplanning impulsivity,functional connectivity,higher,"The sentence clearly supports the extracted claim, mentioning nonplanning impulsivity as the phenotype, functional connectivity as the feature type, association with as the relationship, higher as the direction, and directness as direct.",,Llama 3.1 8B
522,38902791,Graph analysis uncovers an opposing impact of methylphenidate on connectivity patterns within default mode network sub-divisions.,2024,Behavioral and brain functions : BBF,nonplanning impulsivity functional connectivity,default mode network,functional connectivity,nonplanning impulsivity,healthy adults,associated_with,lower,methylphenidate administration,direct,0.8,Decreased connectivity of the DMN sub-network with the cinguloopercular network following MPH administration was associated with elevated impulsivity and non-planning impulsiveness.,yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,nonplanning impulsivity,functional connectivity,lower,"The sentence clearly supports the extracted claim, mentioning both nonplanning impulsivity as the phenotype and functional connectivity as the feature type. The relationship is 'associated_with', and the direction is 'lower' which matches the claim. The directness is also 'direct' as the sentence names both phenotype and feature.",,Llama 3.1 8B
524,23355606,Synchrony of anterior cingulate cortex and insular-striatal activation predicts ambiguity aversion in individuals with low impulsivity.,2014,"Cerebral cortex (New York, N.Y. : 1991)",nonplanning impulsivity functional connectivity,unknown,functional connectivity,nonplanning impulsivity,healthy participants,predicts,lower,synchrony between the dACC and insula-striatal circuitry,direct,0.8,Individuals with lower nonplanning impulsiveness made greater use of a Pass option and avoided uncertain ambiguous situations. Seed-based functional connectivity analysis during the task runs revealed that stronger activation synchrony between the left dACC and the right anterior insula correlated with greater use of a Pass response option.,yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,nonplanning impulsivity,functional connectivity,lower,"The sentence clearly supports the phenotype, feature, relationship, and direction when stated.",,Llama 3.1 8B
525,35126053,Regional Homogeneity Abnormalities and Its Correlation With Impulsivity in Male Abstinent Methamphetamine Dependent Individuals.,2021,Frontiers in molecular neuroscience,nonplanning impulsivity resting-state fMRI,unknown,BOLD variability,impulsivity (general),methamphetamine dependent individuals,correlates_with,lower,,indirect,0.8,"The ReHo values of the left precentral gyrus were negatively correlated with the BIS-attention, BIS-motor, and BIS-nonplanning subscale scores, while the ReHo values of the postcentral gyrus were only negatively correlated with the BIS-motor subscale scores in MADs.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),BOLD variability,lower,"The sentence clearly supports the extracted claim, mentioning a correlation between ReHo values and impulsivity subscale scores in methamphetamine dependent individuals.",,Llama 3.1 8B
527,34406053,Neuroimaging in Attention-Deficit/Hyperactivity Disorder: Recent Advances.,2022,AJR. American journal of roentgenology,attentional impulsivity resting-state fMRI,unknown,unknown,impulsivity (general),ADHD,unknown,unclear,,background,0.5,"Most anatomic studies report abnormalities in the frontal lobes, basal ganglia, and corpus callosum; decreased surface area in the left ventral frontal and right prefrontal cortex; thinner medial temporal lobes; and smaller caudate nuclei.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),brain structure,decreased,The sentence clearly supports the claim by mentioning abnormalities in brain structures associated with impulsivity in ADHD.,,Llama 3.1 8B
529,33484850,The neural substrates of subliminal attentional bias and reduced inhibition in individuals with a higher BMI: A VBM and resting state connectivity study.,2021,NeuroImage,attentional impulsivity resting-state fMRI,unknown,unknown,attentional impulsivity,higher BMI,associated_with,higher,,indirect,0.8,"A higher BMI predicted slower subliminal processing of images independently of the type of stimulus (food or nonfood, p = 0.001, εp2 = 0.17).",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,attentional impulsivity,unknown,higher,"The sentence clearly supports the claim by stating a higher BMI is associated with slower subliminal processing, which is a feature of attentional impulsivity. The direction of the association is also correctly captured as 'higher'.",,Llama 3.1 8B
530,35859076,Centrality and interhemispheric coordination are related to different clinical/behavioral factors in attention deficit/hyperactivity disorder: a resting-state fMRI study.,2022,Brain imaging and behavior,attentional impulsivity resting-state fMRI,unknown,functional connectivity,impulsivity (general),attention deficit/hyperactivity disorder,correlates_with,unclear,,indirect,0.5,"EC was positively correlated with ADHD severity scores at the network level (at p-value < 0.01, Inattentive: Cerebellum rho = 0.273; Hyper/Impulsive: High-Visual Network rho = 0.242, Cerebellum rho = 0.273; Global Index Severity: High-Visual Network rho = 0.241, Cerebellum rho = 0.293).",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),functional connectivity,positive,"The sentence clearly supports the claim by stating a positive correlation between EC and ADHD severity scores, specifically mentioning impulsivity and functional connectivity.",,Llama 3.1 8B
533,30520697,Exploring the Brain Lateralization in ADHD Based on Variability of Resting-State fMRI Signal.,2021,Journal of attention disorders,attentional impulsivity resting-state fMRI,unknown,functional connectivity,attentional impulsivity,ADHD,associated_with,higher,,direct,0.8,"ADHD patients showed significantly increased rightward lateralization in the inferior frontal gyrus (opercular), precuneus, and paracentral lobule, and decreased rightward lateralization in the insula.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,attentional impulsivity,functional connectivity,higher,"The sentence directly states that ADHD patients have increased rightward lateralization in certain brain regions, which is associated with attentional impulsivity, a higher level of functional connectivity, and in the direction of higher rightward lateralization.",,Llama 3.1 8B
535,25928822,Altered resting-state frontoparietal control network in children with attention-deficit/hyperactivity disorder.,2015,Journal of the International Neuropsychological Society : JINS,attentional impulsivity resting-state fMRI,frontoparietal/control network,functional connectivity,attentional impulsivity,attention-deficit/hyperactivity disorder,associated_with,lower,disconnection model and executive dysfunction model,direct,0.8,"Furthermore, this aberrant connectivity of the frontoparietal control network in ADHD was associated with symptoms of impulsivity and opposition-defiance, as well as impaired response inhibition and attentional control.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,attentional impulsivity,functional connectivity,lower,"The sentence clearly supports the association between altered frontoparietal control network connectivity and attentional impulsivity, which is a symptom of ADHD. The sentence also supports the relationship between this connectivity and other symptoms of ADHD, such as impaired response inhibition and attentional control.",,Llama 3.1 8B
538,37327696,"Individual differences in delay discounting are associated with dorsal prefrontal cortex connectivity in children, adolescents, and adults.",2023,Developmental cognitive neuroscience,attentional impulsivity resting-state fMRI,default mode network,functional connectivity,impulsivity (general),unknown,associated_with,higher,,direct,0.8,"Greater delay discounting was associated with greater functional connectivity between the dorsal prefrontal cortex and other default mode network regions, but reduced connectivity with regions in the dorsal and ventral attention networks.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),functional connectivity,higher,"The sentence clearly supports the extracted claim, mentioning a direct association between impulsivity (general) and functional connectivity in the brain, specifically in the default mode network.",,Llama 3.1 8B
542,29048582,Salience network dynamics underlying successful resistance of temptation.,2017,Social cognitive and affective neuroscience,attentional impulsivity resting-state fMRI,salience/ventral attention network,dynamic connectivity,attentional impulsivity,unknown,correlates_with,higher,,direct,0.8,Individuals whose intrinsic dynamic functional connectivity patterns gravitate toward configurations in which salience detection systems are less strongly coupled with visual systems resist tempting distractors more effectively.,yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,attentional impulsivity,dynamic connectivity,higher,"The sentence clearly supports the claim by stating a direct relationship between attentional impulsivity and dynamic connectivity in the salience network, with a higher level of connectivity correlating with better resistance to temptation.",,Llama 3.1 8B
547,26363140,The executive control network and symptomatic improvement in attention-deficit/hyperactivity disorder.,2015,Cortex; a journal devoted to the study of the nervous system and behavior,attentional impulsivity resting-state fMRI,unknown,functional connectivity,impulsivity (general),ADHD,associated_with,higher,integration of prefrontal regions in the executive control network,direct,0.8,Higher connectivity within frontal regions (anterior cingulate cortex) of the executive control network was related to decreases in ADHD symptoms.,yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),functional connectivity,lower,"The sentence directly states that higher connectivity is related to decreases in ADHD symptoms, which implies that higher connectivity is associated with lower impulsivity.",,Llama 3.1 8B
550,25959594,Neurobiological indicators of disinhibition in posttraumatic stress disorder.,2015,Human brain mapping,attentional impulsivity resting-state fMRI,unknown,unknown,impulsivity (general),posttraumatic stress disorder,associated_with,unclear,,background,0.8,"Together, study findings suggest that reductions in cortical thickness in regions involved in flexible decision-making, emotion regulation, and response inhibition contribute to impulse control deficits in PTSD.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),impulse control deficits,increased,"The sentence clearly supports the claim by stating a relationship between cortical thickness and impulsivity in PTSD. The direction of the relationship is implied to be negative (reductions in cortical thickness contribute to impulse control deficits), which matches the direction of the claim. The directness of the relationship is also supported as it is stated to contribute to the phenotype.",,Llama 3.1 8B
553,37011715,Conscientiousness associated with efficiency of the salience/ventral attention network: Replication in three samples using individualized parcellation.,2023,NeuroImage,attentional impulsivity resting-state fMRI,salience/ventral attention network,functional connectivity,impulsivity (general),unknown,associated_with,unclear,,direct,0.8,Efficiency of a set of parcels in the SVAN was significantly associated with conscientiousness in all samples.,yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),functional connectivity,unclear,,,Llama 3.1 8B
556,32114120,Estimating individual scores of inattention and impulsivity based on dynamic features of intrinsic connectivity network.,2020,Neuroscience letters,attentional impulsivity resting-state fMRI,unknown,unknown,impulsivity (general),ADHD,associated_with,unclear,,indirect,0.8,"The estimated clinical scores were significantly correlated to inattention (r = 0.4 ± 0.02, p < 0.01) and impulsivity (r = 0.31 ± 0.02, p < 0.01).",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),unknown,positive,"The sentence clearly supports the association between impulsivity and the estimated clinical scores, indicating a positive direction.",,Llama 3.1 8B
557,30366150,Mapping Internet gaming disorder using effective connectivity: A spectral dynamic causal modeling study.,2019,Addictive behaviors,attentional impulsivity resting-state fMRI,default mode network,dynamic connectivity,unknown,Internet gaming disorder,correlates_with,lower,effective connectivity,direct,0.8,Our findings suggest that the decreased excitatory connectivity from the mPFC to the PCC may be a crucial biomarker for IGD.,yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,Internet gaming disorder,excitatory connectivity,decreased,"The sentence clearly supports the claim, mentioning a specific phenotype (Internet gaming disorder), feature type (excitatory connectivity), relationship (correlates with), direction (lower), and directness (direct).",,Llama 3.1 8B
559,27812554,Attention-Deficit/Hyperactivity Disorder symptoms coincide with altered striatal connectivity.,2016,Biological psychiatry. Cognitive neuroscience and neuroimaging,attentional impulsivity resting-state fMRI,unknown,functional connectivity,impulsivity (general),ADHD,associated_with,higher,altered connectivity,indirect,0.8,Inattention and hyperactivity/impulsivity symptom scores were associated with increases in functional connectivity in the networks of posterior putamen and ventral caudate.,yes,,yes,yes,no,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),functional connectivity,higher,"The sentence clearly supports the extracted claim, mentioning impulsivity (a type of inattention and hyperactivity/impulsivity) and functional connectivity, which is associated with increases in the networks of posterior putamen and ventral caudate, indicating higher connectivity.",,Llama 3.1 8B
560,39551190,Attention and emotion in adolescents with ADHD; a time-varying functional connectivity study.,2025,Journal of affective disorders,attentional impulsivity resting-state fMRI,unknown,dynamic connectivity,impulsivity (general),ADHD,associated_with,unclear,,indirect,0.8,"We present two significant group*behavior effects. Compared to controls, adolescents with ADHD had 1) diminished salience network-centered dynamic FNC that was driven by an integrated ADHD phenotype (p < .004, r = 0.57) and 2) more variable patterns of global connectivity, as measured through meta-state analysis, which were driven by heightened emotional reactivity (p < .002, r = 0.63).",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),dynamic connectivity,unclear,The sentence clearly supports the extracted claim. The phenotype 'impulsivity (general)' is mentioned in the sentence as an 'integrated ADHD phenotype'. The feature type 'dynamic connectivity' is supported by the mention of 'salience network-centered dynamic FNC' and 'meta-state analysis'. The relationship 'associated_with' is supported by the phrase 'driven by'. The direction 'unclear' is supported by the sentence structure. The directness 'indirect' is supported by the sentence structure.,,Llama 3.1 8B
