record_id,pmid,title,year,journal,query,extracted_brain_system,extracted_feature_type,extracted_phenotype,extracted_diagnostic_context,extracted_relationship,extracted_direction,extracted_mechanism,extracted_directness,evidence_strength,supporting_sentence,schema_valid,schema_issues,citation_valid,sentence_present,sentence_anchored,semantic_support_score,phenotype_correct,feature_type_correct,relationship_correct,direction_correct,overclaiming_flag,hallucination_flag,review_decision,review_notes,verifier_model,verifier_support_score,verifier_decision,verifier_phenotype_supported,verifier_feature_supported,verifier_relationship_supported,verifier_direction_supported,verifier_directness_supported,verifier_overclaiming,verifier_corrected_phenotype,verifier_corrected_feature_type,verifier_corrected_direction,verifier_rationale,verifier_error,model_label
574,34294803,Functional network topology of the right insula affects emotion dysregulation in hyperactive-impulsive attention-deficit/hyperactivity disorder.,2021,Scientific reports,attentional impulsivity resting-state fMRI,unknown,functional connectivity,unknown,attention-deficit/hyperactivity disorder,associated_with,higher,,direct,0.85,"In individuals with ADHD characterized by prominent hyperactivity-impulsivity, the latent emotion dysregulation variable was related to an increased clustering and local efficiency of the right insula.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,emotion dysregulation,functional connectivity,higher,,,Qwen 2.5 7B
575,28174127,Altered functional connectivity in default mode network in Internet gaming disorder: Influence of childhood ADHD.,2017,Progress in neuro-psychopharmacology & biological psychiatry,attentional impulsivity resting-state fMRI,default mode network,functional connectivity,impulsivity (general),"Internet gaming disorder, childhood ADHD",correlates_with,unclear,,direct,0.75,The strength of connectivity between the PCC and cerebellum (crus II) was positively correlated with self-reporting scales reflecting impulsiveness.,yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),functional connectivity,positively,"The sentence clearly supports the extracted claim, mentioning a direct association between the strength of connectivity and impulsiveness.",,Qwen 2.5 7B
577,40334458,Temporal variability-based alternations in dynamic functional networks in internet gaming disorder.,2025,Journal of psychiatric research,attentional impulsivity resting-state fMRI,"default mode network, ventral attention network, sensorimotor network, limbic network",BOLD variability,attentional impulsivity,internet gaming disorder,correlates_with,lower,,direct,0.85,"Compared to RGUs, IGD individuals exhibited decreased within-network variability in the default mode network (DMN)",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,attentional impulsivity,BOLD variability,lower,"The sentence directly states that IGD individuals have lower within-network variability in the DMN, which is part of the default mode network, ventral attention network, sensorimotor network, and limbic network. This supports the claim of attentional impulsivity correlating with lower BOLD variability in these networks.",,Qwen 2.5 7B
578,29554302,Ventral Striatal D2/3 Receptor Availability Is Associated with Impulsive Choice Behavior As Well As Limbic Corticostriatal Connectivity.,2018,The international journal of neuropsychopharmacology,attentional impulsivity resting-state fMRI,unknown,functional connectivity,nonplanning impulsivity,unknown,associated_with,lower,,direct,0.8,"Delay-discounting task impulsivity was inversely related to D2/3 receptor availability in the nucleus accumbens core but not the dorsal striatum, with higher D2/3 binding in the nucleus accumbens shell of high-impulsive rats compared with low-impulsive rats.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,nonplanning impulsivity,functional connectivity,lower,"The sentence clearly supports the extracted claim, mentioning nonplanning impulsivity as the phenotype, functional connectivity as the feature type, association as the relationship, lower as the direction, and directness as the directness. The brain system is not explicitly mentioned, but it is implied to be the ventral striatum, which is related to the nucleus accumbens core and shell. The sentence also mentions a group difference between high-impulsive and low-impulsive rats, but this is not an overclaim as it is related to the phenotype-feature association.",,Qwen 2.5 7B
579,26802508,A failure of suppression within the default mode network in depressed adolescents with compulsive internet game play.,2016,Journal of affective disorders,attentional impulsivity resting-state fMRI,default mode network,unknown,nonplanning impulsivity,"depression, compulsive internet game play",associated_with,unclear,,background,0.5,"In cohorts of individuals with a history of compulsive internet game play, individuals with depression showed failure to suppress default mode network activity during an attentionally demanding task, compared to individuals without depression, including comparison groups with and without a history of compulsive video gaming.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,nonplanning impulsivity,unknown,unclear,The sentence clearly supports the association between nonplanning impulsivity and the failure to suppress default mode network activity in individuals with depression and a history of compulsive internet game play.,,Qwen 2.5 7B
581,39965782,MRI-based surrogates of brain clearance in narcolepsy type 1.,2025,Journal of sleep research,attentional impulsivity resting-state fMRI,unknown,unknown,impulsivity (general),narcolepsy type 1,unknown,unclear,,background,0.0,,yes,,yes,no,unclear,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),,,,,Qwen 2.5 7B
584,32800380,"Estimating the Heritability of Developmental Change in Neural Connectivity, and Its Association With Changing Symptoms of Attention-Deficit/Hyperactivity Disorder.",2021,Biological psychiatry,attentional impulsivity resting-state fMRI,unknown,structural connectivity,impulsivity (general),ADHD,associated_with,unclear,,indirect,0.5,Change in hyperactivity-impulsivity was associated with heritable change in white matter tracts metrics and change in the connectivity between the ventral attention and cognitive networks.,yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),structural connectivity,associated with,"The sentence clearly supports the extracted claim, mentioning a specific association between impulsivity and structural connectivity changes. The direction is also supported as 'associated with', which matches the corrected direction. The directness is supported as 'indirect' since the sentence does not name both phenotype and feature explicitly, but it implies an association between them. There is no overclaiming as the sentence mentions a group difference and a phenotype-feature association.",,Qwen 2.5 7B
585,34851976,Differential structure-function network coupling in the inattentive and combined types of attention deficit hyperactivity disorder.,2021,PloS one,attentional impulsivity resting-state fMRI,unknown,unknown,attentional impulsivity,ADHD subtypes (inattentive and combined),correlates_with,lower,,indirect,0.7,"Children with ADHD had lower structural connectivity and network efficiency in the DMN, without significant group differences in functional networks.",yes,,yes,yes,no,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,attentional impulsivity,network efficiency,lower,"The sentence clearly supports the claim, mentioning a specific phenotype (attentional impulsivity), feature (network efficiency), and direction (lower). The relationship is also clearly stated as correlating with the phenotype. The directness is indirect, but this is consistent with the claim. There is no overclaiming, as the sentence only mentions a group difference in structural connectivity, not a phenotype-feature association.",,Qwen 2.5 7B
587,34497483,Abnormal Topological Network in Parkinson's Disease With Impulse Control Disorders: A Resting-State Functional Magnetic Resonance Imaging Study.,2021,Frontiers in neuroscience,attentional impulsivity resting-state fMRI,"default mode network, control network, dorsal attention network",functional connectivity,impulsivity (general),Parkinson's Disease with Impulse Control Disorders (PD-ICD) and Parkinson's Disease without Impulse Control Disorders (PD-nICD),associated_with,lower,,direct,0.85,"As we hypothesized, the nodal centralities of the default mode network, control network, and dorsal attention network were found to be significantly damaged in the PD-ICD group compared with the PD-nICD group.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),functional connectivity,lower,"The sentence clearly supports the claim by stating a significant difference in the nodal centralities of the mentioned brain networks between the PD-ICD and PD-nICD groups, which is directly related to the phenotype of impulsivity and the feature of functional connectivity, and the direction of the association is lower.",,Qwen 2.5 7B
590,40525051,"The Role of Sleep and the Effects of Sleep Loss on Cognitive, Affective, and Behavioral Processes.",2025,Cureus,attentional impulsivity functional connectivity,unknown,functional connectivity,attentional impulsivity,unknown,associated_with,higher,"Sleep deprivation increases amygdala reactivity, weakens prefrontal-amygdala connectivity, and contributes to emotional dysregulation, impulsivity, and risk-taking behaviors.",direct,0.8,"Sleep deprivation increases amygdala reactivity, weakens prefrontal-amygdala connectivity, and contributes to emotional dysregulation, impulsivity, and risk-taking behaviors.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,attentional impulsivity,functional connectivity,higher,"The sentence directly supports the association between sleep deprivation and attentional impulsivity, which is a functional connectivity issue, and the direction is higher.",,Qwen 2.5 7B
594,38123729,Inactivation of hypocretin receptor-2 signaling in dopaminergic neurons induces hyperarousal and enhanced cognition but impaired inhibitory control.,2024,Molecular psychiatry,attentional impulsivity functional connectivity,unknown,functional connectivity,attentional impulsivity,unknown,associated_with,higher,,direct,0.8,"DAHcrtr2-deficient mice manifest faster task acquisition and higher choice accuracy under increasingly demanding task contingencies. However, the mice concurrently displayed maladaptive patterns of reward-seeking, with behavioral indices of enhanced impulsivity and compulsivity.",yes,,yes,yes,no,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,attentional impulsivity,functional connectivity,higher,"The sentence clearly supports the extracted claim, mentioning attentional impulsivity as a behavioral index of enhanced impulsivity and compulsivity, and describing higher choice accuracy under increasingly demanding task contingencies.",,Qwen 2.5 7B
598,10570690,What is attention-deficit/hyperactivity disorder?,1999,Pediatric clinics of North America,attentional impulsivity functional connectivity,unknown,unknown,attentional impulsivity,unknown,unknown,unclear,,background,,,no,evidence_strength not a number,yes,no,unclear,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,attentional impulsivity,,,,,Qwen 2.5 7B
601,24023940,Elevated functional connectivity in a striatal-amygdala circuit in pathological gamblers.,2013,PloS one,attentional impulsivity functional connectivity,unknown,functional connectivity,nonplanning impulsivity,pathological gamblers,associated_with,higher,,direct,0.85,we observed reliable increases in functional coupling between striatum and bilateral amygdala in gamblers vs. controls.,yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,nonplanning impulsivity,functional connectivity,higher,The sentence directly supports the association between nonplanning impulsivity and higher functional connectivity in the striatal-amygdala circuit in pathological gamblers.,,Qwen 2.5 7B
603,32066697,Shared and distinct resting functional connectivity in children and adults with attention-deficit/hyperactivity disorder.,2020,Translational psychiatry,attentional impulsivity functional connectivity,"default mode network, salience/ventral attention network, somatomotor network, dorsal attention network, limbic network",functional connectivity,nonplanning impulsivity,"ADHDchild, ADHDadult",correlated_with,higher,,direct,0.8,"The ADHD-discriminative FCs shared in children and adults lie in the intra-network within default mode network (DMN) and the inter-network between DMN and ventral attention network, positively correlated with total scores of ADHD symptoms.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,nonplanning impulsivity,functional connectivity,higher,"The sentence clearly supports the claim, mentioning a specific phenotype (ADHD symptoms), feature type (functional connectivity), relationship (correlated with), direction (positively correlated), and directness (direct). The brain system mentioned in the sentence (default mode network and ventral attention network) is a subset of the brain systems mentioned in the extracted claim, which is acceptable.",,Qwen 2.5 7B
610,39676699,Early-life IL-4 administration induces long-term changes in microglia in the cerebellum and prefrontal cortex.,2025,Journal of neurochemistry,attentional impulsivity functional connectivity,unknown,functional connectivity,attentional impulsivity,unknown,associated_with,unclear,"elevated IL-4 levels prevent microglia-mediated engulfment of neurons, leading to cerebellar connectivity dysfunction",indirect,0.5,"Mechanistically, elevated IL-4 levels prevented microglia-mediated engulfment of neurons in the cerebellum, resulting in a surplus of granule cells and consequent dysfunction in cerebellar connectivity.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,attentional impulsivity,functional connectivity,unclear,"The sentence directly supports the relationship between elevated IL-4 levels and cerebellar connectivity dysfunction, which is associated with attentional impulsivity. The direction of the relationship is unclear, but the sentence does not contradict the extracted direction. The directness of the relationship is also supported, as the sentence names both the phenotype (cerebellar connectivity dysfunction) and the feature (elevated IL-4 levels).",,Qwen 2.5 7B
613,20374289,Disturbed structural connectivity is related to inattention and impulsivity in adult attention deficit hyperactivity disorder.,2010,The European journal of neuroscience,attentional impulsivity functional connectivity,unknown,structural connectivity,attentional impulsivity,adult attention deficit hyperactivity disorder,correlates_with,unclear,,direct,0.85,measures of impulsivity were correlated with FA in right orbitofrontal fibre tracts.,yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,attentional impulsivity,structural connectivity,positive,"The sentence directly states a correlation between impulsivity and FA in a specific brain region, which matches the extracted claim.",,Qwen 2.5 7B
614,35126772,Functional neuronal networks reveal emotional processing differences in children with ADHD.,2022,Cognitive neurodynamics,attentional impulsivity functional connectivity,unknown,functional connectivity,attentional impulsivity,ADHD,associated_with,higher,,direct,0.8,We find that the functional connectivity of the frontal and occipital lobes in the ADHD group is significantly (P-value < 0.01) higher than in the healthy group.,yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,attentional impulsivity,functional connectivity,higher,The sentence directly supports the association between attentional impulsivity and higher functional connectivity in the ADHD group compared to the healthy group.,,Qwen 2.5 7B
616,17184598,Polymorphisms of dopamine-beta-hydroxylase in ADHD children.,2006,Folia biologica,attentional impulsivity functional connectivity,unknown,unknown,attentional impulsivity,ADHD,unknown,unclear,,unclear,,,no,evidence_strength not a number,yes,no,unclear,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,attentional impulsivity,,,,,Qwen 2.5 7B
617,29692743,Bupropion Shows Different Effects on Brain Functional Connectivity in Patients With Internet-Based Gambling Disorder and Internet Gaming Disorder.,2018,Frontiers in psychiatry,attentional impulsivity functional connectivity,default mode network,functional connectivity,attentional impulsivity,Internet gaming disorder (IGD) and internet-based gambling disorder (ibGD),correlates_with,lower,,direct,0.8,"In the IGD group, the functional connectivity (FC) within the posterior DMN as well as the FC between the DMN and the CCN decreased following treatment. Moreover, the FC within the DMN in the IGD group was positively correlated with changes in Young Internet Addiction Scale scores after the bupropion treatment period.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,attentional impulsivity,functional connectivity,lower,"The sentence clearly supports the claim, mentioning a direct relationship between the phenotype (attentional impulsivity) and feature (functional connectivity) in the context of IGD, with a lower direction.",,Qwen 2.5 7B
623,28715675,Resting-state brain networks in patients with Parkinson's disease and impulse control disorders.,2017,Cortex; a journal devoted to the study of the nervous system and behavior,motor impulsivity resting-state fMRI,"salience/ventral attention network, default mode network, central executive network",functional connectivity,impulsivity (general),Parkinson's disease with and without impulse control disorders,associated_with,higher,disrupted connectivity within the three core neurocognitive networks,direct,0.8,"The presence of ICD symptoms was associated with an increased connectivity within the salience and default-mode networks, as well as with a decreased connectivity within the central executive network (p < .05 corrected).",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),functional connectivity,higher,"The sentence clearly supports the extracted claim, mentioning a specific association between impulsivity and functional connectivity in the salience and default-mode networks, as well as a decrease in the central executive network.",,Qwen 2.5 7B
625,27381822,Altered resting-state neural activity and changes following a craving behavioral intervention for Internet gaming disorder.,2016,Scientific reports,motor impulsivity resting-state fMRI,unknown,functional connectivity,unknown,Internet gaming disorder,associated_with,lower,,direct,0.85,"those receiving CBI demonstrated significantly reduced resting-state functional connectivity between the: (1) orbital frontal cortex with hippocampus/parahippocampal gyrus; and, (2) posterior cingulate cortex with supplementary motor area, precentral gyrus, and postcentral gyrus.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,unknown,functional connectivity,lower,"The sentence clearly supports the claim by stating a direct association between a phenotype (unknown) and a feature (functional connectivity) in a specific brain region, with a lower direction.",,Qwen 2.5 7B
626,27083527,Dissociated neural substrates underlying impulsive choice and impulsive action.,2016,NeuroImage,motor impulsivity resting-state fMRI,unknown,functional connectivity,impulsivity (general),unknown,predicts,unclear,,direct,0.8,"RSFC between the FP and VMPFC was predictive of k, whereas the RSFC between the IFG and pre-SMA was predictive of SSRT.",yes,,yes,yes,no,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),functional connectivity,unclear,"The sentence clearly supports the phenotype (impulsivity), feature type (functional connectivity), relationship (predicts), and directness. The direction is unclear but matches the extracted claim.",,Qwen 2.5 7B
627,38300175,Alterations in the brain functional network of abstinent male individuals with methamphetamine use disorder.,2024,"Cerebral cortex (New York, N.Y. : 1991)",motor impulsivity resting-state fMRI,unknown,functional connectivity,motor impulsivity,methamphetamine use disorder,associated_with,higher,,direct,0.8,we revealed that the small-word attribute significantly mediated the effect of methamphetamine use frequency on motor impulsivity in the methamphetamine use disorder group.,yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,motor impulsivity,functional connectivity,higher,"The sentence clearly supports the extracted claim by stating a direct association between methamphetamine use frequency and motor impulsivity in the context of methamphetamine use disorder, with a higher level of motor impulsivity. The small-word attribute is mentioned as a mediator, but it does not affect the overall support for the claim.",,Qwen 2.5 7B
628,37502837,Early Life Stress and Body-Mass Index Modulate Brain Connectivity in Alcohol Use Disorder.,2023,Research square,motor impulsivity resting-state fMRI,salience/ventral attention network,functional connectivity,impulsivity (general),Alcohol Use Disorder,correlates_with,lower,,indirect,0.7,"For example, the left supramarginal gyrus (SMG) seed exhibited decreased connectivity with emotion regulation and decision-making regions, including the right occipital cortex, posterior cingulate cortex, and precuneus clusters (all |β| < -0.03, |p| < 0.05).",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),functional connectivity,lower,"The sentence directly supports the claim by mentioning a specific brain region (left supramarginal gyrus) and its decreased connectivity with emotion regulation and decision-making regions, which are related to impulsivity. The direction of the relationship is also supported as the connectivity is decreased.",,Qwen 2.5 7B
629,32428984,Adolescent alcohol use disrupts functional neurodevelopment in sensation seeking girls.,2021,Addiction biology,motor impulsivity resting-state fMRI,unknown,functional connectivity,nonplanning impulsivity,unknown,associated_with,unclear,,indirect,0.7,"In particular, girls showed greater within-network connectivity in two motor networks with more alcohol consumption, and these effects were mediated by sensation-seeking only in girls.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,nonplanning impulsivity,functional connectivity,associated with increased,"The sentence clearly supports the claim by stating that girls showed greater within-network connectivity in two motor networks with more alcohol consumption, which is associated with nonplanning impulsivity. The direction is supported as it implies a positive association. The directness is supported as it names both the phenotype (nonplanning impulsivity) and the feature (functional connectivity).",,Qwen 2.5 7B
632,36807959,Internet gaming disorder and tobacco use disorder share neural connectivity patterns between the subcortical and the motor network.,2023,Human brain mapping,motor impulsivity resting-state fMRI,unknown,functional connectivity,impulsivity (general),Internet gaming disorder (IGD) and tobacco use disorder (TUD),associated_with,higher,"greater association between rewards and behaviors, inducing addiction behaviors without flexible and complex regulation",direct,0.8,"PIGD and PTUD exhibited common enhanced node strength between the subcortical and motor networks. Additionally, a common enhanced resting-state functional connectivity (RSFC) was found between the right thalamus and right postcentral gyrus in PIGD and PTUD.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),functional connectivity,higher,"The sentence clearly supports the extracted claim, mentioning a direct association between impulsivity (general) and functional connectivity in the context of Internet gaming disorder and tobacco use disorder, with a higher direction.",,Qwen 2.5 7B
633,30914304,Cognitive variability in bipolar I disorder: A cluster-analytic approach informed by resting-state data.,2019,Neuropharmacology,motor impulsivity resting-state fMRI,unknown,unknown,motor impulsivity,bipolar I disorder,associated_with,unclear,,direct,0.7,"Cluster 1 (n = 22) was characterized by deficits in cognitive flexibility and motor inhibition, cluster 2 (n = 12) displayed impulsive decision-making, while cluster 3 (n = 20) showed good visuospatial planning.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,motor impulsivity,behavioral,increased,"The sentence directly associates motor impulsivity with bipolar I disorder, mentioning specific behaviors (impulsive decision-making) that are related to the phenotype.",,Qwen 2.5 7B
634,28462585,Pramipexole Modulates Interregional Connectivity Within the Sensorimotor Network.,2017,Brain connectivity,motor impulsivity resting-state fMRI,sensorimotor network,functional connectivity,motor impulsivity,unknown,modulates,lower,,direct,0.8,"Within the SMN, the connectivity between the right caudate nucleus and other cortical regions was weaker under pramipexole than under placebo.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,motor impulsivity,functional connectivity,lower,"The sentence directly supports the claim by mentioning a specific brain region (right caudate nucleus) and its connectivity with other cortical regions, which is related to the sensorimotor network.",,Qwen 2.5 7B
636,28265121,Brain structural and functional signatures of impulsive-compulsive behaviours in Parkinson's disease.,2018,Molecular psychiatry,motor impulsivity resting-state fMRI,unknown,functional connectivity,nonplanning impulsivity,Parkinson's disease,associated_with,unclear,,indirect,0.7,"Additionally, PD no-ICB showed increased functional connectivity of bilateral precentral and postcentral gyri within the sensorimotor network compared with controls and PD-ICB.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,nonplanning impulsivity,functional connectivity,increased,"The sentence directly states that PD no-ICB has increased functional connectivity, which is a clear association with the phenotype of nonplanning impulsivity. The direction is also supported as 'increased' is a clear direction. The directness is supported as both phenotype and feature are named in the sentence. The sentence does not overclaim as it only mentions a group difference and a phenotype-feature association.",,Qwen 2.5 7B
637,41932579,Improvement in Tics and Motor Impulsivity Is Associated with Functional and Receptor-Enriched Connectivity changes in Adolescents with Tourette Disorder.,2026,Biological psychiatry. Cognitive neuroscience and neuroimaging,motor impulsivity resting-state fMRI,unknown,functional connectivity,motor impulsivity,Tourette Disorder,associated_with,unclear,,direct,0.8,"Longitudinally, tic reduction (YGTSS/50) was linked to increased connectivity between nucleus accumbens (NAcc) - ventral tegmental area on the left; reduced WI correlated with a higher left caudate - subgenual ACC and bilateral putamen-supplementary motor area (SMA) connectivity.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,motor impulsivity,receptor-enriched connectivity,positive,"The sentence directly supports the association between motor impulsivity and receptor-enriched connectivity changes in adolescents with Tourette Disorder. The corrected feature type is receptor-enriched connectivity, which is mentioned in the paper title. The corrected direction is positive, as increased connectivity is linked to tic reduction.",,Qwen 2.5 7B
640,28040671,Decisional impulsivity and the associative-limbic subthalamic nucleus in obsessive-compulsive disorder: stimulation and connectivity.,2017,Brain : a journal of neurology,motor impulsivity resting-state fMRI,unknown,functional connectivity,nonplanning impulsivity,obsessive-compulsive disorder,associated_with,higher,,direct,0.9,We show that stimulation of the subthalamic nucleus is causally implicated in increasing decisional impulsivity with less accumulation of evidence during probabilistic uncertainty and in enhancing delay discounting.,yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,nonplanning impulsivity,functional connectivity,higher,"The sentence directly supports the association between the subthalamic nucleus and nonplanning impulsivity, which is a type of decisional impulsivity. The direction of the association is also correctly captured as 'higher'. The feature type is also correctly identified as 'functional connectivity'.",,Qwen 2.5 7B
642,26185010,Jumping the Gun: Mapping Neural Correlates of Waiting Impulsivity and Relevance Across Alcohol Misuse.,2016,Biological psychiatry,motor impulsivity resting-state fMRI,subthalamic nucleus,functional connectivity,impulsivity (general),"binge drinkers, individuals with alcohol use disorders",associated_with,lower,,direct,0.8,"Waiting impulsivity was associated with lower connectivity of the subthalamic nucleus with ventral striatum and subgenual cingulate, regions similarly implicated in rodent lesion studies.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,,,,The sentence clearly supports the extracted claim by stating a direct association between impulsivity and lower connectivity of the subthalamic nucleus with specific brain regions.,,Qwen 2.5 7B
645,32169732,Structural and functional abnormalities within sensori-motor and limbic networks underpin intermittent explosive symptoms in Tourette disorder.,2020,Journal of psychiatric research,motor impulsivity resting-state fMRI,unknown,functional connectivity,nonplanning impulsivity,Tourette disorder,correlates_with,lower,"less efficient top-down control on action selection, impairments related to emotional regulation, impulse control and aggressive behaviours",direct,0.85,"using these three nodes as seeds for resting state functional connectivity, we showed a lower connectivity within the sensori-motor cortico-basal ganglia network, and an altered connectivity pattern among the orbito-frontal cortex, amygdala and hippocampus.",yes,,yes,yes,no,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,nonplanning impulsivity,functional connectivity,lower,"The sentence directly supports the claim by mentioning a lower connectivity within the sensori-motor cortico-basal ganglia network, which is related to nonplanning impulsivity.",,Qwen 2.5 7B
646,26689148,Brain connectivity and psychiatric comorbidity in adolescents with Internet gaming disorder.,2017,Addiction biology,motor impulsivity resting-state fMRI,unknown,functional connectivity,nonplanning impulsivity,Internet gaming disorder,associated_with,unclear,,indirect,0.5,"patients with IGD showed an increased functional correlation between seven pairs of regions, all satisfying q < 0.05 False discovery rates in light of multiple statistical tests: left frontal eye field to dorsal anterior cingulate, left frontal eye field to right anterior insula, left dorsolateral prefrontal cortex (DLPFC) to left temporoparietal junction (TPJ), right DLPFC to right TPJ, right auditory cortex to right motor cortex, right auditory cortex to supplementary motor area and right auditory cortex to dorsal anterior cingulate.",yes,,yes,yes,no,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,nonplanning impulsivity,functional connectivity,increased,"The sentence clearly supports the claim by stating that patients with IGD showed an increased functional correlation between seven pairs of regions, which is a direct association between a phenotype (IGD) and a feature (functional connectivity). The direction of the association is also clearly stated as 'increased', which matches the corrected direction. The directness of the association is also supported as it is a direct statement about the correlation between brain regions.",,Qwen 2.5 7B
651,41740634,Connectome-based prediction of problematic use of social media in adolescents: Findings from the ABCD study.,2026,NeuroImage,motor impulsivity resting-state fMRI,unknown,functional connectivity,nonplanning impulsivity,unknown,predicts,unclear,,direct,0.8,"CPM successfully predicted PUSM scores and identified connectivity within and between multiple large-scale neural networks predictive of PUSM severity, which could be categorized into two key systems: (i) a cognitive control and self-regulation system consisting of the default mode, frontoparietal, and medial frontal networks, and (ii) a perceptual-motor integration system consisting of the visual area 1 and sensorimotor networks.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,nonplanning impulsivity,functional connectivity,predicts,"The sentence clearly supports the claim by stating that CPM predicted PUSM scores and identified connectivity within and between multiple large-scale neural networks predictive of PUSM severity. The two key systems mentioned (cognitive control and self-regulation, and perceptual-motor integration) are directly related to the phenotype and feature type in the claim. The direction is supported as the sentence implies a predictive relationship. The directness is supported as the sentence names both phenotype (PUSM scores) and feature (connectivity within and between multiple large-scale neural networks).",,Qwen 2.5 7B
653,41932505,Intrinsic functional connectivity alterations in medication-naïve children with combined and inattentive ADHD types: Evidence from cortical surface-based analysis.,2026,Journal of affective disorders,motor impulsivity resting-state fMRI,default mode network,functional connectivity,nonplanning impulsivity,"ADHD-C, ADHD-I, HCs",correlates_with,higher,,direct,0.8,The hypo-connectivity linking the DMN (Default-PFC7_L) and SMN (SomMot27_L) was correlated with both higher SNAP-IV Hyperactivity/Impulsivity and Total scores.,yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,nonplanning impulsivity,functional connectivity,higher,"The sentence clearly supports the claim by stating a correlation between hypo-connectivity in the default mode network and higher SNAP-IV Hyperactivity/Impulsivity and Total scores, which is a measure of nonplanning impulsivity.",,Qwen 2.5 7B
654,35302338,Involvement of muscle satellite cell dysfunction in neuromuscular disorders: Expanding the portfolio of satellite cell-opathies.,2022,European journal of translational myology,motor impulsivity functional connectivity,unknown,unknown,unknown,unknown,unknown,unclear,,background,,,no,evidence_strength not a number,yes,no,unclear,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,unknown,unknown,unclear,,,Qwen 2.5 7B
