record_id,pmid,title,year,journal,query,extracted_brain_system,extracted_feature_type,extracted_phenotype,extracted_diagnostic_context,extracted_relationship,extracted_direction,extracted_mechanism,extracted_directness,evidence_strength,supporting_sentence,schema_valid,schema_issues,citation_valid,sentence_present,sentence_anchored,semantic_support_score,phenotype_correct,feature_type_correct,relationship_correct,direction_correct,overclaiming_flag,hallucination_flag,review_decision,review_notes,verifier_model,verifier_support_score,verifier_decision,verifier_phenotype_supported,verifier_feature_supported,verifier_relationship_supported,verifier_direction_supported,verifier_directness_supported,verifier_overclaiming,verifier_corrected_phenotype,verifier_corrected_feature_type,verifier_corrected_direction,verifier_rationale,verifier_error,verifier_raw_response
66,41932505,Intrinsic functional connectivity alterations in medication-naïve children with combined and inattentive ADHD types: Evidence from cortical surface-based analysis.,2026,Journal of affective disorders,motor impulsivity resting-state fMRI,default mode network,functional connectivity,nonplanning impulsivity,"ADHD-C, ADHD-I, healthy controls",correlates_with,higher,,direct,0.8,The hypo-connectivity linking the DMN (Default-PFC7_L) and SMN (SomMot27_L) was correlated with both higher SNAP-IV Hyperactivity/Impulsivity and Total scores.,yes,,yes,yes,yes,,,,,,,,,,qwen2.5-7b-instruct,1,revise,unclear,unclear,unclear,no,no,yes,nonplanning impulsivity,functional connectivity,higher,The sentence mentions a correlation but does not specify 'nonplanning impulsivity' as the phenotype and does not directly state 'functional connectivity' as the feature. The direction of the relationship is not explicitly stated as 'higher'.,,"{
  ""support_score"": 1,
  ""decision"": ""revise"",
  ""phenotype_supported"": ""SNAP-IV Hyperactivity/Impulsivity and Total scores"",
  ""feature_supported"": ""hypo-connectivity linking the DMN (Default-PFC7_L) and SMN (SomMot27_L)"",
  ""relationship_supported"": ""correlates_with"",
  ""direction_supported"": false,
  ""directness_supported"": false,
  ""overclaiming"": true,
  ""corrected_phenotype"": ""nonplanning impulsivity"",
  ""corrected_feature_type"": ""functional connectivity"",
  ""corrected_direction"": ""higher"",
  ""rationale"": ""The sentence mentions a correlation but does not specify 'nonplanning impulsivity' as the phenotype and does not directly state 'functional connectivity' as the feature. The direction of the relationship is not explicitly stated as 'higher'.""
}"
67,35007715,Risk-taking in humans and the medial orbitofrontal cortex reward system.,2022,NeuroImage,impulsivity fMRI functional connectivity,"medial orbitofrontal cortex, ventromedial prefrontal cortex, parahippocampal areas, anterior cingulate cortex",functional connectivity,impulsivity (general),unknown,associated_with,higher,"higher connectivity with the anterior cingulate cortex, providing a route for these reward-related regions to have a greater influence on action in risk-taking individuals",direct,0.9,"Functional connectivities of the medial orbitofrontal cortex, ventromedial prefrontal cortex (VMPFC), and the parahippocampal areas were significantly higher in the risk-taking group (p < 0.001, FDR corrected).",yes,,yes,yes,yes,,,,,,,,,,qwen2.5-7b-instruct,1,revise,unclear,unclear,unclear,no,no,yes,risk-taking group,"functional connectivity of the medial orbitofrontal cortex, ventromedial prefrontal cortex, and the parahippocampal areas",higher,The sentence mentions a group difference but does not explicitly state the relationship between impulsivity and functional connectivity. It also does not specify the exact brain regions involved in the direct relationship.,,"{
  ""support_score"": 1,
  ""decision"": ""revise"",
  ""phenotype_supported"": ""risk-taking"",
  ""feature_supported"": ""functional connectivity"",
  ""relationship_supported"": ""associated_with"",
  ""direction_supported"": false,
  ""directness_supported"": false,
  ""overclaiming"": true,
  ""corrected_phenotype"": ""risk-taking group"",
  ""corrected_feature_type"": ""functional connectivity of the medial orbitofrontal cortex, ventromedial prefrontal cortex, and the parahippocampal areas"",
  ""corrected_direction"": ""higher"",
  ""rationale"": ""The sentence mentions a group difference but does not explicitly state the relationship between impulsivity and functional connectivity. It also does not specify the exact brain regions involved in the direct relationship.""
}"
68,40630648,Identifying a Biological Signature of Trauma-Related Neurodegeneration Following Repeated Traumatic Brain Injuries Compared with Healthy Controls.,2025,Neurotrauma reports,Barratt Impulsiveness Scale fMRI,unknown,unknown,impulsivity (general),unknown,correlates_with,unclear,,indirect,0.2,"Within the TBI group, amygdala normative percentile and/or amygdala asymmetry index were included in the final models for NSI, SWLS, PCL5, BIS, BPAQ, and ISI.",yes,,yes,yes,yes,,,,,,,,,,qwen2.5-7b-instruct,0,drop,no,no,no,no,no,yes,,,,The sentence mentions a group difference (TBI group) but does not specify a phenotype-feature association. It also does not provide clear direction or directness.,,"{
    ""support_score"": 0,
    ""decision"": ""drop"",
    ""phenotype_supported"": false,
    ""feature_supported"": false,
    ""relationship_supported"": false,
    ""direction_supported"": false,
    ""directness_supported"": false,
    ""overclaiming"": true,
    ""corrected_phenotype"": null,
    ""corrected_feature_type"": null,
    ""corrected_direction"": null,
    ""rationale"": ""The sentence mentions a group difference (TBI group) but does not specify a phenotype-feature association. It also does not provide clear direction or directness.""
}"
69,40193128,Subthalamic Deep Brain Stimulation: Mapping Non-Motor Outcomes to Structural Connections.,2025,Human brain mapping,impulsivity neuroimaging functional connectivity,unknown,structural connectivity,impulsivity (general),Parkinson's Disease,associated_with,lower,,direct,0.8,improvement of mood and cognition and worsening of trait impulsivity,yes,,yes,yes,yes,,,,,,,,,,qwen2.5-7b-instruct,1,revise,yes,no,yes,no,no,yes,trait impulsivity,unknown,worsening,"The sentence mentions worsening of trait impulsivity, which partially supports the phenotype. However, it does not mention any structural connectivity, making the feature unsupported. The relationship is supported as it indicates an association, but the direction is worsened rather than lower, and the directness is not supported since the feature is not named.",,"{
  ""support_score"": 1,
  ""decision"": ""revise"",
  ""phenotype_supported"": true,
  ""feature_supported"": false,
  ""relationship_supported"": true,
  ""direction_supported"": false,
  ""directness_supported"": false,
  ""overclaiming"": true,
  ""corrected_phenotype"": ""trait impulsivity"",
  ""corrected_feature_type"": ""unknown"",
  ""corrected_direction"": ""worsening"",
  ""rationale"": ""The sentence mentions worsening of trait impulsivity, which partially supports the phenotype. However, it does not mention any structural connectivity, making the feature unsupported. The relationship is supported as it indicates an association, but the direction is worsened rather than lower, and the directness is not supported since the feature is not named.""
}"
70,32987241,Intrinsic functional connectivity of the default mode and cognitive control networks relate to change in behavioral performance over two years.,2020,Cortex; a journal devoted to the study of the nervous system and behavior,impulsivity fMRI functional connectivity,default mode network | cognitive control network,functional connectivity,unknown,unknown,associated_with,higher,,direct,0.85,"Additionally, decreased connectivity between posterior parietal CCN and DMN nodes and decreased connectivity between left and right dorsolateral prefrontal nodes was associated with increased cognitive performance.",yes,,yes,yes,yes,,,,,,,,,,qwen2.5-7b-instruct,1,revise,no,yes,yes,no,no,yes,cognitive performance,functional connectivity,lower,"The sentence mentions a group difference (decreased connectivity) but does not directly state that this is associated with increased cognitive performance. The direction of the relationship is opposite to what is claimed, and the phenotype is not explicitly named.",,"{
    ""support_score"": 1,
    ""decision"": ""revise"",
    ""phenotype_supported"": false,
    ""feature_supported"": true,
    ""relationship_supported"": true,
    ""direction_supported"": false,
    ""directness_supported"": false,
    ""overclaiming"": true,
    ""corrected_phenotype"": ""cognitive performance"",
    ""corrected_feature_type"": ""functional connectivity"",
    ""corrected_direction"": ""lower"",
    ""rationale"": ""The sentence mentions a group difference (decreased connectivity) but does not directly state that this is associated with increased cognitive performance. The direction of the relationship is opposite to what is claimed, and the phenotype is not explicitly named.""
}"
71,26830141,Midbrain functional connectivity and ventral striatal dopamine D2-type receptors: link to impulsivity in methamphetamine users.,2016,Molecular psychiatry,Barratt Impulsiveness Scale resting-state fMRI,unknown,functional connectivity,impulsivity (general),methamphetamine-dependent individuals,correlates_with,unclear,,direct,0.75,"In Study 2, an interaction of the group with RSFC on impulsivity was observed. Methamphetamine-dependent users exhibited a positive relationship of midbrain RSFC to the left ventral striatum with cognitive impulsivity, whereas a negative relationship was observed in healthy controls.",yes,,yes,yes,yes,,,,,,,,,,qwen2.5-7b-instruct,1,revise,yes,yes,yes,no,no,yes,cognitive impulsivity,midbrain RSFC to the left ventral striatum,"positive in methamphetamine-dependent users, negative in healthy controls",The sentence mentions a group difference but does not directly state the relationship between impulsivity and functional connectivity. It also does not specify the direction of the relationship for all groups.,,"{
  ""support_score"": 1,
  ""decision"": ""revise"",
  ""phenotype_supported"": true,
  ""feature_supported"": true,
  ""relationship_supported"": true,
  ""direction_supported"": false,
  ""directness_supported"": false,
  ""overclaiming"": true,
  ""corrected_phenotype"": ""cognitive impulsivity"",
  ""corrected_feature_type"": ""midbrain RSFC to the left ventral striatum"",
  ""corrected_direction"": ""positive in methamphetamine-dependent users, negative in healthy controls"",
  ""rationale"": ""The sentence mentions a group difference but does not directly state the relationship between impulsivity and functional connectivity. It also does not specify the direction of the relationship for all groups.""
}"
72,41281564,Associations between structural injury and task-based corticomuscular connectivity after stroke.,2025,Frontiers in neurology,motor impulsivity functional connectivity,unknown,structural connectivity,motor impulsivity,stroke,correlates_with,unclear,,indirect,0.5,"greater injury correlated with higher coherence between electrodes overlying the supplementary motor area and affected extensor digitorum (high beta: ρ = 0.83, p = 0.001)",yes,,yes,yes,yes,,,,,,,,,,qwen2.5-7b-instruct,1,revise,no,yes,yes,no,no,yes,motor impulsivity,structural connectivity,unclear,"The sentence mentions a correlation between injury and coherence, which indirectly supports the relationship but does not directly state 'motor impulsivity' as the phenotype. The feature type is correctly identified as structural connectivity, but the direction and directness are unclear.",,"{
  ""support_score"": 1,
  ""decision"": ""revise"",
  ""phenotype_supported"": false,
  ""feature_supported"": true,
  ""relationship_supported"": true,
  ""direction_supported"": false,
  ""directness_supported"": false,
  ""overclaiming"": true,
  ""corrected_phenotype"": ""motor impulsivity"",
  ""corrected_feature_type"": ""structural connectivity"",
  ""corrected_direction"": ""unclear"",
  ""rationale"": ""The sentence mentions a correlation between injury and coherence, which indirectly supports the relationship but does not directly state 'motor impulsivity' as the phenotype. The feature type is correctly identified as structural connectivity, but the direction and directness are unclear.""
}"
73,38018143,Converging Evidence for Frontopolar Cortex as a Target for Neuromodulation in Addiction Treatment.,2024,The American journal of psychiatry,trait impulsivity functional connectivity,unknown,functional connectivity,impulsivity (general),unknown,associated_with,unclear,,indirect,0.7,"This approach is supported by converging multimodal evidence, including lesion-based maps, functional MRI-based maps, tES studies, TMS studies, and dose-response relationships.",yes,,yes,yes,yes,,,,,,,,,,qwen2.5-7b-instruct,0,drop,no,no,no,no,no,yes,,,,"The evidence sentence does not specify any particular phenotype or feature type, and instead provides a general statement about various types of evidence supporting the concept of frontopolar cortex as a target for neuromodulation. It also does not indicate a clear direction or directness of the relationship.",,"{
  ""support_score"": 0,
  ""decision"": ""drop"",
  ""phenotype_supported"": false,
  ""feature_supported"": false,
  ""relationship_supported"": false,
  ""direction_supported"": false,
  ""directness_supported"": false,
  ""overclaiming"": true,
  ""corrected_phenotype"": null,
  ""corrected_feature_type"": null,
  ""corrected_direction"": null,
  ""rationale"": ""The evidence sentence does not specify any particular phenotype or feature type, and instead provides a general statement about various types of evidence supporting the concept of frontopolar cortex as a target for neuromodulation. It also does not indicate a clear direction or directness of the relationship.""
}"
74,25925985,Impaired corticostriatal connectivity in impulse control disorders in Parkinson disease.,2015,Neurology,motor impulsivity resting-state fMRI,unknown,functional connectivity,nonplanning impulsivity,Parkinson disease with and without impulse control disorders,associated_with,lower,,direct,0.8,"The presence of an ICD in patients with PD was associated with functional disconnection between the left anterior putamen and both the left inferior temporal gyrus and the left anterior cingulate gyrus, as well as a trend toward a functional disconnection between several motor and associative striatal regions and limbic, associative, and motor cortical regions.",yes,,yes,yes,yes,,,,,,,,,,qwen2.5-7b-instruct,1,revise,no,yes,yes,no,no,yes,nonplanning impulsivity,functional connectivity,lower,The sentence mentions a group difference (ICD in PD) but does not directly state that nonplanning impulsivity is associated with lower functional connectivity. The direction and directness are not explicitly stated.,,"{
    ""support_score"": 1,
    ""decision"": ""revise"",
    ""phenotype_supported"": false,
    ""feature_supported"": true,
    ""relationship_supported"": true,
    ""direction_supported"": false,
    ""directness_supported"": false,
    ""overclaiming"": true,
    ""corrected_phenotype"": ""nonplanning impulsivity"",
    ""corrected_feature_type"": ""functional connectivity"",
    ""corrected_direction"": ""lower"",
    ""rationale"": ""The sentence mentions a group difference (ICD in PD) but does not directly state that nonplanning impulsivity is associated with lower functional connectivity. The direction and directness are not explicitly stated.""
}"
75,29946511,Abnormal cortical gyrification in criminal psychopathy.,2018,NeuroImage. Clinical,trait impulsivity functional connectivity,unknown,BOLD variability,impulsivity (general),psychopathy,associated_with,lower,,indirect,0.7,PCL-R scores were negatively associated with LGI measures within the right hemisphere in the midcingulate cortex (MCC) and adjacent regions of the superior frontal gyrus as well as lateral superior parietal cortex.,yes,,yes,yes,yes,,,,,,,,,,qwen2.5-7b-instruct,0,drop,no,no,no,no,no,yes,,,,"The sentence discusses PCL-R scores (a measure of psychopathy) being negatively associated with LGI measures in specific brain regions, which does not directly support an association between impulsivity and BOLD variability. It also does not specify the exact brain system involved.",,"{
  ""support_score"": 0,
  ""decision"": ""drop"",
  ""phenotype_supported"": false,
  ""feature_supported"": false,
  ""relationship_supported"": false,
  ""direction_supported"": false,
  ""directness_supported"": false,
  ""overclaiming"": true,
  ""corrected_phenotype"": null,
  ""corrected_feature_type"": null,
  ""corrected_direction"": null,
  ""rationale"": ""The sentence discusses PCL-R scores (a measure of psychopathy) being negatively associated with LGI measures in specific brain regions, which does not directly support an association between impulsivity and BOLD variability. It also does not specify the exact brain system involved.""
}"
76,40260305,Effective connectivity analysis of response inhibition functional network.,2025,Frontiers in neuroscience,motor impulsivity functional connectivity,"salience/ventral attention network, frontoparietal/control network, somatomotor network",dynamic connectivity,nonplanning impulsivity,unknown,correlates_with,unclear,,direct,0.8,"Finally, correlation analyses between self-reported impulsivity levels and causal network interactions revealed that highly impulsive individuals require greater interhemispheric integration between the right and left ECNs for effective inhibition, as well as a causal excitatory modulation from the right executive control network (rECN) to the vDMN.",yes,,yes,yes,yes,,,,,,,,,,qwen2.5-7b-instruct,1,revise,yes,yes,yes,no,no,no,nonplanning impulsivity,"interhemispheric integration, causal excitatory modulation",unclear,"The sentence mentions a correlation with self-reported impulsivity levels, which aligns with the phenotype. It also discusses interhemispheric integration and causal excitatory modulation, which aligns with the feature type. However, the direction and directness are not explicitly stated.",,"{
    ""support_score"": 1,
    ""decision"": ""revise"",
    ""phenotype_supported"": true,
    ""feature_supported"": true,
    ""relationship_supported"": true,
    ""direction_supported"": false,
    ""directness_supported"": false,
    ""overclaiming"": false,
    ""corrected_phenotype"": ""nonplanning impulsivity"",
    ""corrected_feature_type"": ""interhemispheric integration, causal excitatory modulation"",
    ""corrected_direction"": ""unclear"",
    ""rationale"": ""The sentence mentions a correlation with self-reported impulsivity levels, which aligns with the phenotype. It also discusses interhemispheric integration and causal excitatory modulation, which aligns with the feature type. However, the direction and directness are not explicitly stated.""
}"
77,31427669,The Effect of Mindfulness Meditation on Impulsivity and its Neurobiological Correlates in Healthy Adults.,2019,Scientific reports,Barratt Impulsiveness Scale fMRI,unknown,unknown,impulsivity (general),unknown,unclear,unclear,,background,0.5,"However, LTMs self-reported lower attentional impulsivity, but higher motor and non-planning impulsivity on the BIS-11 than MNPs.",yes,,yes,yes,yes,,,,,,,,,,qwen2.5-7b-instruct,1,revise,no,no,no,no,no,yes,"attentional impulsivity, motor impulsivity, non-planning impulsivity",behavioral,LTMs had lower attentional impulsivity but higher motor and non-planning impulsivity compared to MNPs,The sentence mentions a group difference but does not clearly state the relationship between mindfulness meditation and impulsivity. It also does not specify the direction of the effect or the directness of the claim.,,"{
  ""support_score"": 1,
  ""decision"": ""revise"",
  ""phenotype_supported"": false,
  ""feature_supported"": false,
  ""relationship_supported"": false,
  ""direction_supported"": false,
  ""directness_supported"": false,
  ""overclaiming"": true,
  ""corrected_phenotype"": ""attentional impulsivity, motor impulsivity, non-planning impulsivity"",
  ""corrected_feature_type"": ""behavioral"",
  ""corrected_direction"": ""LTMs had lower attentional impulsivity but higher motor and non-planning impulsivity compared to MNPs"",
  ""rationale"": ""The sentence mentions a group difference but does not clearly state the relationship between mindfulness meditation and impulsivity. It also does not specify the direction of the effect or the directness of the claim.""
}"
78,18479820,An event-related fMRI study on risk taking by healthy individuals of high or low impulsiveness.,2008,Neuroscience letters,Barratt Impulsiveness Scale fMRI,unknown,functional connectivity,impulsivity (general),unknown,associated_with,higher,,direct,0.85,a stronger activation in the insula-orbitofrontal-parietal regions was found in the high impulsiveness group compared to the low impulsiveness group,yes,,yes,yes,yes,,,,,,,,,,qwen2.5-7b-instruct,1,revise,yes,no,yes,yes,no,yes,impulsivity (high) vs impulsivity (low),activation level,higher,"The sentence mentions a group difference in activation levels but does not specify functional connectivity as the feature. It also does not directly state that higher impulsivity is associated with higher activation, making directness_supported=false. Additionally, the sentence suggests an overclaim by implying a relationship between impulsivity and activation without specifying the exact nature of the association.",,"{
  ""support_score"": 1,
  ""decision"": ""revise"",
  ""phenotype_supported"": true,
  ""feature_supported"": false,
  ""relationship_supported"": true,
  ""direction_supported"": true,
  ""directness_supported"": false,
  ""overclaiming"": true,
  ""corrected_phenotype"": ""impulsivity (high) vs impulsivity (low)"",
  ""corrected_feature_type"": ""activation level"",
  ""corrected_direction"": ""higher"",
  ""rationale"": ""The sentence mentions a group difference in activation levels but does not specify functional connectivity as the feature. It also does not directly state that higher impulsivity is associated with higher activation, making directness_supported=false. Additionally, the sentence suggests an overclaim by implying a relationship between impulsivity and activation without specifying the exact nature of the association.""
}"
79,40334458,Temporal variability-based alternations in dynamic functional networks in internet gaming disorder.,2025,Journal of psychiatric research,attentional impulsivity resting-state fMRI,"default mode network, ventral attention network, sensorimotor network, limbic network",BOLD variability,attentional impulsivity,internet gaming disorder,correlates_with,lower,,direct,0.85,"Compared to RGUs, IGD individuals exhibited decreased within-network variability in the default mode network (DMN)",yes,,yes,yes,yes,,,,,,,,,,qwen2.5-7b-instruct,1,revise,no,yes,yes,yes,no,no,attentional impulsivity,BOLD variability,lower,"The sentence does not explicitly mention 'attentional impulsivity' as the phenotype, and it does not specify BOLD variability as the feature type. The relationship and direction are supported, but directness is not fully supported as the sentence does not directly state that the variability is within the DMN.",,"{
  ""support_score"": 1,
  ""decision"": ""revise"",
  ""phenotype_supported"": false,
  ""feature_supported"": true,
  ""relationship_supported"": true,
  ""direction_supported"": true,
  ""directness_supported"": false,
  ""overclaiming"": false,
  ""corrected_phenotype"": ""attentional impulsivity"",
  ""corrected_feature_type"": ""BOLD variability"",
  ""corrected_direction"": ""lower"",
  ""rationale"": ""The sentence does not explicitly mention 'attentional impulsivity' as the phenotype, and it does not specify BOLD variability as the feature type. The relationship and direction are supported, but directness is not fully supported as the sentence does not directly state that the variability is within the DMN.""
}"
80,30504061,Relationship between quality of life in young adults and impulsivity/compulsivity✰.,2019,Psychiatry research,Barratt Impulsiveness Scale neuroimaging,unknown,unknown,impulsivity (general),unknown,associated_with,lower,,background,0.8,"Worse quality of life was also significantly explained by higher impulsiveness on the Barratt scale,",yes,,yes,yes,yes,,,,,,,,,,qwen2.5-7b-instruct,1,revise,yes,no,yes,no,no,yes,impulsivity (general),behavioral trait,higher,"The sentence supports the relationship between quality of life and impulsiveness, but it does not specify the feature type, direction, or directness. It also implies a group difference rather than a direct association.",,"{
  ""support_score"": 1,
  ""decision"": ""revise"",
  ""phenotype_supported"": true,
  ""feature_supported"": false,
  ""relationship_supported"": true,
  ""direction_supported"": false,
  ""directness_supported"": false,
  ""overclaiming"": true,
  ""corrected_phenotype"": ""impulsivity (general)"",
  ""corrected_feature_type"": ""behavioral trait"",
  ""corrected_direction"": ""higher"",
  ""rationale"": ""The sentence supports the relationship between quality of life and impulsiveness, but it does not specify the feature type, direction, or directness. It also implies a group difference rather than a direct association.""
}"
81,15309395,Negative correlation between right prefrontal activity during response inhibition and impulsiveness: a fMRI study.,2004,European archives of psychiatry and clinical neuroscience,Barratt Impulsiveness Scale fMRI,unknown,functional connectivity,motor impulsivity,unknown,correlates_with,lower,,direct,0.8,A negative correlation was observed between the motor impulsiveness of BIS-11 and No-Go-related activation in the right dorsolateral prefrontal cortex (RDLPFC).,yes,,yes,yes,yes,,,,,,,,,,qwen2.5-7b-instruct,1,revise,unclear,unclear,unclear,no,no,yes,motor impulsivity,functional connectivity,lower,The sentence mentions a group difference (motor impulsiveness) but does not directly state that functional connectivity correlates with impulsivity. The direction and directness are not explicitly supported.,,"{
  ""support_score"": 1,
  ""decision"": ""revise"",
  ""phenotype_supported"": ""motor impulsiveness"",
  ""feature_supported"": ""No-Go-related activation in the right dorsolateral prefrontal cortex (RDLPFC)"",
  ""relationship_supported"": ""correlates_with"",
  ""direction_supported"": false,
  ""directness_supported"": false,
  ""overclaiming"": true,
  ""corrected_phenotype"": ""motor impulsivity"",
  ""corrected_feature_type"": ""functional connectivity"",
  ""corrected_direction"": ""lower"",
  ""rationale"": ""The sentence mentions a group difference (motor impulsiveness) but does not directly state that functional connectivity correlates with impulsivity. The direction and directness are not explicitly supported.""
}"
82,42146757,Resting-State Functional Connectivity Alterations in Pediatric Survivors of Severe COVID-19: An Exploratory Case-Control Study.,2026,Sage open pediatrics,impulsivity resting state functional connectivity,unknown,functional connectivity,impulsivity (general),severe COVID-19,correlates_with,unclear,,indirect,0.5,"In an exploratory subset (8 post-COVID, 12 controls), 50% of post-COVID children had abnormally low Timeliness and 25% low Impulsivity MOXO-d-CPT z-scores, whereas no controls were abnormal.",yes,,yes,yes,yes,,,,,,,,,,qwen2.5-7b-instruct,0,drop,no,no,no,no,no,yes,,,,The sentence does not provide a clear association between functional connectivity and impulsivity. It also mentions a group difference without directly linking it to the phenotype-feature relationship.,,"{
  ""support_score"": 0,
  ""decision"": ""drop"",
  ""phenotype_supported"": false,
  ""feature_supported"": false,
  ""relationship_supported"": false,
  ""direction_supported"": false,
  ""directness_supported"": false,
  ""overclaiming"": true,
  ""corrected_phenotype"": null,
  ""corrected_feature_type"": null,
  ""corrected_direction"": null,
  ""rationale"": ""The sentence does not provide a clear association between functional connectivity and impulsivity. It also mentions a group difference without directly linking it to the phenotype-feature relationship.""
}"
83,41098856,The CB1 receptor: linking impulsivity and substance use disorder.,2025,Frontiers in neuroscience,trait impulsivity functional connectivity,unknown,functional connectivity,impulsivity (general),unknown,associated_with,unclear,,indirect,0.7,"CB1R signaling in these regions influences decision-making, reward sensitivity, and response inhibition-all processes critical to the emergence of impulsive traits and drug-seeking behavior.",yes,,yes,yes,yes,,,,,,,,,,qwen2.5-7b-instruct,1,revise,yes,no,yes,no,no,yes,impulsivity (general),"decision-making, reward sensitivity, response inhibition",unclear,The sentence mentions impulsivity-related traits but does not specify a functional connectivity feature. It also does not directly state an association between CB1R and functional connectivity. The direction and directness are unclear.,,"{
  ""support_score"": 1,
  ""decision"": ""revise"",
  ""phenotype_supported"": true,
  ""feature_supported"": false,
  ""relationship_supported"": true,
  ""direction_supported"": false,
  ""directness_supported"": false,
  ""overclaiming"": true,
  ""corrected_phenotype"": ""impulsivity (general)"",
  ""corrected_feature_type"": ""decision-making, reward sensitivity, response inhibition"",
  ""corrected_direction"": ""unclear"",
  ""rationale"": ""The sentence mentions impulsivity-related traits but does not specify a functional connectivity feature. It also does not directly state an association between CB1R and functional connectivity. The direction and directness are unclear.""
}"
84,29040723,Resting-state functional connectivity in combat veterans suffering from impulsive aggression.,2017,Social cognitive and affective neuroscience,impulsivity resting-state fMRI functional connectivity,unknown,functional connectivity,impulsivity (general),combat veterans,associated_with,lower,weakened functional connectivity between the amygdala and prefrontal regions,direct,0.85,"In exploratory cluster analyses, we observed reduced functional connectivity between the (bilateral) BLA and left dorsolateral prefrontal cortex in the impulsive aggression group, relative to combat controls.",yes,,yes,yes,yes,,,,,,,,,,qwen2.5-7b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),functional connectivity,lower,"The sentence directly states reduced functional connectivity between the bilateral BLA and left dorsolateral prefrontal cortex in the impulsive aggression group, which aligns with the extracted claim.",,"{
  ""support_score"": 2,
  ""decision"": ""keep"",
  ""phenotype_supported"": true,
  ""feature_supported"": true,
  ""relationship_supported"": true,
  ""direction_supported"": true,
  ""directness_supported"": true,
  ""overclaiming"": false,
  ""corrected_phenotype"": ""impulsivity (general)"",
  ""corrected_feature_type"": ""functional connectivity"",
  ""corrected_direction"": ""lower"",
  ""rationale"": ""The sentence directly states reduced functional connectivity between the bilateral BLA and left dorsolateral prefrontal cortex in the impulsive aggression group, which aligns with the extracted claim.""
}"
85,31801105,A preliminary study of disrupted functional network in individuals with Internet gaming disorder: Evidence from the comparison with recreational game users.,2020,Addictive behaviors,motor impulsivity resting-state fMRI,unknown,functional connectivity,nonplanning impulsivity,Internet gaming disorder,associated_with,higher,,direct,0.7,"subjects with IGD as compared to those with RGU showed increased nodal centralities in the reward, craving, emotional memory and sensory-motor processing regions.",yes,,yes,yes,yes,,,,,,,,,,qwen2.5-7b-instruct,1,revise,no,yes,yes,no,no,yes,nonplanning impulsivity,nodal centralities,higher,"The sentence mentions a group difference (IGD vs RGU) and an increase in nodal centralities, which is related to the feature type. However, it does not directly state that nonplanning impulsivity is associated with these changes. The direction and directness are not explicitly supported.",,"{
  ""support_score"": 1,
  ""decision"": ""revise"",
  ""phenotype_supported"": false,
  ""feature_supported"": true,
  ""relationship_supported"": true,
  ""direction_supported"": false,
  ""directness_supported"": false,
  ""overclaiming"": true,
  ""corrected_phenotype"": ""nonplanning impulsivity"",
  ""corrected_feature_type"": ""nodal centralities"",
  ""corrected_direction"": ""higher"",
  ""rationale"": ""The sentence mentions a group difference (IGD vs RGU) and an increase in nodal centralities, which is related to the feature type. However, it does not directly state that nonplanning impulsivity is associated with these changes. The direction and directness are not explicitly supported.""
}"
86,30277562,The role of the dorsal striatum in choice impulsivity.,2019,Annals of the New York Academy of Sciences,impulsivity fMRI functional connectivity,unknown,unknown,impulsivity (general),unknown,unknown,unclear,,background,,,no,evidence_strength not a number,yes,no,unclear,,,,,,,,,,qwen2.5-7b-instruct,0,drop,no,no,no,no,no,yes,,,,"The sentence does not provide any specific information about a phenotype-feature relationship or direction. It only mentions the dorsal striatum's role in choice impulsivity, which is too broad and does not directly support the extracted claim.",,"{""support_score"": 0, ""decision"": ""drop"", ""phenotype_supported"": false, ""feature_supported"": false, ""relationship_supported"": false, ""direction_supported"": false, ""directness_supported"": false, ""overclaiming"": true, ""corrected_phenotype"": null, ""corrected_feature_type"": null, ""corrected_direction"": null, ""rationale"": ""The sentence does not provide any specific information about a phenotype-feature relationship or direction. It only mentions the dorsal striatum's role in choice impulsivity, which is too broad and does not directly support the extracted claim.""}"
87,28189592,Dissociable frontostriatal white matter connectivity underlies reward and motor impulsivity.,2017,NeuroImage,impulsivity fMRI functional connectivity,unknown,structural connectivity,impulsivity (general),unknown,associated_with,unclear,,direct,0.8,"We found a double dissociation such that individual differences in white matter connectivity between the ventral striatum and the ventromedial prefrontal cortex and dorsolateral prefrontal cortex was associated with reward impulsivity, as measured by delay discounting, whereas connectivity between dorsal striatum and supplementary motor area was associated with motor impulsivity, but not vice versa.",yes,,yes,yes,yes,,,,,,,,,,qwen2.5-7b-instruct,2,keep,yes,yes,yes,no,yes,no,"reward impulsivity, motor impulsivity",white matter connectivity,unclear,"The sentence clearly states associations between white matter connectivity and impulsivity, but the direction of the relationship is not specified.",,"{
    ""support_score"": 2,
    ""decision"": ""keep"",
    ""phenotype_supported"": true,
    ""feature_supported"": true,
    ""relationship_supported"": true,
    ""direction_supported"": false,
    ""directness_supported"": true,
    ""overclaiming"": false,
    ""corrected_phenotype"": ""reward impulsivity, motor impulsivity"",
    ""corrected_feature_type"": ""white matter connectivity"",
    ""corrected_direction"": ""unclear"",
    ""rationale"": ""The sentence clearly states associations between white matter connectivity and impulsivity, but the direction of the relationship is not specified.""
}"
