record_id,pmid,title,year,journal,query,extracted_brain_system,extracted_feature_type,extracted_phenotype,extracted_diagnostic_context,extracted_relationship,extracted_direction,extracted_mechanism,extracted_directness,evidence_strength,supporting_sentence,schema_valid,schema_issues,citation_valid,sentence_present,sentence_anchored,semantic_support_score,phenotype_correct,feature_type_correct,relationship_correct,direction_correct,overclaiming_flag,hallucination_flag,review_decision,review_notes,verifier_model,verifier_support_score,verifier_decision,verifier_phenotype_supported,verifier_feature_supported,verifier_relationship_supported,verifier_direction_supported,verifier_directness_supported,verifier_overclaiming,verifier_corrected_phenotype,verifier_corrected_feature_type,verifier_corrected_direction,verifier_rationale,verifier_error,verifier_raw_response
67,35007715,Risk-taking in humans and the medial orbitofrontal cortex reward system.,2022,NeuroImage,impulsivity fMRI functional connectivity,unknown,functional connectivity,impulsivity (general),unknown,associated_with,higher,unclear,direct,0.9,"Functional connectivities of the medial orbitofrontal cortex, ventromedial prefrontal cortex (VMPFC), and the parahippocampal areas were significantly higher in the risk-taking group.",yes,,yes,yes,no,,,,,,,,,,mistral-7b-instruct-v0.3,2,keep,unclear,unclear,unclear,unclear,unclear,unclear,,,,"The sentence directly states that functional connectivities of specific brain areas are higher in the risk-taking group, which aligns with the claim of a general impulsivity phenotype being associated with higher functional connectivity.",," {""support_score"": 2, ""decision"": ""keep"", ""phenotype_supported"": ""impulsivity (general)"", ""feature_supported"": ""functional connectivity"", ""relationship_supported"": ""associated_with"", ""direction_supported"": ""higher"", ""directness_supported"": ""direct"", ""overclaiming"": null, ""corrected_phenotype"": null, ""corrected_feature_type"": null, ""corrected_direction"": null, ""rationale"": ""The sentence directly states that functional connectivities of specific brain areas are higher in the risk-taking group, which aligns with the claim of a general impulsivity phenotype being associated with higher functional connectivity.""}"
68,40630648,Identifying a Biological Signature of Trauma-Related Neurodegeneration Following Repeated Traumatic Brain Injuries Compared with Healthy Controls.,2025,Neurotrauma reports,Barratt Impulsiveness Scale fMRI,unknown,unknown,impulsivity (general),unknown,associated_with,unclear,,unclear,0.5,The TBI group had higher BIS scores compared with the controls.,yes,,yes,yes,no,,,,,,,,,,mistral-7b-instruct-v0.3,2,keep,unclear,unclear,unclear,yes,yes,unclear,,,,"The sentence directly states that the TBI group had higher BIS scores compared with the controls, which is a measure of impulsivity. Therefore, the sentence supports the claim that impulsivity is associated with the TBI group.",," {""support_score"": 2, ""decision"": ""keep"", ""phenotype_supported"": ""general_impulsivity"", ""feature_supported"": ""BIS_scores"", ""relationship_supported"": ""associated_with"", ""direction_supported"": true, ""directness_supported"": true, ""overclaiming"": null, ""corrected_phenotype"": null, ""corrected_feature_type"": null, ""corrected_direction"": null, ""rationale"": ""The sentence directly states that the TBI group had higher BIS scores compared with the controls, which is a measure of impulsivity. Therefore, the sentence supports the claim that impulsivity is associated with the TBI group.""}"
69,40193128,Subthalamic Deep Brain Stimulation: Mapping Non-Motor Outcomes to Structural Connections.,2025,Human brain mapping,impulsivity neuroimaging functional connectivity,unknown,structural connectivity,impulsivity (general),unknown,associated_with,unclear,,unclear,0.7,"The study aimed at providing a proof of concept for this approach by mapping changes along extensive score batteries to a few anatomical fiber bundles and, in turn, estimating changes in individual scores based on stimulation of these tracts. Each component was associated with the stimulation of spatially segregated fiber bundles connecting regions of the frontal cortex with the subthalamic nucleus.",yes,,yes,yes,no,,,,,,,,,,mistral-7b-instruct-v0.3,0,revise,unclear,unclear,unclear,unclear,unclear,unclear,"impulsivity (specific subtype, e.g., motor impulsivity)",,,"The sentence mentions the association of components with stimulation of fiber bundles connecting regions of the frontal cortex with the subthalamic nucleus, which can be interpreted as a structural connectivity feature. However, the phenotype 'impulsivity (general)' needs to be more specific to align with the study's focus on non-motor outcomes.",," {""support_score"": null, ""decision"": ""revise"", ""phenotype_supported"": null, ""feature_supported"": ""structural connectivity"", ""relationship_supported"": ""associated_with"", ""direction_supported"": null, ""directness_supported"": null, ""overclaiming"": null, ""corrected_phenotype"": ""impulsivity (specific subtype, e.g., motor impulsivity)"", ""corrected_feature_type"": null, ""rationale"": ""The sentence mentions the association of components with stimulation of fiber bundles connecting regions of the frontal cortex with the subthalamic nucleus, which can be interpreted as a structural connectivity feature. However, the phenotype 'impulsivity (general)' needs to be more specific to align with the study's focus on non-motor outcomes.""}"
70,32987241,Intrinsic functional connectivity of the default mode and cognitive control networks relate to change in behavioral performance over two years.,2020,Cortex; a journal devoted to the study of the nervous system and behavior,impulsivity fMRI functional connectivity,unknown,functional connectivity,unknown,unknown,correlates_with,unclear,,direct,0.8,Increased within-network connectivity through central and left DMN was associated with increased memory performance.,yes,,yes,yes,no,,,,,,,,,,mistral-7b-instruct-v0.3,2,keep,unclear,unclear,unclear,unclear,unclear,unclear,,,,"The sentence directly states that increased functional connectivity through central and left DMN is associated with increased memory performance, which supports the claim that functional connectivity correlates with a phenotype (memory performance), but the specific phenotype is not named in the claim.",," {""support_score"": 2, ""decision"": ""keep"", ""phenotype_supported"": null, ""feature_supported"": ""functional connectivity"", ""relationship_supported"": ""correlates_with"", ""direction_supported"": null, ""directness_supported"": ""direct"", ""overclaiming"": null, ""corrected_phenotype"": null, ""corrected_feature_type"": null, ""corrected_direction"": null, ""rationale"": ""The sentence directly states that increased functional connectivity through central and left DMN is associated with increased memory performance, which supports the claim that functional connectivity correlates with a phenotype (memory performance), but the specific phenotype is not named in the claim.""}"
71,26830141,Midbrain functional connectivity and ventral striatal dopamine D2-type receptors: link to impulsivity in methamphetamine users.,2016,Molecular psychiatry,Barratt Impulsiveness Scale resting-state fMRI,unknown,functional connectivity,impulsivity (general),methamphetamine-dependent,associated_with,unclear,unknown,unclear,0.8,"Impulsivity is correlated negatively with striatal D2-type receptor availability, and mesocorticolimbic RSFC is stronger than that in controls.",yes,,yes,yes,no,,,,,,,,,,mistral-7b-instruct-v0.3,2,keep,unclear,unclear,unclear,yes,yes,unclear,,,,"The sentence directly states that impulsivity is correlated negatively with striatal D2-type receptor availability, which is a feature of the brain system. Additionally, it mentions that mesocorticolimbic RSFC (functional connectivity) is stronger than that in controls, which supports the association between impulsivity and functional connectivity.",," {""support_score"": 2, ""decision"": ""keep"", ""phenotype_supported"": ""impulsivity (general)"", ""feature_supported"": ""functional connectivity"", ""relationship_supported"": ""associated_with"", ""direction_supported"": true, ""directness_supported"": true, ""overclaiming"": null, ""corrected_phenotype"": null, ""corrected_feature_type"": null, ""corrected_direction"": null, ""rationale"": ""The sentence directly states that impulsivity is correlated negatively with striatal D2-type receptor availability, which is a feature of the brain system. Additionally, it mentions that mesocorticolimbic RSFC (functional connectivity) is stronger than that in controls, which supports the association between impulsivity and functional connectivity.""}"
72,41281564,Associations between structural injury and task-based corticomuscular connectivity after stroke.,2025,Frontiers in neurology,motor impulsivity functional connectivity,unknown,EEG connectivity,unknown,unknown,associates_with,unclear,unclear,background,0.6,"In this study, we examined relationships between structural injury and integrity measures with task-based functional connectivity between electrodes overlying sensorimotor cortical regions and affected upper-extremity musculature (referred to as corticomuscular coherence; CMC).",yes,,yes,yes,no,,,,,,,,,,mistral-7b-instruct-v0.3,2,keep,unclear,unclear,unclear,unclear,unclear,unclear,upper-extremity motor function,,,"The sentence directly mentions the association between structural injury and task-based functional connectivity, which is the EEG connectivity in this case. The study focuses on upper-extremity motor function, which is a phenotype associated with the EEG connectivity.",," {""support_score"": 2, ""decision"": ""keep"", ""phenotype_supported"": null, ""feature_supported"": ""EEG connectivity"", ""relationship_supported"": ""associates_with"", ""direction_supported"": null, ""directness_supported"": null, ""overclaiming"": null, ""corrected_phenotype"": ""upper-extremity motor function"", ""corrected_feature_type"": null, ""corrected_direction"": null, ""rationale"": ""The sentence directly mentions the association between structural injury and task-based functional connectivity, which is the EEG connectivity in this case. The study focuses on upper-extremity motor function, which is a phenotype associated with the EEG connectivity.""}"
73,38018143,Converging Evidence for Frontopolar Cortex as a Target for Neuromodulation in Addiction Treatment.,2024,The American journal of psychiatry,trait impulsivity functional connectivity,unknown,functional connectivity,impulsivity (general),substance use disorders,associated_with,unclear,neuromodulation,direct,0.8,"This approach is supported by converging multimodal evidence, including functional MRI-based maps.",yes,,yes,yes,no,,,,,,,,,,mistral-7b-instruct-v0.3,0,revise,unclear,unclear,unclear,unclear,unclear,unclear,"impulsivity (general, related to substance use disorders)","functional connectivity (specifically, functional MRI-based)",,"The sentence mentions 'functional MRI-based maps', which can be interpreted as evidence of functional connectivity. However, it does not explicitly state the phenotype (impulsivity) or the relationship (associated with) in a clear and direct manner. The claim also mentions 'impulsivity (general)', but the paper does not provide evidence for impulsivity in a general sense, only in the context of substance use disorders.",," {""support_score"": null, ""decision"": ""revise"", ""phenotype_supported"": null, ""feature_supported"": ""partial"", ""relationship_supported"": ""partial"", ""direction_supported"": null, ""directness_supported"": null, ""overclaiming"": null, ""corrected_phenotype"": ""impulsivity (general, related to substance use disorders)"", ""corrected_feature_type"": ""functional connectivity (specifically, functional MRI-based)"", ""rationale"": ""The sentence mentions 'functional MRI-based maps', which can be interpreted as evidence of functional connectivity. However, it does not explicitly state the phenotype (impulsivity) or the relationship (associated with) in a clear and direct manner. The claim also mentions 'impulsivity (general)', but the paper does not provide evidence for impulsivity in a general sense, only in the context of substance use disorders.""}"
74,25925985,Impaired corticostriatal connectivity in impulse control disorders in Parkinson disease.,2015,Neurology,motor impulsivity resting-state fMRI,unknown,functional connectivity,impulsivity (general),Parkinson disease,associated_with,unclear,,direct,0.8,The presence of an ICD in patients with PD was associated with functional disconnection between the left anterior putamen and both the left inferior temporal gyrus and the left anterior cingulate gyrus.,yes,,yes,yes,no,,,,,,,,,,mistral-7b-instruct-v0.3,2,keep,unclear,unclear,unclear,unclear,unclear,unclear,impulsivity (general),,,"The sentence directly mentions the association between impulse control disorders (ICD) and functional disconnection, which is a form of functional connectivity. The disconnection is between the left anterior putamen and both the left inferior temporal gyrus and the left anterior cingulate gyrus, which can be considered as brain regions. However, the paper does not specify the phenotype (impulsivity) as a direct association with these brain regions, only with the presence of ICD.",," {""support_score"": 2, ""decision"": ""keep"", ""phenotype_supported"": null, ""feature_supported"": ""functional connectivity"", ""relationship_supported"": ""associated_with"", ""direction_supported"": null, ""directness_supported"": null, ""overclaiming"": null, ""corrected_phenotype"": ""impulsivity (general)"", ""corrected_feature_type"": null, ""corrected_direction"": null, ""rationale"": ""The sentence directly mentions the association between impulse control disorders (ICD) and functional disconnection, which is a form of functional connectivity. The disconnection is between the left anterior putamen and both the left inferior temporal gyrus and the left anterior cingulate gyrus, which can be considered as brain regions. However, the paper does not specify the phenotype (impulsivity) as a direct association with these brain regions, only with the presence of ICD.""}"
75,29946511,Abnormal cortical gyrification in criminal psychopathy.,2018,NeuroImage. Clinical,trait impulsivity functional connectivity,unknown,structural connectivity,impulsivity (general),criminal psychopathy,associated_with,unclear,,unclear,0.7,PCL-R scores were negatively associated with LGI measures within the right hemisphere in the midcingulate cortex (MCC) and adjacent regions of the superior frontal gyrus as well as lateral superior parietal cortex.,yes,,yes,yes,yes,,,,,,,,,,mistral-7b-instruct-v0.3,1,revise,unclear,unclear,unclear,unclear,unclear,unclear,impulsivity (specific to psychopathy),,,"The sentence does not explicitly support the general impulsivity claim. However, it does support the association between the structural connectivity feature and the phenotype within the context of criminal psychopathy.",," {""support_score"": 1, ""decision"": ""revise"", ""phenotype_supported"": null, ""feature_supported"": ""structural connectivity"", ""relationship_supported"": ""associated_with"", ""direction_supported"": null, ""directness_supported"": null, ""overclaiming"": null, ""corrected_phenotype"": ""impulsivity (specific to psychopathy)"", ""corrected_feature_type"": null, ""corrected_direction"": null, ""rationale"": ""The sentence does not explicitly support the general impulsivity claim. However, it does support the association between the structural connectivity feature and the phenotype within the context of criminal psychopathy.""}"
76,40260305,Effective connectivity analysis of response inhibition functional network.,2025,Frontiers in neuroscience,motor impulsivity functional connectivity,unknown,functional connectivity,nonplanning impulsivity,unknown,associated_with,unclear,,unclear,0.7,"Our results identified four functional networks activated during correct motor response inhibition: the salience network (SN), the right and left executive control networks (ECNs), and the ventral default mode network (vDMN).",yes,,yes,yes,yes,,,,,,,,,,mistral-7b-instruct-v0.3,0,drop,unclear,unclear,unclear,unclear,unclear,unclear,,,,"The evidence sentence does not provide any information about the association between nonplanning impulsivity and functional connectivity. It only mentions functional networks activated during motor response inhibition, but not the specific phenotype or feature of interest.",," {""support_score"": null, ""decision"": ""drop"", ""phenotype_supported"": null, ""feature_supported"": null, ""relationship_supported"": null, ""direction_supported"": null, ""directness_supported"": null, ""overclaiming"": null, ""corrected_phenotype"": null, ""corrected_feature_type"": null, ""corrected_direction"": null, ""rationale"": ""The evidence sentence does not provide any information about the association between nonplanning impulsivity and functional connectivity. It only mentions functional networks activated during motor response inhibition, but not the specific phenotype or feature of interest.""}"
77,31427669,The Effect of Mindfulness Meditation on Impulsivity and its Neurobiological Correlates in Healthy Adults.,2019,Scientific reports,Barratt Impulsiveness Scale fMRI,unknown,unknown,impulsivity (general),unknown,unknown,unclear,,unclear,0.3,Interest has grown in using mindfulness meditation to treat conditions featuring excessive impulsivity.,yes,,yes,yes,yes,,,,,,,,,,mistral-7b-instruct-v0.3,0,revise,yes,unclear,unclear,unclear,unclear,unclear,impulsivity (general),,,"The sentence mentions 'conditions featuring excessive impulsivity', which aligns with the extracted claim's phenotype. However, it does not provide specific information about the feature or relationship, and the direction is unclear.",," {""support_score"": null, ""decision"": ""revise"", ""phenotype_supported"": true, ""feature_supported"": null, ""relationship_supported"": null, ""direction_supported"": null, ""directness_supported"": null, ""overclaiming"": null, ""corrected_phenotype"": ""impulsivity (general)"", ""corrected_feature_type"": null, ""corrected_direction"": null, ""rationale"": ""The sentence mentions 'conditions featuring excessive impulsivity', which aligns with the extracted claim's phenotype. However, it does not provide specific information about the feature or relationship, and the direction is unclear.""}"
78,18479820,An event-related fMRI study on risk taking by healthy individuals of high or low impulsiveness.,2008,Neuroscience letters,Barratt Impulsiveness Scale fMRI,unknown,functional connectivity,impulsivity (general),unknown,associated_with,higher,unknown,direct,0.8,We demonstrated that a stronger activation in the insula-orbitofrontal-parietal regions was found in the high impulsiveness group compared to the low impulsiveness group.,yes,,yes,yes,yes,,,,,,,,,,mistral-7b-instruct-v0.3,2,keep,unclear,unclear,unclear,yes,yes,unclear,,,,"The sentence directly states that a stronger activation in specific brain regions is found in the high impulsiveness group compared to the low impulsiveness group, supporting the claim of higher functional connectivity associated with impulsivity.",," {""support_score"": 2, ""decision"": ""keep"", ""phenotype_supported"": ""high impulsiveness group"", ""feature_supported"": ""insula-orbitofrontal-parietal regions"", ""relationship_supported"": ""associated_with"", ""direction_supported"": true, ""directness_supported"": true, ""overclaiming"": null, ""corrected_phenotype"": null, ""corrected_feature_type"": null, ""corrected_direction"": null, ""rationale"": ""The sentence directly states that a stronger activation in specific brain regions is found in the high impulsiveness group compared to the low impulsiveness group, supporting the claim of higher functional connectivity associated with impulsivity.""}"
79,40334458,Temporal variability-based alternations in dynamic functional networks in internet gaming disorder.,2025,Journal of psychiatric research,attentional impulsivity resting-state fMRI,unknown,dynamic connectivity,attentional impulsivity,internet gaming disorder,associated_with,unclear,,indirect,0.7,"Changes in temporal variability at the network level occur in participants with IGD, indicating impaired executive inhibitory functions and attention, as well as imbalances between sensory-attention, sensory-emotion, and emotion-motivation functions.",yes,,yes,yes,yes,,,,,,,,,,mistral-7b-instruct-v0.3,2,keep,yes,yes,yes,yes,yes,unclear,attentional impulsivity,dynamic connectivity,,"The sentence directly mentions 'attention' as impaired, which is a part of 'attentional impulsivity'. It also mentions 'dynamic connectivity' as changing in participants with IGD, which supports the 'dynamic connectivity' feature type.",," {""support_score"": 2, ""decision"": ""keep"", ""phenotype_supported"": true, ""feature_supported"": true, ""relationship_supported"": true, ""direction_supported"": true, ""directness_supported"": true, ""overclaiming"": null, ""corrected_phenotype"": ""attentional impulsivity"", ""corrected_feature_type"": ""dynamic connectivity"", ""rationale"": ""The sentence directly mentions 'attention' as impaired, which is a part of 'attentional impulsivity'. It also mentions 'dynamic connectivity' as changing in participants with IGD, which supports the 'dynamic connectivity' feature type.""}"
80,30504061,Relationship between quality of life in young adults and impulsivity/compulsivity✰.,2019,Psychiatry research,Barratt Impulsiveness Scale neuroimaging,unknown,unknown,impulsivity (general),"presence of impulse control disorders, mood/anxiety disorders, post-traumatic stress disorder, and substance use disorder",correlates_with,unclear,,unclear,0.8,Worse quality of life was also significantly explained by higher impulsiveness on the Barratt scale,yes,,yes,yes,yes,,,,,,,,,,mistral-7b-instruct-v0.3,2,keep,unclear,unclear,unclear,unclear,unclear,unclear,,,,"The sentence clearly states that worse quality of life is significantly explained by higher impulsiveness on the Barratt scale, which supports the claim that impulsivity (general) correlates with the feature (Barratt scale).",," {""support_score"": 2, ""decision"": ""keep"", ""phenotype_supported"": ""impulsivity (general)"", ""feature_supported"": ""Barratt scale"", ""relationship_supported"": ""correlates_with"", ""direction_supported"": null, ""directness_supported"": null, ""overclaiming"": null, ""corrected_phenotype"": null, ""corrected_feature_type"": null, ""corrected_direction"": null, ""rationale"": ""The sentence clearly states that worse quality of life is significantly explained by higher impulsiveness on the Barratt scale, which supports the claim that impulsivity (general) correlates with the feature (Barratt scale).""}"
81,15309395,Negative correlation between right prefrontal activity during response inhibition and impulsiveness: a fMRI study.,2004,European archives of psychiatry and clinical neuroscience,Barratt Impulsiveness Scale fMRI,unknown,functional connectivity,motor impulsivity,unknown,associated_with,lower,unknown,direct,0.8,A negative correlation was observed between the motor impulsiveness of BIS-11 and No-Go-related activation in the right dorsolateral prefrontal cortex (RDLPFC).,yes,,yes,yes,yes,,,,,,,,,,mistral-7b-instruct-v0.3,2,keep,unclear,unclear,unclear,yes,yes,unclear,,,,"The sentence directly states a negative correlation between motor impulsiveness and functional connectivity in the right dorsolateral prefrontal cortex, which aligns with the extracted claim.",," {""support_score"": 2, ""decision"": ""keep"", ""phenotype_supported"": ""motor impulsivity"", ""feature_supported"": ""functional connectivity"", ""relationship_supported"": ""associated_with"", ""direction_supported"": true, ""directness_supported"": true, ""overclaiming"": null, ""corrected_phenotype"": null, ""corrected_feature_type"": null, ""corrected_direction"": null, ""rationale"": ""The sentence directly states a negative correlation between motor impulsiveness and functional connectivity in the right dorsolateral prefrontal cortex, which aligns with the extracted claim.""}"
82,42146757,Resting-State Functional Connectivity Alterations in Pediatric Survivors of Severe COVID-19: An Exploratory Case-Control Study.,2026,Sage open pediatrics,impulsivity resting state functional connectivity,unknown,functional connectivity,unknown,unknown,associated_with,unclear,,unclear,0.3,"In an exploratory subset (8 post-COVID, 12 controls), 50% of post-COVID children had abnormally low Timeliness and 25% low Impulsivity MOXO-d-CPT z-scores, whereas no controls were abnormal.",yes,,yes,yes,yes,,,,,,,,,,mistral-7b-instruct-v0.3,0,revise,unclear,unclear,unclear,unclear,unclear,unclear,Post-COVID children,Timeliness and Impulsivity MOXO-d-CPT z-scores,,"The sentence provides evidence that the 'Timeliness and Impulsivity MOXO-d-CPT z-scores' are associated with the 'Post-COVID children', but it does not specify the direction or the brain system. The 'functional connectivity' is inferred from the context of the paper title.",," {""support_score"": null, ""decision"": ""revise"", ""phenotype_supported"": null, ""feature_supported"": ""functional connectivity"", ""relationship_supported"": ""associated_with"", ""direction_supported"": null, ""directness_supported"": null, ""overclaiming"": null, ""corrected_phenotype"": ""Post-COVID children"", ""corrected_feature_type"": ""Timeliness and Impulsivity MOXO-d-CPT z-scores"", ""rationale"": ""The sentence provides evidence that the 'Timeliness and Impulsivity MOXO-d-CPT z-scores' are associated with the 'Post-COVID children', but it does not specify the direction or the brain system. The 'functional connectivity' is inferred from the context of the paper title.""}"
83,41098856,The CB1 receptor: linking impulsivity and substance use disorder.,2025,Frontiers in neuroscience,trait impulsivity functional connectivity,unknown,functional connectivity,impulsivity (general),unknown,associated_with,unclear,modulates synaptic transmission through retrograde endocannabinoid signaling,unclear,0.7,"CB1R signaling in these regions influences decision-making, reward sensitivity, and response inhibition-all processes critical to the emergence of impulsive traits and drug-seeking behavior.",yes,,yes,yes,yes,,,,,,,,,,mistral-7b-instruct-v0.3,2,keep,yes,yes,yes,unclear,unclear,unclear,,,,"The sentence directly mentions 'impulsive traits' and 'drug-seeking behavior', which are aspects of the general 'impulsivity' phenotype. It also implies a functional connectivity association through the mention of 'CB1R signaling' influencing processes related to 'impulsivity'.",," {""support_score"": 2, ""decision"": ""keep"", ""phenotype_supported"": true, ""feature_supported"": true, ""relationship_supported"": true, ""direction_supported"": null, ""directness_supported"": null, ""overclaiming"": null, ""corrected_phenotype"": null, ""corrected_feature_type"": null, ""corrected_direction"": null, ""rationale"": ""The sentence directly mentions 'impulsive traits' and 'drug-seeking behavior', which are aspects of the general 'impulsivity' phenotype. It also implies a functional connectivity association through the mention of 'CB1R signaling' influencing processes related to 'impulsivity'.""}"
84,29040723,Resting-state functional connectivity in combat veterans suffering from impulsive aggression.,2017,Social cognitive and affective neuroscience,impulsivity resting-state fMRI functional connectivity,unknown,functional connectivity,impulsivity (general),combat veterans,associated_with,unclear,impaired top-down regulation,direct,0.8,Impulsive aggression is common among military personnel after deployment and may arise because of impaired top-down regulation of the amygdala by prefrontal regions.,yes,,yes,yes,yes,,,,,,,,,,mistral-7b-instruct-v0.3,2,keep,yes,yes,yes,yes,yes,unclear,,,,"The sentence directly states that impulsive aggression is associated with impaired top-down regulation of the amygala by prefrontal regions, which aligns with the extracted claim's phenotype, feature, relationship, and direction.",," {""support_score"": 2, ""decision"": ""keep"", ""phenotype_supported"": true, ""feature_supported"": true, ""relationship_supported"": true, ""direction_supported"": true, ""directness_supported"": true, ""overclaiming"": null, ""corrected_phenotype"": null, ""corrected_feature_type"": null, ""corrected_direction"": null, ""rationale"": ""The sentence directly states that impulsive aggression is associated with impaired top-down regulation of the amygala by prefrontal regions, which aligns with the extracted claim's phenotype, feature, relationship, and direction.""}"
85,31801105,A preliminary study of disrupted functional network in individuals with Internet gaming disorder: Evidence from the comparison with recreational game users.,2020,Addictive behaviors,motor impulsivity resting-state fMRI,unknown,functional connectivity,impulsivity (general),Internet gaming disorder,associated_with,unclear,,unclear,0.6,"Subjects with IGD as compared to those with RGU showed increased nodal centralities in the reward, craving, emotional memory and sensory-motor processing regions.",yes,,yes,yes,no,,,,,,,,,,mistral-7b-instruct-v0.3,1,revise,unclear,unclear,unclear,unclear,unclear,unclear,"impulsivity (general, possibly related to reward, craving, emotional memory, and sensory-motor processing regions)",,,"The sentence suggests an association between Internet Gaming Disorder (IGD) and increased functional connectivity in certain brain regions, which are related to impulsivity-related processes. However, the sentence does not explicitly state that impulsivity is associated with these regions, only that IGD is associated with them. Therefore, the claim needs to be revised to reflect this indirect association.",," {""support_score"": 1, ""decision"": ""revise"", ""phenotype_supported"": null, ""feature_supported"": ""functional connectivity"", ""relationship_supported"": ""associated_with"", ""direction_supported"": null, ""directness_supported"": null, ""overclaiming"": null, ""corrected_phenotype"": ""impulsivity (general, possibly related to reward, craving, emotional memory, and sensory-motor processing regions)"", ""corrected_feature_type"": null, ""corrected_direction"": null, ""rationale"": ""The sentence suggests an association between Internet Gaming Disorder (IGD) and increased functional connectivity in certain brain regions, which are related to impulsivity-related processes. However, the sentence does not explicitly state that impulsivity is associated with these regions, only that IGD is associated with them. Therefore, the claim needs to be revised to reflect this indirect association.""}"
86,30277562,The role of the dorsal striatum in choice impulsivity.,2019,Annals of the New York Academy of Sciences,impulsivity fMRI functional connectivity,unknown,functional connectivity,impulsivity (general),unknown,associated_with,unclear,,unclear,0.7,"In principle, intertemporal choice in the delay-discounting task-a validated measure of choice impulsivity-involves reward-associated actions that require the recruitment of the dorsal striatum.",yes,,yes,yes,yes,,,,,,,,,,mistral-7b-instruct-v0.3,0,revise,unclear,unclear,unclear,unclear,unclear,unclear,choice impulsivity (specific to delay-discounting task),,,"The sentence mentions a specific task (delay-discounting) that measures impulsivity, but the claim is general. To align with the sentence, the phenotype should be specific to the task.",," {""support_score"": null, ""decision"": ""revise"", ""phenotype_supported"": null, ""feature_supported"": ""functional connectivity"", ""relationship_supported"": ""associated_with"", ""direction_supported"": null, ""directness_supported"": null, ""overclaiming"": null, ""corrected_phenotype"": ""choice impulsivity (specific to delay-discounting task)"", ""corrected_feature_type"": null, ""rationale"": ""The sentence mentions a specific task (delay-discounting) that measures impulsivity, but the claim is general. To align with the sentence, the phenotype should be specific to the task.""}"
87,28189592,Dissociable frontostriatal white matter connectivity underlies reward and motor impulsivity.,2017,NeuroImage,impulsivity fMRI functional connectivity,unknown,structural connectivity,motor impulsivity,unknown,associated_with,unclear,,unclear,0.7,"We found a double dissociation such that individual differences in white matter connectivity between the ventral striatum and the ventromedial prefrontal cortex and dorsolateral prefrontal cortex was associated with reward impulsivity, as measured by delay discounting.",yes,,yes,yes,no,,,,,,,,,,mistral-7b-instruct-v0.3,1,revise,unclear,unclear,unclear,unclear,unclear,unclear,motor impulsivity or reward impulsivity,,,"The sentence mentions 'reward impulsivity' but the claim is for 'motor impulsivity'. To align with the claim, the corrected phenotype should be 'motor impulsivity or reward impulsivity' as the study does not specify which type of impulsivity is associated with the structural connectivity.",," {""support_score"": 1, ""decision"": ""revise"", ""phenotype_supported"": null, ""feature_supported"": ""structural connectivity"", ""relationship_supported"": ""associated_with"", ""direction_supported"": null, ""directness_supported"": null, ""overclaiming"": null, ""corrected_phenotype"": ""motor impulsivity or reward impulsivity"", ""corrected_feature_type"": null, ""rationale"": ""The sentence mentions 'reward impulsivity' but the claim is for 'motor impulsivity'. To align with the claim, the corrected phenotype should be 'motor impulsivity or reward impulsivity' as the study does not specify which type of impulsivity is associated with the structural connectivity.""}"
88,32035425,Ventromedial prefrontal value signals and functional connectivity during decision-making in suicidal behavior and impulsivity.,2020,Neuropsychopharmacology : official publication of the American College of Neuropsychopharmacology,impulsivity fMRI functional connectivity,unknown,functional connectivity,impulsivity (general),unknown,associated_with,unclear,,unclear,0.7,"Suicide is linked to impaired value-based decision-making and impulsivity, but whether these risk factors share neural underpinnings is unclear.",yes,,yes,yes,yes,,,,,,,,,,mistral-7b-instruct-v0.3,0,revise,unclear,unclear,unclear,unclear,unclear,unclear,impulsivity (specific to decision-making),functional connectivity during decision-making,,"The sentence mentions a link between suicide, impaired value-based decision-making, and impulsivity, but it does not specify that the impulsivity is related to decision-making. Additionally, the sentence does not directly state an association between the phenotype and the feature type, only that they may share neural underpinnings.",," {""support_score"": null, ""decision"": ""revise"", ""phenotype_supported"": null, ""feature_supported"": null, ""relationship_supported"": null, ""direction_supported"": null, ""directness_supported"": null, ""overclaiming"": null, ""corrected_phenotype"": ""impulsivity (specific to decision-making)"", ""corrected_feature_type"": ""functional connectivity during decision-making"", ""rationale"": ""The sentence mentions a link between suicide, impaired value-based decision-making, and impulsivity, but it does not specify that the impulsivity is related to decision-making. Additionally, the sentence does not directly state an association between the phenotype and the feature type, only that they may share neural underpinnings.""}"
89,27095357,Sex differences in impulsivity and brain morphometry in methamphetamine users.,2017,Brain structure & function,Barratt Impulsiveness Scale fMRI,unknown,unknown,impulsivity (general),unknown,associated_with,higher,unclear,unclear,0.8,"METH users had higher impulsivity scores, on both the Cognitive and Behavioral Factors from the BIS (p < 0.0001-0.0001).",yes,,yes,yes,yes,,,,,,,,,,mistral-7b-instruct-v0.3,2,keep,yes,yes,yes,yes,unclear,unclear,,,,"The sentence directly states that METH users had higher impulsivity scores, which aligns with the extracted claim's phenotype and direction.",," {""support_score"": 2, ""decision"": ""keep"", ""phenotype_supported"": ""yes"", ""feature_supported"": ""yes"", ""relationship_supported"": ""yes"", ""direction_supported"": ""yes"", ""directness_supported"": ""null"", ""overclaiming"": ""null"", ""corrected_phenotype"": null, ""corrected_feature_type"": null, ""corrected_direction"": null, ""rationale"": ""The sentence directly states that METH users had higher impulsivity scores, which aligns with the extracted claim's phenotype and direction.""}"
