record_id,pmid,title,year,journal,query,extracted_brain_system,extracted_feature_type,extracted_phenotype,extracted_diagnostic_context,extracted_relationship,extracted_direction,extracted_mechanism,extracted_directness,evidence_strength,supporting_sentence,schema_valid,schema_issues,citation_valid,sentence_present,sentence_anchored,semantic_support_score,phenotype_correct,feature_type_correct,relationship_correct,direction_correct,overclaiming_flag,hallucination_flag,review_decision,review_notes,verifier_model,verifier_support_score,verifier_decision,verifier_phenotype_supported,verifier_feature_supported,verifier_relationship_supported,verifier_direction_supported,verifier_directness_supported,verifier_overclaiming,verifier_corrected_phenotype,verifier_corrected_feature_type,verifier_corrected_direction,verifier_rationale,verifier_error,verifier_raw_response
2,27095357,Sex differences in impulsivity and brain morphometry in methamphetamine users.,2017,Brain structure & function,Barratt Impulsiveness Scale fMRI,unknown,BOLD variability,impulsivity (general),methamphetamine users,correlates_with,higher,,direct,0.85,"METH users had higher impulsivity scores, on both the Cognitive and Behavioral Factors from the BIS (p < 0.0001-0.0001).",yes,,yes,yes,yes,,,,,,,,,,qwen2.5-7b-instruct,1,revise,yes,no,yes,yes,no,yes,impulsivity (general),null,higher,"The sentence mentions impulsivity scores but does not specify the feature type. It also does not directly state a correlation with BOLD variability. The direction of the relationship is correct, but the directness is not supported as the sentence does not name the feature. Additionally, the sentence implies a group difference without explicitly stating a phenotype-feature association.",,"{
  ""support_score"": 1,
  ""decision"": ""revise"",
  ""phenotype_supported"": true,
  ""feature_supported"": false,
  ""relationship_supported"": true,
  ""direction_supported"": true,
  ""directness_supported"": false,
  ""overclaiming"": true,
  ""corrected_phenotype"": ""impulsivity (general)"",
  ""corrected_feature_type"": ""null"",
  ""corrected_direction"": ""higher"",
  ""rationale"": ""The sentence mentions impulsivity scores but does not specify the feature type. It also does not directly state a correlation with BOLD variability. The direction of the relationship is correct, but the directness is not supported as the sentence does not name the feature. Additionally, the sentence implies a group difference without explicitly stating a phenotype-feature association.""
}"
3,29034964,Hemispheric asymmetry of the frontolimbic cortex in young adults with borderline personality disorder.,2017,Acta psychiatrica Scandinavica,Barratt Impulsiveness Scale fMRI,unknown,unknown,nonplanning impulsivity,borderline personality disorder,correlates_with,higher,,direct,0.8,greater asymmetry of AI&ACC correlated with a higher score in attention subscale of Barratt Impulsiveness Scale.,yes,,yes,yes,yes,,,,,,,,,,qwen2.5-7b-instruct,1,revise,no,no,yes,yes,no,yes,attention impulsivity,anterior insula and anterior cingulate cortex (AI&ACC),higher,The sentence mentions a correlation but does not specify the exact brain region or feature type. It also implies a group difference rather than a direct phenotype-feature association.,,"{
  ""support_score"": 1,
  ""decision"": ""revise"",
  ""phenotype_supported"": false,
  ""feature_supported"": false,
  ""relationship_supported"": true,
  ""direction_supported"": true,
  ""directness_supported"": false,
  ""overclaiming"": true,
  ""corrected_phenotype"": ""attention impulsivity"",
  ""corrected_feature_type"": ""anterior insula and anterior cingulate cortex (AI&ACC)"",
  ""corrected_direction"": ""higher"",
  ""rationale"": ""The sentence mentions a correlation but does not specify the exact brain region or feature type. It also implies a group difference rather than a direct phenotype-feature association.""
}"
4,23770040,Resting-state beta and gamma activity in Internet addiction.,2013,International journal of psychophysiology : official journal of the International Organization of Psychophysiology,Barratt Impulsiveness Scale neuroimaging,unknown,BOLD variability,impulsivity (general),Internet addiction,correlates_with,lower,,direct,0.85,"The Internet addiction group showed lower absolute power on the beta band than did the control group (estimate = -3.370, p < 0.01).",yes,,yes,yes,no,,,,,,,,,,qwen2.5-7b-instruct,1,revise,no,yes,yes,no,no,yes,impulsivity (general),BOLD variability,lower,"The sentence supports BOLD variability as a feature and the direction of the relationship, but it does not directly mention impulsivity. The relationship is implied rather than explicitly stated, and the direction is not clearly aligned with the extracted claim.",,"{
  ""support_score"": 1,
  ""decision"": ""revise"",
  ""phenotype_supported"": false,
  ""feature_supported"": true,
  ""relationship_supported"": true,
  ""direction_supported"": false,
  ""directness_supported"": false,
  ""overclaiming"": true,
  ""corrected_phenotype"": ""impulsivity (general)"",
  ""corrected_feature_type"": ""BOLD variability"",
  ""corrected_direction"": ""lower"",
  ""rationale"": ""The sentence supports BOLD variability as a feature and the direction of the relationship, but it does not directly mention impulsivity. The relationship is implied rather than explicitly stated, and the direction is not clearly aligned with the extracted claim.""
}"
5,40297839,"Hippocampus Functional Connectivity, Impulsivity, and Subsequent Substance Use.",2025,Journal of cellular neuroscience,impulsivity resting-state fMRI functional connectivity,default mode network,functional connectivity,impulsivity (general),unknown,mediates,higher,,direct,0.85,"hippocampal rsFC was significantly associated with impulsivity, which, in turn, predicted higher substance use at follow-up.",yes,,yes,yes,yes,,,,,,,,,,qwen2.5-7b-instruct,1,revise,yes,yes,no,yes,no,yes,impulsivity (general),functional connectivity,higher,"The sentence supports the relationship between functional connectivity and impulsivity, but it does not directly state that functional connectivity mediates impulsivity. It also suggests a predictive relationship rather than a direct one, and it overclaims by predicting substance use, which is not part of the extracted claim.",,"{
  ""support_score"": 1,
  ""decision"": ""revise"",
  ""phenotype_supported"": true,
  ""feature_supported"": true,
  ""relationship_supported"": false,
  ""direction_supported"": true,
  ""directness_supported"": false,
  ""overclaiming"": true,
  ""corrected_phenotype"": ""impulsivity (general)"",
  ""corrected_feature_type"": ""functional connectivity"",
  ""corrected_direction"": ""higher"",
  ""rationale"": ""The sentence supports the relationship between functional connectivity and impulsivity, but it does not directly state that functional connectivity mediates impulsivity. It also suggests a predictive relationship rather than a direct one, and it overclaims by predicting substance use, which is not part of the extracted claim.""
}"
6,31073695,Binge drinking is associated with altered resting state functional connectivity of reward-salience and top down control networks.,2020,Brain imaging and behavior,impulsivity resting state functional connectivity,"salience/ventral attention network, frontoparietal/control network",functional connectivity,impulsivity (general),"binge drinking, light drinking",associated_with,higher,dysregulation of neurofunctional networks,direct,0.8,BDs demonstrated lower connectivity between the IFC and hippocampus which was associated with higher craving.,yes,,yes,yes,yes,,,,,,,,,,qwen2.5-7b-instruct,1,revise,no,yes,yes,no,no,yes,impulsivity (general),functional connectivity,lower,The sentence mentions a group difference in connectivity but does not directly link to impulsivity. It also does not specify the direction of the relationship as 'higher'. The directness is not supported as the sentence does not explicitly state that the connectivity change is due to binge drinking.,,"{
  ""support_score"": 1,
  ""decision"": ""revise"",
  ""phenotype_supported"": false,
  ""feature_supported"": true,
  ""relationship_supported"": true,
  ""direction_supported"": false,
  ""directness_supported"": false,
  ""overclaiming"": true,
  ""corrected_phenotype"": ""impulsivity (general)"",
  ""corrected_feature_type"": ""functional connectivity"",
  ""corrected_direction"": ""lower"",
  ""rationale"": ""The sentence mentions a group difference in connectivity but does not directly link to impulsivity. It also does not specify the direction of the relationship as 'higher'. The directness is not supported as the sentence does not explicitly state that the connectivity change is due to binge drinking.""
}"
7,30277562,The role of the dorsal striatum in choice impulsivity.,2019,Annals of the New York Academy of Sciences,impulsivity fMRI functional connectivity,unknown,unknown,impulsivity (general),unknown,unknown,unclear,,background,,,no,evidence_strength not a number,yes,no,unclear,,,,,,,,,,qwen2.5-7b-instruct,0,drop,no,no,no,no,no,yes,,,,"The sentence does not provide any specific information about a phenotype-feature relationship or direction. It only mentions the dorsal striatum's role in choice impulsivity, which is too general and does not directly support the structured claim.",,"{""support_score"": 0, ""decision"": ""drop"", ""phenotype_supported"": false, ""feature_supported"": false, ""relationship_supported"": false, ""direction_supported"": false, ""directness_supported"": false, ""overclaiming"": true, ""corrected_phenotype"": null, ""corrected_feature_type"": null, ""corrected_direction"": null, ""rationale"": ""The sentence does not provide any specific information about a phenotype-feature relationship or direction. It only mentions the dorsal striatum's role in choice impulsivity, which is too general and does not directly support the structured claim.""}"
8,27942448,Brain connectivity aberrations in anabolic-androgenic steroid users.,2017,NeuroImage. Clinical,impulsivity neuroimaging functional connectivity,default mode network,functional connectivity,impulsivity (general),unknown,associated_with,lower,,direct,0.8,"current users exhibited reduced functional connectivity between key nodes involved in emotional and cognitive regulation, in particular reduced connectivity between the amygdala and default-mode network (DMN) and between the dorsal attention network (DAN) and a frontal node encompassing the superior and inferior frontal gyri (SFG/IFG) and the anterior cingulate cortex (ACC), with further reductions as a function of dependency, lifetime exposure, and cycle state (on/off).",yes,,yes,yes,yes,,,,,,,,,,qwen2.5-7b-instruct,1,revise,no,yes,yes,no,no,yes,impulsivity (general),functional connectivity,lower,The sentence mentions reduced functional connectivity but does not directly link it to impulsivity. It also does not specify the exact direction or directness of the relationship.,,"{
    ""support_score"": 1,
    ""decision"": ""revise"",
    ""phenotype_supported"": false,
    ""feature_supported"": true,
    ""relationship_supported"": true,
    ""direction_supported"": false,
    ""directness_supported"": false,
    ""overclaiming"": true,
    ""corrected_phenotype"": ""impulsivity (general)"",
    ""corrected_feature_type"": ""functional connectivity"",
    ""corrected_direction"": ""lower"",
    ""rationale"": ""The sentence mentions reduced functional connectivity but does not directly link it to impulsivity. It also does not specify the exact direction or directness of the relationship.""
}"
9,29946511,Abnormal cortical gyrification in criminal psychopathy.,2018,NeuroImage. Clinical,trait impulsivity functional connectivity,unknown,BOLD variability,impulsivity (general),psychopathy,associated_with,lower,,indirect,0.7,PCL-R scores were negatively associated with LGI measures within the right hemisphere in the midcingulate cortex (MCC) and adjacent regions of the superior frontal gyrus as well as lateral superior parietal cortex.,yes,,yes,yes,yes,,,,,,,,,,qwen2.5-7b-instruct,0,drop,no,no,no,no,no,yes,,,,"The sentence discusses PCL-R scores (a measure of psychopathy) being negatively associated with LGI measures in specific brain regions, which does not directly support an association between impulsivity and BOLD variability. It also does not specify the exact brain system involved.",,"{
  ""support_score"": 0,
  ""decision"": ""drop"",
  ""phenotype_supported"": false,
  ""feature_supported"": false,
  ""relationship_supported"": false,
  ""direction_supported"": false,
  ""directness_supported"": false,
  ""overclaiming"": true,
  ""corrected_phenotype"": null,
  ""corrected_feature_type"": null,
  ""corrected_direction"": null,
  ""rationale"": ""The sentence discusses PCL-R scores (a measure of psychopathy) being negatively associated with LGI measures in specific brain regions, which does not directly support an association between impulsivity and BOLD variability. It also does not specify the exact brain system involved.""
}"
10,25928822,Altered resting-state frontoparietal control network in children with attention-deficit/hyperactivity disorder.,2015,Journal of the International Neuropsychological Society : JINS,attentional impulsivity resting-state fMRI,frontoparietal/control network,functional connectivity,attentional impulsivity,children with attention-deficit/hyperactivity disorder,associated_with,unclear,,direct,0.8,"Furthermore, this aberrant connectivity of the frontoparietal control network in ADHD was associated with symptoms of impulsivity and opposition-defiance, as well as impaired response inhibition and attentional control.",yes,,yes,yes,yes,,,,,,,,,,qwen2.5-7b-instruct,1,revise,yes,yes,yes,no,no,yes,attentional impulsivity,functional connectivity,unclear,"The sentence mentions symptoms of impulsivity and opposition-defiance, which are related to attentional impulsivity, and the frontoparietal control network, which is the feature. However, it does not directly state the association between the frontoparietal control network and attentional impulsivity. The direction of the relationship is also unclear.",,"{
  ""support_score"": 1,
  ""decision"": ""revise"",
  ""phenotype_supported"": true,
  ""feature_supported"": true,
  ""relationship_supported"": true,
  ""direction_supported"": false,
  ""directness_supported"": false,
  ""overclaiming"": true,
  ""corrected_phenotype"": ""attentional impulsivity"",
  ""corrected_feature_type"": ""functional connectivity"",
  ""corrected_direction"": ""unclear"",
  ""rationale"": ""The sentence mentions symptoms of impulsivity and opposition-defiance, which are related to attentional impulsivity, and the frontoparietal control network, which is the feature. However, it does not directly state the association between the frontoparietal control network and attentional impulsivity. The direction of the relationship is also unclear.""
}"
11,39339712,Investigating the Impact of Nutrition and Oxidative Stress on Attention Deficit Hyperactivity Disorder.,2024,Nutrients,attentional impulsivity functional connectivity,unknown,functional connectivity,attentional impulsivity,ADHD,associated_with,unclear,,background,,,no,evidence_strength not a number,yes,no,unclear,,,,,,,,,,qwen2.5-7b-instruct,0,drop,no,no,no,no,no,yes,,,,The sentence does not provide any specific information about the relationship between attentional impulsivity and functional connectivity in the context of ADHD. It is too general and does not support the structured claim.,,"{
  ""support_score"": 0,
  ""decision"": ""drop"",
  ""phenotype_supported"": false,
  ""feature_supported"": false,
  ""relationship_supported"": false,
  ""direction_supported"": false,
  ""directness_supported"": false,
  ""overclaiming"": true,
  ""corrected_phenotype"": null,
  ""corrected_feature_type"": null,
  ""corrected_direction"": null,
  ""rationale"": ""The sentence does not provide any specific information about the relationship between attentional impulsivity and functional connectivity in the context of ADHD. It is too general and does not support the structured claim.""
}"
12,41932505,Intrinsic functional connectivity alterations in medication-naïve children with combined and inattentive ADHD types: Evidence from cortical surface-based analysis.,2026,Journal of affective disorders,motor impulsivity resting-state fMRI,default mode network,functional connectivity,nonplanning impulsivity,"ADHD-C, ADHD-I, HCs",correlates_with,higher,,direct,0.8,The hypo-connectivity linking the DMN (Default-PFC7_L) and SMN (SomMot27_L) was correlated with both higher SNAP-IV Hyperactivity/Impulsivity and Total scores.,yes,,yes,yes,yes,,,,,,,,,,qwen2.5-7b-instruct,1,revise,unclear,unclear,unclear,no,no,yes,nonplanning impulsivity,functional connectivity,higher,The sentence mentions a correlation but does not specify the exact direction of the relationship and does not name the brain system. It also overclaims by mentioning specific scores rather than the general phenotype.,,"{
  ""support_score"": 1,
  ""decision"": ""revise"",
  ""phenotype_supported"": ""SNAP-IV Hyperactivity/Impulsivity and Total scores"",
  ""feature_supported"": ""hypo-connectivity linking the DMN (Default-PFC7_L) and SMN (SomMot27_L)"",
  ""relationship_supported"": ""correlates_with"",
  ""direction_supported"": false,
  ""directness_supported"": false,
  ""overclaiming"": true,
  ""corrected_phenotype"": ""nonplanning impulsivity"",
  ""corrected_feature_type"": ""functional connectivity"",
  ""corrected_direction"": ""higher"",
  ""rationale"": ""The sentence mentions a correlation but does not specify the exact direction of the relationship and does not name the brain system. It also overclaims by mentioning specific scores rather than the general phenotype.""
}"
1,39756804,Altered Functional Connectivity of Prefrontal Cortex-Related Circuitry and Trait Impulsivity in Patients With Bipolar Disorder and History of Suicide Attempts.,2025,Acta psychiatrica Scandinavica,Barratt Impulsiveness Scale resting-state fMRI,unknown,functional connectivity,impulsivity (general),Bipolar Disorder,associated_with,higher,,direct,0.85,BDSA had higher trait impulsivity than BDNS and the controls.,yes,,yes,yes,yes,,,,,,,,,,qwen2.5-7b-instruct,1,revise,yes,no,yes,yes,no,yes,trait impulsivity,unknown,higher,The sentence mentions a group difference in impulsivity but does not specify the functional connectivity or any brain-related feature. It also does not directly state the relationship between impulsivity and functional connectivity.,,"{
  ""support_score"": 1,
  ""decision"": ""revise"",
  ""phenotype_supported"": true,
  ""feature_supported"": false,
  ""relationship_supported"": true,
  ""direction_supported"": true,
  ""directness_supported"": false,
  ""overclaiming"": true,
  ""corrected_phenotype"": ""trait impulsivity"",
  ""corrected_feature_type"": ""unknown"",
  ""corrected_direction"": ""higher"",
  ""rationale"": ""The sentence mentions a group difference in impulsivity but does not specify the functional connectivity or any brain-related feature. It also does not directly state the relationship between impulsivity and functional connectivity.""
}"
2,27743376,Cortical folding patterns are associated with impulsivity in healthy young adults.,2017,Brain imaging and behavior,Barratt Impulsiveness Scale fMRI,unknown,BOLD variability,impulsivity (general),unknown,associated_with,higher,,direct,0.85,Total and attention scores were positively correlated with cortical folding in several distinct areas: ... (each p < 0.05 CWP corr.).,yes,,yes,yes,no,,,,,,,,,,qwen2.5-7b-instruct,0,drop,no,no,no,no,no,yes,,,,The sentence discusses correlations with cortical folding but does not specify impulsivity or BOLD variability. It also does not directly state that higher impulsivity is associated with higher BOLD variability.,,"{
  ""support_score"": 0,
  ""decision"": ""drop"",
  ""phenotype_supported"": false,
  ""feature_supported"": false,
  ""relationship_supported"": false,
  ""direction_supported"": false,
  ""directness_supported"": false,
  ""overclaiming"": true,
  ""corrected_phenotype"": null,
  ""corrected_feature_type"": null,
  ""corrected_direction"": null,
  ""rationale"": ""The sentence discusses correlations with cortical folding but does not specify impulsivity or BOLD variability. It also does not directly state that higher impulsivity is associated with higher BOLD variability.""
}"
3,30504061,Relationship between quality of life in young adults and impulsivity/compulsivity✰.,2019,Psychiatry research,Barratt Impulsiveness Scale neuroimaging,unknown,unknown,impulsivity (general),unknown,associated_with,lower,,background,0.8,Worse quality of life was also significantly explained by higher impulsiveness on the Barratt scale,yes,,yes,yes,yes,,,,,,,,,,qwen2.5-7b-instruct,1,revise,yes,no,yes,no,no,yes,impulsivity (general),behavioral trait,higher,"The sentence mentions a group difference in impulsiveness but does not directly state an association with quality of life. The direction is opposite to the claim, and the feature type is not specified.",,"{
  ""support_score"": 1,
  ""decision"": ""revise"",
  ""phenotype_supported"": true,
  ""feature_supported"": false,
  ""relationship_supported"": true,
  ""direction_supported"": false,
  ""directness_supported"": false,
  ""overclaiming"": true,
  ""corrected_phenotype"": ""impulsivity (general)"",
  ""corrected_feature_type"": ""behavioral trait"",
  ""corrected_direction"": ""higher"",
  ""rationale"": ""The sentence mentions a group difference in impulsiveness but does not directly state an association with quality of life. The direction is opposite to the claim, and the feature type is not specified.""
}"
4,22749228,Behavioral and cognitive impulsivity in obsessive-compulsive disorder and eating disorders.,2012,Psychiatry research,Barratt Impulsiveness Scale neuroimaging,unknown,unknown,impulsivity (general),obsessive-compulsive disorder and eating disorders,associated_with,higher,,indirect,0.8,"Compared to controls, both clinical groups reported higher levels of impulsivity on the BIS-11",yes,,yes,yes,yes,,,,,,,,,,qwen2.5-7b-instruct,2,keep,yes,no,yes,yes,no,no,impulsivity (general),behavioral,higher,"The sentence clearly states that both clinical groups reported higher levels of impulsivity compared to controls, supporting the relationship and direction. However, the feature type is not specified and the directness is marked as indirect.",,"{
  ""support_score"": 2,
  ""decision"": ""keep"",
  ""phenotype_supported"": true,
  ""feature_supported"": false,
  ""relationship_supported"": true,
  ""direction_supported"": true,
  ""directness_supported"": false,
  ""overclaiming"": false,
  ""corrected_phenotype"": ""impulsivity (general)"",
  ""corrected_feature_type"": ""behavioral"",
  ""corrected_direction"": ""higher"",
  ""rationale"": ""The sentence clearly states that both clinical groups reported higher levels of impulsivity compared to controls, supporting the relationship and direction. However, the feature type is not specified and the directness is marked as indirect.""
}"
5,25899520,Altered resting-state functional connectivity of the insula in young adults with Internet gaming disorder.,2016,Addiction biology,impulsivity resting-state fMRI functional connectivity,unknown,functional connectivity,impulsivity (general),Internet gaming disorder,associated_with,higher,,direct,0.85,"Furthermore, IGD severity was positively associated with connectivity between the anterior insula and angular gyrus, and STG, and with connectivity between the posterior insula and STG.",yes,,yes,yes,yes,,,,,,,,,,qwen2.5-7b-instruct,1,revise,no,yes,yes,yes,no,yes,impulsivity (general),functional connectivity,higher,The sentence mentions connectivity differences but does not directly state that impulsivity is associated with these changes. It also does not specify the exact connectivity measures used.,,"{
    ""support_score"": 1,
    ""decision"": ""revise"",
    ""phenotype_supported"": false,
    ""feature_supported"": true,
    ""relationship_supported"": true,
    ""direction_supported"": true,
    ""directness_supported"": false,
    ""overclaiming"": true,
    ""corrected_phenotype"": ""impulsivity (general)"",
    ""corrected_feature_type"": ""functional connectivity"",
    ""corrected_direction"": ""higher"",
    ""rationale"": ""The sentence mentions connectivity differences but does not directly state that impulsivity is associated with these changes. It also does not specify the exact connectivity measures used.""
}"
6,42146757,Resting-State Functional Connectivity Alterations in Pediatric Survivors of Severe COVID-19: An Exploratory Case-Control Study.,2026,Sage open pediatrics,impulsivity resting state functional connectivity,unknown,functional connectivity,impulsivity (general),severe COVID-19,correlates_with,unclear,,indirect,0.5,"In an exploratory subset (8 post-COVID, 12 controls), 50% of post-COVID children had abnormally low Timeliness and 25% low Impulsivity MOXO-d-CPT z-scores, whereas no controls were abnormal.",yes,,yes,yes,yes,,,,,,,,,,qwen2.5-7b-instruct,0,drop,no,no,no,no,no,yes,,,,The sentence does not provide a clear association between functional connectivity and impulsivity. It also mentions a group difference without directly linking it to the phenotype-feature relationship.,,"{
  ""support_score"": 0,
  ""decision"": ""drop"",
  ""phenotype_supported"": false,
  ""feature_supported"": false,
  ""relationship_supported"": false,
  ""direction_supported"": false,
  ""directness_supported"": false,
  ""overclaiming"": true,
  ""corrected_phenotype"": null,
  ""corrected_feature_type"": null,
  ""corrected_direction"": null,
  ""rationale"": ""The sentence does not provide a clear association between functional connectivity and impulsivity. It also mentions a group difference without directly linking it to the phenotype-feature relationship.""
}"
7,35007715,Risk-taking in humans and the medial orbitofrontal cortex reward system.,2022,NeuroImage,impulsivity fMRI functional connectivity,"medial orbitofrontal cortex, ventromedial prefrontal cortex, parahippocampal areas, anterior cingulate cortex",functional connectivity,impulsivity (general),unknown,associated_with,higher,"higher connectivity with the anterior cingulate cortex, providing a route for these reward-related regions to have a greater influence on action in risk-taking individuals",direct,0.9,"Functional connectivities of the medial orbitofrontal cortex, ventromedial prefrontal cortex (VMPFC), and the parahippocampal areas were significantly higher in the risk-taking group (p < 0.001, FDR corrected).",yes,,yes,yes,yes,,,,,,,,,,qwen2.5-7b-instruct,1,revise,unclear,unclear,unclear,no,no,yes,risk-taking,functional connectivity,higher,"The sentence mentions a group difference (risk-taking) and a feature (functional connectivity), but it does not explicitly state that the functional connectivity is associated with impulsivity (general). Additionally, the direction and directness are not clearly supported.",,"{
  ""support_score"": 1,
  ""decision"": ""revise"",
  ""phenotype_supported"": ""risk-taking"",
  ""feature_supported"": ""functional connectivity"",
  ""relationship_supported"": ""associated_with"",
  ""direction_supported"": false,
  ""directness_supported"": false,
  ""overclaiming"": true,
  ""corrected_phenotype"": ""risk-taking"",
  ""corrected_feature_type"": ""functional connectivity"",
  ""corrected_direction"": ""higher"",
  ""rationale"": ""The sentence mentions a group difference (risk-taking) and a feature (functional connectivity), but it does not explicitly state that the functional connectivity is associated with impulsivity (general). Additionally, the direction and directness are not clearly supported.""
}"
8,37209127,Reduced loss aversion in value-based decision-making and edge-centric functional connectivity in patients with internet gaming disorder.,2023,Journal of behavioral addictions,impulsivity neuroimaging functional connectivity,unknown,functional connectivity,unknown,internet gaming disorder,correlates_with,lower,negatively correlated with the promoted bottom-to-up neuromodulation from the right hippocampus to the left IFG,direct,0.85,This relationship was suppressed by response consistency3 in PIGD.,yes,,yes,yes,yes,,,,,,,,,,qwen2.5-7b-instruct,0,drop,no,no,no,no,no,yes,,,,"The evidence sentence does not provide any information about a phenotype-feature relationship, direction, or directness. It only mentions that the relationship was suppressed by response consistency in PIGD, which is not aligned with the extracted claim.",,"{
  ""support_score"": 0,
  ""decision"": ""drop"",
  ""phenotype_supported"": false,
  ""feature_supported"": false,
  ""relationship_supported"": false,
  ""direction_supported"": false,
  ""directness_supported"": false,
  ""overclaiming"": true,
  ""corrected_phenotype"": null,
  ""corrected_feature_type"": null,
  ""corrected_direction"": null,
  ""rationale"": ""The evidence sentence does not provide any information about a phenotype-feature relationship, direction, or directness. It only mentions that the relationship was suppressed by response consistency in PIGD, which is not aligned with the extracted claim.""
}"
9,40168432,Protocol for a Randomized Controlled Trial to Enhance Executive Function via Brief Mindfulness Training in Individuals with Internet Gaming Disorder.,2025,PloS one,trait impulsivity functional connectivity,unknown,functional connectivity,impulsivity (general),Internet Gaming Disorder,associated_with,unclear,,indirect,0.5,,yes,,yes,no,unclear,,,,,,,,,,qwen2.5-7b-instruct,0,drop,no,no,no,no,no,yes,,,,"The evidence sentence does not provide any specific information about impulsivity or functional connectivity in the context of Internet Gaming Disorder. It also does not establish a clear relationship between the two, making it an overclaim.",,"{""support_score"": 0, ""decision"": ""drop"", ""phenotype_supported"": false, ""feature_supported"": false, ""relationship_supported"": false, ""direction_supported"": false, ""directness_supported"": false, ""overclaiming"": true, ""corrected_phenotype"": null, ""corrected_feature_type"": null, ""corrected_direction"": null, ""rationale"": ""The evidence sentence does not provide any specific information about impulsivity or functional connectivity in the context of Internet Gaming Disorder. It also does not establish a clear relationship between the two, making it an overclaim.""}"
10,39592983,Abnormal stability of dynamic functional architecture in drug-naïve children with attention-deficit/hyperactivity disorder.,2024,BMC psychiatry,attentional impulsivity resting-state fMRI,"default mode network, salience/ventral attention network",dynamic connectivity,attentional impulsivity,drug-naïve children with ADHD,correlates_with,unclear,,direct,0.7,This preliminary study provides novel insight into the dynamic brain functional networks in ADHD.,yes,,yes,yes,yes,,,,,,,,,,qwen2.5-7b-instruct,0,drop,no,no,no,no,no,yes,,,,"The evidence sentence does not provide specific information about the dynamic connectivity of the default mode network or salience/ventral attention network in relation to attentional impulsivity. It only mentions a preliminary study on dynamic brain functional networks in ADHD, which is too broad and does not support the specific claim.",,"{
  ""support_score"": 0,
  ""decision"": ""drop"",
  ""phenotype_supported"": false,
  ""feature_supported"": false,
  ""relationship_supported"": false,
  ""direction_supported"": false,
  ""directness_supported"": false,
  ""overclaiming"": true,
  ""corrected_phenotype"": null,
  ""corrected_feature_type"": null,
  ""corrected_direction"": null,
  ""rationale"": ""The evidence sentence does not provide specific information about the dynamic connectivity of the default mode network or salience/ventral attention network in relation to attentional impulsivity. It only mentions a preliminary study on dynamic brain functional networks in ADHD, which is too broad and does not support the specific claim.""
}"
11,10570690,What is attention-deficit/hyperactivity disorder?,1999,Pediatric clinics of North America,attentional impulsivity functional connectivity,unknown,unknown,attentional impulsivity,unknown,unknown,unclear,,background,,,no,evidence_strength not a number,yes,no,unclear,,,,,,,,,,qwen2.5-7b-instruct,0,drop,no,no,no,no,no,yes,,,,The sentence does not provide any specific information about a phenotype-feature association or direction. It also mentions a group difference (attention-deficit/hyperactivity disorder) without providing a clear relationship between a phenotype and a feature.,,"{""support_score"": 0, ""decision"": ""drop"", ""phenotype_supported"": false, ""feature_supported"": false, ""relationship_supported"": false, ""direction_supported"": false, ""directness_supported"": false, ""overclaiming"": true, ""corrected_phenotype"": null, ""corrected_feature_type"": null, ""corrected_direction"": null, ""rationale"": ""The sentence does not provide any specific information about a phenotype-feature association or direction. It also mentions a group difference (attention-deficit/hyperactivity disorder) without providing a clear relationship between a phenotype and a feature.""}"
12,40260305,Effective connectivity analysis of response inhibition functional network.,2025,Frontiers in neuroscience,motor impulsivity functional connectivity,"salience/ventral attention network, frontoparietal/control network, ventral default mode network, somatomotor network",dynamic connectivity,nonplanning impulsivity,unknown,correlates_with,unclear,,direct,0.8,"Finally, correlation analyses between self-reported impulsivity levels and causal network interactions revealed that highly impulsive individuals require greater interhemispheric integration between the right and left ECNs for effective inhibition, as well as a causal excitatory modulation from the right executive control network (rECN) to the vDMN.",yes,,yes,yes,yes,,,,,,,,,,qwen2.5-7b-instruct,1,revise,yes,yes,yes,no,no,no,nonplanning impulsivity,"interhemispheric integration, causal excitatory modulation",unclear,"The sentence mentions a correlation with self-reported impulsivity levels, which aligns with the phenotype. It also discusses interhemispheric integration and causal excitatory modulation, which aligns with the feature type. However, the direction and directness are not explicitly stated.",,"{
    ""support_score"": 1,
    ""decision"": ""revise"",
    ""phenotype_supported"": true,
    ""feature_supported"": true,
    ""relationship_supported"": true,
    ""direction_supported"": false,
    ""directness_supported"": false,
    ""overclaiming"": false,
    ""corrected_phenotype"": ""nonplanning impulsivity"",
    ""corrected_feature_type"": ""interhemispheric integration, causal excitatory modulation"",
    ""corrected_direction"": ""unclear"",
    ""rationale"": ""The sentence mentions a correlation with self-reported impulsivity levels, which aligns with the phenotype. It also discusses interhemispheric integration and causal excitatory modulation, which aligns with the feature type. However, the direction and directness are not explicitly stated.""
}"
