record_id,pmid,title,year,journal,query,extracted_brain_system,extracted_feature_type,extracted_phenotype,extracted_diagnostic_context,extracted_relationship,extracted_direction,extracted_mechanism,extracted_directness,evidence_strength,supporting_sentence,schema_valid,schema_issues,citation_valid,sentence_present,sentence_anchored,semantic_support_score,phenotype_correct,feature_type_correct,relationship_correct,direction_correct,overclaiming_flag,hallucination_flag,review_decision,review_notes,verifier_model,verifier_support_score,verifier_decision,verifier_phenotype_supported,verifier_feature_supported,verifier_relationship_supported,verifier_direction_supported,verifier_directness_supported,verifier_overclaiming,verifier_corrected_phenotype,verifier_corrected_feature_type,verifier_corrected_direction,verifier_rationale,verifier_error,verifier_raw_response
64,32121585,"Random Forest Classification of Alcohol Use Disorder Using EEG Source Functional Connectivity, Neuropsychological Functioning, and Impulsivity Measures.",2020,"Behavioral sciences (Basel, Switzerland)",nonplanning impulsivity functional connectivity,Default mode network (DMN),functional connectivity,unknown,Individuals with alcohol use disorder (AUD) were compared to unaffected controls (CTL),Contributes to,unclear,"Hyperconnectivity, hypoconnectivity",indirect,80% classification accuracy,"The random forest model achieved a classification accuracy of 80% and identified all four impulsivity scores (motor, non-planning, attentional, and total) as significantly contributing to classifying individuals as either AUD or CTL.",no,evidence_strength not a number,yes,yes,no,,,,,,,,,,mistral-7b-instruct-v0.3,0,revise,unclear,unclear,unclear,unclear,unclear,unclear,Alcohol use disorder (AUD),,,"The sentence mentions the functional connectivity (EEG source) as a significant contributor to classifying individuals as either AUD or CTL, but it does not specify which brain system or network is involved. To support the claim, it would be necessary to find evidence that directly links the Default mode network (DMN) hyperconnectivity or hypoconnectivity to alcohol use disorder.",," {""support_score"": null, ""decision"": ""revise"", ""phenotype_supported"": null, ""feature_supported"": ""functional connectivity"", ""relationship_supported"": ""Contributes to"", ""direction_supported"": null, ""directness_supported"": null, ""overclaiming"": null, ""corrected_phenotype"": ""Alcohol use disorder (AUD)"", ""corrected_feature_type"": null, ""corrected_direction"": null, ""rationale"": ""The sentence mentions the functional connectivity (EEG source) as a significant contributor to classifying individuals as either AUD or CTL, but it does not specify which brain system or network is involved. To support the claim, it would be necessary to find evidence that directly links the Default mode network (DMN) hyperconnectivity or hypoconnectivity to alcohol use disorder.""}"
65,31284029,Genetic contribution to the phenotypic correlation between trait impulsivity and resting-state functional connectivity of the amygdala and its subregions.,2019,NeuroImage,impulsivity resting-state fMRI functional connectivity,"Amygdala, Dorsolateral Prefrontal Cortex (DLPFC), Inferior Frontal Gyrus, Dorsal Anterior Cingulate Cortex, Anterior Insula",functional connectivity,impulsivity (general),,Positively correlated,unclear,,unclear,,Trait impulsivity was positively correlated with the rsFC between the left full amygdala and the right dorsolateral prefrontal cortex (DLPFC).,no,evidence_strength not a number,yes,yes,no,,,,,,,,,,mistral-7b-instruct-v0.3,2,keep,unclear,unclear,unclear,yes,yes,unclear,,,,"The sentence directly states that trait impulsivity is positively correlated with the functional connectivity between the left full amygdala and the right dorsolateral prefrontal cortex (DLPFC), which aligns with the extracted claim.",," {""support_score"": 2, ""decision"": ""keep"", ""phenotype_supported"": ""impulsivity (general)"", ""feature_supported"": ""functional connectivity"", ""relationship_supported"": ""Positively correlated"", ""direction_supported"": true, ""directness_supported"": true, ""overclaiming"": null, ""corrected_phenotype"": null, ""corrected_feature_type"": null, ""corrected_direction"": null, ""rationale"": ""The sentence directly states that trait impulsivity is positively correlated with the functional connectivity between the left full amygdala and the right dorsolateral prefrontal cortex (DLPFC), which aligns with the extracted claim.""}"
66,41932505,Intrinsic functional connectivity alterations in medication-naïve children with combined and inattentive ADHD types: Evidence from cortical surface-based analysis.,2026,Journal of affective disorders,motor impulsivity resting-state fMRI,somatosensory-motor (SMN),functional connectivity,unknown,medication-naïve children with combined (ADHD-C) subtype,exhibited,higher,weaker intra-SMN and SMN-DMN connectivity,unclear,,ADHD-C patients demonstrated significantly weaker intra-SMN and SMN-DMN connectivity than the ADHD-I group.,no,evidence_strength not a number,yes,yes,yes,,,,,,,,,,mistral-7b-instruct-v0.3,1,revise,unclear,unclear,unclear,unclear,unclear,unclear,medication-naïve children with combined (ADHD-C) subtype,,higher,"The sentence supports the feature and relationship, but it does not explicitly state that the ADHD-C subtype exhibits higher functional connectivity. Instead, it shows weaker connectivity compared to the ADHD-I group. To align with the claim, the direction should be revised to 'higher' in the context of weaker connectivity in the ADHD-I group.",," {""support_score"": 1, ""decision"": ""revise"", ""phenotype_supported"": null, ""feature_supported"": ""functional connectivity"", ""relationship_supported"": ""demonstrated weaker"", ""direction_supported"": null, ""directness_supported"": null, ""overclaiming"": null, ""corrected_phenotype"": ""medication-naïve children with combined (ADHD-C) subtype"", ""corrected_direction"": ""higher"", ""rationale"": ""The sentence supports the feature and relationship, but it does not explicitly state that the ADHD-C subtype exhibits higher functional connectivity. Instead, it shows weaker connectivity compared to the ADHD-I group. To align with the claim, the direction should be revised to 'higher' in the context of weaker connectivity in the ADHD-I group.""}"
67,35007715,Risk-taking in humans and the medial orbitofrontal cortex reward system.,2022,NeuroImage,impulsivity fMRI functional connectivity,"['medial orbitofrontal cortex', 'ventromedial prefrontal cortex (VMPFC)', 'parahippocampal areas', 'anterior cingulate cortex']",functional connectivity,impulsivity (general),,associated with,unclear,greater influence on action,unclear,,"Functional connectivities of the medial orbitofrontal cortex, ventromedial prefrontal cortex (VMPFC), and the parahippocampal areas were significantly higher in the risk-taking group (p < 0.001, FDR corrected).",no,evidence_strength not a number,yes,yes,yes,,,,,,,,,,mistral-7b-instruct-v0.3,2,keep,unclear,unclear,unclear,unclear,unclear,unclear,impulsivity (general),,,"The sentence directly states that the functional connectivities of the specified brain regions are significantly higher in the risk-taking group, which aligns with the claim that impulsivity (general) is associated with these functional connectivities.",," {""support_score"": 2, ""decision"": ""keep"", ""phenotype_supported"": null, ""feature_supported"": ""functional connectivity"", ""relationship_supported"": ""associated with"", ""direction_supported"": null, ""directness_supported"": null, ""overclaiming"": null, ""corrected_phenotype"": ""impulsivity (general)"", ""corrected_feature_type"": null, ""corrected_direction"": null, ""rationale"": ""The sentence directly states that the functional connectivities of the specified brain regions are significantly higher in the risk-taking group, which aligns with the claim that impulsivity (general) is associated with these functional connectivities.""}"
68,40630648,Identifying a Biological Signature of Trauma-Related Neurodegeneration Following Repeated Traumatic Brain Injuries Compared with Healthy Controls.,2025,Neurotrauma reports,Barratt Impulsiveness Scale fMRI,,unknown,unknown,,,unclear,,unclear,,"Surveys included the Neurobehavioral Symptom Inventory (NSI), Insomnia Severity Index (ISI), Epworth Sleepiness Severity (ESS), PTSD Checklist for DSM-5 (PCL-5), Brief Symptom Inventory-18 (BSI-18), Satisfaction with Life Scale (SWLS), Barratt Impulsivity Scale (BIS), and Buss Perry Aggression Questionnaire (BPAQ).",no,evidence_strength not a number,yes,yes,yes,,,,,,,,,,mistral-7b-instruct-v0.3,0,drop,unclear,unclear,unclear,unclear,unclear,unclear,,,,"The sentence does not provide any evidence related to the structured claim. It only lists various surveys used in the study, but none of them directly relate to a specific phenotype, feature, relationship, direction, or directness.",," {""support_score"": null, ""decision"": ""drop"", ""phenotype_supported"": null, ""feature_supported"": null, ""relationship_supported"": null, ""direction_supported"": null, ""directness_supported"": null, ""overclaiming"": null, ""corrected_phenotype"": null, ""corrected_feature_type"": null, ""corrected_direction"": null, ""rationale"": ""The sentence does not provide any evidence related to the structured claim. It only lists various surveys used in the study, but none of them directly relate to a specific phenotype, feature, relationship, direction, or directness.""}"
69,40193128,Subthalamic Deep Brain Stimulation: Mapping Non-Motor Outcomes to Structural Connections.,2025,Human brain mapping,impulsivity neuroimaging functional connectivity,Subthalamic nucleus,unknown,motor impulsivity,Parkinson's Disease,Associated with,unclear,Deep Brain Stimulation,indirect,,Each component was associated with the stimulation of spatially segregated fiber bundles connecting regions of the frontal cortex with the subthalamic nucleus.,no,evidence_strength not a number,yes,yes,yes,,,,,,,,,,mistral-7b-instruct-v0.3,0,drop,unclear,unclear,unclear,unclear,unclear,unclear,,,,"The sentence does not mention motor impulsivity, a specific phenotype. It only discusses the association between stimulation of fiber bundles and regions of the frontal cortex with the subthalamic nucleus, which is not directly related to the extracted claim.",," {""support_score"": 0, ""decision"": ""drop"", ""phenotype_supported"": null, ""feature_supported"": null, ""relationship_supported"": null, ""direction_supported"": null, ""directness_supported"": null, ""overclaiming"": null, ""corrected_phenotype"": null, ""corrected_feature_type"": null, ""corrected_direction"": null, ""rationale"": ""The sentence does not mention motor impulsivity, a specific phenotype. It only discusses the association between stimulation of fiber bundles and regions of the frontal cortex with the subthalamic nucleus, which is not directly related to the extracted claim.""}"
70,32987241,Intrinsic functional connectivity of the default mode and cognitive control networks relate to change in behavioral performance over two years.,2020,Cortex; a journal devoted to the study of the nervous system and behavior,impulsivity fMRI functional connectivity,"['Default Mode Network (DMN)', 'Cognitive Control Network (CCN)']",functional connectivity,unknown,,['Associated with'],unclear,,unclear,,Decreased connectivity between posterior parietal CCN and DMN nodes and decreased connectivity between left and right dorsolateral prefrontal nodes was associated with increased cognitive performance.,no,evidence_strength not a number,yes,yes,no,,,,,,,,,,mistral-7b-instruct-v0.3,2,keep,unclear,unclear,unclear,yes,yes,unclear,,,,"The sentence clearly states a decrease in functional connectivity between specific nodes of the Default Mode Network (DMN) and Cognitive Control Network (CCN), and between left and right dorsolateral prefrontal nodes, which is associated with an increase in cognitive performance. This supports the claim of an association between the specified brain systems (DMN and CCN) and a phenotype related to cognitive performance.",," {""support_score"": 2, ""decision"": ""keep"", ""phenotype_supported"": null, ""feature_supported"": ""functional connectivity"", ""relationship_supported"": ""Associated with"", ""direction_supported"": true, ""directness_supported"": true, ""overclaiming"": null, ""corrected_phenotype"": null, ""corrected_feature_type"": null, ""corrected_direction"": null, ""rationale"": ""The sentence clearly states a decrease in functional connectivity between specific nodes of the Default Mode Network (DMN) and Cognitive Control Network (CCN), and between left and right dorsolateral prefrontal nodes, which is associated with an increase in cognitive performance. This supports the claim of an association between the specified brain systems (DMN and CCN) and a phenotype related to cognitive performance.""}"
71,26830141,Midbrain functional connectivity and ventral striatal dopamine D2-type receptors: link to impulsivity in methamphetamine users.,2016,Molecular psychiatry,Barratt Impulsiveness Scale resting-state fMRI,mesocorticolimbic,unknown,impulsivity (general),methamphetamine-dependent individuals,affect,unclear,negative relationship between ventral striatal D2-type receptor availability and RSFC,unclear,,"Methamphetamine-dependent users exhibited a positive relationship of midbrain RSFC to the left ventral striatum with cognitive impulsivity, whereas a negative relationship was observed in healthy controls.",no,evidence_strength not a number,yes,yes,yes,,,,,,,,,,mistral-7b-instruct-v0.3,2,keep,unclear,unclear,unclear,yes,yes,unclear,,,,"The sentence directly mentions the phenotype 'impulsivity' and the feature 'midbrain RSFC'. It also states a positive relationship between the midbrain RSFC and the left ventral striatum in methamphetamine-dependent users, which is consistent with the negative relationship mentioned in the claim. The sentence also mentions a group difference, but it is not an overclaim as it is associated with a phenotype-feature association.",," {""support_score"": 2, ""decision"": ""keep"", ""phenotype_supported"": ""impulsivity (general)"", ""feature_supported"": ""midbrain RSFC"", ""relationship_supported"": ""positive relationship"", ""direction_supported"": true, ""directness_supported"": true, ""overclaiming"": null, ""corrected_phenotype"": null, ""corrected_feature_type"": null, ""corrected_direction"": null, ""rationale"": ""The sentence directly mentions the phenotype 'impulsivity' and the feature 'midbrain RSFC'. It also states a positive relationship between the midbrain RSFC and the left ventral striatum in methamphetamine-dependent users, which is consistent with the negative relationship mentioned in the claim. The sentence also mentions a group difference, but it is not an overclaim as it is associated with a phenotype-feature association.""}"
72,41281564,Associations between structural injury and task-based corticomuscular connectivity after stroke.,2025,Frontiers in neurology,motor impulsivity functional connectivity,cortical and muscular systems,structural connectivity,unknown,stroke,correlates with,unclear,post-stroke structural injury,indirect,,"In the mild-moderate CST injury subgroup (n = 11), greater injury correlated with higher coherence between electrodes overlying the supplementary motor area and affected extensor digitorum (high beta: ρ = 0.83, p = 0.001). Similarly, in the subgroup depicting higher CST integrity (n = 9), CST integrity positively related to coherence between electrodes overlying the ipsilesional primary motor cortex and affected biceps (low beta: r = 0.94, p = 0.0001).",no,evidence_strength not a number,yes,yes,no,,,,,,,,,,mistral-7b-instruct-v0.3,2,keep,unclear,unclear,unclear,yes,yes,unclear,,,,"The sentence clearly supports the phenotype (extensor digitorum), feature (coherence between electrodes overlying the supplementary motor area and affected extensor digitorum), relationship (correlates with), direction (greater injury correlates with higher coherence), and directness (indirect) as stated in the claim. The brain system (cortical and muscular systems) and diagnostic context (stroke) are also present in the sentence.",," {""support_score"": 2, ""decision"": ""keep"", ""phenotype_supported"": ""extensor digitorum (for mild-moderate CST injury subgroup)"", ""feature_supported"": ""coherence between electrodes overlying the supplementary motor area and affected extensor digitorum (for mild-moderate CST injury subgroup)"", ""relationship_supported"": ""correlates with"", ""direction_supported"": true, ""directness_supported"": true, ""overclaiming"": null, ""corrected_phenotype"": null, ""corrected_feature_type"": null, ""corrected_direction"": null, ""rationale"": ""The sentence clearly supports the phenotype (extensor digitorum), feature (coherence between electrodes overlying the supplementary motor area and affected extensor digitorum), relationship (correlates with), direction (greater injury correlates with higher coherence), and directness (indirect) as stated in the claim. The brain system (cortical and muscular systems) and diagnostic context (stroke) are also present in the sentence.""}"
73,38018143,Converging Evidence for Frontopolar Cortex as a Target for Neuromodulation in Addiction Treatment.,2024,The American journal of psychiatry,trait impulsivity functional connectivity,Frontopolar cortex,functional connectivity,impulsivity (general),Substance use disorders,Support,unclear,Transcranial brain stimulation,unclear,,"This approach is supported by converging multimodal evidence, including lesion-based maps, functional MRI-based maps, tES studies, TMS studies, and dose-response relationships.",no,evidence_strength not a number,yes,yes,yes,,,,,,,,,,mistral-7b-instruct-v0.3,0,revise,unclear,unclear,unclear,unclear,unclear,unclear,impulsivity (in substance use disorders),functional connectivity (in Frontopolar cortex),,"The sentence mentions multiple types of evidence related to the Frontopolar cortex, but it does not explicitly state a specific phenotype-feature association or direction. However, since the extracted claim is about impulsivity in substance use disorders and the Frontopolar cortex, the sentence can be revised to partially support the claim by specifying the phenotype and feature type as 'impulsivity (in substance use disorders)' and 'functional connectivity (in Frontopolar cortex)' respectively.",," {""support_score"": null, ""decision"": ""revise"", ""phenotype_supported"": null, ""feature_supported"": ""partially"", ""relationship_supported"": ""partially"", ""direction_supported"": null, ""directness_supported"": null, ""overclaiming"": null, ""corrected_phenotype"": ""impulsivity (in substance use disorders)"", ""corrected_feature_type"": ""functional connectivity (in Frontopolar cortex)"", ""rationale"": ""The sentence mentions multiple types of evidence related to the Frontopolar cortex, but it does not explicitly state a specific phenotype-feature association or direction. However, since the extracted claim is about impulsivity in substance use disorders and the Frontopolar cortex, the sentence can be revised to partially support the claim by specifying the phenotype and feature type as 'impulsivity (in substance use disorders)' and 'functional connectivity (in Frontopolar cortex)' respectively.""}"
74,25925985,Impaired corticostriatal connectivity in impulse control disorders in Parkinson disease.,2015,Neurology,motor impulsivity resting-state fMRI,left anterior putamen,functional connectivity,impulsivity (general),Parkinson disease,disconnection,unclear,,unclear,,The presence of an ICD in patients with PD was associated with functional disconnection between the left anterior putamen and both the left inferior temporal gyrus and the left anterior cingulate gyrus,no,evidence_strength not a number,yes,yes,yes,,,,,,,,,,mistral-7b-instruct-v0.3,1,revise,unclear,unclear,unclear,unclear,unclear,unclear,impulsivity (specific to impulse control disorders),,,"The sentence does not explicitly support the general impulsivity claim, but it does support the functional disconnection between the left anterior putamen and other brain regions in the context of impulse control disorders in Parkinson disease.",," {""support_score"": 1, ""decision"": ""revise"", ""phenotype_supported"": null, ""feature_supported"": ""functional connectivity"", ""relationship_supported"": ""disconnection"", ""direction_supported"": null, ""directness_supported"": null, ""overclaiming"": null, ""corrected_phenotype"": ""impulsivity (specific to impulse control disorders)"", ""corrected_feature_type"": null, ""corrected_direction"": null, ""rationale"": ""The sentence does not explicitly support the general impulsivity claim, but it does support the functional disconnection between the left anterior putamen and other brain regions in the context of impulse control disorders in Parkinson disease.""}"
75,29946511,Abnormal cortical gyrification in criminal psychopathy.,2018,NeuroImage. Clinical,trait impulsivity functional connectivity,"Right Midcingulate Cortex (MCC) and adjacent regions of the superior frontal gyrus, Right Dorsomedial Frontal Cortex, Lateral Superior Parietal Cortex, Bilateral Occipital Cortex",unknown,unknown,Adult male inmates,"Negatively associated, Predicted",lower,,unclear,,"PCL-R scores were negatively associated with LGI measures within the right hemisphere in the midcingulate cortex (MCC) and adjacent regions of the superior frontal gyrus as well as lateral superior parietal cortex. Additionally, PCL-R Factor 1 scores predicted less LGI within the right MCC and adjacent dorsomedial frontal cortex and greater LGI in bilateral occipital cortex.",no,evidence_strength not a number,yes,yes,no,,,,,,,,,,mistral-7b-instruct-v0.3,2,keep,unclear,unclear,unclear,unclear,unclear,unclear,,,,"The sentence directly states a negative association between PCL-R scores and LGI measures in the specified brain regions, which aligns with the predicted lower LGI in the extracted claim.",," {""support_score"": 2, ""decision"": ""keep"", ""phenotype_supported"": ""Adult male inmates"", ""feature_supported"": ""LGI"", ""relationship_supported"": ""Negatively associated, Predicted"", ""direction_supported"": ""lower"", ""directness_supported"": ""unclear"", ""overclaiming"": null, ""corrected_phenotype"": null, ""corrected_feature_type"": null, ""corrected_direction"": null, ""rationale"": ""The sentence directly states a negative association between PCL-R scores and LGI measures in the specified brain regions, which aligns with the predicted lower LGI in the extracted claim.""}"
76,40260305,Effective connectivity analysis of response inhibition functional network.,2025,Frontiers in neuroscience,motor impulsivity functional connectivity,"['salience network (SN)', 'right executive control network (rECN)', 'left executive control network (lECN)', 'ventral default mode network (vDMN)', 'somatomotor network (SMN)']",functional connectivity,motor impulsivity,,"['causal inhibitory influence', 'correlation']",unclear,,unclear,,"Our results identified four functional networks activated during correct motor response inhibition: the salience network (SN), the right and left executive control networks (ECNs), and the ventral default mode network (vDMN). We observed a significant causal inhibitory influence from the vDMN to the left ECN (lECN).",no,evidence_strength not a number,yes,yes,yes,,,,,,,,,,mistral-7b-instruct-v0.3,2,keep,unclear,unclear,unclear,yes,yes,unclear,,,,"The sentence directly mentions a causal inhibitory influence between the vDMN and lECN, which are part of the claimed brain systems. However, the phenotype 'motor impulsivity' is not explicitly mentioned in the sentence, so the phenotype_supported field remains null.",," {""support_score"": 2, ""decision"": ""keep"", ""phenotype_supported"": null, ""feature_supported"": ""functional connectivity"", ""relationship_supported"": ""['causal inhibitory influence']"", ""direction_supported"": true, ""directness_supported"": true, ""overclaiming"": null, ""corrected_phenotype"": null, ""corrected_feature_type"": null, ""corrected_direction"": null, ""rationale"": ""The sentence directly mentions a causal inhibitory influence between the vDMN and lECN, which are part of the claimed brain systems. However, the phenotype 'motor impulsivity' is not explicitly mentioned in the sentence, so the phenotype_supported field remains null.""}"
77,31427669,The Effect of Mindfulness Meditation on Impulsivity and its Neurobiological Correlates in Healthy Adults.,2019,Scientific reports,Barratt Impulsiveness Scale fMRI,,unknown,impulsivity (general),,,unclear,,unclear,,"Here, an eight-week mindfulness intervention did not reduce impulsivity on the Barratt Impulsiveness Scale (BIS-11)",no,evidence_strength not a number,yes,yes,no,,,,,,,,,,mistral-7b-instruct-v0.3,0,drop,unclear,unclear,unclear,unclear,unclear,unclear,,,,"The sentence does not provide evidence for a specific feature associated with impulsivity. It only states that mindfulness meditation did not reduce impulsivity in general, but it does not specify which aspect of impulsivity was measured or how it was measured.",," {""support_score"": 0, ""decision"": ""drop"", ""phenotype_supported"": null, ""feature_supported"": null, ""relationship_supported"": null, ""direction_supported"": null, ""directness_supported"": null, ""overclaiming"": null, ""corrected_phenotype"": null, ""corrected_feature_type"": null, ""corrected_direction"": null, ""rationale"": ""The sentence does not provide evidence for a specific feature associated with impulsivity. It only states that mindfulness meditation did not reduce impulsivity in general, but it does not specify which aspect of impulsivity was measured or how it was measured.""}"
78,18479820,An event-related fMRI study on risk taking by healthy individuals of high or low impulsiveness.,2008,Neuroscience letters,Barratt Impulsiveness Scale fMRI,"['insula', 'orbitofrontal', 'parietal']",unknown,impulsivity (general),scores on the Barratt Impulsiveness Scale (BIS),comparison,higher,,unclear,,We demonstrated that a stronger activation in the insula-orbitofrontal-parietal regions was found in the high impulsiveness group compared to the low impulsiveness group.,no,evidence_strength not a number,yes,yes,yes,,,,,,,,,,mistral-7b-instruct-v0.3,2,keep,unclear,unclear,unclear,yes,yes,unclear,,,,"The sentence directly compares the 'high impulsiveness group' to the 'low impulsiveness group' and states that the former has a 'stronger activation' in the specified brain regions, which aligns with the extracted claim's direction and directness.",," {""support_score"": 2, ""decision"": ""keep"", ""phenotype_supported"": ""high impulsiveness group"", ""feature_supported"": ""activation"", ""relationship_supported"": ""comparison"", ""direction_supported"": true, ""directness_supported"": true, ""overclaiming"": null, ""corrected_phenotype"": null, ""corrected_feature_type"": null, ""corrected_direction"": null, ""rationale"": ""The sentence directly compares the 'high impulsiveness group' to the 'low impulsiveness group' and states that the former has a 'stronger activation' in the specified brain regions, which aligns with the extracted claim's direction and directness.""}"
79,40334458,Temporal variability-based alternations in dynamic functional networks in internet gaming disorder.,2025,Journal of psychiatric research,attentional impulsivity resting-state fMRI,"['Default mode network (DMN)', 'Ventral attention network (VAN)', 'Sensorimotor network (SMN)', 'Limbic network (LN)']",BOLD variability,unknown,,Comparison,unclear,,unclear,,"Compared to RGUs, IGD individuals exhibited decreased within-network variability in the default mode network (DMN), increased within-network temporal variability in the ventral attention network (VAN), and increased between-network temporal variability in sensorimotor network (SMN) and VAN, SMN and limbic network (LN), VAN and LN.",no,evidence_strength not a number,yes,yes,yes,,,,,,,,,,mistral-7b-instruct-v0.3,2,keep,unclear,unclear,unclear,unclear,unclear,unclear,,,,"The sentence directly compares IGD individuals to a control group (RGUs) and mentions changes in BOLD variability within and between networks, which aligns with the extracted claim.",," {""support_score"": 2, ""decision"": ""keep"", ""phenotype_supported"": ""IGD individuals"", ""feature_supported"": ""BOLD variability within-network and between-network"", ""relationship_supported"": ""Comparison"", ""direction_supported"": null, ""directness_supported"": null, ""overclaiming"": null, ""corrected_phenotype"": null, ""corrected_feature_type"": null, ""corrected_direction"": null, ""rationale"": ""The sentence directly compares IGD individuals to a control group (RGUs) and mentions changes in BOLD variability within and between networks, which aligns with the extracted claim.""}"
80,30504061,Relationship between quality of life in young adults and impulsivity/compulsivity✰.,2019,Psychiatry research,Barratt Impulsiveness Scale neuroimaging,,unknown,unknown,,Negative association,unclear,,unclear,,"Worse quality of life was also significantly explained by higher impulsiveness on the Barratt scale,",no,evidence_strength not a number,yes,yes,yes,,,,,,,,,,mistral-7b-instruct-v0.3,2,keep,unclear,unclear,unclear,unclear,unclear,unclear,,,,"The sentence clearly states a negative association between quality of life and impulsiveness, although the phenotype is not explicitly mentioned.",," {""support_score"": 2, ""decision"": ""keep"", ""phenotype_supported"": null, ""feature_supported"": ""Impulsiveness"", ""relationship_supported"": ""Negative association"", ""direction_supported"": null, ""directness_supported"": null, ""overclaiming"": null, ""corrected_phenotype"": null, ""corrected_feature_type"": null, ""corrected_direction"": null, ""rationale"": ""The sentence clearly states a negative association between quality of life and impulsiveness, although the phenotype is not explicitly mentioned.""}"
81,15309395,Negative correlation between right prefrontal activity during response inhibition and impulsiveness: a fMRI study.,2004,European archives of psychiatry and clinical neuroscience,Barratt Impulsiveness Scale fMRI,['Right dorsolateral prefrontal cortex (RDLPFC)'],unknown,motor impulsivity,,['Negative correlation'],unclear,,unclear,,A negative correlation was observed between the motor impulsiveness of BIS-11 and No-Go-related activation in the right dorsolateral prefrontal cortex (RDLPFC).,no,evidence_strength not a number,yes,yes,yes,,,,,,,,,,mistral-7b-instruct-v0.3,2,keep,yes,yes,yes,yes,yes,unclear,,,,"The sentence directly states a negative correlation between motor impulsiveness (as measured by BIS-11) and No-Go-related activation in the right dorsolateral prefrontal cortex (RDLPFC), which aligns with the extracted claim.",," {""support_score"": 2, ""decision"": ""keep"", ""phenotype_supported"": true, ""feature_supported"": true, ""relationship_supported"": true, ""direction_supported"": true, ""directness_supported"": true, ""overclaiming"": null, ""corrected_phenotype"": null, ""corrected_feature_type"": null, ""corrected_direction"": null, ""rationale"": ""The sentence directly states a negative correlation between motor impulsiveness (as measured by BIS-11) and No-Go-related activation in the right dorsolateral prefrontal cortex (RDLPFC), which aligns with the extracted claim.""}"
82,42146757,Resting-State Functional Connectivity Alterations in Pediatric Survivors of Severe COVID-19: An Exploratory Case-Control Study.,2026,Sage open pediatrics,impulsivity resting state functional connectivity,,unknown,impulsivity (general),Pediatric survivors of severe COVID-19,association,unclear,,unclear,,"In an exploratory subset (8 post-COVID, 12 controls), 50% of post-COVID children had abnormally low Timeliness and 25% low Impulsivity MOXO-d-CPT z-scores, whereas no controls were abnormal.",no,evidence_strength not a number,yes,yes,yes,,,,,,,,,,mistral-7b-instruct-v0.3,2,keep,unclear,unclear,unclear,yes,yes,unclear,,,,"The sentence directly states an association between the phenotype 'impulsivity' and the feature 'Impulsivity MOXO-d-CPT z-scores'. It also indicates a direction (higher z-scores are considered normal, lower z-scores are abnormal, and a higher percentage of post-COVID children had lower z-scores) and directness (both phenotype and feature are named).",," {""support_score"": 2, ""decision"": ""keep"", ""phenotype_supported"": ""impulsivity (general)"", ""feature_supported"": ""Impulsivity MOXO-d-CPT z-scores"", ""relationship_supported"": ""association"", ""direction_supported"": true, ""directness_supported"": true, ""overclaiming"": null, ""corrected_phenotype"": null, ""corrected_feature_type"": null, ""corrected_direction"": null, ""rationale"": ""The sentence directly states an association between the phenotype 'impulsivity' and the feature 'Impulsivity MOXO-d-CPT z-scores'. It also indicates a direction (higher z-scores are considered normal, lower z-scores are abnormal, and a higher percentage of post-COVID children had lower z-scores) and directness (both phenotype and feature are named).""}"
83,41098856,The CB1 receptor: linking impulsivity and substance use disorder.,2025,Frontiers in neuroscience,trait impulsivity functional connectivity,"['basal ganglia', 'hippocampus', 'cerebellum']",unknown,unknown,,contributes to the modulation of,unclear,CB1R signaling,unclear,,"CB1R signaling in these regions influences decision-making, reward sensitivity, and response inhibition-all processes critical to the emergence of impulsive traits and drug-seeking behavior.",no,evidence_strength not a number,yes,yes,yes,,,,,,,,,,mistral-7b-instruct-v0.3,2,keep,unclear,unclear,unclear,unclear,unclear,unclear,,,,"The sentence clearly supports the modulation of behavior by CB1R signaling in the specified brain regions, which are associated with impulsive traits and drug-seeking behavior.",," {""support_score"": 2, ""decision"": ""keep"", ""phenotype_supported"": null, ""feature_supported"": ""behavior"", ""relationship_supported"": ""contributes to the modulation of"", ""direction_supported"": null, ""directness_supported"": null, ""overclaiming"": null, ""corrected_phenotype"": null, ""corrected_feature_type"": null, ""corrected_direction"": null, ""rationale"": ""The sentence clearly supports the modulation of behavior by CB1R signaling in the specified brain regions, which are associated with impulsive traits and drug-seeking behavior.""}"
