record_id,pmid,title,year,journal,query,extracted_brain_system,extracted_feature_type,extracted_phenotype,extracted_diagnostic_context,extracted_relationship,extracted_direction,extracted_mechanism,extracted_directness,evidence_strength,supporting_sentence,schema_valid,schema_issues,citation_valid,sentence_present,sentence_anchored,semantic_support_score,phenotype_correct,feature_type_correct,relationship_correct,direction_correct,overclaiming_flag,hallucination_flag,review_decision,review_notes,verifier_model,verifier_support_score,verifier_decision,verifier_phenotype_supported,verifier_feature_supported,verifier_relationship_supported,verifier_direction_supported,verifier_directness_supported,verifier_overclaiming,verifier_corrected_phenotype,verifier_corrected_feature_type,verifier_corrected_direction,verifier_rationale,verifier_error,verifier_raw_response
77,31427669,The Effect of Mindfulness Meditation on Impulsivity and its Neurobiological Correlates in Healthy Adults.,2019,Scientific reports,Barratt Impulsiveness Scale fMRI,"frontostriatal, cortico-striatal-thalamic",structural connectivity,impulsivity (general),healthy adults,no change,unclear,mindfulness intervention,indirect,moderate,"an eight-week mindfulness intervention did not reduce impulsivity on the go/no-go task or Barratt Impulsiveness Scale (BIS-11), nor produce changes in neural correlates of impulsivity (i.e. frontostriatal gray matter, functional connectivity, and dopamine levels) compared to active or wait-list control groups.",no,evidence_strength not a number,yes,yes,yes,,,,,,,,,,qwen2.5-7b-instruct,2,keep,yes,yes,yes,yes,yes,no,,,,"The sentence directly states that there was no change in impulsivity measures and neural correlates of impulsivity after an eight-week mindfulness intervention, which aligns with the claim.",,"{
    ""support_score"": 2,
    ""decision"": ""keep"",
    ""phenotype_supported"": true,
    ""feature_supported"": true,
    ""relationship_supported"": true,
    ""direction_supported"": true,
    ""directness_supported"": true,
    ""overclaiming"": false,
    ""corrected_phenotype"": null,
    ""corrected_feature_type"": null,
    ""corrected_direction"": null,
    ""rationale"": ""The sentence directly states that there was no change in impulsivity measures and neural correlates of impulsivity after an eight-week mindfulness intervention, which aligns with the claim.""
}"
78,18479820,An event-related fMRI study on risk taking by healthy individuals of high or low impulsiveness.,2008,Neuroscience letters,Barratt Impulsiveness Scale fMRI,"insula-orbitofrontal-parietal regions, lateral prefrontal and anterior cingulate regions",unknown,impulsivity (general),scores on the Barratt Impulsiveness Scale (BIS),association,higher,comprehension of cognitive and affective information associated with risk-taking decision making,indirect,moderate,We demonstrated that a stronger activation in the insula-orbitofrontal-parietal regions was found in the high impulsiveness group compared to the low impulsiveness group.,no,evidence_strength not a number,yes,yes,yes,,,,,,,,,,qwen2.5-7b-instruct,2,keep,yes,no,yes,yes,no,yes,impulsivity (high) vs impulsivity (low),activation,higher,"The sentence clearly indicates an association between higher impulsivity and stronger activation in certain brain regions, supporting the phenotype and direction. However, the feature type is not specified, and the directness is not captured as the sentence does not directly measure the relationship.",,"{
  ""support_score"": 2,
  ""decision"": ""keep"",
  ""phenotype_supported"": true,
  ""feature_supported"": false,
  ""relationship_supported"": true,
  ""direction_supported"": true,
  ""directness_supported"": false,
  ""overclaiming"": true,
  ""corrected_phenotype"": ""impulsivity (high) vs impulsivity (low)"",
  ""corrected_feature_type"": ""activation"",
  ""corrected_direction"": ""higher"",
  ""rationale"": ""The sentence clearly indicates an association between higher impulsivity and stronger activation in certain brain regions, supporting the phenotype and direction. However, the feature type is not specified, and the directness is not captured as the sentence does not directly measure the relationship.""
}"
79,40334458,Temporal variability-based alternations in dynamic functional networks in internet gaming disorder.,2025,Journal of psychiatric research,attentional impulsivity resting-state fMRI,"default mode network (DMN), ventral attention network (VAN), sensorimotor network (SMN), limbic network (LN)",BOLD variability,unknown,resting-state fMRI data,"decreased within-network variability in DMN, increased within-network temporal variability in VAN, increased between-network temporal variability in SMN and VAN, SMN and LN, VAN and LN",unclear,"impaired executive inhibitory functions and attention, imbalances between sensory-attention, sensory-emotion, and emotion-motivation functions",direct,strong,"Compared to RGUs, IGD individuals exhibited decreased within-network variability in the default mode network (DMN), increased within-network temporal variability in the ventral attention network (VAN), and increased between-network temporal variability in sensorimotor network (SMN) and VAN, SMN and limbic network (LN), VAN and LN.",no,evidence_strength not a number,yes,yes,yes,,,,,,,,,,qwen2.5-7b-instruct,2,keep,unclear,unclear,yes,no,yes,no,null,BOLD variability,unclear,"The sentence provides specific relationships and directions that align with the extracted claim, though the direction is not explicitly stated.",,"{
  ""support_score"": 2,
  ""decision"": ""keep"",
  ""phenotype_supported"": ""null"",
  ""feature_supported"": ""BOLD variability"",
  ""relationship_supported"": ""true"",
  ""direction_supported"": ""false"",
  ""directness_supported"": ""true"",
  ""overclaiming"": ""false"",
  ""corrected_phenotype"": ""null"",
  ""corrected_feature_type"": ""BOLD variability"",
  ""corrected_direction"": ""unclear"",
  ""rationale"": ""The sentence provides specific relationships and directions that align with the extracted claim, though the direction is not explicitly stated.""
}"
80,30504061,Relationship between quality of life in young adults and impulsivity/compulsivity✰.,2019,Psychiatry research,Barratt Impulsiveness Scale neuroimaging,,unknown,unknown,,worse quality of life,higher,,direct,significant,"Worse quality of life was also significantly explained by higher impulsiveness on the Barratt scale, and by relative impairments in extra-dimensional set-shifting and quality of decision-making.",no,evidence_strength not a number,yes,yes,yes,,,,,,,,,,qwen2.5-7b-instruct,2,keep,no,no,yes,yes,no,no,quality of life,"impulsiveness, extra-dimensional set-shifting, quality of decision-making",higher,"The sentence directly states a relationship between worse quality of life and higher impulsiveness, as well as relative impairments in extra-dimensional set-shifting and quality of decision-making. However, it does not explicitly name these as the phenotype and feature types, nor does it state the direction of the relationship for all mentioned features.",,"{
  ""support_score"": 2,
  ""decision"": ""keep"",
  ""phenotype_supported"": false,
  ""feature_supported"": false,
  ""relationship_supported"": true,
  ""direction_supported"": true,
  ""directness_supported"": false,
  ""overclaiming"": false,
  ""corrected_phenotype"": ""quality of life"",
  ""corrected_feature_type"": ""impulsiveness, extra-dimensional set-shifting, quality of decision-making"",
  ""corrected_direction"": ""higher"",
  ""rationale"": ""The sentence directly states a relationship between worse quality of life and higher impulsiveness, as well as relative impairments in extra-dimensional set-shifting and quality of decision-making. However, it does not explicitly name these as the phenotype and feature types, nor does it state the direction of the relationship for all mentioned features.""
}"
81,15309395,Negative correlation between right prefrontal activity during response inhibition and impulsiveness: a fMRI study.,2004,European archives of psychiatry and clinical neuroscience,Barratt Impulsiveness Scale fMRI,right dorsolateral prefrontal cortex (RDLPFC),unknown,motor impulsivity,Go/No-Go task,negative correlation,lower,response inhibition,direct,strong,A negative correlation was observed between the motor impulsiveness of BIS-11 and No-Go-related activation in the right dorsolateral prefrontal cortex (RDLPFC).,no,evidence_strength not a number,yes,yes,yes,,,,,,,,,,qwen2.5-7b-instruct,1,keep,yes,no,yes,yes,no,no,motor impulsivity,activation,lower,"The sentence supports the relationship as a negative correlation, the direction as lower, and the brain system as right dorsolateral prefrontal cortex (RDLPFC). However, it does not directly state that the feature is activation, which is implied but not explicitly mentioned.",,"{
  ""support_score"": 1,
  ""decision"": ""keep"",
  ""phenotype_supported"": true,
  ""feature_supported"": false,
  ""relationship_supported"": true,
  ""direction_supported"": true,
  ""directness_supported"": false,
  ""overclaiming"": false,
  ""corrected_phenotype"": ""motor impulsivity"",
  ""corrected_feature_type"": ""activation"",
  ""corrected_direction"": ""lower"",
  ""rationale"": ""The sentence supports the relationship as a negative correlation, the direction as lower, and the brain system as right dorsolateral prefrontal cortex (RDLPFC). However, it does not directly state that the feature is activation, which is implied but not explicitly mentioned.""
}"
82,42146757,Resting-State Functional Connectivity Alterations in Pediatric Survivors of Severe COVID-19: An Exploratory Case-Control Study.,2026,Sage open pediatrics,impulsivity resting state functional connectivity,,unknown,impulsivity (general),post-COVID,showed,lower,,unclear,,"In an exploratory subset (8 post-COVID, 12 controls), 50% of post-COVID children had abnormally low Timeliness and 25% low Impulsivity MOXO-d-CPT z-scores, whereas no controls were abnormal.",no,evidence_strength not a number,yes,yes,yes,,,,,,,,,,qwen2.5-7b-instruct,1,revise,yes,no,yes,yes,no,yes,impulsivity (general),cognitive function,lower,"The sentence mentions impulsivity as a phenotype and shows a lower z-score, supporting the relationship and direction. However, the feature type is not specified, and the directness is unclear as the exact cognitive function is not named.",,"{
  ""support_score"": 1,
  ""decision"": ""revise"",
  ""phenotype_supported"": true,
  ""feature_supported"": false,
  ""relationship_supported"": true,
  ""direction_supported"": true,
  ""directness_supported"": false,
  ""overclaiming"": true,
  ""corrected_phenotype"": ""impulsivity (general)"",
  ""corrected_feature_type"": ""cognitive function"",
  ""corrected_direction"": ""lower"",
  ""rationale"": ""The sentence mentions impulsivity as a phenotype and shows a lower z-score, supporting the relationship and direction. However, the feature type is not specified, and the directness is unclear as the exact cognitive function is not named.""
}"
83,41098856,The CB1 receptor: linking impulsivity and substance use disorder.,2025,Frontiers in neuroscience,trait impulsivity functional connectivity,"hippocampus, cerebellum, prefrontal cortex",functional connectivity,impulsivity (general),substance use disorders (SUDs),modulation of impulsive behavior,unclear,CB1R signaling,indirect,strong,"In particular, the hippocampus and cerebellum contribute to the modulation of impulsive behavior through their connectivity with prefrontal and limbic circuits.",no,evidence_strength not a number,yes,yes,yes,,,,,,,,,,qwen2.5-7b-instruct,1,revise,yes,no,yes,no,no,yes,impulsivity (general),connectivity,modulation of impulsive behavior,"The sentence mentions the contribution of the hippocampus and cerebellum to the modulation of impulsive behavior through connectivity, which partially supports the relationship but does not specify the exact feature type or direction. It also overclaims by mentioning SUDs and CB1R signaling.",,"{
  ""support_score"": 1,
  ""decision"": ""revise"",
  ""phenotype_supported"": true,
  ""feature_supported"": false,
  ""relationship_supported"": true,
  ""direction_supported"": false,
  ""directness_supported"": false,
  ""overclaiming"": true,
  ""corrected_phenotype"": ""impulsivity (general)"",
  ""corrected_feature_type"": ""connectivity"",
  ""corrected_direction"": ""modulation of impulsive behavior"",
  ""rationale"": ""The sentence mentions the contribution of the hippocampus and cerebellum to the modulation of impulsive behavior through connectivity, which partially supports the relationship but does not specify the exact feature type or direction. It also overclaims by mentioning SUDs and CB1R signaling.""
}"
84,29040723,Resting-state functional connectivity in combat veterans suffering from impulsive aggression.,2017,Social cognitive and affective neuroscience,impulsivity resting-state fMRI functional connectivity,amygdala and prefrontal regions,functional connectivity,impulsivity (general),combat veterans,reduced,unclear,impaired top-down regulation,indirect,moderate,"In exploratory cluster analyses, we observed reduced functional connectivity between the (bilateral) BLA and left dorsolateral prefrontal cortex in the impulsive aggression group, relative to combat controls.",no,evidence_strength not a number,yes,yes,yes,,,,,,,,,,qwen2.5-7b-instruct,2,keep,yes,yes,yes,yes,no,no,impulsivity (general),functional connectivity,reduced,"The sentence directly states reduced functional connectivity between the amygdala and prefrontal regions in the impulsive aggression group compared to combat controls, supporting the phenotype, feature, relationship, and direction. However, the directness is not explicitly stated as 'direct'.",,"{
  ""support_score"": 2,
  ""decision"": ""keep"",
  ""phenotype_supported"": true,
  ""feature_supported"": true,
  ""relationship_supported"": true,
  ""direction_supported"": true,
  ""directness_supported"": false,
  ""overclaiming"": false,
  ""corrected_phenotype"": ""impulsivity (general)"",
  ""corrected_feature_type"": ""functional connectivity"",
  ""corrected_direction"": ""reduced"",
  ""rationale"": ""The sentence directly states reduced functional connectivity between the amygdala and prefrontal regions in the impulsive aggression group compared to combat controls, supporting the phenotype, feature, relationship, and direction. However, the directness is not explicitly stated as 'direct'.""
}"
85,31801105,A preliminary study of disrupted functional network in individuals with Internet gaming disorder: Evidence from the comparison with recreational game users.,2020,Addictive behaviors,motor impulsivity resting-state fMRI,"reward, craving, emotional memory and sensory-motor processing regions",unknown,unknown,compared with recreational game users (RGU),increased,unclear,"functional network dysfunction, characterized by heightened incentive motivation and sensory-motor coordination",indirect,moderate,"subjects with IGD as compared to those with RGU showed increased nodal centralities in the reward, craving, emotional memory and sensory-motor processing regions.",no,evidence_strength not a number,yes,yes,yes,,,,,,,,,,qwen2.5-7b-instruct,2,keep,unclear,unclear,unclear,yes,no,yes,IGD,nodal centralities,IGD compared to RGU,"The sentence directly states an increase in nodal centralities in the specified brain regions for individuals with IGD compared to RGU, supporting the phenotype, feature, and relationship. However, it does not explicitly state the direction of the comparison, and it overclaims by mentioning a mechanism not present in the sentence.",,"{
  ""support_score"": 2,
  ""decision"": ""keep"",
  ""phenotype_supported"": ""IGD"",
  ""feature_supported"": ""nodal centralities"",
  ""relationship_supported"": ""increased"",
  ""direction_supported"": true,
  ""directness_supported"": false,
  ""overclaiming"": true,
  ""corrected_phenotype"": ""IGD"",
  ""corrected_feature_type"": ""nodal centralities"",
  ""corrected_direction"": ""IGD compared to RGU"",
  ""rationale"": ""The sentence directly states an increase in nodal centralities in the specified brain regions for individuals with IGD compared to RGU, supporting the phenotype, feature, and relationship. However, it does not explicitly state the direction of the comparison, and it overclaims by mentioning a mechanism not present in the sentence.""
}"
86,30277562,The role of the dorsal striatum in choice impulsivity.,2019,Annals of the New York Academy of Sciences,impulsivity fMRI functional connectivity,dorsal striatum,unknown,impulsivity (general),,associations,higher,"caudate, ventral-to-dorsal gradient in the dorsal striatum, origins of striatal afferents, developmental maturation of frontostriatal connectivity during adolescence",indirect,moderate,"In principle, intertemporal choice in the delay-discounting task-a validated measure of choice impulsivity-involves reward-associated actions that require the recruitment of the dorsal striatum.",no,evidence_strength not a number,yes,yes,yes,,,,,,,,,,qwen2.5-7b-instruct,1,revise,yes,no,yes,yes,no,no,impulsivity (general),dorsal striatum,higher,"The sentence indirectly supports the association between impulsivity and the dorsal striatum through the mention of the dorsal striatum's involvement in a measure of choice impulsivity. However, it does not directly name the dorsal striatum as a feature, and the directness is marked as indirect.",,"{
  ""support_score"": 1,
  ""decision"": ""revise"",
  ""phenotype_supported"": true,
  ""feature_supported"": false,
  ""relationship_supported"": true,
  ""direction_supported"": true,
  ""directness_supported"": false,
  ""overclaiming"": false,
  ""corrected_phenotype"": ""impulsivity (general)"",
  ""corrected_feature_type"": ""dorsal striatum"",
  ""corrected_direction"": ""higher"",
  ""rationale"": ""The sentence indirectly supports the association between impulsivity and the dorsal striatum through the mention of the dorsal striatum's involvement in a measure of choice impulsivity. However, it does not directly name the dorsal striatum as a feature, and the directness is marked as indirect.""
}"
87,28189592,Dissociable frontostriatal white matter connectivity underlies reward and motor impulsivity.,2017,NeuroImage,impulsivity fMRI functional connectivity,frontostriatal white matter,structural connectivity,impulsivity (general),,association,higher,structural connectivity,direct,strong,"We found a double dissociation such that individual differences in white matter connectivity between the ventral striatum and the ventromedial prefrontal cortex and dorsolateral prefrontal cortex was associated with reward impulsivity, as measured by delay discounting, whereas connectivity between dorsal striatum and supplementary motor area was associated with motor impulsivity, but not vice versa.",no,evidence_strength not a number,yes,yes,yes,,,,,,,,,,qwen2.5-7b-instruct,1,revise,yes,yes,yes,no,no,yes,"reward impulsivity, motor impulsivity",white matter connectivity,higher,"The sentence mentions two types of impulsivity and connectivity, but does not directly state an association in the same direction for both. The direction and directness need to be specified for each type of impulsivity separately.",,"{
  ""support_score"": 1,
  ""decision"": ""revise"",
  ""phenotype_supported"": true,
  ""feature_supported"": true,
  ""relationship_supported"": true,
  ""direction_supported"": false,
  ""directness_supported"": false,
  ""overclaiming"": true,
  ""corrected_phenotype"": ""reward impulsivity, motor impulsivity"",
  ""corrected_feature_type"": ""white matter connectivity"",
  ""corrected_direction"": ""higher"",
  ""corrected_directness"": ""direct"",
  ""rationale"": ""The sentence mentions two types of impulsivity and connectivity, but does not directly state an association in the same direction for both. The direction and directness need to be specified for each type of impulsivity separately.""
}"
88,32035425,Ventromedial prefrontal value signals and functional connectivity during decision-making in suicidal behavior and impulsivity.,2020,Neuropsychopharmacology : official publication of the American College of Neuropsychopharmacology,impulsivity fMRI functional connectivity,ventromedial prefrontal cortex (vmPFC),functional connectivity,impulsivity (general),depressed individuals with and without suicidal behavior,disrupted,lower,moderating effect of impulsivity on vmPFC-frontoparietal connectivity,indirect,moderate,"In nonpsychiatric controls, vmPFC-frontoparietal connectivity was negatively moderated by impulsivity (pFWE corrected < 0.05). This effect was preserved in comparison patient groups but abolished in suicide attempters (p < 0.001).",no,evidence_strength not a number,yes,yes,yes,,,,,,,,,,qwen2.5-7b-instruct,1,revise,unclear,unclear,unclear,no,no,yes,impulsivity (general),functional connectivity,negatively moderated,"The sentence describes a moderation effect rather than a direct disruption, and it does not specify the direction of the moderation. The sentence also implies a direct relationship between impulsivity and functional connectivity, which is not explicitly stated.",,"{
  ""support_score"": 1,
  ""decision"": ""revise"",
  ""phenotype_supported"": ""impulsivity (general)"",
  ""feature_supported"": ""functional connectivity"",
  ""relationship_supported"": ""moderated"",
  ""direction_supported"": false,
  ""directness_supported"": false,
  ""overclaiming"": true,
  ""corrected_phenotype"": ""impulsivity (general)"",
  ""corrected_feature_type"": ""functional connectivity"",
  ""corrected_direction"": ""negatively moderated"",
  ""rationale"": ""The sentence describes a moderation effect rather than a direct disruption, and it does not specify the direction of the moderation. The sentence also implies a direct relationship between impulsivity and functional connectivity, which is not explicitly stated.""
}"
89,27095357,Sex differences in impulsivity and brain morphometry in methamphetamine users.,2017,Brain structure & function,Barratt Impulsiveness Scale fMRI,"frontal cortex, nucleus accumbens",unknown,unknown,METH users vs. Controls,association,higher,"dendritic pruning, neurotoxicity, estrogen-mediated neuroprotective glial response",indirect,moderate,"Compared with same-sex Controls, male METH users had larger, while female METH users had smaller, right superior frontal cortex (interaction-p = 0.0005). The male METH users with larger frontal volumes and female METH users with smaller or thinner frontal cortices had greater Cognitive impulsivity (interaction-p ≤ 0.05). Only female METH users showed relatively larger nucleus accumbens (interaction-p = 0.03).",no,evidence_strength not a number,yes,yes,yes,,,,,,,,,,qwen2.5-7b-instruct,1,revise,no,yes,yes,no,no,yes,Cognitive impulsivity,"right superior frontal cortex, nucleus accumbens","larger for males, smaller for females",The sentence provides an association between brain morphology and cognitive impulsivity but does not directly state the relationship for all parts of the brain mentioned in the claim. It also mentions a group difference without explicitly stating a phenotype-feature association.,,"{
  ""support_score"": 1,
  ""decision"": ""revise"",
  ""phenotype_supported"": false,
  ""feature_supported"": true,
  ""relationship_supported"": true,
  ""direction_supported"": false,
  ""directness_supported"": false,
  ""overclaiming"": true,
  ""corrected_phenotype"": ""Cognitive impulsivity"",
  ""corrected_feature_type"": ""right superior frontal cortex, nucleus accumbens"",
  ""corrected_direction"": ""larger for males, smaller for females"",
  ""rationale"": ""The sentence provides an association between brain morphology and cognitive impulsivity but does not directly state the relationship for all parts of the brain mentioned in the claim. It also mentions a group difference without explicitly stating a phenotype-feature association.""
}"
90,34461353,Impulsivity is related to overhasty risk learning in attention-deficit/hyperactivity disorder: A computational psychiatric approach.,2021,Journal of psychiatric research,Barratt Impulsiveness Scale fMRI,"frontal lobe, including the orbitofrontal area",unknown,unknown,attention-deficit/hyperactivity disorder (ADHD),related,higher,overhasty updating of beliefs during risk learning,indirect,moderate,"The degree of overhasty learning in ADHD patients was significantly correlated with the BIS score (r = 0.424, p = 0.009).",no,evidence_strength not a number,yes,yes,yes,,,,,,,,,,qwen2.5-7b-instruct,1,revise,unclear,unclear,unclear,no,no,yes,attention-deficit/hyperactivity disorder (ADHD),impulsivity,higher,"The sentence indicates a correlation between overhasty learning and BIS score, which is a measure of impulsivity. However, it does not directly state that impulsivity is higher in ADHD patients, nor does it explicitly mention the frontal lobe or overhasty updating of beliefs during risk learning.",,"{
  ""support_score"": 1,
  ""decision"": ""revise"",
  ""phenotype_supported"": ""attention-deficit/hyperactivity disorder (ADHD)"",
  ""feature_supported"": ""BIS score"",
  ""relationship_supported"": ""correlated"",
  ""direction_supported"": false,
  ""directness_supported"": false,
  ""overclaiming"": true,
  ""corrected_phenotype"": ""attention-deficit/hyperactivity disorder (ADHD)"",
  ""corrected_feature_type"": ""impulsivity"",
  ""corrected_direction"": ""higher"",
  ""rationale"": ""The sentence indicates a correlation between overhasty learning and BIS score, which is a measure of impulsivity. However, it does not directly state that impulsivity is higher in ADHD patients, nor does it explicitly mention the frontal lobe or overhasty updating of beliefs during risk learning.""
}"
91,40168432,Protocol for a Randomized Controlled Trial to Enhance Executive Function via Brief Mindfulness Training in Individuals with Internet Gaming Disorder.,2025,PloS one,trait impulsivity functional connectivity,,unknown,unknown,Individuals diagnosed with IGD,functional connectivity,unclear,,unclear,,"Primary outcome measures will include electroencephalography (EEG) data (band power, functional connectivity, source localization, and N2/P3 amplitudes),",no,evidence_strength not a number,yes,yes,yes,,,,,,,,,,qwen2.5-7b-instruct,1,revise,no,no,yes,no,no,yes,Individuals diagnosed with IGD,functional connectivity,unclear,The sentence mentions functional connectivity as a measure but does not specify a phenotype or feature. It also does not indicate a clear direction or directness.,,"{
  ""support_score"": 1,
  ""decision"": ""revise"",
  ""phenotype_supported"": false,
  ""feature_supported"": false,
  ""relationship_supported"": true,
  ""direction_supported"": false,
  ""directness_supported"": false,
  ""overclaiming"": true,
  ""corrected_phenotype"": ""Individuals diagnosed with IGD"",
  ""corrected_feature_type"": ""functional connectivity"",
  ""corrected_direction"": ""unclear"",
  ""rationale"": ""The sentence mentions functional connectivity as a measure but does not specify a phenotype or feature. It also does not indicate a clear direction or directness.""
}"
92,23770040,Resting-state beta and gamma activity in Internet addiction.,2013,International journal of psychophysiology : official journal of the International Organization of Psychophysiology,Barratt Impulsiveness Scale neuroimaging,EEG,unknown,unknown,Barratt Impulsiveness Scale-11 and a stop-signal task,related,higher,impulsivity and impaired inhibitory control,indirect,moderate,"The Internet addiction group showed lower absolute power on the beta band than did the control group (estimate = -3.370, p < 0.01). On the other hand, the Internet-addiction group showed higher absolute power on the gamma band than did the control group (estimate = 0.434, p < 0.01).",no,evidence_strength not a number,yes,yes,no,,,,,,,,,,qwen2.5-7b-instruct,1,revise,no,no,yes,no,no,yes,Internet addiction,EEG power in beta and gamma bands,"lower in beta, higher in gamma","The sentence provides indirect evidence of a relationship between Internet addiction and EEG power in the beta and gamma bands. However, it does not directly state the phenotype or feature type, and the directions are mixed. Additionally, the sentence suggests overclaiming by mentioning impulsivity and impaired inhibitory control, which are not supported by the provided evidence.",,"{
  ""support_score"": 1,
  ""decision"": ""revise"",
  ""phenotype_supported"": false,
  ""feature_supported"": false,
  ""relationship_supported"": true,
  ""direction_supported"": false,
  ""directness_supported"": false,
  ""overclaiming"": true,
  ""corrected_phenotype"": ""Internet addiction"",
  ""corrected_feature_type"": ""EEG power in beta and gamma bands"",
  ""corrected_direction"": ""lower in beta, higher in gamma"",
  ""rationale"": ""The sentence provides indirect evidence of a relationship between Internet addiction and EEG power in the beta and gamma bands. However, it does not directly state the phenotype or feature type, and the directions are mixed. Additionally, the sentence suggests overclaiming by mentioning impulsivity and impaired inhibitory control, which are not supported by the provided evidence.""
}"
93,29337234,Electrophysiological Activity Prior to Self-initiated Movements is Related to Impulsive Personality Traits.,2018,Neuroscience,Barratt Impulsiveness Scale neuroimaging,motor system,unknown,impulsivity (general),impulsivity trait assessment using the Barratt Impulsiveness Scale (BIS-11),positive relationship,higher,less effective preparatory inhibition mechanisms,direct,moderate,"In particular, the RP showed an earlier negative rising phase and a greater amplitude, with the increasing of BIS-11 scores.",no,evidence_strength not a number,yes,yes,yes,,,,,,,,,,qwen2.5-7b-instruct,1,revise,yes,no,yes,yes,no,no,impulsivity (general),electrophysiological activity,higher,"The sentence indicates a positive relationship between impulsivity scores and electrophysiological activity, but it does not explicitly name the feature type or confirm that the relationship is direct.",,"{
  ""support_score"": 1,
  ""decision"": ""revise"",
  ""phenotype_supported"": true,
  ""feature_supported"": false,
  ""relationship_supported"": true,
  ""direction_supported"": true,
  ""directness_supported"": false,
  ""overclaiming"": false,
  ""corrected_phenotype"": ""impulsivity (general)"",
  ""corrected_feature_type"": ""electrophysiological activity"",
  ""corrected_direction"": ""higher"",
  ""rationale"": ""The sentence indicates a positive relationship between impulsivity scores and electrophysiological activity, but it does not explicitly name the feature type or confirm that the relationship is direct.""
}"
94,29454934,Time scale properties of task and resting-state functional connectivity: Detrended partial cross-correlation analysis.,2018,NeuroImage,Barratt Impulsiveness Scale resting-state fMRI,"pre-supplementary motor area, medial prefrontal cortex, default mode network, task networks",unknown,impulsivity (general),"functional connectivity analysis, stop signal task",correlation,lower,low frequency fluctuations of BOLD signals,direct,moderate,"In regions of interest analysis, the within-network connectivity time scale of the pre-supplementary motor area - a medial prefrontal cortical structure of the task network and critical to proactive inhibitory control - correlated inversely with Barratt impulsivity and stop signal reaction time.",no,evidence_strength not a number,yes,yes,yes,,,,,,,,,,qwen2.5-7b-instruct,1,revise,yes,no,yes,yes,no,yes,Barratt impulsivity,unknown,lower,"The sentence mentions a correlation between within-network connectivity and Barratt impulsivity, which supports the phenotype. However, it does not specify the feature type, and the directness is not supported as the feature is not named. Additionally, the sentence overclaims by mentioning stop signal reaction time, which is not part of the extracted claim.",,"{
  ""support_score"": 1,
  ""decision"": ""revise"",
  ""phenotype_supported"": true,
  ""feature_supported"": false,
  ""relationship_supported"": true,
  ""direction_supported"": true,
  ""directness_supported"": false,
  ""overclaiming"": true,
  ""corrected_phenotype"": ""Barratt impulsivity"",
  ""corrected_feature_type"": ""unknown"",
  ""corrected_direction"": ""lower"",
  ""rationale"": ""The sentence mentions a correlation between within-network connectivity and Barratt impulsivity, which supports the phenotype. However, it does not specify the feature type, and the directness is not supported as the feature is not named. Additionally, the sentence overclaims by mentioning stop signal reaction time, which is not part of the extracted claim.""
}"
95,38451271,Trait anxiety and corresponding neuromarkers predict internet addiction: A longitudinal study.,2024,Journal of behavioral addictions,trait impulsivity functional connectivity,"cognitive control and emotion-regulation circuits, default mode network (DMN)",functional connectivity,unknown,trait anxiety (TA),predictive,higher,mediated by stressful life events and correlated functional connectivity,unclear,significant,"CPM results revealed that the functional connectivity of cognitive control and emotion-regulation circuits and DMN were significantly correlated with TA. Furthermore, a significant association was found between the neuromarkers of TA and IA.",no,evidence_strength not a number,yes,yes,yes,,,,,,,,,,qwen2.5-7b-instruct,1,revise,unclear,unclear,unclear,no,no,yes,TA,"cognitive control and emotion-regulation circuits, default mode network (DMN)",,"The sentence mentions a correlation between TA and functional connectivity in specific brain circuits but does not directly state a predictive relationship. It also introduces IA as a related factor, which is not part of the original claim.",,"{
  ""support_score"": 1,
  ""decision"": ""revise"",
  ""phenotype_supported"": ""TA"",
  ""feature_supported"": ""functional connectivity"",
  ""relationship_supported"": ""correlated"",
  ""direction_supported"": false,
  ""directness_supported"": false,
  ""overclaiming"": true,
  ""corrected_phenotype"": ""TA"",
  ""corrected_feature_type"": ""cognitive control and emotion-regulation circuits, default mode network (DMN)"",
  ""corrected_direction"": null,
  ""rationale"": ""The sentence mentions a correlation between TA and functional connectivity in specific brain circuits but does not directly state a predictive relationship. It also introduces IA as a related factor, which is not part of the original claim.""
}"
