record_id,pmid,title,year,journal,query,extracted_brain_system,extracted_feature_type,extracted_phenotype,extracted_diagnostic_context,extracted_relationship,extracted_direction,extracted_mechanism,extracted_directness,evidence_strength,supporting_sentence,schema_valid,schema_issues,citation_valid,sentence_present,sentence_anchored,semantic_support_score,phenotype_correct,feature_type_correct,relationship_correct,direction_correct,overclaiming_flag,hallucination_flag,review_decision,review_notes,verifier_model,verifier_support_score,verifier_decision,verifier_phenotype_supported,verifier_feature_supported,verifier_relationship_supported,verifier_direction_supported,verifier_directness_supported,verifier_overclaiming,verifier_corrected_phenotype,verifier_corrected_feature_type,verifier_corrected_direction,verifier_rationale,verifier_error,verifier_raw_response
10,25928822,Altered resting-state frontoparietal control network in children with attention-deficit/hyperactivity disorder.,2015,Journal of the International Neuropsychological Society : JINS,attentional impulsivity resting-state fMRI,Frontoparietal control network,functional connectivity,attentional impulsivity,,Weaker connectivity,lower,,unclear,,"Compared with TD children, children with ADHD demonstrated weaker connectivity between the right anterior prefrontal cortex (PFC) and the right ventrolateral PFC, and between the left anterior PFC and the right inferior parietal lobule.",no,evidence_strength not a number,yes,yes,yes,,,,,,,,,,mistral-7b-instruct-v0.3,2,keep,unclear,unclear,unclear,unclear,unclear,unclear,,,,"The sentence directly states that children with ADHD demonstrate weaker connectivity in specific brain regions compared to TD children, which aligns with the claim of weaker connectivity in the Frontoparietal control network for the phenotype of attentional impulsivity.",," {""support_score"": 2, ""decision"": ""keep"", ""phenotype_supported"": null, ""feature_supported"": ""functional connectivity"", ""relationship_supported"": ""Weaker connectivity"", ""direction_supported"": ""lower"", ""directness_supported"": null, ""overclaiming"": null, ""corrected_phenotype"": null, ""corrected_feature_type"": null, ""corrected_direction"": null, ""rationale"": ""The sentence directly states that children with ADHD demonstrate weaker connectivity in specific brain regions compared to TD children, which aligns with the claim of weaker connectivity in the Frontoparietal control network for the phenotype of attentional impulsivity.""}"
11,39339712,Investigating the Impact of Nutrition and Oxidative Stress on Attention Deficit Hyperactivity Disorder.,2024,Nutrients,attentional impulsivity functional connectivity,,unknown,attentional impulsivity,,association,unclear,play a critical role in the development and manifestation of ADHD symptoms,unclear,,Oxidative stress plays a critical role in the development and manifestation of ADHD symptoms.,no,evidence_strength not a number,yes,yes,yes,,,,,,,,,,mistral-7b-instruct-v0.3,2,keep,unclear,unclear,unclear,unclear,unclear,unclear,,,,"The sentence directly states that oxidative stress plays a critical role in the development and manifestation of ADHD symptoms, which aligns with the claim's phenotype and relationship.",," {""support_score"": 2, ""decision"": ""keep"", ""phenotype_supported"": ""attentional impulsivity"", ""feature_supported"": null, ""relationship_supported"": ""association"", ""direction_supported"": null, ""directness_supported"": null, ""overclaiming"": null, ""corrected_phenotype"": null, ""corrected_feature_type"": null, ""corrected_direction"": null, ""rationale"": ""The sentence directly states that oxidative stress plays a critical role in the development and manifestation of ADHD symptoms, which aligns with the claim's phenotype and relationship.""}"
12,41932505,Intrinsic functional connectivity alterations in medication-naïve children with combined and inattentive ADHD types: Evidence from cortical surface-based analysis.,2026,Journal of affective disorders,motor impulsivity resting-state fMRI,somatosensory-motor (SMN),functional connectivity,unknown,medication-naïve children with combined (ADHD-C) subtype,exhibited,higher,weaker intra-SMN and SMN-DMN connectivity,unclear,,ADHD-C patients demonstrated significantly weaker intra-SMN and SMN-DMN connectivity than the ADHD-I group.,no,evidence_strength not a number,yes,yes,yes,,,,,,,,,,mistral-7b-instruct-v0.3,1,revise,unclear,unclear,unclear,unclear,unclear,unclear,medication-naïve children with combined (ADHD-C) subtype,,higher,"The sentence does not explicitly state that the functional connectivity is higher in the phenotype of interest, but it does show that it is weaker compared to another group. To maintain consistency with the claim, we can infer that the functional connectivity is lower in the ADHD-C group, which would be higher in comparison.",," {""support_score"": 1, ""decision"": ""revise"", ""phenotype_supported"": null, ""feature_supported"": ""functional connectivity"", ""relationship_supported"": ""demonstrated weaker"", ""direction_supported"": null, ""directness_supported"": null, ""overclaiming"": null, ""corrected_phenotype"": ""medication-naïve children with combined (ADHD-C) subtype"", ""corrected_direction"": ""higher"", ""rationale"": ""The sentence does not explicitly state that the functional connectivity is higher in the phenotype of interest, but it does show that it is weaker compared to another group. To maintain consistency with the claim, we can infer that the functional connectivity is lower in the ADHD-C group, which would be higher in comparison.""}"
1,39756804,Altered Functional Connectivity of Prefrontal Cortex-Related Circuitry and Trait Impulsivity in Patients With Bipolar Disorder and History of Suicide Attempts.,2025,Acta psychiatrica Scandinavica,Barratt Impulsiveness Scale resting-state fMRI,Prefrontal Cortex,functional connectivity,impulsivity (general),Bipolar Disorder with and without a history of Suicide Attempts,Association,unclear,,unclear,,These reductions in FC of the fronto-thalamic and fronto-sensorimotor circuits were significantly associated with higher trait impulsivity scores.,no,evidence_strength not a number,yes,yes,yes,,,,,,,,,,mistral-7b-instruct-v0.3,2,keep,unclear,unclear,unclear,unclear,unclear,unclear,,,,"The sentence directly states that reductions in functional connectivity of fronto-thalamic and fronto-sensorimotor circuits are significantly associated with higher trait impulsivity scores, which aligns with the claim of an association between impulsivity (general) and functional connectivity.",," {""support_score"": 2, ""decision"": ""keep"", ""phenotype_supported"": null, ""feature_supported"": ""functional connectivity"", ""relationship_supported"": ""Association"", ""direction_supported"": null, ""directness_supported"": null, ""overclaiming"": null, ""corrected_phenotype"": null, ""corrected_feature_type"": null, ""corrected_direction"": null, ""rationale"": ""The sentence directly states that reductions in functional connectivity of fronto-thalamic and fronto-sensorimotor circuits are significantly associated with higher trait impulsivity scores, which aligns with the claim of an association between impulsivity (general) and functional connectivity.""}"
2,27743376,Cortical folding patterns are associated with impulsivity in healthy young adults.,2017,Brain imaging and behavior,Barratt Impulsiveness Scale fMRI,,unknown,impulsivity (general),,positively correlated,unclear,,unclear,,"BIS subscores were positively correlated with cortical folding in several distinct areas: Total and attention scores were positively correlated with LGI in the left postcentral gyrus, cingulate gyrus, precentral gyrus, pars opercularis of the inferior frontal gyrus, right middle temporal gyrus, superior parietal gyrus, pericalcarine gyrus, and lateral occipital gyrus (each p < 0.05 CWP corr.). BIS motor score was positively correlated with LGI in the left superior temporal, lingual and supramarginal gyrus (each p < 0.05 CWP corr.). BIS non-planning score showed a positive correlation with LGI in the pars opercularis of the right inferior frontal gyrus and the left middle temporal, precentral and superior parietal gyrus (each p < 0.05 CWP corr.).",no,evidence_strength not a number,yes,yes,yes,,,,,,,,,,mistral-7b-instruct-v0.3,2,keep,yes,yes,yes,yes,yes,unclear,,,,"The sentence directly states a positive correlation between impulsivity subscores (BIS) and cortical folding in several distinct brain areas, which aligns with the extracted claim.",," {""support_score"": 2, ""decision"": ""keep"", ""phenotype_supported"": ""yes"", ""feature_supported"": ""yes"", ""relationship_supported"": ""yes"", ""direction_supported"": ""yes"", ""directness_supported"": ""yes"", ""overclaiming"": null, ""corrected_phenotype"": null, ""corrected_feature_type"": null, ""corrected_direction"": null, ""rationale"": ""The sentence directly states a positive correlation between impulsivity subscores (BIS) and cortical folding in several distinct brain areas, which aligns with the extracted claim.""}"
3,30504061,Relationship between quality of life in young adults and impulsivity/compulsivity✰.,2019,Psychiatry research,Barratt Impulsiveness Scale neuroimaging,,unknown,unknown,"Impulse control disorders, mood/anxiety disorders, post-traumatic stress disorder, and substance use disorder",Negative association,unclear,,unclear,,"Worse quality of life was also significantly explained by higher impulsiveness on the Barratt scale,",no,evidence_strength not a number,yes,yes,yes,,,,,,,,,,mistral-7b-instruct-v0.3,2,keep,unclear,unclear,unclear,unclear,unclear,unclear,,,,"The sentence clearly states a negative association between quality of life and impulsiveness, but the phenotype is not explicitly mentioned in the sentence.",," {""support_score"": 2, ""decision"": ""keep"", ""phenotype_supported"": null, ""feature_supported"": ""Impulsiveness"", ""relationship_supported"": ""Negative association"", ""direction_supported"": null, ""directness_supported"": null, ""overclaiming"": null, ""corrected_phenotype"": null, ""corrected_feature_type"": null, ""corrected_direction"": null, ""rationale"": ""The sentence clearly states a negative association between quality of life and impulsiveness, but the phenotype is not explicitly mentioned in the sentence.""}"
4,22749228,Behavioral and cognitive impulsivity in obsessive-compulsive disorder and eating disorders.,2012,Psychiatry research,Barratt Impulsiveness Scale neuroimaging,,unknown,unknown,,Higher levels of,unclear,,unclear,,"Compared to controls, both clinical groups reported higher levels of impulsivity on the BIS-11",no,evidence_strength not a number,yes,yes,yes,,,,,,,,,,mistral-7b-instruct-v0.3,2,keep,unclear,unclear,unclear,unclear,unclear,unclear,,,,"The sentence compares two clinical groups (Obsessive-Compulsive Disorder and Eating Disorders) to controls, and reports higher levels of impulsivity in both clinical groups, which aligns with the claim's structure.",," {""support_score"": 2, ""decision"": ""keep"", ""phenotype_supported"": null, ""feature_supported"": ""impulsivity"", ""relationship_supported"": ""Higher levels of"", ""direction_supported"": null, ""directness_supported"": null, ""overclaiming"": null, ""corrected_phenotype"": null, ""corrected_feature_type"": null, ""corrected_direction"": null, ""rationale"": ""The sentence compares two clinical groups (Obsessive-Compulsive Disorder and Eating Disorders) to controls, and reports higher levels of impulsivity in both clinical groups, which aligns with the claim's structure.""}"
5,25899520,Altered resting-state functional connectivity of the insula in young adults with Internet gaming disorder.,2016,Addiction biology,impulsivity resting-state fMRI functional connectivity,insula,unknown,unknown,,enhanced resting-state functional connectivity,unclear,,unclear,,"In comparison with HCs, IGD subjects (IGDs) exhibited enhanced rsFC between the anterior insula and a network of regions including anterior cingulate cortex (ACC), putamen, angular gyrus, and precuneous, which are involved in salience, craving, self-monitoring, and attention.",no,evidence_strength not a number,yes,yes,yes,,,,,,,,,,mistral-7b-instruct-v0.3,2,keep,unclear,unclear,unclear,unclear,unclear,unclear,Internet gaming disorder subjects,rsFC between the anterior insula and a network of regions,,"The sentence clearly supports the enhanced resting-state functional connectivity of the insula in individuals with Internet gaming disorder, as it mentions the specific brain regions involved in this connectivity.",," {""support_score"": 2, ""decision"": ""keep"", ""phenotype_supported"": null, ""feature_supported"": ""resting-state functional connectivity"", ""relationship_supported"": ""enhanced"", ""direction_supported"": null, ""directness_supported"": null, ""overclaiming"": null, ""corrected_phenotype"": ""Internet gaming disorder subjects"", ""corrected_feature_type"": ""rsFC between the anterior insula and a network of regions"", ""rationale"": ""The sentence clearly supports the enhanced resting-state functional connectivity of the insula in individuals with Internet gaming disorder, as it mentions the specific brain regions involved in this connectivity.""}"
6,42146757,Resting-State Functional Connectivity Alterations in Pediatric Survivors of Severe COVID-19: An Exploratory Case-Control Study.,2026,Sage open pediatrics,impulsivity resting state functional connectivity,,unknown,impulsivity (general),Pediatric survivors of severe COVID-19,association,unclear,,unclear,,"In an exploratory subset (8 post-COVID, 12 controls), 50% of post-COVID children had abnormally low Timeliness and 25% low Impulsivity MOXO-d-CPT z-scores, whereas no controls were abnormal.",no,evidence_strength not a number,yes,yes,yes,,,,,,,,,,mistral-7b-instruct-v0.3,2,keep,unclear,unclear,unclear,yes,yes,unclear,,,,"The sentence directly states an association between the phenotype 'impulsivity' and the feature 'Impulsivity MOXO-d-CPT z-scores'. It also indicates a direction (higher z-scores are considered normal, lower z-scores are abnormal, and a higher percentage of post-COVID children had lower z-scores) and directness (both phenotype and feature are named).",," {""support_score"": 2, ""decision"": ""keep"", ""phenotype_supported"": ""impulsivity (general)"", ""feature_supported"": ""Impulsivity MOXO-d-CPT z-scores"", ""relationship_supported"": ""association"", ""direction_supported"": true, ""directness_supported"": true, ""overclaiming"": null, ""corrected_phenotype"": null, ""corrected_feature_type"": null, ""corrected_direction"": null, ""rationale"": ""The sentence directly states an association between the phenotype 'impulsivity' and the feature 'Impulsivity MOXO-d-CPT z-scores'. It also indicates a direction (higher z-scores are considered normal, lower z-scores are abnormal, and a higher percentage of post-COVID children had lower z-scores) and directness (both phenotype and feature are named).""}"
7,35007715,Risk-taking in humans and the medial orbitofrontal cortex reward system.,2022,NeuroImage,impulsivity fMRI functional connectivity,"['medial orbitofrontal cortex', 'ventromedial prefrontal cortex (VMPFC)', 'parahippocampal areas', 'anterior cingulate cortex']",functional connectivity,impulsivity (general),,associated with,unclear,greater influence on action,unclear,,"Functional connectivities of the medial orbitofrontal cortex, ventromedial prefrontal cortex (VMPFC), and the parahippocampal areas were significantly higher in the risk-taking group (p < 0.001, FDR corrected).",no,evidence_strength not a number,yes,yes,yes,,,,,,,,,,mistral-7b-instruct-v0.3,2,keep,unclear,unclear,unclear,unclear,unclear,unclear,impulsivity (general),,,"The sentence directly states that the functional connectivities of the specified brain regions are significantly higher in the risk-taking group, which aligns with the claim that impulsivity (general) is associated with these functional connectivities.",," {""support_score"": 2, ""decision"": ""keep"", ""phenotype_supported"": null, ""feature_supported"": ""functional connectivity"", ""relationship_supported"": ""associated with"", ""direction_supported"": null, ""directness_supported"": null, ""overclaiming"": null, ""corrected_phenotype"": ""impulsivity (general)"", ""corrected_feature_type"": null, ""corrected_direction"": null, ""rationale"": ""The sentence directly states that the functional connectivities of the specified brain regions are significantly higher in the risk-taking group, which aligns with the claim that impulsivity (general) is associated with these functional connectivities.""}"
8,37209127,Reduced loss aversion in value-based decision-making and edge-centric functional connectivity in patients with internet gaming disorder.,2023,Journal of behavioral addictions,impulsivity neuroimaging functional connectivity,left IFG and right hippocampus,unknown,unknown,,reduced,unclear,edge-centric functional connectivity,indirect,,The reduced loss aversion in value-based decision making and their related edge-centric functional connectivity support that the IGD showed the same value-based decision-making deficit as the substance use and other behavioral addictive disorders.,no,evidence_strength not a number,yes,yes,yes,,,,,,,,,,mistral-7b-instruct-v0.3,2,keep,unclear,unclear,unclear,unclear,unclear,unclear,,,,"The sentence directly states a reduced relationship between the specified features (value-based decision-making and edge-centric functional connectivity) in patients with Internet Gaming Disorder, which aligns with the extracted claim.",," {""support_score"": 2, ""decision"": ""keep"", ""phenotype_supported"": null, ""feature_supported"": ""value-based decision-making and edge-centric functional connectivity"", ""relationship_supported"": ""reduced"", ""direction_supported"": null, ""directness_supported"": ""indirect"", ""overclaiming"": null, ""corrected_phenotype"": null, ""corrected_feature_type"": null, ""corrected_direction"": null, ""rationale"": ""The sentence directly states a reduced relationship between the specified features (value-based decision-making and edge-centric functional connectivity) in patients with Internet Gaming Disorder, which aligns with the extracted claim.""}"
9,40168432,Protocol for a Randomized Controlled Trial to Enhance Executive Function via Brief Mindfulness Training in Individuals with Internet Gaming Disorder.,2025,PloS one,trait impulsivity functional connectivity,,unknown,unknown,Internet Gaming Disorder,,unclear,,unclear,,Mindfulness interventions have been indicated to improve executive functions to varying degrees in individuals with IGD.,no,evidence_strength not a number,yes,yes,yes,,,,,,,,,,mistral-7b-instruct-v0.3,2,keep,unclear,unclear,unclear,unclear,unclear,unclear,,,,"The sentence directly states that mindfulness interventions improve executive functions in individuals with Internet Gaming Disorder, which aligns with the phenotype, feature, relationship, and direction/directness when stated.",," {""support_score"": 2, ""decision"": ""keep"", ""phenotype_supported"": ""Internet Gaming Disorder"", ""feature_supported"": ""executive functions"", ""relationship_supported"": ""improve"", ""direction_supported"": null, ""directness_supported"": null, ""overclaiming"": null, ""corrected_phenotype"": null, ""corrected_feature_type"": null, ""corrected_direction"": null, ""rationale"": ""The sentence directly states that mindfulness interventions improve executive functions in individuals with Internet Gaming Disorder, which aligns with the phenotype, feature, relationship, and direction/directness when stated.""}"
10,39592983,Abnormal stability of dynamic functional architecture in drug-naïve children with attention-deficit/hyperactivity disorder.,2024,BMC psychiatry,attentional impulsivity resting-state fMRI,"['default mode network', 'salience networks']",dynamic connectivity,attentional impulsivity,drug-naïve children,"['decreased FS in the bilateral superior frontal gyrus and increased FS in the right middle temporal gyrus', 'increased dFC between the bilateral SFG of DMN and the left insula of salience networks', 'decreased dFC between the right MTG and the left cerebellum posterior lobe']",unclear,,unclear,,"We found that children with ADHD exhibited (1) decreased FS in the bilateral superior frontal gyrus (SFG) and increased FS in the right middle temporal gyrus (MTG), which both belong to the default mode network (DMN); (2) increased dFC between the bilateral SFG of DMN and the left insula of salience networks (GRF, voxel-wise p<0.001, cluster-wise p<0.05); (3) decreased dFC between the right MTG and the left cerebellum posterior lobe,",no,evidence_strength not a number,yes,yes,no,,,,,,,,,,mistral-7b-instruct-v0.3,2,keep,unclear,unclear,unclear,no,no,unclear,,,,"The sentence provides evidence for the phenotype, feature, relationship, and brain systems as claimed. However, the direction and directness cannot be definitively determined from the sentence.",," {""support_score"": 2, ""decision"": ""keep"", ""phenotype_supported"": ""attentional impulsivity"", ""feature_supported"": ""dynamic connectivity"", ""relationship_supported"": [""decreased FS in the bilateral superior frontal gyrus and increased FS in the right middle temporal gyrus"", ""increased dFC between the bilateral SFG of DMN and the left insula of salience networks"", ""decreased dFC between the right MTG and the left cerebellum posterior lobe""], ""direction_supported"": false, ""directness_supported"": false, ""overclaiming"": null, ""corrected_phenotype"": null, ""corrected_feature_type"": null, ""corrected_direction"": null, ""rationale"": ""The sentence provides evidence for the phenotype, feature, relationship, and brain systems as claimed. However, the direction and directness cannot be definitively determined from the sentence.""}"
11,10570690,What is attention-deficit/hyperactivity disorder?,1999,Pediatric clinics of North America,attentional impulsivity functional connectivity,frontal cortical-basal ganglia connections,functional connectivity,attentional impulsivity,,may be structurally or functionally different,unclear,,unclear,,"Neurobiologic studies suggest that the circuitry involving frontal cortical-basal ganglia connections may be structurally or functionally different in individuals with ADHD, although the specificity of these findings has not been researched thoroughly.",no,evidence_strength not a number,yes,yes,yes,,,,,,,,,,mistral-7b-instruct-v0.3,2,keep,unclear,unclear,unclear,unclear,unclear,unclear,,,,"The sentence directly mentions the phenotype 'attentional impulsivity' is potentially different in individuals with ADHD, and it also mentions the feature type 'functional connectivity' and the relationship 'may be structurally or functionally different' in the same context.",," {""support_score"": 2, ""decision"": ""keep"", ""phenotype_supported"": null, ""feature_supported"": ""functional connectivity"", ""relationship_supported"": ""may be structurally or functionally different"", ""direction_supported"": null, ""directness_supported"": null, ""overclaiming"": null, ""corrected_phenotype"": null, ""corrected_feature_type"": null, ""corrected_direction"": null, ""rationale"": ""The sentence directly mentions the phenotype 'attentional impulsivity' is potentially different in individuals with ADHD, and it also mentions the feature type 'functional connectivity' and the relationship 'may be structurally or functionally different' in the same context.""}"
12,40260305,Effective connectivity analysis of response inhibition functional network.,2025,Frontiers in neuroscience,motor impulsivity functional connectivity,"['salience network (SN)', 'right executive control network (rECN)', 'left executive control network (lECN)', 'ventral default mode network (vDMN)', 'somatomotor network (SMN)']",functional connectivity,motor impulsivity,,"['causal inhibitory influence', 'correlation']",unclear,,unclear,,"Our results identified four functional networks activated during correct motor response inhibition: the salience network (SN), the right and left executive control networks (ECNs), and the ventral default mode network (vDMN). We observed a significant causal inhibitory influence from the vDMN to the left ECN (lECN).",no,evidence_strength not a number,yes,yes,yes,,,,,,,,,,mistral-7b-instruct-v0.3,2,keep,unclear,unclear,unclear,yes,yes,unclear,,,,"The sentence directly mentions a causal inhibitory influence between the vDMN and lECN, which are part of the claimed brain systems. However, the phenotype 'motor impulsivity' is not explicitly mentioned in the sentence, so the phenotype_supported field remains null.",," {""support_score"": 2, ""decision"": ""keep"", ""phenotype_supported"": null, ""feature_supported"": ""functional connectivity"", ""relationship_supported"": ""['causal inhibitory influence']"", ""direction_supported"": true, ""directness_supported"": true, ""overclaiming"": null, ""corrected_phenotype"": null, ""corrected_feature_type"": null, ""corrected_direction"": null, ""rationale"": ""The sentence directly mentions a causal inhibitory influence between the vDMN and lECN, which are part of the claimed brain systems. However, the phenotype 'motor impulsivity' is not explicitly mentioned in the sentence, so the phenotype_supported field remains null.""}"
1,26908392,Association of ventral striatum monoamine oxidase-A binding and functional connectivity in antisocial personality disorder with high impulsivity: A positron emission tomography and functional magnetic resonance imaging study.,2016,European neuropsychopharmacology : the journal of the European College of Neuropsychopharmacology,Barratt Impulsiveness Scale resting-state fMRI,Ventral striatum (VS),functional connectivity,motor impulsivity,Antisocial personality disorder (ASPD),Correlated with,lower,,unclear,,"VSs-DMPFC FC was negatively correlated with NEO Personality Inventory-Revised impulsivity (r=-0.49, p=0.03), as was VSi-hippocampus FC with Barratt Impulsiveness Scale-11 motor impulsiveness (r=-0.50, p=0.03).",no,evidence_strength not a number,yes,yes,yes,,,,,,,,,,mistral-7b-instruct-v0.3,2,keep,unclear,unclear,unclear,unclear,unclear,unclear,,,,"The sentence directly mentions the correlation of functional connectivity with motor impulsivity in the ventral striatum and hippocampus, which supports the claim.",," {""support_score"": 2, ""decision"": ""keep"", ""phenotype_supported"": ""motor impulsivity"", ""feature_supported"": ""functional connectivity"", ""relationship_supported"": ""Correlated with"", ""direction_supported"": ""lower"", ""directness_supported"": null, ""overclaiming"": null, ""corrected_phenotype"": null, ""corrected_feature_type"": null, ""corrected_direction"": null, ""rationale"": ""The sentence directly mentions the correlation of functional connectivity with motor impulsivity in the ventral striatum and hippocampus, which supports the claim.""}"
2,18479820,An event-related fMRI study on risk taking by healthy individuals of high or low impulsiveness.,2008,Neuroscience letters,Barratt Impulsiveness Scale fMRI,"['insula', 'orbitofrontal', 'parietal']",unknown,impulsivity (general),scores on the Barratt Impulsiveness Scale (BIS),comparison,higher,,unclear,,We demonstrated that a stronger activation in the insula-orbitofrontal-parietal regions was found in the high impulsiveness group compared to the low impulsiveness group.,no,evidence_strength not a number,yes,yes,yes,,,,,,,,,,mistral-7b-instruct-v0.3,2,keep,unclear,unclear,unclear,yes,yes,unclear,,,,"The sentence directly compares the 'high impulsiveness group' to the 'low impulsiveness group' and states that the former has a 'stronger activation' in the specified brain regions, which aligns with the extracted claim's direction and directness.",," {""support_score"": 2, ""decision"": ""keep"", ""phenotype_supported"": ""high impulsiveness group"", ""feature_supported"": ""activation"", ""relationship_supported"": ""comparison"", ""direction_supported"": true, ""directness_supported"": true, ""overclaiming"": null, ""corrected_phenotype"": null, ""corrected_feature_type"": null, ""corrected_direction"": null, ""rationale"": ""The sentence directly compares the 'high impulsiveness group' to the 'low impulsiveness group' and states that the former has a 'stronger activation' in the specified brain regions, which aligns with the extracted claim's direction and directness.""}"
3,19758706,Are self-injurers impulsive?: Results from two behavioral laboratory studies.,2009,Psychiatry research,Barratt Impulsiveness Scale neuroimaging,,unknown,unknown,,report greater impulsiveness,higher,,unclear,,"In both studies, self-injurers reported greater impulsiveness",no,evidence_strength not a number,yes,yes,yes,,,,,,,,,,mistral-7b-instruct-v0.3,2,keep,unclear,unclear,unclear,unclear,unclear,unclear,,,,"The sentence directly states that self-injurers report greater impulsiveness, which aligns with the claim of reporting greater impulsiveness.",," {""support_score"": 2, ""decision"": ""keep"", ""phenotype_supported"": ""self-injurers"", ""feature_supported"": ""impulsiveness"", ""relationship_supported"": ""report greater impulsiveness"", ""direction_supported"": ""higher"", ""directness_supported"": null, ""overclaiming"": null, ""corrected_phenotype"": null, ""corrected_feature_type"": null, ""corrected_direction"": null, ""rationale"": ""The sentence directly states that self-injurers report greater impulsiveness, which aligns with the claim of reporting greater impulsiveness.""}"
4,24373553,Anhedonia in Parkinson's disease patients with and without pathological gambling: a case-control study.,2014,Psychiatry research,Barratt Impulsiveness Scale neuroimaging,,unknown,unknown,Parkinson's Disease,Association,higher,,unclear,,"The PG-group, compared to the ICDs-group and PD-controls, reported a significantly higher incidence of anhedonia (45% vs. 9% vs. 14% respectively), higher Snaith-Hamilton Pleasure Scale (SHAPS) scores (2.0±1.3 vs. 1.0±1.1 vs. 1.0±1.2), higher levels of impulsivity traits as measured by the Barratt Impulsiveness Scale (70.0±10.6 vs. 64.8±11 vs. 60.9±9.3)",no,evidence_strength not a number,yes,yes,yes,,,,,,,,,,mistral-7b-instruct-v0.3,2,keep,unclear,unclear,unclear,yes,yes,unclear,,,,"The sentence directly compares the incidence of anhedonia among three groups (PG-group, ICDs-group, and PD-controls) and shows that the PG-group has a significantly higher incidence of anhedonia than the other two groups, supporting the claim of an association between anhedonia and Parkinson's disease patients with pathological gambling.",," {""support_score"": 2, ""decision"": ""keep"", ""phenotype_supported"": ""anhedonia"", ""feature_supported"": ""incidence"", ""relationship_supported"": ""Association"", ""direction_supported"": true, ""directness_supported"": true, ""overclaiming"": null, ""corrected_phenotype"": null, ""corrected_feature_type"": null, ""corrected_direction"": null, ""rationale"": ""The sentence directly compares the incidence of anhedonia among three groups (PG-group, ICDs-group, and PD-controls) and shows that the PG-group has a significantly higher incidence of anhedonia than the other two groups, supporting the claim of an association between anhedonia and Parkinson's disease patients with pathological gambling.""}"
5,36963562,Youth Screen Media Activity Patterns and Associations With Behavioral Developmental Measures and Resting-state Brain Functional Connectivity.,2023,Journal of the American Academy of Child and Adolescent Psychiatry,impulsivity resting-state fMRI functional connectivity,,unknown,unknown,,association,unclear,resting-state brain functional connectivity,unclear,,"Compared with the lower-frequency SMA pattern group, the video-centric higher-frequency SMA pattern group demonstrated higher impulsivity.",no,evidence_strength not a number,yes,yes,no,,,,,,,,,,mistral-7b-instruct-v0.3,2,keep,unclear,unclear,unclear,unclear,unclear,unclear,,,,"The sentence directly states an association between the video-centric higher-frequency SMA pattern and impulsivity, although the direction is not explicitly stated.",," {""support_score"": 2, ""decision"": ""keep"", ""phenotype_supported"": ""impulsivity"", ""feature_supported"": ""video-centric higher-frequency SMA pattern"", ""relationship_supported"": ""association"", ""direction_supported"": null, ""directness_supported"": null, ""overclaiming"": null, ""corrected_phenotype"": null, ""corrected_feature_type"": null, ""corrected_direction"": null, ""rationale"": ""The sentence directly states an association between the video-centric higher-frequency SMA pattern and impulsivity, although the direction is not explicitly stated.""}"
6,32699511,Neurobiological mechanisms underlying internet gaming disorder .,2020,Dialogues in clinical neuroscience,impulsivity fMRI functional connectivity,impulse control areas,functional connectivity,unknown,,reduced,unclear,,unclear,,reduced activity in impulse control areas and impaired decision making,no,evidence_strength not a number,yes,yes,yes,,,,,,,,,,mistral-7b-instruct-v0.3,2,keep,unclear,unclear,unclear,unclear,unclear,unclear,,,,"The sentence mentions reduced activity in impulse control areas, which aligns with the feature type (functional connectivity) and the relationship (reduced). However, the direction is not explicitly stated in the sentence.",," {""support_score"": 2, ""decision"": ""keep"", ""phenotype_supported"": null, ""feature_supported"": ""functional connectivity"", ""relationship_supported"": ""reduced"", ""direction_supported"": null, ""directness_supported"": null, ""overclaiming"": null, ""corrected_phenotype"": null, ""corrected_feature_type"": null, ""corrected_direction"": null, ""rationale"": ""The sentence mentions reduced activity in impulse control areas, which aligns with the feature type (functional connectivity) and the relationship (reduced). However, the direction is not explicitly stated in the sentence.""}"
7,34964209,Neural processes during response inhibition in complex posttraumatic stress disorder.,2022,Depression and anxiety,impulsivity fMRI functional connectivity,Thalamus,functional connectivity,impulsivity (general),Complex posttraumatic stress disorder (CPTSD),Reduced functional connectivity,unclear,,unclear,,"There was reduced bilateral thalamic activation in participants with CPTSD relative to PTSD and controls during inhibition trials, but no activation differences between PTSD and controls for this brain region.",no,evidence_strength not a number,yes,yes,yes,,,,,,,,,,mistral-7b-instruct-v0.3,2,keep,unclear,unclear,unclear,unclear,unclear,unclear,,,,"The sentence clearly states reduced functional connectivity in the thalamus for participants with CPTSD during inhibition trials, which supports the claim.",," {""support_score"": 2, ""decision"": ""keep"", ""phenotype_supported"": null, ""feature_supported"": ""functional connectivity"", ""relationship_supported"": ""Reduced functional connectivity"", ""direction_supported"": null, ""directness_supported"": null, ""overclaiming"": null, ""corrected_phenotype"": null, ""corrected_feature_type"": null, ""corrected_direction"": null, ""rationale"": ""The sentence clearly states reduced functional connectivity in the thalamus for participants with CPTSD during inhibition trials, which supports the claim.""}"
