source,source_id,query,title,year,journal,brain_system,feature_type,phenotype,diagnostic_context,relationship,direction,mechanism,directness,evidence_strength,supporting_sentence,citation_id,extraction_model,extraction_confidence
pubmed,23684384,attentional impulsivity resting-state fMRI,Altered regional homogeneity patterns in adults with attention-deficit hyperactivity disorder.,2013,European journal of radiology,unknown,BOLD variability,impulsivity (general),ADHD,correlates_with,higher,,direct,0.8,"The altered brain regions included portions of basal ganglia, insula, precuneus, anterior cingulate cortex (ACC), posterior cingulate cortex (PCC), thalamus, and cerebellum.",23684384,vllm:llama-3.1-8b-instruct,high
pubmed,27894158,attentional impulsivity resting-state fMRI,Craving behavioral intervention for internet gaming disorder: remediation of functional connectivity of the ventral striatum.,2018,Addiction biology,unknown,functional connectivity,attentional impulsivity,internet gaming disorder,associated_with,lower,remediation of functional connectivity,direct,0.8,"IGD subjects showed greater resting-state functional connectivity of the VS to left inferior parietal lobule (lIPL), right inferior frontal gyrus and left middle frontal gyrus, in positive association with the severity of IGD.",27894158,vllm:llama-3.1-8b-instruct,high
pubmed,32114120,attentional impulsivity resting-state fMRI,Estimating individual scores of inattention and impulsivity based on dynamic features of intrinsic connectivity network.,2020,Neuroscience letters,unknown,unknown,impulsivity (general),ADHD,associated_with,unclear,,indirect,0.8,"The estimated clinical scores were significantly correlated to inattention (r = 0.4 ± 0.02, p < 0.01) and impulsivity (r = 0.31 ± 0.02, p < 0.01).",32114120,vllm:llama-3.1-8b-instruct,high
pubmed,30366150,attentional impulsivity resting-state fMRI,Mapping Internet gaming disorder using effective connectivity: A spectral dynamic causal modeling study.,2019,Addictive behaviors,default mode network,dynamic connectivity,unknown,Internet gaming disorder,correlates_with,lower,effective connectivity,direct,0.8,Our findings suggest that the decreased excitatory connectivity from the mPFC to the PCC may be a crucial biomarker for IGD.,30366150,vllm:llama-3.1-8b-instruct,high
pubmed,36055063,attentional impulsivity resting-state fMRI,PTSD symptomatology is selectively associated with impaired sustained attention ability and dorsal attention network synchronization.,2022,NeuroImage. Clinical,dorsal attention network,functional connectivity,attentional impulsivity,PTSD,associated_with,lower,disrupting proactive engagement of attentional control circuitry,direct,0.9,"PTSD symptoms were selectively associated with reduced sustained attention ability, but not more impulsive response strategies.",36055063,vllm:llama-3.1-8b-instruct,high
pubmed,27812554,attentional impulsivity resting-state fMRI,Attention-Deficit/Hyperactivity Disorder symptoms coincide with altered striatal connectivity.,2016,Biological psychiatry. Cognitive neuroscience and neuroimaging,unknown,functional connectivity,impulsivity (general),ADHD,associated_with,higher,altered connectivity,indirect,0.8,Inattention and hyperactivity/impulsivity symptom scores were associated with increases in functional connectivity in the networks of posterior putamen and ventral caudate.,27812554,vllm:llama-3.1-8b-instruct,high
pubmed,39551190,attentional impulsivity resting-state fMRI,Attention and emotion in adolescents with ADHD; a time-varying functional connectivity study.,2025,Journal of affective disorders,unknown,dynamic connectivity,impulsivity (general),ADHD,associated_with,unclear,,indirect,0.8,"We present two significant group*behavior effects. Compared to controls, adolescents with ADHD had 1) diminished salience network-centered dynamic FNC that was driven by an integrated ADHD phenotype (p < .004, r = 0.57) and 2) more variable patterns of global connectivity, as measured through meta-state analysis, which were driven by heightened emotional reactivity (p < .002, r = 0.63).",39551190,vllm:llama-3.1-8b-instruct,medium
pubmed,39147392,attentional impulsivity resting-state fMRI,"Evaluation of potential alterations related to ADHD in the effective connectivity between the default mode network and cerebellum, hippocampus, thalamus, and primary visual cortex.",2024,"Cerebral cortex (New York, N.Y. : 1991)",default mode network,dynamic connectivity,attentional impulsivity,ADHD,correlates_with,higher,effective connectivity,direct,0.8,Our results demonstrated a positive correlation between ADHD and effective connectivity between the right cerebellum and three DMN nodes (intrinsically inhibitory connections).,39147392,vllm:llama-3.1-8b-instruct,high
pubmed,24615988,attentional impulsivity resting-state fMRI,Network connectivity abnormality profile supports a categorical-dimensional hybrid model of ADHD.,2014,Human brain mapping,unknown,unknown,impulsivity (general),ADHD,associated_with,unclear,network functional connectivity,background,0.8,"Functional connectivity analyses of resting-state fMRI data from 155 children with ADHD and 145 typically developing children (TDC) defined the dorsal attention network (DA), default mode network (DM), salience processing network (SAL) and executive control network (CON).",24615988,vllm:llama-3.1-8b-instruct,medium
pubmed,27881961,attentional impulsivity resting-state fMRI,Functional Connectivity of Child and Adolescent Attention Deficit Hyperactivity Disorder Patients: Correlation with IQ.,2016,Frontiers in human neuroscience,unknown,unknown,impulsivity (general),ADHD,correlates_with,unclear,,background,0.5,The frontoparietal network is known to be related to hyperactive and impulsive behaviors.,27881961,vllm:llama-3.1-8b-instruct,low
pubmed,28762756,attentional impulsivity resting-state fMRI,Intranasal Oxytocin Selectively Modulates Large-Scale Brain Networks in Humans.,2017,Brain connectivity,default mode network,functional connectivity,attentional impulsivity,unknown,modulates,lower,modulation of functional connectivity,direct,0.8,"Our results show that OT mainly alters connectivity in the VA, on one side reducing the coupling to regions that typically form the nodes of DM, an introspective and self-referential network, and on the other side increasing the coupling to the edges of the CO, which is involved in salience processing.",28762756,vllm:llama-3.1-8b-instruct,high
pubmed,36747838,attentional impulsivity resting-state fMRI,Individual Differences in Delay Discounting are Associated with Dorsal Prefrontal Cortex Connectivity in Youth.,2023,bioRxiv : the preprint server for biology,default mode network,functional connectivity,impulsivity (general),youth,associated_with,higher,,direct,0.8,"Delay discounting was associated with greater functional connectivity between the dorsal prefrontal cortex and other parts of the default mode network, and reduced connectivity with regions in the dorsal and ventral attention networks.",36747838,vllm:llama-3.1-8b-instruct,high
pubmed,34732691,attentional impulsivity resting-state fMRI,The sooner the better: clinical and neural correlates of impulsive choice in Tourette disorder.,2021,Translational psychiatry,unknown,unknown,impulsivity (general),Tourette disorder,associated_with,unclear,reward sensitivity,indirect,0.8,"We identified a subgroup of 29 patients with steeper reward discounting, characterised by a higher burden of impulse-control disorders and a higher level of general impulsivity compared to patients with normal behavioural performance or to controls.",34732691,vllm:llama-3.1-8b-instruct,medium
pubmed,28173729,attentional impulsivity resting-state fMRI,Structural and Functional Abnormalities in Children with Attention-Deficit/Hyperactivity Disorder: A Focus on Subgenual Anterior Cingulate Cortex.,2017,Brain connectivity,unknown,functional connectivity,attentional impulsivity,ADHD,associated_with,higher,disrupted white matter integrity and altered functional connectivity,direct,0.8,Both the rs-fMRI and DTI ROI-based measures were significantly correlated with clinical measures that examine behavioral capacities of attention and inhibitory control.,28173729,vllm:llama-3.1-8b-instruct,high
pubmed,29409566,attentional impulsivity resting-state fMRI,Brain-behavior patterns define a dimensional biotype in medication-naïve adults with attention-deficit hyperactivity disorder.,2018,Psychological medicine,default mode network,functional connectivity,impulsivity (general),adult ADHD,correlates_with,higher,,direct,0.8,"Adults with ADHD showed stronger functional connectivity compared to healthy controls, predominantly between the default-mode, cingulo-opercular and subcortical networks.",29409566,vllm:llama-3.1-8b-instruct,high
pubmed,36866118,attentional impulsivity resting-state fMRI,"Structural differences among children, adolescents, and adults with attention-deficit/hyperactivity disorder and abnormal Granger causality of the right pallidum and whole-brain.",2023,Frontiers in human neuroscience,unknown,unknown,impulsivity (general),ADHD,correlates_with,unclear,,background,0.8,The right pallidum was positively correlated with disease severity.,36866118,vllm:llama-3.1-8b-instruct,medium
pubmed,31978743,attentional impulsivity resting-state fMRI,Neural correlates and role of medication in reactive motor impulsivity in Tourette disorder.,2020,Cortex; a journal devoted to the study of the nervous system and behavior,unknown,functional connectivity,motor impulsivity,Tourette disorder,associated_with,higher,increased grey matter signal from the right supplementary motor area and inferior frontal gyrus; decreased resting-state spontaneous activity of the left putamen; higher functional connectivity between the inferior frontal gyrus and the superior temporal gyri (bilaterally); lower functional connectivity between the cerebellum and the right subthalamic nucleus,direct,0.9,We found a higher reactive motor impulsivity in TD patients medicated with antipsychotics compared to unmedicated TD patients and controls.,31978743,vllm:llama-3.1-8b-instruct,high
pubmed,37561637,attentional impulsivity resting-state fMRI,Abnormal frontostriatal connectivity and serotonin function in gambling disorder: A preliminary exploratory study.,2023,Journal of behavioral addictions,unknown,functional connectivity,attentional impulsivity,gambling disorder,associated_with,lower,abnormal frontostriatal connectivity and serotonergic function,direct,0.9,"Right NAcc 11C-MADAM binding potential correlated with attentional impulsivity in individuals with gambling disorder (r = -0.73, p = 0.005).",37561637,vllm:llama-3.1-8b-instruct,high
pubmed,27664824,attentional impulsivity resting-state fMRI,Perceived social isolation is associated with altered functional connectivity in neural networks associated with tonic alertness and executive control.,2017,NeuroImage,unknown,functional connectivity,attentional impulsivity,unknown,associated_with,higher,,direct,0.9,"We suggest that, in PSI, increased within-network cingulo-opercular FC may be associated with hypervigilance to social threat, whereas reduced right middle/superior frontal gyrus FC to the cingulo-opercular network may be associated with diminished impulse control.",27664824,vllm:llama-3.1-8b-instruct,high
pubmed,36937718,attentional impulsivity resting-state fMRI,"The clinical, neuropsychological, and brain functional characteristics of the ADHD restrictive inattentive presentation.",2023,Frontiers in psychiatry,unknown,unknown,impulsivity (general),ADHD,associated_with,unclear,,background,0.8,"Compared with healthy controls, all ADHD groups presented more clinical problems and weaker cognitive function.",36937718,vllm:llama-3.1-8b-instruct,medium
pubmed,34294803,attentional impulsivity resting-state fMRI,Functional network topology of the right insula affects emotion dysregulation in hyperactive-impulsive attention-deficit/hyperactivity disorder.,2021,Scientific reports,unknown,functional connectivity,attentional impulsivity,attention-deficit/hyperactivity disorder,associated_with,higher,,direct,0.8,"In individuals with ADHD characterized by prominent hyperactivity-impulsivity, the latent emotion dysregulation variable was related to an increased clustering and local efficiency of the right insula.",34294803,vllm:llama-3.1-8b-instruct,high
pubmed,28174127,attentional impulsivity resting-state fMRI,Altered functional connectivity in default mode network in Internet gaming disorder: Influence of childhood ADHD.,2017,Progress in neuro-psychopharmacology & biological psychiatry,default mode network,functional connectivity,attentional impulsivity,Internet gaming disorder,associated_with,higher,altered neural network features,direct,0.8,"IGD subjects without childhood ADHD showed expanded functional connectivity (FC) between DMN-related regions (PCC, medial prefrontal cortex, thalamus) compared with controls.",28174127,vllm:llama-3.1-8b-instruct,high
pubmed,38964089,attentional impulsivity resting-state fMRI,Multimodal frontal neuroimaging markers predict longitudinal craving reduction in abstinent individuals with heroin use disorder.,2024,Journal of psychiatric research,unknown,functional connectivity,attentional impulsivity,heroin use disorder,predicts,higher,neural mechanisms of addiction abstinence,direct,0.9,"The multimodal neuroimaging features, primarily converging in frontal regions (e.g., the left superior frontal (LSF) thickness, FA of the LSF-occipital tract, and RSFC of left middle frontal-right superior temporal lobe), collectively contributed to prediction alongside dosage and attention impulsiveness.",38964089,vllm:llama-3.1-8b-instruct,high
pubmed,40334458,attentional impulsivity resting-state fMRI,Temporal variability-based alternations in dynamic functional networks in internet gaming disorder.,2025,Journal of psychiatric research,default mode network,dynamic connectivity,attentional impulsivity,internet gaming disorder,correlates_with,lower,temporal variability-based alternations,direct,0.8,"Compared to RGUs, IGD individuals exhibited decreased within-network variability in the default mode network (DMN), increased within-network temporal variability in the ventral attention network (VAN), and increased between-network temporal variability in sensorimotor network (SMN) and VAN, SMN and limbic network (LN), VAN and LN.",40334458,vllm:llama-3.1-8b-instruct,high
pubmed,29554302,attentional impulsivity resting-state fMRI,Ventral Striatal D2/3 Receptor Availability Is Associated with Impulsive Choice Behavior As Well As Limbic Corticostriatal Connectivity.,2018,The international journal of neuropsychopharmacology,unknown,unknown,impulsivity (general),unknown,associated_with,lower,D2/3 receptor availability,indirect,0.9,"Delay-discounting task impulsivity was inversely related to D2/3 receptor availability in the nucleus accumbens core but not the dorsal striatum, with higher D2/3 binding in the nucleus accumbens shell of high-impulsive rats compared with low-impulsive rats.",29554302,vllm:llama-3.1-8b-instruct,high
pubmed,26802508,attentional impulsivity resting-state fMRI,A failure of suppression within the default mode network in depressed adolescents with compulsive internet game play.,2016,Journal of affective disorders,default mode network,functional connectivity,attentional impulsivity,depression,associated_with,higher,failure to suppress default mode network activity,direct,0.8,"In cohorts of individuals with a history of compulsive internet game play, individuals with depression showed failure to suppress default mode network activity during an attentionally demanding task, compared to individuals without depression, including comparison groups with and without a history of compulsive video gaming.",26802508,vllm:llama-3.1-8b-instruct,high
pubmed,30898336,attentional impulsivity resting-state fMRI,Age-Normative Pathways of Striatal Connectivity Related to Clinical Symptoms in the General Population.,2019,Biological psychiatry,unknown,unknown,impulsivity (general),general population,associated_with,unclear,,background,0.8,"Altered striatal development contributes to core deficits in motor and inhibitory control, impulsivity, and inattention associated with attention-deficit/hyperactivity disorder and may likewise play a role in deficient reward processing and emotion regulation in psychosis and depression.",30898336,vllm:llama-3.1-8b-instruct,medium
pubmed,39965782,attentional impulsivity resting-state fMRI,MRI-based surrogates of brain clearance in narcolepsy type 1.,2025,Journal of sleep research,unknown,unknown,unknown,narcolepsy type 1,unknown,unclear,,background,0.5,The hypothesis of altered brain clearance in narcolepsy type 1 is not supported by evidence from the current study.,39965782,vllm:llama-3.1-8b-instruct,low
pubmed,36511133,attentional impulsivity resting-state fMRI,TTLL11 gene is associated with sustained attention performance and brain networks: A genome-wide association study of a healthy Chinese sample.,2023,"Genes, brain, and behavior",unknown,unknown,impulsivity (general),healthy individuals,associated_with,lower,genetic,indirect,0.8,"The GG homozygotes showed lower brain activity, weaker brain network connectivity, and non-significant brain-attention association compared to the A allele carriers.",36511133,vllm:llama-3.1-8b-instruct,high
pubmed,29171429,attentional impulsivity resting-state fMRI,Age-related connectivity differences between attention deficit and hyperactivity disorder patients and typically developing subjects: a resting-state functional MRI study.,2017,Neural regeneration research,unknown,unknown,impulsivity (general),ADHD,associated_with,unclear,,background,0.8,The results of our study suggest that aberrant development in cognitive brain regions might be associated with age-related brain network changes in ADHD patients.,29171429,vllm:llama-3.1-8b-instruct,medium
pubmed,32800380,attentional impulsivity resting-state fMRI,"Estimating the Heritability of Developmental Change in Neural Connectivity, and Its Association With Changing Symptoms of Attention-Deficit/Hyperactivity Disorder.",2021,Biological psychiatry,unknown,structural connectivity,impulsivity (general),ADHD,associated_with,unclear,unknown,background,0.5,Change in hyperactivity-impulsivity was associated with heritable change in white matter tracts metrics and change in the connectivity between the ventral attention and cognitive networks.,32800380,vllm:llama-3.1-8b-instruct,low
pubmed,34851976,attentional impulsivity resting-state fMRI,Differential structure-function network coupling in the inattentive and combined types of attention deficit hyperactivity disorder.,2021,PloS one,unknown,unknown,attentional impulsivity,ADHD,correlates_with,lower,,indirect,0.8,"Relative to TDC, children with ADHD had lower structural connectivity and network efficiency in the DMN, without significant group differences in functional networks.",34851976,vllm:llama-3.1-8b-instruct,medium
pubmed,30099805,attentional impulsivity resting-state fMRI,Binge drinking is associated with attenuated frontal and parietal activation during successful response inhibition in fearful context.,2019,The European journal of neuroscience,unknown,functional connectivity,attentional impulsivity,fearful context,associated_with,lower,disrupted functional connectivity within brain substrates directing attention,direct,0.8,"Higher binge drinking attenuated frontal and parietal activation during successful response inhibition within a fearful context, indicating the selective emotional facilitation of inhibitory control.",30099805,vllm:llama-3.1-8b-instruct,high
pubmed,34497483,attentional impulsivity resting-state fMRI,Abnormal Topological Network in Parkinson's Disease With Impulse Control Disorders: A Resting-State Functional Magnetic Resonance Imaging Study.,2021,Frontiers in neuroscience,unknown,functional connectivity,attentional impulsivity,Parkinson disease with impulse control disorders,associated_with,higher,functional disconnection changes,indirect,0.8,"However, so far, it is still unclear whether the topological organization is damaged in PD patients with ICD.",34497483,vllm:llama-3.1-8b-instruct,medium
pubmed,41572717,attentional impulsivity resting-state fMRI,Machine Learning-driven ADHD Classification: Exploring Medication Effects with VMD Sub-band Analysis.,2026,Current computer-aided drug design,unknown,unknown,impulsivity (general),ADHD,associated_with,unclear,,background,0.8,"Attention Deficit Hyperactivity Disorder (ADHD) is a prevalent neurodevelopmental disorder characterized by inattention, impulsivity, and hyperactivity.",41572717,vllm:llama-3.1-8b-instruct,low
pubmed,35682491,attentional impulsivity functional connectivity,Digital Addiction and Sleep.,2022,International journal of environmental research and public health,unknown,unknown,impulsivity (general),unknown,unknown,unclear,altered dopamine and serotonin synaptic plasticity,background,0.8,"Once the urge to be online has become uncontrollable, it is always accompanied by severe sleep loss, emotional distress, depression, and memory dysfunction.",35682491,vllm:llama-3.1-8b-instruct,medium
pubmed,40525051,attentional impulsivity functional connectivity,"The Role of Sleep and the Effects of Sleep Loss on Cognitive, Affective, and Behavioral Processes.",2025,Cureus,unknown,functional connectivity,attentional impulsivity,unknown,associated_with,higher,,indirect,0.8,"Sleep deprivation increases amygdala reactivity, weakens prefrontal-amygdala connectivity, and contributes to emotional dysregulation, impulsivity, and risk-taking behaviors.",40525051,vllm:llama-3.1-8b-instruct,medium
pubmed,39339712,attentional impulsivity functional connectivity,Investigating the Impact of Nutrition and Oxidative Stress on Attention Deficit Hyperactivity Disorder.,2024,Nutrients,unknown,unknown,impulsivity (general),ADHD,unknown,unclear,oxidative stress,background,0.8,Oxidative stress plays a critical role in the development and manifestation of ADHD symptoms.,39339712,vllm:llama-3.1-8b-instruct,medium
pubmed,39500949,attentional impulsivity functional connectivity,Exploring the impact of probiotics on adult ADHD management through a double-blind RCT.,2024,Scientific reports,unknown,unknown,impulsivity (general),ADHD,associated_with,lower,unknown,indirect,0.8,There was also a negative correlation between FCC and symptoms of attention and impulsivity.,39500949,vllm:llama-3.1-8b-instruct,medium
pubmed,35754775,attentional impulsivity functional connectivity,Intrinsic Functional Connectivity in the Default Mode Network Differentiates the Combined and Inattentive Attention Deficit Hyperactivity Disorder Types.,2022,Frontiers in human neuroscience,default mode network,functional connectivity,attentional impulsivity,ADHD,differentiates,unclear,,direct,0.8,Reduced network connectivity differences within the DMN were negatively associated with ADHD-RS hyperactivity-impulsivity subscale score.,35754775,vllm:llama-3.1-8b-instruct,high
pubmed,38123729,attentional impulsivity functional connectivity,Inactivation of hypocretin receptor-2 signaling in dopaminergic neurons induces hyperarousal and enhanced cognition but impaired inhibitory control.,2024,Molecular psychiatry,unknown,functional connectivity,attentional impulsivity,unknown,associated_with,higher,inactivation of hypocretin receptor-2 signaling in dopaminergic neurons,direct,0.8,"However, the mice concurrently displayed maladaptive patterns of reward-seeking, with behavioral indices of enhanced impulsivity and compulsivity.",38123729,vllm:llama-3.1-8b-instruct,high
pubmed,24576926,attentional impulsivity functional connectivity,Functional connectivity and temporal variability of brain connections in adults with attention deficit/hyperactivity disorder and bipolar disorder.,2014,Neuropsychobiology,unknown,functional connectivity,impulsivity (general),ADHD and bipolar disorder,associated_with,unclear,,indirect,0.8,"In the ADHD group, temporal variability of functional connections was associated with executive function and memory deficits.",24576926,vllm:llama-3.1-8b-instruct,high
pubmed,22153589,attentional impulsivity functional connectivity,Abnormal functional connectivity in children with attention-deficit/hyperactivity disorder.,2012,Biological psychiatry,default mode network,functional connectivity,attentional impulsivity,attention-deficit/hyperactivity disorder,correlates_with,lower,impaired interactions between control and reward pathways,direct,0.8,Children with ADHD had lower connectivity (short- and long-range) in regions of the dorsal attention (superior parietal cortex) and default-mode (precuneus) networks and in cerebellum and higher connectivity (short-range) in reward-motivation regions (ventral striatum and orbitofrontal cortex) than control subjects.,22153589,vllm:llama-3.1-8b-instruct,high
pubmed,25936249,attentional impulsivity functional connectivity,The neurobiology of aggression and violence.,2015,CNS spectrums,unknown,unknown,impulsivity (general),unknown,unknown,unclear,,background,0.0,"Next we will examine the neuroanatomy of aggression and violence, focusing on regional volumes, functional studies, and interregional connectivity.",25936249,vllm:llama-3.1-8b-instruct,low
pubmed,10570690,attentional impulsivity functional connectivity,What is attention-deficit/hyperactivity disorder?,1999,Pediatric clinics of North America,unknown,functional connectivity,attentional impulsivity,ADHD,associated_with,unclear,structural or functional differences in circuitry,indirect,0.5,"Neurobiologic studies suggest that the circuitry involving frontal cortical-basal ganglia connections may be structurally or functionally different in individuals with ADHD,",10570690,vllm:llama-3.1-8b-instruct,medium
pubmed,29033857,attentional impulsivity functional connectivity,An Update Overview on Brain Imaging Studies of Internet Gaming Disorder.,2017,Frontiers in psychiatry,unknown,functional connectivity,attentional impulsivity,Internet gaming disorder,associated_with,lower,altered executive control mechanisms,direct,0.8,"Adolescents with IGD showed lower white matter (WM) integrity measures in several brain regions that are involved in decision-making, behavioral inhibition, and emotional regulation.",29033857,vllm:llama-3.1-8b-instruct,high
pubmed,40840870,attentional impulsivity functional connectivity,Comparison of 5-Day Multidaily Neuronavigated Theta-Burst Sessions With 6-Week Standard Repetitive Transcranial Magnetic Stimulation (the Dutch Depression Outcome Trial): Protocol for a Randomized Controlled Trial.,2025,JMIR research protocols,unknown,functional connectivity,unknown,depression,associated_with,unclear,,background,0.0,Personalized targets will be identified in the accelerated intermittent theta-burst stimulation condition based on negative functional coupling between the subgenual anterior cingulate cortex and the dorsolateral prefrontal cortex.,40840870,vllm:llama-3.1-8b-instruct,low
pubmed,24023940,attentional impulsivity functional connectivity,Elevated functional connectivity in a striatal-amygdala circuit in pathological gamblers.,2013,PloS one,unknown,functional connectivity,attentional impulsivity,pathological gamblers,associated_with,higher,dysfunctions of the ventral striatum,direct,0.9,"In line with previous studies in other ICDs, we observed reliable increases in functional coupling between striatum and bilateral amygdala in gamblers vs. controls.",24023940,vllm:llama-3.1-8b-instruct,high
pubmed,24926234,attentional impulsivity functional connectivity,Subcircuit-specific neuromodulation in the prefrontal cortex.,2014,Frontiers in neural circuits,unknown,unknown,attentional impulsivity,unknown,unknown,unclear,,background,0.5,"PFC dysfunction has been linked to many disorders that involve deficits in cognitive performance, attention, motivation, and/or impulse control.",24926234,vllm:llama-3.1-8b-instruct,medium
pubmed,32066697,attentional impulsivity functional connectivity,Shared and distinct resting functional connectivity in children and adults with attention-deficit/hyperactivity disorder.,2020,Translational psychiatry,default mode network,functional connectivity,attentional impulsivity,ADHD,associated_with,higher,,direct,0.8,"The ADHD-discriminative FCs shared in children and adults lie in the intra-network within default mode network (DMN) and the inter-network between DMN and ventral attention network, positively correlated with total scores of ADHD symptoms.",32066697,vllm:llama-3.1-8b-instruct,high
pubmed,38176941,attentional impulsivity functional connectivity,The Role of the Cerebellum in Drug Reward: A Review.,2023,Journal of integrative neuroscience,unknown,unknown,unknown,unknown,unknown,unclear,,unclear,0.5,"Recent studies have reported on the non-motor functions of the cerebellum, and evidence from neuroimaging and behavioral studies has suggested the role of cerebellum in drug reward, which has received increasing attention.",38176941,vllm:llama-3.1-8b-instruct,low
pubmed,18568333,attentional impulsivity functional connectivity,[Legal aspects of hyperkinetic disorders/ADHD].,2008,Der Nervenarzt,unknown,unknown,impulsivity (general),ADHD,unknown,unclear,,background,0.5,Children and adolescents diagnosed with ADHD suffer from hyperactivity and deficits in attention and impulse control.,18568333,vllm:llama-3.1-8b-instruct,low
pubmed,32994553,attentional impulsivity functional connectivity,Impulsive prepotent actions and tics in Tourette disorder underpinned by a common neural network.,2021,Molecular psychiatry,unknown,functional connectivity,attentional impulsivity,Tourette disorder,correlates_with,higher,connectivity between the right orbito-frontal cortex with caudate nucleus bilaterally,direct,0.8,"We found that unmedicated TD patients showed increased waiting impulsivity compared to controls, which was independent of comorbid conditions, but correlated with the severity of tics.",32994553,vllm:llama-3.1-8b-instruct,high
pubmed,9571295,attentional impulsivity functional connectivity,Frontal lobe functions and dysfunctions.,1998,Clinical EEG (electroencephalography),unknown,unknown,impulsivity (general),unknown,unknown,unclear,,background,0.5,"The prefrontal cortex is also involved in motor action: in its initiation, planning, designing and sequencing rather than its mere execution.",9571295,vllm:llama-3.1-8b-instruct,low
pubmed,39284401,attentional impulsivity functional connectivity,"Transcranial Magnetic Stimulation-Induced Plasticity Improving Cognitive Control in Obsessive-Compulsive Disorder, Part II: Task-Based Neural Predictors of Treatment Response.",2025,Biological psychiatry,unknown,functional connectivity,attentional impulsivity,obsessive-compulsive disorder,associated_with,unclear,,indirect,0.8,"For the vertex group, but not the dorsolateral prefrontal cortex/presupplementary motor area rTMS conditions, higher activation in several task-relevant regions during planning and response inhibition and lower error-related activation corresponded with better short-term clinical improvement.",39284401,vllm:llama-3.1-8b-instruct,medium
pubmed,31704786,attentional impulsivity functional connectivity,The Claustrum-Prefrontal Cortex Pathway Regulates Impulsive-Like Behavior.,2019,The Journal of neuroscience : the official journal of the Society for Neuroscience,unknown,functional connectivity,attentional impulsivity,unknown,regulates,lower,chemogenetic activation and inhibition of the CLA-PFC pathway,direct,0.9,"We found that chemogenetic activation and inhibition of the CLA-PFC pathway increased and reduced the impulsive-like behavior (i.e., premature responses), respectively.",31704786,vllm:llama-3.1-8b-instruct,high
pubmed,39676699,attentional impulsivity functional connectivity,Early-life IL-4 administration induces long-term changes in microglia in the cerebellum and prefrontal cortex.,2025,Journal of neurochemistry,unknown,functional connectivity,impulsivity (general),unknown,unknown,unclear,IL-4 administration impairs microglia-mediated engulfment of neurons,indirect,0.8,"Mechanistically, elevated IL-4 levels prevented microglia-mediated engulfment of neurons in the cerebellum, resulting in a surplus of granule cells and consequent dysfunction in cerebellar connectivity.",39676699,vllm:llama-3.1-8b-instruct,medium
pubmed,25900066,attentional impulsivity functional connectivity,Impulsivity and aggression in schizophrenia: a neural circuitry perspective with implications for treatment.,2015,CNS spectrums,unknown,unknown,impulsivity (general),schizophrenia,associated_with,unclear,dysfunctional frontotemporal circuitry,background,0.8,"Many studies have implicated dysfunctional frontotemporal circuitry in impulsivity and aggression in schizophrenia, and pharmacological treatments may act via that circuitry to reduce urgency and aggressive behaviors;",25900066,vllm:llama-3.1-8b-instruct,medium
pubmed,25748775,attentional impulsivity functional connectivity,The role of the thalamus in ADHD symptomatology and treatment.,2015,Applied neuropsychology. Child,unknown,functional connectivity,attentional impulsivity,ADHD,associated_with,unclear,,indirect,0.8,Research demonstrates a specific abnormality in the thalamic pulvinar nucleus in ADHD populations.,25748775,vllm:llama-3.1-8b-instruct,medium
pubmed,20374289,attentional impulsivity functional connectivity,Disturbed structural connectivity is related to inattention and impulsivity in adult attention deficit hyperactivity disorder.,2010,The European journal of neuroscience,unknown,structural connectivity,impulsivity (general),adult attention deficit hyperactivity disorder,correlates_with,unclear,,direct,0.8,Measures of impulsivity were correlated with FA in right orbitofrontal fibre tracts.,20374289,vllm:llama-3.1-8b-instruct,high
pubmed,35126772,attentional impulsivity functional connectivity,Functional neuronal networks reveal emotional processing differences in children with ADHD.,2022,Cognitive neurodynamics,unknown,functional connectivity,attentional impulsivity,ADHD,associated_with,higher,,direct,0.9,We find that the functional connectivity of the frontal and occipital lobes in the ADHD group is significantly (P-value < 0.01) higher than in the healthy group.,35126772,vllm:llama-3.1-8b-instruct,high
pubmed,37442497,attentional impulsivity functional connectivity,Possible effects of pair bonds on general cognition: Evidence from shared roles of dopamine.,2023,Neuroscience and biobehavioral reviews,unknown,unknown,impulsivity (general),unknown,unknown,unclear,dopamine connectivity,background,0.5,"Highlighting dopamine as a key player in pair bonds and non-social cognition will provide evidence that pair bonding can alter general cognitive processes like attention, working memory, cognitive flexibility, and impulse control.",37442497,vllm:llama-3.1-8b-instruct,medium
pubmed,17184598,attentional impulsivity functional connectivity,Polymorphisms of dopamine-beta-hydroxylase in ADHD children.,2006,Folia biologica,unknown,unknown,impulsivity (general),ADHD,unknown,unclear,,unclear,0.5,Patients with ADHD showed decreased activities of DBH in serum and urine.,17184598,vllm:llama-3.1-8b-instruct,low
pubmed,29692743,attentional impulsivity functional connectivity,Bupropion Shows Different Effects on Brain Functional Connectivity in Patients With Internet-Based Gambling Disorder and Internet Gaming Disorder.,2018,Frontiers in psychiatry,unknown,functional connectivity,impulsivity (general),Internet gaming disorder,correlates_with,unclear,,indirect,0.8,"Moreover, the FC within the DMN in the IGD group was positively correlated with changes in Young Internet Addiction Scale scores after the bupropion treatment period.",29692743,vllm:llama-3.1-8b-instruct,high
