record_id,pmid,title,year,journal,query,extracted_brain_system,extracted_feature_type,extracted_phenotype,extracted_diagnostic_context,extracted_relationship,extracted_direction,extracted_mechanism,extracted_directness,evidence_strength,supporting_sentence,schema_valid,schema_issues,citation_valid,sentence_present,sentence_anchored,semantic_support_score,phenotype_correct,feature_type_correct,relationship_correct,direction_correct,overclaiming_flag,hallucination_flag,review_decision,review_notes
497,38018143,Converging Evidence for Frontopolar Cortex as a Target for Neuromodulation in Addiction Treatment.,2024,The American journal of psychiatry,trait impulsivity functional connectivity,unknown,functional connectivity,impulsivity (general),substance use disorders,associated_with,unclear,neuromodulation,indirect,0.8,"This approach is supported by converging multimodal evidence, including lesion-based maps, functional MRI-based maps, tES studies, TMS studies, and dose-response relationships.",yes,,yes,yes,yes,,,,,,,,,
498,29610548,Personality and Neural Correlates of Mentalizing Ability.,2017,European journal of personality,trait impulsivity functional connectivity,default mode network,functional connectivity,unknown,unknown,associated_with,unclear,,background,0.5,"Performance on the theory of mind task was significantly associated with patterns of connectivity between the dorsal medial and core subsystems of the default network, consistent with evidence implicating these regions in mentalization.",yes,,yes,yes,yes,,,,,,,,,
499,25660033,Characterizing heterogeneity in children with and without ADHD based on reward system connectivity.,2015,Developmental cognitive neuroscience,trait impulsivity functional connectivity,reward system,functional connectivity,impulsivity (general),ADHD,associated_with,unclear,,indirect,0.8,"Our findings showed that children with ADHD and typically developing children could be classified into distinct subgroups according to brain functional connectivity. Results also suggested that the differentiation in ""functional"" subgroups is related to specific behavioral characteristics, in this case impulsivity.",yes,,yes,yes,yes,,,,,,,,,
500,25557777,Amygdala subnuclei connectivity in response to violence reveals unique influences of individual differences in psychopathic traits in a nonforensic sample.,2015,Human brain mapping,trait impulsivity functional connectivity,unknown,functional connectivity,impulsivity (general),psychopathy,associated_with,unclear,,indirect,0.8,Atypical amygdala function and connectivity have reliably been associated with psychopathy.,yes,,yes,yes,yes,,,,,,,,,
501,27240677,The Need for Treatment Responsive Translational Biomarkers in Alcoholism Research.,2016,Current topics in behavioral neurosciences,trait impulsivity functional connectivity,unknown,unknown,impulsivity (general),unknown,unknown,unclear,,unclear,0.0,"We introduce as examples alcohol-induced dopamine (DA) release, measures of central glutamate levels, and network connectivity,",yes,,yes,yes,yes,,,,,,,,,
502,14719047,"Eating disorders and the serotonin connection: state, trait and developmental effects.",2004,Journal of psychiatry & neuroscience : JPN,trait impulsivity functional connectivity,unknown,unknown,impulsivity (general),unknown,unknown,unclear,,unclear,0.5,"Alterations in brain serotonin (5-hydroxytryptamine [5-HT]) function are thought to contribute to diverse aspects of eating disorders, including binge eating, perfectionism, impulsivity and mood-regulation problems.",yes,,yes,yes,yes,,,,,,,,,
503,40376927,Classification of internet addiction using machine learning on electroencephalography synchronization and functional connectivity.,2025,Psychological medicine,trait impulsivity functional connectivity,unknown,functional connectivity,unknown,internet addiction,associated_with,higher,electroencephalography synchronization and functional connectivity,direct,0.8,"Numerous connections were identified within the delta and gamma frequency bands that exhibited significant differences between the two groups, with the IA group manifesting an elevated level of phase synchronization.",yes,,yes,yes,yes,,,,,,,,,
504,34993375,Brain Networks Associated With COVID-19 Risk: Data From 3662 Participants.,2021,"Chronic stress (Thousand Oaks, Calif.)",trait impulsivity functional connectivity,unknown,functional connectivity,impulsivity (general),COVID-19,associated_with,unclear,,background,0.9,"Overall, lower integration across the brain modules and increased segregation, as reflected by internal within module connectivity, were associated with higher infection rates.",yes,,yes,yes,yes,,,,,,,,,
505,36270509,Investigating a role of orexin and 'cocaine- and amphetamine-regulated transcript' in the nucleus accumbens shell in binge eating of male rats and the relationship with impulsivity.,2022,Physiology & behavior,trait impulsivity functional connectivity,unknown,functional connectivity,impulsivity (general),unknown,associated_with,unclear,,indirect,0.5,"BED is connected to several comorbidities such as obesity, major depression, and substance use disorder, and was linked to heightened levels of impulsivity.",yes,,yes,yes,yes,,,,,,,,,
506,27896939,"A multimodal study of impulsivity and body weight: Integrating behavioral, cognitive, and neuroimaging approaches.",2017,"Obesity (Silver Spring, Md.)",trait impulsivity functional connectivity,unknown,functional connectivity,impulsivity (general),unknown,correlates_with,higher,,direct,0.8,"Positive correlations were found between BMI and trait (ImpSS) as well as state impulsivity (continuous performance test, β).",yes,,yes,yes,yes,,,,,,,,,
507,24935353,Neural and psychological mechanisms underlying compulsive drug seeking habits and drug memories--indications for novel treatments of addiction.,2014,The European journal of neuroscience,trait impulsivity functional connectivity,unknown,functional connectivity,impulsivity (general),unknown,associated_with,unclear,loss of prefrontal cortical inhibitory control over drug seeking habits,indirect,0.8,It is argued that compulsive drug use emerges as the result of a loss of prefrontal cortical inhibitory control over drug seeking habits.,yes,,yes,yes,no,,,,,,,,,
508,27566121,Reduced Default Mode Connectivity in Adolescents With Conduct Disorder.,2016,Journal of the American Academy of Child and Adolescent Psychiatry,trait impulsivity functional connectivity,default mode network,functional connectivity,impulsivity (general),conduct disorder,associated_with,lower,,direct,0.8,"Only after adjusting for co-occurring ADHD symptoms, the group with CD showed hypoconnectivity between core DMN regions compared with typically developing controls.",yes,,yes,yes,yes,,,,,,,,,
509,11301519,"Neurobiology of the structure of personality: dopamine, facilitation of incentive motivation, and extraversion.",1999,The Behavioral and brain sciences,trait impulsivity functional connectivity,unknown,unknown,impulsivity (general),unknown,associated_with,unclear,unknown,background,0.5,Individual differences in dopamine promote variation in the heterosynaptic plasticity that enhances the connection between incentive context and incentive motivation and behavior.,yes,,yes,yes,yes,,,,,,,,,
510,26690326,Interpersonal dependency and online gaming addiction.,2016,Journal of behavioral addictions,trait impulsivity functional connectivity,unknown,unknown,impulsivity (general),unknown,associated_with,unclear,,background,0.5,"High scores on subscales measuring dysfunctional detachment and destructive overdependence were positively associated with online gaming addiction, while healthy dependency was negatively correlated with addiction scores.",yes,,yes,yes,yes,,,,,,,,,
511,37058964,Impulsivity and self-regulation: A dual-process model of risky driving in young drivers in Iran.,2023,Accident; analysis and prevention,trait impulsivity functional connectivity,unknown,unknown,impulsivity (general),unknown,unknown,unclear,,unclear,0.8,Executive functions and driving self-regulation mediated the effect of attention impulsivity on driving errors.,yes,,yes,yes,yes,,,,,,,,,
512,35388180,Corticolimbic DCC gene co-expression networks as predictors of impulsivity in children.,2022,Molecular psychiatry,trait impulsivity functional connectivity,unknown,functional connectivity,impulsivity (general),unknown,predicts,lower,,direct,0.8,We found that lower ePRS scores associate with higher measurements of impulsive choice in 6-year-old children tested in the Information Sampling Task and with impulsive action in 6- and 10-year-old children tested in the Stop Signal Task.,yes,,yes,yes,yes,,,,,,,,,
513,24128659,Examining the link between adolescent brain development and risk taking from a social-developmental perspective.,2013,Brain and cognition,trait impulsivity functional connectivity,unknown,functional connectivity,impulsivity (general),unknown,associated_with,unclear,,background,0.5,"Asynchrony in developmental time courses between the affective/approach and cognitive control brain systems, as well as the ongoing maturation of neural connectivity are thought to lead to increased vulnerability for risk taking in adolescence.",yes,,yes,yes,yes,,,,,,,,,
514,9198777,[Impulsiveness and impulse control. On the psychological and psychopathological conceptualization].,1997,Der Nervenarzt,trait impulsivity functional connectivity,unknown,unknown,impulsivity (general),unknown,unknown,unclear,,unclear,0.0,"Drive and impulse control represent enduring traits that act on all levels of personality function, including behavior, cognitive processing and affect regulation.",yes,,yes,yes,yes,,,,,,,,,
515,41769519,Evil's Anatomy: Structural Correlates of Violent Behavior.,2026,Cureus,trait impulsivity functional connectivity,unknown,structural connectivity,impulsivity (general),unknown,associated_with,unclear,,background,0.8,"The findings indicate that alterations in grey matter volume in key structures, such as the prefrontal cortex (orbitofrontal, ventromedial, and dorsolateral), temporal lobe (amygdala and hippocampus), cingulate cortex, and insula, are associated with impulsivity, a lack of empathy, and aggressiveness.",yes,,yes,yes,yes,,,,,,,,,
516,28900210,Alterations of Brain Functional Architecture Associated with Psychopathic Traits in Male Adolescents with Conduct Disorder.,2017,Scientific reports,trait impulsivity functional connectivity,default mode network,functional connectivity,impulsivity (general),conduct disorder,associated_with,lower,,direct,0.8,"Correlation analysis showed that the weakened FPN-DMN interaction was associated with CU traits, while the heightened intra-network functional connectivity was related to impulsivity traits in CD patients.",yes,,yes,yes,yes,,,,,,,,,
517,32121585,"Random Forest Classification of Alcohol Use Disorder Using EEG Source Functional Connectivity, Neuropsychological Functioning, and Impulsivity Measures.",2020,"Behavioral sciences (Basel, Switzerland)",nonplanning impulsivity functional connectivity,default mode network,functional connectivity,nonplanning impulsivity,Alcohol Use Disorder,associated_with,higher,neural hyperexcitability and impulsivity,direct,0.8,"The AUD group showed a predominant pattern of hyperconnectivity among 25 of 29 significant connections, indicating aberrant network functioning during resting state suggestive of neural hyperexcitability and impulsivity.",yes,,yes,yes,yes,,,,,,,,,
518,24781521,Compromised frontocerebellar circuitry contributes to nonplanning impulsivity in recovering alcoholics.,2014,Psychopharmacology,nonplanning impulsivity functional connectivity,unknown,functional connectivity,nonplanning impulsivity,alcoholism,associated_with,higher,compromised frontocerebellar circuitry,indirect,0.8,"Healthy controls demonstrated strong synchronous activity between the dACC and cerebellum while planning and executing a behavioral strategy. By contrast, alcoholics showed synchronous activity between the dACC and the premotor cortex, perhaps enabling successful compensation for accuracy and reaction time in certain conditions; however, a negative outcome of this strategy was rigidity in modifying response strategy to accommodate uncertain conditions. Compared with the alcoholic group, the control group had lower nonplanning impulsiveness, which correlated with using the option PASS to respond in uncertain conditions.",yes,,yes,yes,yes,,,,,,,,,
519,37162878,A generalizable functional connectivity signature characterizes brain dysfunction and links to rTMS treatment response in cocaine use disorder.,2023,medRxiv : the preprint server for health sciences,nonplanning impulsivity functional connectivity,unknown,functional connectivity,nonplanning impulsivity,cocaine use disorder,correlates_with,higher,abnormal brain connections,direct,0.8,"These abnormal connections correlated significantly with other drug use history and cognitive dysfunctions, e.g., non-planning impulsivity.",yes,,yes,yes,yes,,,,,,,,,
520,37030546,Disrupted functional networks within white-matter served as neural features in adolescent patients with conduct disorder.,2023,Behavioural brain research,nonplanning impulsivity functional connectivity,unknown,functional connectivity,nonplanning impulsivity,conduct disorder,associated_with,lower,disrupted functional networks,direct,0.8,"Further, the disrupted FCs between ON and STN and between OFN and CRN were significantly negatively associated with non-planning impulsivity scores in CD.",yes,,yes,yes,yes,,,,,,,,,
521,24200210,An intrinsic connectivity network approach to insula-derived dysfunctions among cocaine users.,2013,The American journal of drug and alcohol abuse,nonplanning impulsivity functional connectivity,unknown,functional connectivity,nonplanning impulsivity,cocaine users,associated_with,higher,aberrant insula-derived intrinsic connectivity patterns,direct,0.8,The degree of reduced inter-network connectivity was significantly related to greater non-planning impulsivity in cocaine users.,yes,,yes,yes,yes,,,,,,,,,
522,38902791,Graph analysis uncovers an opposing impact of methylphenidate on connectivity patterns within default mode network sub-divisions.,2024,Behavioral and brain functions : BBF,nonplanning impulsivity functional connectivity,default mode network,functional connectivity,nonplanning impulsivity,healthy adults,associated_with,lower,methylphenidate administration,direct,0.8,Decreased connectivity of the DMN sub-network with the cinguloopercular network following MPH administration was associated with elevated impulsivity and non-planning impulsiveness.,yes,,yes,yes,yes,,,,,,,,,
523,32194455,Deficient Decision Making in Pathological Gamblers Correlates With Gray Matter Volume in Medial Orbitofrontal Cortex.,2020,Frontiers in psychiatry,nonplanning impulsivity functional connectivity,unknown,functional connectivity,nonplanning impulsivity,pathological gambling,correlates_with,higher,gray matter volume in medial orbitofrontal cortex,direct,0.8,Results revealed (1) a positive correlation between decision making impairments and non-planning impulsivity but no significant relation to other impulsivity facets.,yes,,yes,yes,yes,,,,,,,,,
524,23355606,Synchrony of anterior cingulate cortex and insular-striatal activation predicts ambiguity aversion in individuals with low impulsivity.,2014,"Cerebral cortex (New York, N.Y. : 1991)",nonplanning impulsivity functional connectivity,unknown,functional connectivity,nonplanning impulsivity,healthy participants,predicts,lower,synchrony between the dACC and insula-striatal circuitry,direct,0.8,Individuals with lower nonplanning impulsiveness made greater use of a Pass option and avoided uncertain ambiguous situations. Seed-based functional connectivity analysis during the task runs revealed that stronger activation synchrony between the left dACC and the right anterior insula correlated with greater use of a Pass response option.,yes,,yes,yes,yes,,,,,,,,,
525,35126053,Regional Homogeneity Abnormalities and Its Correlation With Impulsivity in Male Abstinent Methamphetamine Dependent Individuals.,2021,Frontiers in molecular neuroscience,nonplanning impulsivity resting-state fMRI,unknown,BOLD variability,impulsivity (general),methamphetamine dependent individuals,correlates_with,lower,,indirect,0.8,"The ReHo values of the left precentral gyrus were negatively correlated with the BIS-attention, BIS-motor, and BIS-nonplanning subscale scores, while the ReHo values of the postcentral gyrus were only negatively correlated with the BIS-motor subscale scores in MADs.",yes,,yes,yes,yes,,,,,,,,,
526,29198277,Attention-Deficit/Hyperactivity Disorder: A Historical Neuropsychological Perspective.,2017,Journal of the International Neuropsychological Society : JINS,attentional impulsivity resting-state fMRI,unknown,unknown,impulsivity (general),ADHD,unknown,unclear,,background,0.0,"ADHD is now recognized as the most common behavioral disorder of childhood, with risks extending well into adulthood for both males and females, leading to its identification as a significant public health issue.",yes,,yes,yes,yes,,,,,,,,,
527,34406053,Neuroimaging in Attention-Deficit/Hyperactivity Disorder: Recent Advances.,2022,AJR. American journal of roentgenology,attentional impulsivity resting-state fMRI,unknown,unknown,impulsivity (general),ADHD,unknown,unclear,,background,0.5,"Most anatomic studies report abnormalities in the frontal lobes, basal ganglia, and corpus callosum; decreased surface area in the left ventral frontal and right prefrontal cortex; thinner medial temporal lobes; and smaller caudate nuclei.",yes,,yes,yes,yes,,,,,,,,,
528,34602972,Altered Variability and Concordance of Dynamic Resting-State fMRI Indices in Patients With Attention Deficit Hyperactivity Disorder.,2021,Frontiers in neuroscience,attentional impulsivity resting-state fMRI,unknown,unknown,impulsivity (general),ADHD,associated_with,lower,,indirect,0.8,"Patients with ADHD showed decreased variability of dynamic amplitude of low-frequency fluctuation (dALFF) in the left middle frontal gyrus and increased one in right middle occipital gyrus, as compared with the HCs.",yes,,yes,yes,yes,,,,,,,,,
529,33484850,The neural substrates of subliminal attentional bias and reduced inhibition in individuals with a higher BMI: A VBM and resting state connectivity study.,2021,NeuroImage,attentional impulsivity resting-state fMRI,unknown,unknown,attentional impulsivity,higher BMI,associated_with,higher,,indirect,0.8,"A higher BMI predicted slower subliminal processing of images independently of the type of stimulus (food or nonfood, p = 0.001, εp2 = 0.17).",yes,,yes,yes,yes,,,,,,,,,
530,35859076,Centrality and interhemispheric coordination are related to different clinical/behavioral factors in attention deficit/hyperactivity disorder: a resting-state fMRI study.,2022,Brain imaging and behavior,attentional impulsivity resting-state fMRI,unknown,functional connectivity,impulsivity (general),attention deficit/hyperactivity disorder,correlates_with,unclear,,indirect,0.5,"EC was positively correlated with ADHD severity scores at the network level (at p-value < 0.01, Inattentive: Cerebellum rho = 0.273; Hyper/Impulsive: High-Visual Network rho = 0.242, Cerebellum rho = 0.273; Global Index Severity: High-Visual Network rho = 0.241, Cerebellum rho = 0.293).",yes,,yes,yes,yes,,,,,,,,,
531,36843348,"Construction of Meta-Thinking Educational Program Based on Mental-Brain Simulation (MTMBS) and Evaluating its Effectiveness on Executive Functions, Emotion Regulation, and Impulsivity in Children With ADHD: A Resting-State Functional MRI Study.",2023,Journal of attention disorders,attentional impulsivity resting-state fMRI,default mode network,functional connectivity,impulsivity (general),ADHD,associated_with,lower,,direct,0.8,The Meta-Thinking Educational Program had effect on performance of ADHD children and suppressed brain regions related to DMN.,yes,,yes,yes,yes,,,,,,,,,
532,40309601,Vulnerable brain regions in adolescent attention deficit hyperactivity disorder: An activation likelihood estimation meta-analysis.,2025,World journal of psychiatry,attentional impulsivity resting-state fMRI,unknown,unknown,impulsivity (general),ADHD,associated_with,unclear,,background,0.8,"Despite extensive research, specific brain regions consistently affected in ADHD patients during these formative years have not been comprehensively delineated.",yes,,yes,yes,yes,,,,,,,,,
533,30520697,Exploring the Brain Lateralization in ADHD Based on Variability of Resting-State fMRI Signal.,2021,Journal of attention disorders,attentional impulsivity resting-state fMRI,unknown,functional connectivity,attentional impulsivity,ADHD,associated_with,higher,,direct,0.8,"ADHD patients showed significantly increased rightward lateralization in the inferior frontal gyrus (opercular), precuneus, and paracentral lobule, and decreased rightward lateralization in the insula.",yes,,yes,yes,yes,,,,,,,,,
534,38281353,Neurofeedback for alcohol addiction: Changes in resting state network activity✰.,2024,Psychiatry research. Neuroimaging,attentional impulsivity resting-state fMRI,unknown,functional connectivity,attentional impulsivity,alcohol dependence,correlates_with,lower,neurofeedback training,direct,0.8,"When comparing the results of the active group from neurofeedback day 3 with baseline 1, a significant reduction in activated voxels in the ventral attention network area was seen.",yes,,yes,yes,yes,,,,,,,,,
535,25928822,Altered resting-state frontoparietal control network in children with attention-deficit/hyperactivity disorder.,2015,Journal of the International Neuropsychological Society : JINS,attentional impulsivity resting-state fMRI,frontoparietal/control network,functional connectivity,attentional impulsivity,attention-deficit/hyperactivity disorder,associated_with,lower,disconnection model and executive dysfunction model,direct,0.8,"Furthermore, this aberrant connectivity of the frontoparietal control network in ADHD was associated with symptoms of impulsivity and opposition-defiance, as well as impaired response inhibition and attentional control.",yes,,yes,yes,yes,,,,,,,,,
536,28193454,New developments in brain research of internet and gaming disorder.,2017,Neuroscience and biobehavioral reviews,attentional impulsivity resting-state fMRI,unknown,structural connectivity,impulsivity (general),Internet Gaming Disorder,associated_with,lower,reward inhibitory mechanisms,indirect,0.8,"Functional Magnetic Resonance Imaging (fMRI) studies of the resting state and measures of gray matter volume have shown that Internet game playing was associated with changes to brain regions responsible for attention and control, impulse control, motor function, emotional regulation, sensory-motor coordination.",yes,,yes,yes,yes,,,,,,,,,
537,38047402,Similarity and difference in large-scale functional network alternations between behavioral addictions and substance use disorder: a comparative meta-analysis.,2024,Psychological medicine,attentional impulsivity resting-state fMRI,unknown,unknown,impulsivity (general),addiction,associated_with,unclear,,background,0.8,Altered within- and between-network rs-FC showed significant association with clinical characteristics such as the severity of addiction in BA and duration of substance usage in SUD.,yes,,yes,yes,no,,,,,,,,,
538,37327696,"Individual differences in delay discounting are associated with dorsal prefrontal cortex connectivity in children, adolescents, and adults.",2023,Developmental cognitive neuroscience,attentional impulsivity resting-state fMRI,default mode network,functional connectivity,impulsivity (general),unknown,associated_with,higher,,direct,0.8,"Greater delay discounting was associated with greater functional connectivity between the dorsal prefrontal cortex and other default mode network regions, but reduced connectivity with regions in the dorsal and ventral attention networks.",yes,,yes,yes,yes,,,,,,,,,
539,24513387,Altered regional homogeneity and efficient response inhibition in restrained eaters.,2014,Neuroscience,attentional impulsivity resting-state fMRI,unknown,BOLD variability,impulsivity (general),eating disorders,associated_with,unclear,,indirect,0.8,"Compared with UREs, REs showed more ReHo in brain regions associated with food reward (i.e., orbitofrontal cortex (OFC), dorsal-lateral prefrontal cortex (dlPFC)), attention (i.e., lingual gyrus, cuneus, inferior parietal lobule) and somatosensory functioning (i.e., paracentral lobule, anterior insula).",yes,,yes,yes,yes,,,,,,,,,
540,39454714,Frequent absent mindedness and the neural mechanism trapped by mobile phone addiction.,2024,Neuroscience,attentional impulsivity resting-state fMRI,default mode network,functional connectivity,impulsivity (general),unknown,associated_with,higher,FC in several brain networks,direct,0.8,"FC among the default mode, motor, frontoparietal, basal ganglia, limbic, medial frontal, visual association, and cerebellar networks formed the neural basis of mind wandering.",yes,,yes,yes,yes,,,,,,,,,
541,27467529,Resting-state functional MRI of abnormal baseline brain activity in young depressed patients with and without suicidal behavior.,2016,Journal of affective disorders,attentional impulsivity resting-state fMRI,unknown,unknown,impulsivity (general),depression,associated_with,higher,abnormal neural activity,direct,0.8,"The SU group had abnormal spontaneous neural activity during the resting state, and decreased activity in L-SFG and L-MFG was associated with increased impulsivity in SU group.",yes,,yes,yes,yes,,,,,,,,,
542,29048582,Salience network dynamics underlying successful resistance of temptation.,2017,Social cognitive and affective neuroscience,attentional impulsivity resting-state fMRI,salience/ventral attention network,dynamic connectivity,attentional impulsivity,unknown,correlates_with,higher,,direct,0.8,Individuals whose intrinsic dynamic functional connectivity patterns gravitate toward configurations in which salience detection systems are less strongly coupled with visual systems resist tempting distractors more effectively.,yes,,yes,yes,yes,,,,,,,,,
543,41781648,ADBrainNet: a deep neural network for Autism Spectrum Disorder (ASD) and Attention Deficit and Hyperactivity Disorder (ADHD) classification using resting-state fMRI images based on explainable artificial intelligence.,2026,Medical & biological engineering & computing,attentional impulsivity resting-state fMRI,unknown,unknown,impulsivity (general),ASD and ADHD classification,associated_with,unclear,,background,0.5,Our model provides an interpretable computational framework for neuroimaging-based classification between ASD and ADHD subtypes.,yes,,yes,yes,yes,,,,,,,,,
544,39592983,Abnormal stability of dynamic functional architecture in drug-naïve children with attention-deficit/hyperactivity disorder.,2024,BMC psychiatry,attentional impulsivity resting-state fMRI,unknown,dynamic connectivity,attentional impulsivity,children with ADHD,associated_with,lower,abnormal stability of dynamic functional architecture,direct,0.8,"We found that children with ADHD exhibited (1) decreased FS in the bilateral superior frontal gyrus (SFG) and increased FS in the right middle temporal gyrus (MTG), which both belong to the default mode network (DMN);",yes,,yes,yes,yes,,,,,,,,,
545,35089635,Enduring effect of abuse: Childhood maltreatment links to altered theory of mind network among adults.,2022,Human brain mapping,attentional impulsivity resting-state fMRI,unknown,functional connectivity,attentional impulsivity,adults with and without childhood maltreatment,correlates_with,higher,altered theory of mind network,direct,0.8,The FCs of IPL with dACC and SFG were correlated with the anxious and cyclothymic temperament and attentional impulsivity.,yes,,yes,yes,yes,,,,,,,,,
546,18824195,Default-mode brain dysfunction in mental disorders: a systematic review.,2009,Neuroscience and biobehavioral reviews,attentional impulsivity resting-state fMRI,default mode network,unknown,attentional impulsivity,mental disorders,associated_with,unclear,altered connectively and integrity of the DMN,background,0.5,"We relate DMN dysfunction to dementia, schizophrenia, epilepsy, anxiety and depression, autism and attention deficit/hyperactivity disorder drawing out common and unique elements of the disorders.",yes,,yes,yes,yes,,,,,,,,,
547,26363140,The executive control network and symptomatic improvement in attention-deficit/hyperactivity disorder.,2015,Cortex; a journal devoted to the study of the nervous system and behavior,attentional impulsivity resting-state fMRI,unknown,functional connectivity,impulsivity (general),ADHD,associated_with,higher,integration of prefrontal regions in the executive control network,direct,0.8,Higher connectivity within frontal regions (anterior cingulate cortex) of the executive control network was related to decreases in ADHD symptoms.,yes,,yes,yes,yes,,,,,,,,,
548,26296778,Aberrant orbitofrontal connectivity in marijuana smoking adolescents.,2015,Developmental cognitive neuroscience,attentional impulsivity resting-state fMRI,unknown,functional connectivity,attentional impulsivity,adolescents with heavy marijuana use,associated_with,higher,increased functional connectivity,direct,0.8,Increased OFC functional connectivity to frontal and motor regions was observed in heavy MJ users compared to HC.,yes,,yes,yes,yes,,,,,,,,,
549,30798413,Abnormal functional network centrality in drug-naïve boys with attention-deficit/hyperactivity disorder.,2019,European child & adolescent psychiatry,attentional impulsivity resting-state fMRI,unknown,functional connectivity,attentional impulsivity,ADHD,associated_with,lower,aberrant large-scale brain network connectivity,direct,0.8,We found that boys with ADHD exhibited (1) decreased centrality in the left superior temporal gyrus (STG) and increased centrality in the left superior occipital lobe (SOL) and right inferior parietal lobe IPL;,yes,,yes,yes,no,,,,,,,,,
550,25959594,Neurobiological indicators of disinhibition in posttraumatic stress disorder.,2015,Human brain mapping,attentional impulsivity resting-state fMRI,unknown,unknown,impulsivity (general),posttraumatic stress disorder,associated_with,unclear,,background,0.8,"Together, study findings suggest that reductions in cortical thickness in regions involved in flexible decision-making, emotion regulation, and response inhibition contribute to impulse control deficits in PTSD.",yes,,yes,yes,yes,,,,,,,,,
551,31936471,Comparison of Behavioral Changes and Brain Activity between Adolescents with Internet Gaming Disorder and Student Pro-Gamers.,2020,International journal of environmental research and public health,attentional impulsivity resting-state fMRI,unknown,unknown,impulsivity (general),Internet Gaming Disorder,associated_with,higher,,indirect,0.8,Both groups displayed increased brain activity in the parietal lobe (a component of the attention network) over the years.,yes,,yes,yes,yes,,,,,,,,,
552,30773473,An Integrated Analysis of Neural Network Correlates of Categorical and Dimensional Models of Attention-Deficit/Hyperactivity Disorder.,2019,Biological psychiatry. Cognitive neuroscience and neuroimaging,attentional impulsivity resting-state fMRI,unknown,unknown,impulsivity (general),ADHD,correlates_with,unclear,,background,0.5,We identified functional connectivity abnormalities related to ADHD across 14 networks within a large resting-state functional magnetic resonance imaging dataset (n = 409; age = 17.5 ± 3.3 years).,yes,,yes,yes,yes,,,,,,,,,
553,37011715,Conscientiousness associated with efficiency of the salience/ventral attention network: Replication in three samples using individualized parcellation.,2023,NeuroImage,attentional impulsivity resting-state fMRI,salience/ventral attention network,functional connectivity,impulsivity (general),unknown,associated_with,unclear,,direct,0.8,Efficiency of a set of parcels in the SVAN was significantly associated with conscientiousness in all samples.,yes,,yes,yes,yes,,,,,,,,,
554,23684384,Altered regional homogeneity patterns in adults with attention-deficit hyperactivity disorder.,2013,European journal of radiology,attentional impulsivity resting-state fMRI,unknown,BOLD variability,impulsivity (general),ADHD,correlates_with,higher,,direct,0.8,"The altered brain regions included portions of basal ganglia, insula, precuneus, anterior cingulate cortex (ACC), posterior cingulate cortex (PCC), thalamus, and cerebellum.",yes,,yes,yes,yes,,,,,,,,,
555,27894158,Craving behavioral intervention for internet gaming disorder: remediation of functional connectivity of the ventral striatum.,2018,Addiction biology,attentional impulsivity resting-state fMRI,unknown,functional connectivity,attentional impulsivity,internet gaming disorder,associated_with,lower,remediation of functional connectivity,direct,0.8,"IGD subjects showed greater resting-state functional connectivity of the VS to left inferior parietal lobule (lIPL), right inferior frontal gyrus and left middle frontal gyrus, in positive association with the severity of IGD.",yes,,yes,yes,yes,,,,,,,,,
556,32114120,Estimating individual scores of inattention and impulsivity based on dynamic features of intrinsic connectivity network.,2020,Neuroscience letters,attentional impulsivity resting-state fMRI,unknown,unknown,impulsivity (general),ADHD,associated_with,unclear,,indirect,0.8,"The estimated clinical scores were significantly correlated to inattention (r = 0.4 ± 0.02, p < 0.01) and impulsivity (r = 0.31 ± 0.02, p < 0.01).",yes,,yes,yes,yes,,,,,,,,,
557,30366150,Mapping Internet gaming disorder using effective connectivity: A spectral dynamic causal modeling study.,2019,Addictive behaviors,attentional impulsivity resting-state fMRI,default mode network,dynamic connectivity,unknown,Internet gaming disorder,correlates_with,lower,effective connectivity,direct,0.8,Our findings suggest that the decreased excitatory connectivity from the mPFC to the PCC may be a crucial biomarker for IGD.,yes,,yes,yes,yes,,,,,,,,,
558,36055063,PTSD symptomatology is selectively associated with impaired sustained attention ability and dorsal attention network synchronization.,2022,NeuroImage. Clinical,attentional impulsivity resting-state fMRI,dorsal attention network,functional connectivity,attentional impulsivity,PTSD,associated_with,lower,disrupting proactive engagement of attentional control circuitry,direct,0.9,"PTSD symptoms were selectively associated with reduced sustained attention ability, but not more impulsive response strategies.",yes,,yes,yes,yes,,,,,,,,,
559,27812554,Attention-Deficit/Hyperactivity Disorder symptoms coincide with altered striatal connectivity.,2016,Biological psychiatry. Cognitive neuroscience and neuroimaging,attentional impulsivity resting-state fMRI,unknown,functional connectivity,impulsivity (general),ADHD,associated_with,higher,altered connectivity,indirect,0.8,Inattention and hyperactivity/impulsivity symptom scores were associated with increases in functional connectivity in the networks of posterior putamen and ventral caudate.,yes,,yes,yes,no,,,,,,,,,
560,39551190,Attention and emotion in adolescents with ADHD; a time-varying functional connectivity study.,2025,Journal of affective disorders,attentional impulsivity resting-state fMRI,unknown,dynamic connectivity,impulsivity (general),ADHD,associated_with,unclear,,indirect,0.8,"We present two significant group*behavior effects. Compared to controls, adolescents with ADHD had 1) diminished salience network-centered dynamic FNC that was driven by an integrated ADHD phenotype (p < .004, r = 0.57) and 2) more variable patterns of global connectivity, as measured through meta-state analysis, which were driven by heightened emotional reactivity (p < .002, r = 0.63).",yes,,yes,yes,yes,,,,,,,,,
